LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2324,2024-01-14 Metz-Toulouse,23531,2024-01-14 14:00:00,1,2,Metz,Toulouse,0,1,16,14,14,16,4,5,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,3,4,4,0,0,0,0,0,1,0,0,17,10,3,2,0,0,1,1,1,1,1,1,62.18,71.0,Kévin Van Den Kerkhof | Alexandre Oukidja | Matthieu Udol | Maxime Colin | Christophe Herelle | Danley Jean Jacques | Ablie Jallow | Cheick Tidiane Sabaly | Simon Elisor | Lamine Camara | Ismael Traoré,Logan Costa | Aron Dønnum | Rasmus Nicolaisen | Gabriel Suazo | Frank Magri | Guillaume Restes | Cristian Cásseres Jr. | Vincent Sierro | Mikkel Desler | Stijn Spierings | Thijs Dallinga,7,8,0,0,4,3,1,1,16,17,1,1,0.15,1.59,0.85,-0.59,1.0,0.56,1,0,0,0,0.57,0.98,0.25,0.7,-0.19,0.04,0.24,0.16,2,-2,2,0,0,1,-1,-8.82,-1.4400000000000002,-0.41000000000000003,-0.44999999999999996
FRA-Ligue 1,2324,2024-01-14 Nantes-Clermont Foot,23529,2024-01-14 14:00:00,1,2,Nantes,Clermont Foot,1,2,18,11,13,18,4,5,2,-5,0,0,0,0,2,0,0,1,0,1,1,0,0,1,5,4,0,0,0,1,0,3,0,0,-12,-7,5,5,0,1,3,2,2,3,2,0,53.18,48.91,Samuel Moutoussamy | Pedro Chirivella | Moses Simon | Mostafa Mohamed | Florent Mollet | Marcus Coco | Jean-Charles Castelletto | Jean-Kevin Duverne | Quentin Merlin | Alban Lafont | Eray Cömert,Cheick Konate | Maximiliano Caufriez | Andy Pelmard | Muhammed-Cham Saracevic | Mory Diaw | Shamar Nicholson | Alidu Seidu | Jim Allevinah | Neto Borges | Habib Keita | Yohann Magnin,6,5,1,3,4,3,2,4,16,15,0,0,0.35,0.76,-0.35,0.24,0.63,0.58,0,0,0,-1,0.65,0.48,0.53,0.52,0.34,0.06,0.48,0.06,7,-5,7,0,0,0,1,4.270000000000003,-0.41000000000000003,0.17000000000000004,0.010000000000000009
FRA-Ligue 1,2324,2024-01-14 Le Havre-Lyon,23530,2024-01-14 16:05:00,1,1,Le Havre,Lyon,3,1,19,16,11,15,4,4,3,0,0,0,0,0,1,1,1,1,1,1,0,0,2,1,5,3,1,0,0,0,3,4,1,0,-48,11,4,2,0,0,1,0,4,1,1,2,56.45,73.45,Étienne Youté | Arouna Sangante | Daler Kuzyaev | Loïc Négo | Abdoulaye Touré | Arthur Desmas | Nabil Alioui | Mohamed Bayo | Christopher Operi | Gautier Lloris | Josué Casimir,Mathis Cherki | Dejan Lovren | Nicolás Tagliafico | Clinton Mata | Jake O'Brien | Anthony Lopes | Corentin Tolisso | Sael Kumbedi | Alexandre Lacazette | Ernest Nuamah | Maxence Caqueret,8,8,1,1,2,2,3,3,16,11,1,1,0.46,2.11,-0.46,-1.11,1.0,0.96,0,0,0,0,0.44,1.44,0.35,0.96,0.48,-0.22,0.37,-0.09,3,-4,3,0,0,2,0,-17.0,-1.65,-1.0,-0.61
FRA-Ligue 1,2324,2024-01-14 Lens-Paris Saint Germain,23528,2024-01-14 19:45:00,1,2,Lens,Paris Saint Germain,0,2,26,40,8,1,4,1,10,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,5,0,0,0,11,-2,5,3,0,0,3,1,1,1,3,2,48.55,67.73,Brice Samba | Jonathan Gradit | Adrien Thomasson | Facundo Medina | Ruben Aguilar | Neil El Aynaoui | Salis Abdul Samed | Kevin Danso | Massadio Haidara | Przemyslaw Frankowski | Florian Sotoca,Kylian Mbappe-Lottin | Marquinhos | Manuel Ugarte | Warren Zaïre-Emery | Lucas Hernández | Milan Skriniar | Vitinha | Lee Kang-In | Gianluigi Donnarumma | Achraf Hakimi | Ousmane Dembélé,7,8,1,0,3,3,4,0,16,16,1,1,0.54,2.18,-0.54,0.82,0.58,0.79,0,0,0,0,1.23,1.88,0.6,1.23,0.07,0.02,-0.03,-0.02,-14,7,-14,0,0,2,-1,-19.180000000000007,-1.6400000000000001,-0.6499999999999999,-0.63
FRA-Ligue 1,2324,2024-01-26 Lyon-Rennes,23537,2024-01-26 20:00:00,1,2,Lyon,Rennes,2,3,16,22,16,10,5,4,0,6,0,0,0,0,0,1,2,0,1,1,0,2,0,0,3,5,2,0,0,0,1,3,0,1,-53,17,3,1,0,0,3,1,1,0,0,0,59.91,78.55,Mathis Cherki | Dejan Lovren | Nicolás Tagliafico | Clinton Mata | Jake O'Brien | Anthony Lopes | Corentin Tolisso | Sael Kumbedi | Alexandre Lacazette | Ernest Nuamah | Maxence Caqueret,Adrien Truffert | Amine Gouiri | Warmed Omari | Arthur Theate | Steve Mandanda | Baptiste Santamaria | Martin Terrier | Benjamin Bourigeaud | Arnaud Kalimuendo Muinga | Enzo Le Fée | Jeanuël Belocian,8,9,2,0,1,2,3,2,13,17,1,1,0.87,1.83,0.13,0.17,0.96,0.64,0,0,0,0,1.19,0.93,0.86,0.6,0.25,-0.16,0.04,0.26,-6,6,-6,0,0,2,-1,-18.64,-0.9600000000000001,0.2599999999999999,0.26
FRA-Ligue 1,2324,2024-01-27 Nice-Metz,23538,2024-01-27 16:00:00,1,1,Nice,Metz,1,0,35,16,2,15,1,4,19,0,0,0,0,0,0,3,0,1,0,1,1,0,2,0,4,3,0,0,0,0,2,1,0,0,-12,5,3,3,0,0,1,1,2,3,1,0,64.55,64.45,Jeremie Boga | Morgan Sanson | Pablo Rosario | Melvin Bard | Gaetan Laborde | Jean-Clair Todibo | Marcin Bulka | Youssouf Ndayishimiye | Terem Igobor Moffi | Hichem Boudaoui | Dante,Kévin Van Den Kerkhof | Alexandre Oukidja | Matthieu Udol | Maxime Colin | Christophe Herelle | Danley Jean Jacques | Ablie Jallow | Cheick Tidiane Sabaly | Simon Elisor | Lamine Camara | Ismael Traoré,7,7,2,0,2,4,2,5,15,18,1,1,0.81,0.57,-0.81,-0.57,0.73,0.53,0,0,0,0,0.91,0.63,0.45,0.31,0.18,-0.06,0.29,0.2,19,-13,19,0,0,0,0,0.09999999999999432,0.2400000000000001,0.28,0.14
FRA-Ligue 1,2324,2024-01-27 Marseille-Monaco,23535,2024-01-27 20:00:00,1,X,Marseille,Monaco,2,2,28,33,7,4,4,1,12,17,0,0,1,0,3,3,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,1,0,1,0,-7,3,1,0,0,1,1,1,0,1,0,65.45,75.82,Jordan Veretout | Chancel Mbemba | Jonathan Clauss | Renan Lodi | Amine Harit | Samuel Gigot | Vitinha | Pau López | Pierre-Emerick Aubameyang | Leonardo Balerdi | Geoffrey Kondogbia,Youssouf Fofana | Takumi Minamino | Folarin Balogun | Wilfried Stephane Singo | Philipp Köhn | Aleksandr Golovin | Ismail Jakobs | Wissam Ben Yedder | Soungoutou Magassa | Denis Zakaria | Guillermo Maripán,7,6,0,1,4,4,4,3,16,18,1,1,1.57,1.03,-0.57,-0.03,0.7,0.8,0,0,-2,-1,0.88,0.96,0.77,0.75,0.24,-0.02,0.46,0.36,-5,3,-5,0,1,2,1,-10.36999999999999,0.54,-0.07999999999999996,0.020000000000000018
FRA-Ligue 1,2324,2024-01-28 Montpellier-Lille,23541,2024-01-28 12:00:00,1,X,Montpellier,Lille,0,0,19,31,12,5,4,2,3,15,0,0,1,0,2,1,0,0,0,0,1,0,2,0,5,1,1,0,0,0,1,1,1,0,-54,8,3,1,0,0,1,0,1,1,1,0,61.27,81.82,Kiki Kouyate | Téji Savanier | Joris Chotard | Mousa Al Tamari | Jordan Ferri | Akor Adams | Benjamin Lecomte | Maxime Estève | Falaye Sacko | Becir Omeragic | Khalil Fayad,Edon Zhegrova | Jonathan Christian David | Leny Yoro | Tiago Santos | Lucas Chevalier | Nabil Bentaleb | Alexsandro Ribeiro | Angel Gomes | Ismaily | Benjamin André | Yusuf Yazici,6,9,2,2,3,0,1,1,15,14,1,1,0.46,3.63,-0.46,-0.63,0.56,0.55,0,1,-1,0,1.31,1.33,0.55,0.82,-0.09,0.07,0.01,0.28,-12,7,-12,0,1,2,-3,-20.54999999999999,-3.17,-0.020000000000000018,-0.2699999999999999
FRA-Ligue 1,2324,2024-01-28 Reims-Nantes,23540,2024-01-28 14:00:00,1,X,Reims,Nantes,0,0,29,18,7,13,4,4,13,2,0,0,0,0,2,1,0,1,0,1,0,0,1,2,4,3,0,0,0,0,2,3,1,1,-20,2,3,3,0,0,0,3,2,0,1,2,72.09,60.45,Azor Matusiwa | Junya Ito | Joseph Okumu | Emmanuel Agbadou | Thibault De Smet | Yunis Abdelhamid | Teddy Teuma | Amir Richardson | Thomas Foket | Yehvann Diouf | Mohamed Daramy,Pedro Chirivella | Moses Simon | Mostafa Mohamed | Florent Mollet | Marcus Coco | Jean-Charles Castelletto | Jean-Kevin Duverne | Quentin Merlin | Alban Lafont | Moussa Sissoko | Eray Cömert,7,7,0,0,4,4,3,1,14,17,1,0,1.92,1.64,1.08,-0.64,0.76,0.56,1,0,2,-3,0.64,0.74,0.65,0.44,-0.15,-0.09,0.43,0.42,11,-6,11,0,0,0,0,11.64,0.28,-0.09999999999999998,0.21000000000000002
FRA-Ligue 1,2324,2024-01-28 Lorient-Le Havre,23536,2024-01-28 14:00:00,1,X,Lorient,Le Havre,3,3,12,22,18,11,5,4,-4,6,0,0,0,0,4,1,0,0,0,0,0,0,1,2,4,5,0,0,0,0,3,2,1,0,10,56,5,1,0,0,3,0,3,1,1,1,51.27,80.55,Souleymane Isaak Touré | Formose Mendy | Laurent Abergel | Darline Yongwa | Tiemoué Bakayoko | Montassar Talbi | Romain Faivre | Aiyegun Tosin | Eli Junior Kroupi | Julien Ponceau | Yvon Mvogo,Étienne Youté | Arouna Sangante | Daler Kuzyaev | Loïc Négo | Abdoulaye Touré | Arthur Desmas | Nabil Alioui | Mohamed Bayo | Christopher Operi | Gautier Lloris | Josué Casimir,6,8,0,1,5,2,2,1,17,15,1,1,0.12,1.47,-0.12,1.53,1.0,0.68,0,0,0,0,0.41,0.6,0.24,0.43,-0.09,-0.16,0.29,0.29,-10,7,-10,0,0,4,-2,-29.279999999999994,-1.35,-0.19,-0.19
FRA-Ligue 1,2324,2024-01-28 Clermont Foot-Strasbourg,23539,2024-01-28 14:00:00,1,X,Clermont Foot,Strasbourg,1,1,14,24,17,10,5,4,-2,8,0,0,0,0,1,2,0,0,0,0,2,1,0,0,5,3,0,0,0,0,1,2,0,1,8,0,4,1,0,0,2,0,2,0,0,1,56.45,82.27,Maxime Gonalons | Cheick Konate | Maximiliano Caufriez | Andy Pelmard | Muhammed-Cham Saracevic | Mory Diaw | Shamar Nicholson | Alidu Seidu | Jim Allevinah | Neto Borges | Habib Keita,Junior Mwanga | Habib Diarra | Emanuel Emegha | Dilane Bakwa | Kevin Gameiro | Lucas Perrin | Marvin Senaya | Matz Sels | Ismaël Doukouré | Frederic Guilbert | Abakar Sylla,4,8,4,1,3,2,3,1,19,13,1,1,1.22,1.15,0.78,-0.15,0.53,0.58,0,1,3,1,0.5,0.56,0.42,0.58,-0.02,-0.02,0.05,0.41,-10,7,-10,0,0,3,-4,-25.819999999999993,0.07000000000000006,-0.06000000000000005,-0.15999999999999998
FRA-Ligue 1,2324,2024-01-28 Toulouse-Lens,23534,2024-01-28 16:05:00,1,2,Toulouse,Lens,0,2,17,26,14,8,4,4,1,10,0,0,0,0,2,0,0,1,0,1,0,0,1,1,1,5,0,0,0,0,1,3,1,0,11,-32,2,3,0,0,0,3,1,1,1,1,73.64,67.0,Logan Costa | Aron Dønnum | Gabriel Suazo | Rasmus Nicolaisen | Frank Magri | Guillaume Restes | Cristian Cásseres Jr. | Vincent Sierro | Mikkel Desler | Stijn Spierings | Thijs Dallinga,Brice Samba | Jonathan Gradit | Adrien Thomasson | Facundo Medina | Ruben Aguilar | Neil El Aynaoui | Salis Abdul Samed | Kevin Danso | Massadio Haidara | Przemyslaw Frankowski | Florian Sotoca,7,6,1,3,3,2,1,2,16,18,1,1,0.95,2.68,0.05,-2.68,1.0,0.49,0,0,0,0,0.94,1.49,0.55,1.01,0.04,-0.26,0.18,-0.31,-9,6,-9,0,0,-1,1,6.640000000000001,-1.7300000000000002,-0.55,-0.45999999999999996
FRA-Ligue 1,2324,2024-01-28 Paris Saint Germain-Brest,23533,2024-01-28 19:45:00,1,X,Paris Saint Germain,Brest,2,2,43,34,1,3,1,1,27,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,1,-1,4,1,0,0,1,0,2,0,1,1,59.36,81.73,Kylian Mbappe-Lottin | Marquinhos | Manuel Ugarte | Warren Zaïre-Emery | Lucas Hernández | Vitinha | Lee Kang-In | Gianluigi Donnarumma | Ousmane Dembélé | Bradley Barcola | Danilo Pereira,Pierre Lees-Melou | Steve Mounie | Lilian Brassier | Hugo Magnetti | Jeremy Le Douaron | Bradley Locko | Brendan Chardonnet | Marco Bizot | Kenny Lala | Romain Del Castillo | Mahdi Camara,7,11,2,0,2,0,2,0,15,15,1,1,1.8,4.37,0.2,-2.37,0.6,0.49,0,2,0,0,2.21,1.06,1.16,0.87,-0.33,-0.31,-0.16,0.0,9,-2,9,0,0,3,-4,-22.370000000000005,-2.5700000000000003,1.15,0.2899999999999999
FRA-Ligue 1,2324,2024-02-02 Strasbourg-Paris Saint Germain,23542,2024-02-02 20:00:00,1,2,Strasbourg,Paris Saint Germain,1,2,25,44,10,1,4,1,9,28,0,0,1,0,3,3,0,1,0,1,0,0,0,0,4,4,0,0,0,0,3,2,1,0,-3,3,1,3,1,0,0,2,2,2,1,1,77.18,63.64,Junior Mwanga | Habib Diarra | Emanuel Emegha | Dilane Bakwa | Kevin Gameiro | Ibrahima Sissoko | Lucas Perrin | Marvin Senaya | Matz Sels | Frederic Guilbert | Abakar Sylla,Kylian Mbappe-Lottin | Manuel Ugarte | Marquinhos | Warren Zaïre-Emery | Lucas Hernández | Vitinha | Lee Kang-In | Gianluigi Donnarumma | Ousmane Dembélé | Bradley Barcola | Danilo Pereira,8,6,1,2,2,3,1,2,13,17,0,1,1.32,2.19,-0.32,-0.19,0.98,0.89,0,0,1,-2,0.68,1.75,0.58,0.84,-0.12,0.46,0.32,0.17,-19,9,-19,0,1,-2,2,13.540000000000006,-0.8699999999999999,-1.0699999999999998,-0.26
FRA-Ligue 1,2324,2024-02-03 Rennes-Montpellier,23543,2024-02-03 16:00:00,1,1,Rennes,Montpellier,2,1,25,20,9,12,4,4,9,4,0,0,0,1,2,4,0,0,0,0,0,1,0,0,4,4,0,0,0,0,2,1,1,1,-1,40,1,4,0,0,1,2,0,2,0,0,76.36,56.36,Adrien Truffert | Amine Gouiri | Warmed Omari | Arthur Theate | Steve Mandanda | Martin Terrier | Baptiste Santamaria | Benjamin Bourigeaud | Arnaud Kalimuendo Muinga | Enzo Le Fée | Jeanuël Belocian,Christopher Jullien | Téji Savanier | Joris Chotard | Mousa Al Tamari | Jordan Ferri | Akor Adams | Benjamin Lecomte | Maxime Estève | Falaye Sacko | Becir Omeragic | Khalil Fayad,9,6,1,1,1,4,2,4,15,16,1,1,1.42,1.38,1.58,-1.38,0.75,0.75,0,0,3,-2,0.9,0.68,0.71,0.5,0.03,0.63,0.27,0.62,5,-3,5,0,-1,-3,3,20.0,0.040000000000000036,0.21999999999999997,0.20999999999999996
FRA-Ligue 1,2324,2024-02-03 Nantes-Lens,23548,2024-02-03 20:00:00,1,2,Nantes,Lens,0,1,19,29,13,8,4,4,3,13,0,0,0,0,2,3,0,0,1,1,1,0,3,1,4,5,1,0,0,0,1,0,0,0,-10,25,2,1,0,0,1,0,2,2,1,1,73.18,80.18,Pedro Chirivella | Moses Simon | Florent Mollet | Douglas Augusto | Marcus Coco | Jean-Charles Castelletto | Jean-Kevin Duverne | Quentin Merlin | Alban Lafont | Moussa Sissoko | Eray Cömert,Brice Samba | Jonathan Gradit | Adrien Thomasson | Facundo Medina | Ruben Aguilar | Sepe Elye Wahi | Neil El Aynaoui | Salis Abdul Samed | Kevin Danso | Przemyslaw Frankowski | Florian Sotoca,7,8,1,2,3,1,1,5,18,17,1,1,1.41,1.17,-1.41,0.83,0.82,0.72,0,0,0,0,0.91,1.36,0.75,0.96,-0.17,0.13,0.11,0.08,-10,5,-10,0,0,1,-1,-7.0,0.24,-0.45000000000000007,-0.20999999999999996
FRA-Ligue 1,2324,2024-02-04 Monaco-Le Havre,23544,2024-02-04 12:00:00,1,X,Monaco,Le Havre,1,1,34,23,4,11,1,4,18,7,0,0,1,1,1,4,2,0,2,0,0,0,0,2,2,5,1,0,0,0,0,1,0,1,-37,-17,3,1,0,0,2,0,0,1,1,1,65.55,76.0,Youssouf Fofana | Vanderson | Takumi Minamino | Maghnes Akliouche | Folarin Balogun | Philipp Köhn | Wilfried Stephane Singo | Aleksandr Golovin | Ismail Jakobs | Denis Zakaria | Guillermo Maripán,Étienne Youté | Arouna Sangante | Daler Kuzyaev | Loïc Négo | Yassine Kechta | Abdoulaye Touré | Arthur Desmas | Mohamed Bayo | Christopher Operi | Gautier Lloris | Josué Casimir,6,8,1,1,4,2,3,1,15,16,1,1,0.37,1.36,1.63,1.64,0.82,0.65,0,4,-2,1,0.86,0.66,0.72,0.4,0.1,-0.06,0.25,0.19,11,-7,11,0,0,2,-2,-10.450000000000003,-0.9900000000000001,0.19999999999999996,0.31999999999999995
FRA-Ligue 1,2324,2024-02-04 Reims-Toulouse,23547,2024-02-04 14:00:00,1,2,Reims,Toulouse,2,3,30,17,7,14,4,4,14,1,0,0,0,0,3,3,0,0,0,0,0,0,1,2,4,5,0,0,0,0,1,0,1,0,17,-17,4,2,0,0,1,1,2,1,1,0,59.45,75.18,Azor Matusiwa | Junya Ito | Joseph Okumu | Emmanuel Agbadou | Thibault De Smet | Yunis Abdelhamid | Teddy Teuma | Amir Richardson | Thomas Foket | Yehvann Diouf | Mohamed Daramy,Logan Costa | Aron Dønnum | Gabriel Suazo | Rasmus Nicolaisen | Frank Magri | Guillaume Restes | Cristian Cásseres Jr. | Vincent Sierro | Mikkel Desler | Stijn Spierings | Thijs Dallinga,8,7,1,3,2,1,3,1,16,15,1,1,1.21,2.52,-1.21,-2.52,0.6,0.68,0,0,1,0,1.2,1.03,0.67,0.6,-0.56,-0.09,-0.04,0.27,13,-7,13,0,0,2,1,-15.730000000000004,-1.31,0.16999999999999993,0.07000000000000006
FRA-Ligue 1,2324,2024-02-04 Lille-Clermont Foot,23545,2024-02-04 14:00:00,1,1,Lille,Clermont Foot,4,0,32,15,5,18,2,5,16,-1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,3,4,0,0,0,0,3,0,1,0,-32,10,2,3,0,1,0,1,1,1,1,0,73.64,63.0,Gabriel Gudmundsson | Edon Zhegrova | Tiago Santos | Leny Yoro | Jonathan Christian David | Lucas Chevalier | Nabil Bentaleb | Alexsandro Ribeiro | Angel Gomes | Ismaily | Benjamin André,Elbasan Rashani | Cheick Konate | Maximiliano Caufriez | Andy Pelmard | Muhammed-Cham Saracevic | Mory Diaw | Shamar Nicholson | Jim Allevinah | Neto Borges | Habib Keita | Yohann Magnin,10,7,1,3,0,1,1,3,14,19,1,0,0.63,1.54,-0.63,-0.54,0.46,0.88,0,0,1,-2,1.2,0.62,0.89,0.56,0.13,-0.12,-0.02,0.07,17,-13,17,0,1,-1,3,10.64,-0.91,0.58,0.32999999999999996
FRA-Ligue 1,2324,2024-02-04 Metz-Lorient,23549,2024-02-04 14:00:00,1,2,Metz,Lorient,1,2,16,13,15,18,4,5,0,-3,0,0,0,0,1,4,0,0,1,0,1,0,0,1,5,2,0,0,0,0,5,1,0,0,14,25,2,2,0,0,0,1,2,0,0,1,72.55,75.27,Kévin Van Den Kerkhof | Alexandre Oukidja | Matthieu Udol | Maxime Colin | Christophe Herelle | Danley Jean Jacques | Ablie Jallow | Cheick Tidiane Sabaly | Simon Elisor | Lamine Camara | Ismael Traoré,Souleymane Isaak Touré | Formose Mendy | Laurent Abergel | Darline Yongwa | Tiemoué Bakayoko | Montassar Talbi | Romain Faivre | Julien Laporte | Eli Junior Kroupi | Julien Ponceau | Yvon Mvogo,7,5,1,4,3,2,5,1,15,20,1,1,0.12,1.63,-0.12,1.37,1.0,0.77,0,1,0,-2,0.51,1.03,0.3,1.14,0.12,-0.62,0.25,-0.36,3,-3,3,0,0,0,2,-2.719999999999999,-1.5099999999999998,-0.52,-0.8399999999999999
FRA-Ligue 1,2324,2024-02-04 Brest-Nice,23550,2024-02-04 16:05:00,1,X,Brest,Nice,0,0,35,38,4,2,1,1,19,22,0,0,1,1,3,1,0,0,0,0,0,0,0,1,5,5,0,0,0,0,2,2,1,1,-5,3,2,1,0,0,0,1,0,2,2,0,74.55,79.45,Pierre Lees-Melou | Steve Mounie | Lilian Brassier | Hugo Magnetti | Jeremy Le Douaron | Bradley Locko | Brendan Chardonnet | Marco Bizot | Kenny Lala | Romain Del Castillo | Mahdi Camara,Jeremie Boga | Morgan Sanson | Pablo Rosario | Melvin Bard | Gaetan Laborde | Jean-Clair Todibo | Marcin Bulka | Youssouf Ndayishimiye | Terem Igobor Moffi | Evann Guessand | Dante,9,8,1,0,1,3,0,5,15,17,1,1,1.08,1.97,0.92,-0.97,0.83,0.68,2,0,1,0,0.83,1.11,0.88,0.57,0.23,-0.2,0.24,0.12,-3,2,-3,0,0,1,1,-4.900000000000006,-0.8899999999999999,-0.28000000000000014,0.31000000000000005
FRA-Ligue 1,2324,2024-02-04 Lyon-Marseille,23546,2024-02-04 19:45:00,1,1,Lyon,Marseille,1,0,16,29,16,8,5,4,0,13,0,0,1,0,2,1,0,0,0,0,0,0,1,0,5,3,0,1,0,0,1,0,0,0,20,-40,5,5,0,0,2,2,1,2,2,1,55.82,49.09,Mathis Cherki | Dejan Lovren | Nicolás Tagliafico | Clinton Mata | Jake O'Brien | Anthony Lopes | Corentin Tolisso | Sael Kumbedi | Alexandre Lacazette | Ernest Nuamah | Maxence Caqueret,Jordan Veretout | Chancel Mbemba | Jonathan Clauss | Renan Lodi | Amine Harit | Samuel Gigot | Vitinha | Pau López | Pierre-Emerick Aubameyang | Leonardo Balerdi | Geoffrey Kondogbia,7,5,4,1,0,5,3,4,15,17,1,1,0.97,3.77,1.03,-1.77,0.91,0.47,1,1,0,1,1.11,1.36,0.84,1.27,0.08,-0.48,0.13,0.25,-13,8,-13,0,1,0,2,6.729999999999997,-2.8,-0.25,-0.43000000000000005
FRA-Ligue 1,2324,2024-02-09 Marseille-Metz,23553,2024-02-09 20:00:00,1,X,Marseille,Metz,1,1,29,16,8,16,4,5,13,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,4,0,1,27,-21,2,2,0,0,1,3,0,0,1,1,75.64,70.73,Jordan Veretout | Chancel Mbemba | Jonathan Clauss | Renan Lodi | Amine Harit | Samuel Gigot | Vitinha | Pau López | Pierre-Emerick Aubameyang | Leonardo Balerdi | Geoffrey Kondogbia,Kévin Van Den Kerkhof | Alexandre Oukidja | Matthieu Udol | Maxime Colin | Christophe Herelle | Danley Jean Jacques | Ablie Jallow | Cheick Tidiane Sabaly | Simon Elisor | Lamine Camara | Ismael Traoré,6,7,0,2,5,2,4,3,18,16,1,1,0.51,0.83,-0.51,0.17,0.81,0.61,0,0,0,0,1.32,0.9,1.1,0.41,0.04,-0.39,0.32,-0.12,13,-8,13,0,0,0,-1,4.909999999999997,-0.31999999999999995,0.42000000000000004,0.6900000000000002
FRA-Ligue 1,2324,2024-02-10 Lens-Strasbourg,23558,2024-02-10 16:00:00,1,1,Lens,Strasbourg,3,1,32,25,6,10,3,4,15,8,0,0,0,1,2,3,0,0,0,0,0,0,2,1,4,3,0,0,0,0,4,1,1,1,8,-5,1,2,0,0,1,0,1,2,0,1,79.73,76.45,Brice Samba | Jonathan Gradit | Facundo Medina | Ruben Aguilar | David Pereira Da Costa | Sepe Elye Wahi | Neil El Aynaoui | Salis Abdul Samed | Kevin Danso | Przemyslaw Frankowski | Florian Sotoca,Junior Mwanga | Habib Diarra | Emanuel Emegha | Dilane Bakwa | Ibrahima Sissoko | Kevin Gameiro | Lucas Perrin | Marvin Senaya | Matz Sels | Frederic Guilbert | Abakar Sylla,9,9,2,0,0,2,4,3,14,13,1,1,1.64,2.59,-0.64,-1.59,0.81,0.72,0,0,0,-1,1.22,1.02,0.89,0.56,0.14,-0.34,0.15,0.16,7,-4,7,0,-1,-1,0,3.280000000000001,-0.95,0.19999999999999996,0.32999999999999996
