LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2021,2021-03-21 Lyon-Paris Saint Germain,16055,2021-03-21 20:00:00,1,2,Lyon,Paris Saint Germain,2,4,60,60,3,2,1,1,31,31,0,0,0,1,1,2,0,0,0,0,0,0,2,0,5,4,0,0,0,0,0,2,0,1,-13,-18,3,3,0,0,1,1,1,1,1,1,71.27,63.0,Marcelo | Tinotenda Kadewere | Léo Dubois | Anthony Lopes | Lucas Paquetá | Memphis Depay | Jason Denayer | Houssem Aouar | Mattia De Sciglio | Thiago Mendes | Karl Toko Ekambi,Keylor Navas | Kylian Mbappe-Lottin | Layvin Kurzawa | Mauro Icardi | Idrissa Gueye | Alessandro Florenzi | Thilo Kehrer | Presnel Kimpembe | Danilo Pereira | Leandro Paredes | Marquinhos,9,7,1,0,1,4,1,2,16,18,1,1,1.54,0.88,-0.54,0.12,0.66,0.75,1,0,1,-3,1.49,1.55,1.06,0.86,0.21,-0.38,0.41,-0.19,0,1,0,0,-1,0,2,8.269999999999996,0.66,-0.06000000000000005,0.20000000000000007
FRA-Ligue 1,2021,2021-04-03 Monaco-Metz,16063,2021-04-03 11:00:00,1,1,Monaco,Metz,4,0,59,42,4,9,2,4,30,13,0,0,1,1,2,0,0,0,0,1,0,0,0,1,5,4,0,0,0,0,4,3,0,0,-2,-7,3,3,0,0,1,0,2,2,1,1,64.73,66.82,Caio Henrique | Aurelien Tchouameni | Djibril Sidibe | Benjamin Lecomte | Sofiane Diop | Kevin Volland | Benoit Badiashile Mukinayi | Wissam Ben Yedder | Guillermo Maripán | Aleksandr Golovin | Youssouf Fofana,Alexandre Oukidja | Matthieu Udol | Fabien Centonze | John Boye | Farid Boulaya | Thomas Delaine | Pape Sarr | Digbo Maiga | Kiki Kouyate | Dylan Bronn | Vágner,7,8,2,2,2,1,2,6,14,16,1,1,2.44,0.69,1.56,0.31,0.72,0.49,2,2,0,0,1.03,0.61,0.99,0.61,-0.07,0.43,0.34,0.29,17,-5,17,0,0,0,-1,-2.089999999999989,1.75,0.42000000000000004,0.38
FRA-Ligue 1,2021,2021-04-03 Paris Saint Germain-Lille,16056,2021-04-03 15:00:00,1,2,Paris Saint Germain,Lille,0,1,63,63,1,2,1,1,34,34,1,0,0,0,0,2,0,0,0,0,1,1,2,1,4,5,0,0,0,0,2,2,0,0,13,-24,3,4,0,0,1,1,2,2,0,1,65.09,56.27,Keylor Navas | Mauro Icardi | Kylian Mbappe-Lottin | Layvin Kurzawa | Idrissa Gueye | Alessandro Florenzi | Thilo Kehrer | Presnel Kimpembe | Danilo Pereira | Leandro Paredes | Marquinhos,Luiz Araujo | Jonathan Christian David | Reinildo | Benjamin André | Mehmet Zeki Çelik | Jonathan Ikone | Xeka | Jonathan Bamba | Sven Botman | Mike Maignan | José Fonte,7,8,0,1,4,2,2,1,17,14,1,1,1.66,0.79,2.34,0.21,0.8,0.39,0,0,0,0,2.15,0.84,1.2,0.5,-0.6,0.45,-0.84,0.05,0,-1,0,1,0,-1,-1,8.82,0.8699999999999999,1.31,0.7
FRA-Ligue 1,2021,2021-04-03 Lens-Lyon,16060,2021-04-03 19:00:00,1,X,Lens,Lyon,1,1,48,60,5,4,3,2,19,31,0,0,0,1,5,2,0,0,0,0,0,0,0,3,3,5,0,0,0,0,1,1,0,0,2,9,2,2,0,0,1,1,0,1,1,0,74.36,68.0,Jonathan Gradit | Loic Bade | Massadio Haidara | Gaël Kakuta | Facundo Medina | Florian Sotoca | Jonathan Clauss | Jean-Louis Leca | Cheick Oumar Doucoure | Simon Banza | Seko Fofana,Marcelo | Tinotenda Kadewere | Léo Dubois | Anthony Lopes | Lucas Paquetá | Memphis Depay | Jason Denayer | Houssem Aouar | Mattia De Sciglio | Thiago Mendes | Karl Toko Ekambi,9,9,1,1,1,1,1,1,14,16,1,1,1.56,0.61,0.44,1.39,1.0,0.71,0,2,0,0,1.22,1.46,0.87,1.21,-0.32,0.03,0.1,0.37,-12,1,-12,0,-1,0,0,6.359999999999999,0.9500000000000001,-0.24,-0.33999999999999997
FRA-Ligue 1,2021,2021-04-04 Angers-Montpellier,16058,2021-04-04 11:00:00,1,X,Angers,Montpellier,1,1,40,44,10,8,4,4,11,15,0,0,1,1,3,1,0,0,0,0,0,1,2,2,4,5,0,0,0,0,2,1,0,1,4,-7,1,1,0,0,0,0,1,1,0,0,77.18,76.36,Ismael Traoré | Vincent Manceau | Thomas Mangani | Lois Diony | Souleyman Doumbia | Sofiane Boufal | Romain Thomas | Lassana Coulibaly | Angelo Fulgini | Paul Bernardoni | Ibrahim Amadou,Stephy Mavididi | Gaetan Laborde | Téji Savanier | Sepe Elye Wahi | Jordan Ferri | Jonas Omlin | Mihailo Ristic | Junior Sambia | Daniel Congré | Florent Mollet | Hilton,8,8,1,2,2,1,2,1,16,13,1,1,0.76,2.25,-0.76,0.75,0.6,0.69,0,0,-2,0,0.61,1.4,0.48,0.7,-0.09,0.02,0.16,-0.04,-4,2,-4,0,0,0,0,0.8200000000000074,-1.49,-0.7899999999999999,-0.21999999999999997
FRA-Ligue 1,2021,2021-04-04 Nantes-Nice,16064,2021-04-04 13:00:00,1,2,Nantes,Nice,1,2,28,39,19,12,5,4,-1,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,4,0,0,0,-8,-8,2,2,0,0,1,1,1,1,0,0,71.09,71.73,Abdoulaye Touré | Sébastien Corchia | Alban Lafont | Andrei Girotto | Randal Kolo Muani | Charles Traore | Ludovic Blas | Moses Simon | Imran Louza | Pedro Chirivella | Jean-Charles Castelletto,Morgan Schneiderlin | Myziane Maolida | Kasper Dolberg | Pierre Lees-Melou | William Saliba | Alexis Claude Maurice | Amine Gouiri | Jean-Clair Todibo | Hichem Boudaoui | Hassane Kamara | Walter Benítez,10,9,1,0,0,2,0,3,13,16,1,1,1.39,3.05,-0.39,-0.05,0.89,0.93,0,0,-2,2,1.08,1.19,0.59,0.63,-0.25,-0.34,0.07,-0.02,-11,7,-11,0,0,0,1,-0.6400000000000006,-1.66,-0.10999999999999988,-0.040000000000000036
FRA-Ligue 1,2021,2021-04-04 Bordeaux-Strasbourg,16059,2021-04-04 13:00:00,1,2,Bordeaux,Strasbourg,2,3,36,33,13,15,4,4,7,4,0,0,0,0,2,2,0,0,1,0,0,1,0,1,4,3,0,0,0,0,3,1,0,0,59,40,2,3,0,1,1,0,3,1,0,1,71.36,66.45,Laurent Koscielny | Paul Baysse | Hatem Ben Arfa | Loris Benito | Yacine Adli | Remi Oudin | Hwang Ui-Jo | Youssouf Sabaly | Toma Basic | Benoit Costil | Jean Michael Seri,Ibrahima Sissoko | Habib Diallo | Frederic Guilbert | Anthony Caci | Alexander Djiku | Adrien Thomasson | Dmitri Lienard | Jean Eudes Aholou | Stefan Mitrovic | Eiji Kawashima | Ludovic Ajorque,9,9,1,1,1,1,2,0,14,14,1,0,1.4,2.12,-0.4,-1.12,0.8,0.92,0,0,0,0,1.01,1.04,0.93,0.78,0.09,0.02,-0.01,-0.02,3,-2,3,0,0,-1,0,4.909999999999997,-0.7200000000000002,-0.030000000000000027,0.15000000000000002
FRA-Ligue 1,2021,2021-04-04 Lorient-Brest,16061,2021-04-04 13:00:00,1,1,Lorient,Brest,1,0,29,35,17,15,4,4,0,6,0,0,0,0,1,1,0,0,0,0,0,0,2,2,4,3,0,0,0,0,3,0,0,1,14,-18,1,4,0,0,1,2,0,0,0,2,80.45,61.27,Matthieu Dreyer | Yoane Wissa | Trevoh Chalobah | Andrew Gravillon | Armand Lauriente | Julien Laporte | Houboulang Mendes | Jerome Hergault | Enzo Le Fée | Terem Igobor Moffi | Laurent Abergel,Ronael Pierre Gabriel | Gautier Larsonneur | Brendan Chardonnet | Jean Lucas | Franck Honorat | Haris Belkebla | Romain Faivre | Steve Mounie | Paul Lasne | Irvin Cardona | Romain Perraud,9,8,1,1,1,2,1,5,15,15,1,1,0.86,0.48,0.14,-0.48,0.65,0.63,0,0,1,1,0.89,0.78,0.46,0.58,0.0,0.14,0.01,0.18,-6,2,-6,0,0,-3,1,19.18,0.38,0.10999999999999999,-0.11999999999999994
FRA-Ligue 1,2021,2021-04-04 Reims-Rennes,16057,2021-04-04 13:00:00,1,X,Reims,Rennes,2,2,38,44,12,8,4,4,9,15,0,0,0,0,0,2,0,1,0,1,0,0,1,2,2,3,0,0,0,0,0,3,0,0,3,-26,1,1,0,0,1,0,1,1,0,1,78.45,79.82,Mathieu Cafaro | Ghislain Konan | Predrag Rajkovic | Moreto Cassamã | Xavier Chavalerin | Yunis Abdelhamid | Boulaye Dia | Thomas Foket | Wout Faes | Nathanael Mbuku | Valon Berisha,Jéremy Doku | Naif Aguerd | Benjamin Bourigeaud | Damien Da Silva | Hamari Traore | Martin Terrier | Adrien Truffert | Serhou Guirassy | Eduardo Camavinga | Alfred Gomis | Steven N'Zonzi,9,10,0,0,2,1,0,0,13,16,1,1,1.34,2.27,-0.34,0.73,0.57,0.94,0,1,2,0,0.69,0.84,0.54,0.48,-0.04,-0.24,-0.03,0.06,-6,4,-6,0,0,0,-1,-1.3699999999999903,-0.9299999999999999,-0.15000000000000002,0.06000000000000005
FRA-Ligue 1,2021,2021-04-04 Nimes-Saint-Etienne,16065,2021-04-04 15:05:00,1,2,Nimes,Saint-Etienne,0,2,29,33,18,16,5,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,5,0,0,0,0,1,1,0,0,32,-16,1,4,0,1,0,3,1,3,0,0,81.82,52.64,Yassin Benrahou | Birger Meling | Moussa Koné | Zinedine Ferhat | Renaud Ripart | Baptiste Reynet | Sofiane Alakouch | Adrián Cubas | Florian Miguel | Kelyan Guessoum | Lamine Fomba,Lucas Gourna Douath | Yvan Neyou | Pape Abou Cissé | Jessy Moulin | Timothée Kolodziejczak | Arnaud Nordin | Miguel Trauco | Mathieu Debuchy | Mahdi Camara | Harold Moukoudi | Denis Bouanga,8,7,2,1,1,3,3,4,15,19,1,0,0.8,0.45,1.2,-0.45,0.58,0.69,0,0,0,-1,1.19,1.15,0.83,0.58,-0.03,-0.05,-0.14,-0.29,-4,2,-4,0,0,-3,1,29.179999999999993,0.35000000000000003,0.040000000000000036,0.25
FRA-Ligue 1,2021,2021-04-04 Marseille-Dijon,16062,2021-04-04 19:00:00,1,1,Marseille,Dijon,2,0,45,15,7,20,4,5,16,-14,0,0,0,0,1,3,0,0,0,0,1,1,1,3,4,4,1,0,0,0,1,0,0,0,-33,0,3,4,0,1,2,1,2,4,0,2,73.09,58.55,Dimitri Payet | Pape Alassane Gueye | Florian Thauvin | Boubacar Kamara | Hiroki Sakai | Álvaro González | Pol Lirola | Arkadiusz Milik | Steve Mandanda | Yuto Nagatomo | Duje Caleta-Car,Senou Coulibaly | Sacha Boey | Anthony Racioppi | Ngonda Muzinga | Didier Ndong | Moussa Konate | Eric Junior Dina Ebimbe | Wesley Lautoa | Mama Baldé | Bruno Ecuele Manga | Bersant Celina,9,8,0,1,2,2,4,3,13,16,1,0,0.3,0.79,-0.3,-0.79,0.71,0.82,0,0,-1,-1,0.7,0.67,0.59,0.35,0.09,-0.31,-0.04,0.02,30,-13,30,0,0,-1,1,14.540000000000006,-0.49000000000000005,0.029999999999999916,0.24
FRA-Ligue 1,2021,2021-04-09 Metz-Lille,16069,2021-04-09 19:00:00,1,2,Metz,Lille,0,2,42,66,9,1,4,1,13,37,0,0,1,0,4,2,1,1,0,1,1,1,2,1,5,3,0,1,0,0,2,1,1,0,-14,-12,2,2,1,0,2,1,0,0,2,1,67.64,73.64,Alexandre Oukidja | Matthieu Udol | Fabien Centonze | John Boye | Farid Boulaya | Thomas Delaine | Pape Sarr | Digbo Maiga | Kiki Kouyate | Lamine Gueye | Dylan Bronn,Timothy Weah | Luiz Araujo | Jonathan Christian David | Reinildo | Benjamin André | Mehmet Zeki Çelik | Jonathan Ikone | Jonathan Bamba | Sven Botman | Mike Maignan | José Fonte,10,8,1,2,0,1,3,1,15,15,0,1,0.36,0.55,-0.36,0.45,0.97,0.98,0,0,0,2,0.63,0.68,0.52,0.62,-0.02,0.16,-0.02,0.25,-24,8,-24,0,1,0,2,-6.0,-0.19000000000000006,-0.050000000000000044,-0.09999999999999998
FRA-Ligue 1,2021,2021-04-10 Strasbourg-Paris Saint Germain,16075,2021-04-10 15:00:00,1,2,Strasbourg,Paris Saint Germain,1,4,36,63,13,2,4,1,7,34,0,1,0,0,1,4,0,1,0,1,0,0,1,1,5,4,0,0,0,0,3,0,0,1,23,-4,1,5,0,0,0,2,0,2,2,1,80.36,48.45,Ibrahima Sissoko | Habib Diallo | Frederic Guilbert | Anthony Caci | Alexander Djiku | Adrien Thomasson | Dmitri Lienard | Jean Eudes Aholou | Stefan Mitrovic | Eiji Kawashima | Ludovic Ajorque,Keylor Navas | Kylian Mbappe-Lottin | Mauro Icardi | Layvin Kurzawa | Marquinhos | Thilo Kehrer | Moise Kean | Presnel Kimpembe | Danilo Pereira | Leandro Paredes | Idrissa Gueye,8,7,1,1,2,3,2,0,14,17,1,1,2.28,1.06,0.72,-1.06,0.7,0.8,0,0,0,-3,0.79,1.34,0.77,0.62,0.25,0.81,0.22,0.3,-27,11,-27,-1,0,-4,1,31.909999999999997,1.2199999999999998,-0.55,0.15000000000000002
FRA-Ligue 1,2021,2021-04-10 Montpellier-Marseille,16071,2021-04-10 19:00:00,1,X,Montpellier,Marseille,3,3,45,48,8,6,4,4,16,19,0,0,1,0,1,2,0,0,0,0,0,0,2,1,3,3,0,0,0,0,3,1,0,0,8,55,1,1,0,0,0,1,2,0,2,0,80.45,79.09,Stephy Mavididi | Gaetan Laborde | Téji Savanier | Jordan Ferri | Jonas Omlin | Andy Delort | Mihailo Ristic | Junior Sambia | Daniel Congré | Florent Mollet | Hilton,Dimitri Payet | Pape Alassane Gueye | Florian Thauvin | Boubacar Kamara | Álvaro González | Pol Lirola | Arkadiusz Milik | Leonardo Balerdi | Steve Mandanda | Yuto Nagatomo | Duje Caleta-Car,10,10,1,0,0,1,0,4,13,15,1,1,1.75,1.53,-0.75,0.47,0.98,0.63,0,0,-2,2,1.73,0.83,1.1,0.71,-0.33,-0.13,0.01,0.0,-3,2,-3,0,1,0,0,1.3599999999999994,0.21999999999999997,0.9,0.3900000000000001
FRA-Ligue 1,2021,2021-04-11 Rennes-Nantes,16073,2021-04-11 11:00:00,1,1,Rennes,Nantes,1,0,45,28,8,19,4,5,16,-1,0,0,0,0,3,1,0,0,1,0,1,0,2,1,3,3,0,0,0,0,1,2,1,0,18,-8,0,2,0,0,0,2,0,0,0,0,86.36,71.09,Jéremy Doku | Naif Aguerd | Benjamin Bourigeaud | Damien Da Silva | Hamari Traore | Martin Terrier | Adrien Truffert | Serhou Guirassy | Eduardo Camavinga | Alfred Gomis | Steven N'Zonzi,Abdoulaye Touré | Sébastien Corchia | Alban Lafont | Andrei Girotto | Randal Kolo Muani | Ludovic Blas | Moses Simon | Jean-Charles Castelletto | Imran Louza | Pedro Chirivella | Charles Traore,10,9,0,2,1,0,0,2,12,13,1,1,2.07,1.37,-0.07,-0.37,0.74,0.38,1,0,-2,0,0.95,1.08,0.5,0.57,-0.11,0.0,0.06,0.07,17,-11,17,0,0,-2,1,15.269999999999996,0.6999999999999997,-0.13000000000000012,-0.06999999999999995
FRA-Ligue 1,2021,2021-04-11 Nice-Reims,16072,2021-04-11 13:00:00,1,X,Nice,Reims,0,0,42,39,9,12,4,4,13,10,0,0,0,0,2,3,0,1,0,1,0,0,0,2,3,3,0,0,0,0,1,3,1,1,-8,0,3,1,0,0,1,1,1,1,1,2,70.18,79.18,Morgan Schneiderlin | Myziane Maolida | Kasper Dolberg | Pierre Lees-Melou | William Saliba | Alexis Claude Maurice | Amine Gouiri | Jean-Clair Todibo | Hichem Boudaoui | Hassane Kamara | Walter Benítez,Mathieu Cafaro | Ghislain Konan | Predrag Rajkovic | Moreto Cassamã | Xavier Chavalerin | Yunis Abdelhamid | Boulaye Dia | Thomas Foket | Wout Faes | Nathanael Mbuku | Marshall Munetsi,8,10,2,0,1,1,3,4,14,13,1,1,2.38,1.08,-0.38,0.92,0.85,0.9,0,0,0,1,1.22,0.72,0.77,0.51,-0.03,-0.03,0.14,0.0,3,-3,3,0,0,2,-2,-9.0,1.2999999999999998,0.5,0.26
FRA-Ligue 1,2021,2021-04-11 Saint-Etienne-Bordeaux,16074,2021-04-11 13:00:00,1,1,Saint-Etienne,Bordeaux,4,1,36,36,15,13,4,4,7,7,0,0,0,0,2,1,0,0,0,0,0,0,1,0,5,5,0,0,0,0,2,2,0,0,16,-6,2,3,0,0,1,2,1,1,0,2,71.09,64.55,Adil Aouchiche | Lucas Gourna Douath | Yvan Neyou | Jessy Moulin | Pape Abou Cissé | Arnaud Nordin | Miguel Trauco | Mathieu Debuchy | Mahdi Camara | Harold Moukoudi | Denis Bouanga,Laurent Koscielny | Paul Baysse | Hatem Ben Arfa | Loris Benito | Yacine Adli | Nicolas de Preville | Remi Oudin | Hwang Ui-Jo | Youssouf Sabaly | Benoit Costil | Jean Michael Seri,7,9,2,2,2,0,3,1,17,15,1,1,2.21,1.59,-0.21,0.41,0.8,0.69,0,0,0,0,1.23,1.02,0.54,0.77,-0.08,-0.01,-0.3,-0.01,0,2,0,0,0,-1,-2,6.540000000000006,0.6199999999999999,0.20999999999999996,-0.22999999999999998
FRA-Ligue 1,2021,2021-04-11 Lens-Lorient,16067,2021-04-11 13:00:00,1,1,Lens,Lorient,4,1,49,32,5,17,3,4,20,3,0,0,0,0,3,3,0,0,0,0,0,0,1,0,4,4,0,0,0,0,2,3,1,1,-5,6,3,1,0,0,1,0,1,3,2,0,63.45,81.55,Jonathan Gradit | Loic Bade | Massadio Haidara | Gaël Kakuta | Facundo Medina | Florian Sotoca | Jonathan Clauss | Jean-Louis Leca | Cheick Oumar Doucoure | Simon Banza | Seko Fofana,Matthieu Dreyer | Yoane Wissa | Trevoh Chalobah | Andrew Gravillon | Armand Lauriente | Julien Laporte | Houboulang Mendes | Jerome Hergault | Enzo Le Fée | Terem Igobor Moffi | Laurent Abergel,6,9,1,2,4,0,1,5,14,14,1,1,0.67,1.77,0.33,-0.77,0.72,0.65,0,0,1,0,0.79,0.72,1.03,0.55,0.43,0.17,0.42,0.23,17,-12,17,0,0,2,-3,-18.099999999999994,-1.1,0.07000000000000006,0.48
FRA-Ligue 1,2021,2021-04-11 Brest-Nimes,16066,2021-04-11 13:00:00,1,X,Brest,Nimes,1,1,35,29,16,18,4,5,6,0,0,0,0,0,2,5,1,0,1,0,0,1,2,2,5,5,0,0,0,0,3,3,1,0,12,-14,3,2,0,0,0,1,3,1,1,0,66.09,68.45,Ronael Pierre Gabriel | Gautier Larsonneur | Brendan Chardonnet | Jean Lucas | Franck Honorat | Haris Belkebla | Romain Faivre | Steve Mounie | Paul Lasne | Lilian Brassier | Romain Perraud,Yassin Benrahou | Birger Meling | Moussa Koné | Zinedine Ferhat | Renaud Ripart | Baptiste Reynet | Sofiane Alakouch | Adrián Cubas | Florian Miguel | Kelyan Guessoum | Lamine Fomba,9,8,0,3,2,0,2,3,17,15,1,1,0.23,1.59,-0.23,-1.59,0.87,0.44,0,0,0,0,0.89,1.23,0.63,0.79,-0.11,-0.04,-0.18,-0.14,6,-2,6,0,0,1,1,-2.3599999999999994,-1.36,-0.33999999999999997,-0.16000000000000003
FRA-Ligue 1,2021,2021-04-11 Monaco-Dijon,16070,2021-04-11 15:05:00,1,1,Monaco,Dijon,3,0,62,15,3,20,1,5,32,-15,0,0,1,0,0,4,0,0,0,1,0,0,1,2,5,5,0,0,0,0,3,2,0,1,-3,7,3,2,0,0,0,0,2,1,2,1,60.09,71.36,Caio Henrique | Aurelien Tchouameni | Djibril Sidibe | Benjamin Lecomte | Sofiane Diop | Axel Disasi | Kevin Volland | Benoit Badiashile Mukinayi | Wissam Ben Yedder | Guillermo Maripán | Youssouf Fofana,Senou Coulibaly | Sacha Boey | Anthony Racioppi | Ngonda Muzinga | Didier Ndong | Eric Junior Dina Ebimbe | Wesley Lautoa | Jonathan Panzo | Mama Baldé | Bruno Ecuele Manga | Bersant Celina,8,6,2,3,1,2,2,4,16,17,1,1,2.5,0.12,1.5,-0.12,0.62,1.0,2,0,0,-1,0.92,0.53,0.84,0.35,0.11,0.14,0.59,-0.17,47,-17,47,0,1,1,2,-11.269999999999996,2.38,0.39,0.49
FRA-Ligue 1,2021,2021-04-11 Lyon-Angers,16068,2021-04-11 19:00:00,1,1,Lyon,Angers,3,0,61,41,4,11,2,4,31,11,0,0,1,1,3,1,1,0,0,0,1,1,3,2,5,2,0,0,0,0,2,1,1,0,5,2,2,3,0,0,0,2,1,0,1,1,71.64,63.27,Marcelo | Tinotenda Kadewere | Léo Dubois | Anthony Lopes | Lucas Paquetá | Memphis Depay | Jason Denayer | Maxwel Cornet | Mattia De Sciglio | Thiago Mendes | Karl Toko Ekambi,Ismael Traoré | Vincent Manceau | Thomas Mangani | Lois Diony | Souleyman Doumbia | Romain Thomas | Angelo Fulgini | Lassana Coulibaly | Paul Bernardoni | Ibrahim Amadou | Pierrick Capelle,8,7,2,2,1,2,1,3,15,16,1,1,2.11,1.0,-1.11,0.0,0.85,0.51,0,0,-2,1,1.49,0.53,1.14,0.27,-0.03,0.08,0.0,0.15,20,-7,20,0,0,-1,1,8.369999999999997,1.1099999999999999,0.96,0.8699999999999999
FRA-Ligue 1,2021,2021-04-16 Lille-Montpellier,16082,2021-04-16 19:00:00,1,X,Lille,Montpellier,1,1,69,46,1,8,1,4,39,16,0,0,0,1,2,2,0,0,1,0,0,0,0,2,3,5,0,0,0,0,2,5,0,1,44,3,1,2,0,0,0,2,1,2,1,2,81.55,71.18,Timothy Weah | Renato Sanches | Jonathan Christian David | Reinildo | Benjamin André | Mehmet Zeki Çelik | Jonathan Ikone | Jonathan Bamba | Sven Botman | Mike Maignan | José Fonte,Stephy Mavididi | Gaetan Laborde | Téji Savanier | Junior Sambia | Jordan Ferri | Jonas Omlin | Andy Delort | Mihailo Ristic | Florent Mollet | Daniel Congré | Hilton,9,10,1,1,1,0,1,0,15,12,1,1,0.56,2.16,1.44,0.84,0.79,0.73,1,1,0,-2,0.73,1.84,0.57,1.21,-0.05,-0.11,0.14,0.04,23,-7,23,0,-1,-1,-1,10.36999999999999,-1.6,-1.11,-0.64
FRA-Ligue 1,2021,2021-04-17 Angers-Rennes,16080,2021-04-17 11:00:00,1,2,Angers,Rennes,0,3,41,48,11,7,4,4,11,18,0,0,1,0,0,5,0,0,0,0,0,0,1,3,5,4,0,0,0,0,2,1,0,1,-5,-3,4,1,0,0,1,0,2,0,2,2,59.55,77.82,Ismael Traoré | Vincent Manceau | Thomas Mangani | Lois Diony | Souleyman Doumbia | Sofiane Boufal | Angelo Fulgini | Romain Thomas | Lassana Coulibaly | Paul Bernardoni | Ibrahim Amadou,Jéremy Doku | Naif Aguerd | Benjamin Bourigeaud | Damien Da Silva | Hamari Traore | Martin Terrier | Adrien Truffert | Serhou Guirassy | Eduardo Camavinga | Alfred Gomis | Steven N'Zonzi,6,10,0,1,5,0,2,2,15,12,1,1,1.03,0.74,-1.03,0.26,0.79,0.48,0,0,0,0,0.65,0.7,0.31,0.49,-0.12,0.25,0.11,0.3,-7,4,-7,0,1,3,-4,-18.269999999999996,0.29000000000000004,-0.04999999999999993,-0.18
FRA-Ligue 1,2021,2021-04-17 Marseille-Lorient,16081,2021-04-17 15:00:00,1,1,Marseille,Lorient,3,2,49,32,7,17,4,4,19,2,0,0,0,0,2,0,1,0,1,0,0,0,2,1,4,5,0,0,0,0,1,2,1,0,-5,-12,3,1,0,0,3,2,1,2,1,0,67.64,77.91,Dimitri Payet | Pape Alassane Gueye | Florian Thauvin | Boubacar Kamara | Pol Lirola | Álvaro González | Arkadiusz Milik | Leonardo Balerdi | Steve Mandanda | Yuto Nagatomo | Duje Caleta-Car,Matthieu Dreyer | Yoane Wissa | Trevoh Chalobah | Andrew Gravillon | Armand Lauriente | Julien Laporte | Jerome Hergault | Enzo Le Fée | Terem Igobor Moffi | Laurent Abergel | Vincent Le Goff,8,10,1,1,2,0,2,3,14,13,1,1,2.13,1.95,0.87,-0.95,0.89,0.7,1,0,1,0,1.02,1.08,0.67,0.62,-0.19,-0.36,-0.11,0.01,17,-10,17,0,0,2,-2,-10.269999999999996,0.17999999999999994,-0.06000000000000005,0.050000000000000044
