LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,1920,2020-01-04 Atletico Madrid-Levante,12204,2020-01-04 17:30:00,0,1,Atletico Madrid,Levante,2,1,32,26,4,9,1,4,18,12,0,0,0,0,3,3,0,0,0,1,0,0,1,1,2,3,0,0,0,0,0,1,1,0,4,-14,1,2,0,0,0,1,1,0,0,1,84.64,72.64,Koke | Renan Lodi | Álvaro Morata | Thomas Partey | Felipe | Jan Oblak | Saúl Ñíguez | Mario Hermoso | Kieran Trippier | Héctor Herrera | Ángel Correa,Carlos Clerc | Rúben Vezo | Morales | Roger | Aitor Fernández | Borja Mayoral | Enis Bardhi | Sergio Postigo | José Campaña | Jorge Miramón | Nemanja Radoja,9,7,1,2,1,2,3,2,15,14,1,1,1.42,2.79,0.58,0.21,0.79,0.73,2,2,0,2,1.74,1.22,1.12,0.72,-0.29,-0.37,-0.17,0.06,6,-5,6,0,0,-1,2,12.0,-1.37,0.52,0.40000000000000013
ESP-La Liga,1920,2020-01-04 Espanyol-Barcelona,12206,2020-01-04 20:00:00,0,X,Espanyol,Barcelona,2,2,10,39,20,2,5,1,-4,25,0,0,0,0,6,2,0,0,1,0,0,0,0,2,3,3,0,0,0,0,2,3,1,0,-5,25,3,4,0,1,3,1,2,2,1,0,65.0,56.55,Fernando Calero | Víctor Sánchez | Víctor Campuzano | Marc Roca | Sergi Darder | Víctor Gómez | Bernardo | David López | Adrià Pedrosa | Diego López | Dídac Vilá,Antoine Griezmann | Lionel Messi | Frenkie de Jong | Luis Suárez | Clement Lenglet | Sergio Busquets | Ivan Rakitic | Gerard Piqué | Sergi Roberto | Marc-André ter Stegen | Jordi Alba,7,10,3,0,1,1,3,1,12,15,0,0,0.65,1.43,-0.65,2.57,0.91,0.74,0,0,0,0,0.69,1.68,0.43,1.41,0.17,0.13,0.06,0.0,-29,18,-29,0,0,-1,-3,8.450000000000003,-0.7799999999999999,-0.99,-0.98
ESP-La Liga,1920,2020-01-05 Granada-Mallorca,12208,2020-01-05 11:00:00,0,1,Granada,Mallorca,1,0,24,15,11,17,4,4,10,1,0,0,0,0,3,5,0,0,1,2,1,0,3,0,3,3,0,0,0,0,1,1,1,1,4,11,3,3,0,0,1,2,1,1,1,1,64.36,65.45,Carlos Neva | Roberto Soldado | Maxime Gonalons | Carlos Fernández | Antonio Puertas | José Antonio Martínez | Domingos Duarte | Rui Silva | Yangel Herrera | Víctor Díaz | Álvaro Vadillo,Takefusa Kubo | Iddrisu Baba | Fran Gámez | Raíllo | Dani Rodríguez | Lumor Agbenyenu | Martin Valjent | Salva Sevilla | Ante Budimir | Aleix Febas | Manolo Reina,7,7,2,2,2,2,1,2,13,14,1,1,1.72,0.79,-1.72,-0.79,0.83,1.0,0,0,0,-1,0.92,1.02,0.67,0.56,-0.2,0.06,-0.07,-0.17,9,-6,9,0,0,0,0,-1.0900000000000034,0.9299999999999999,-0.09999999999999998,0.10999999999999999
ESP-La Liga,1920,2020-01-05 Real Sociedad-Villarreal,12209,2020-01-05 13:00:00,0,2,Real Sociedad,Villarreal,1,2,31,25,5,11,2,4,17,11,0,0,0,0,2,2,0,0,0,0,0,1,1,2,3,3,0,0,0,0,1,2,1,1,-12,1,0,0,0,0,0,0,0,2,2,0,83.0,86.73,Willian José | Diego Llorente | Martin Odegaard | Remiro | Robin Le Normand | Nacho Monreal | Igor Zubeldia | Portu | Mikel Merino | Zaldúa | Mikel Oyarzabal,Pau Torres | Vicente Iborra | Moi Gómez | Gerard Moreno | Samuel Chukwueze | Franck Zambo | Xavier Quintillá | Sergio Asenjo | Raúl Albiol | Karl Toko Ekambi | Mario,10,10,1,1,0,0,0,5,14,11,1,1,2.29,2.95,1.71,-1.95,0.62,0.64,1,0,3,0,1.22,1.25,0.98,1.03,-0.11,0.02,0.07,0.4,6,-6,6,0,0,0,0,-3.730000000000004,-0.6600000000000001,-0.030000000000000027,-0.050000000000000044
ESP-La Liga,1920,2020-01-05 Alaves-Real Betis,12203,2020-01-05 15:00:00,0,X,Alaves,Real Betis,1,1,19,23,15,13,4,4,5,9,0,0,0,0,4,2,0,0,0,0,0,0,2,2,3,3,0,0,0,0,1,1,1,1,-18,5,3,1,0,0,1,0,1,0,1,1,68.45,82.27,Rubén Duarte | Fernando Pacheco | Ximo Navarro | Martín Aguirregabiria | Manu García | Víctor Laguardia | Joselu | Mubarak Wakaso | Aleix Vidal | Luis Rioja | Lucas Pérez,Andrés Guardado | Marc Bartra | Loren Morón | Emerson | Nabil Fekir | Joaquín | Joel Robles | Zouhair Feddal | Álex Moreno | Sergio Canales | Aissa Mandi,10,10,1,1,0,0,0,2,17,15,1,1,0.43,0.92,0.57,0.08,0.94,0.74,0,0,0,0,1.04,0.92,0.63,0.82,-0.4,0.25,0.0,0.18,-4,2,-4,0,0,2,0,-13.819999999999993,-0.49000000000000005,0.12,-0.18999999999999995
ESP-La Liga,1920,2020-01-05 Celta Vigo-Osasuna,12205,2020-01-05 20:00:00,0,X,Celta Vigo,Osasuna,1,1,14,23,18,13,5,4,0,9,0,0,0,0,5,6,0,1,1,2,0,0,2,2,3,3,0,0,0,0,2,3,1,1,4,-3,3,1,0,0,1,1,2,1,0,2,64.73,80.36,Brais Méndez | Néstor Araújo | Joseph Aidoo | Iago Aspas | Stanislav Lobotka | Lucas Olaza | Denis Suárez | Santi Mina | Hugo Mallo | Pione Sisto | Rubén Blanco,David García | Darko Brasanac | Nacho Vidal | Oier | Rubén Martínez | Roberto Torres | Ezequiel Ávila | Facundo Roncaglia | Aridane Hernández | Estupiñán | Rubén García,6,8,2,1,3,2,2,4,16,16,1,1,1.48,3.41,-0.48,-0.41,0.8,0.83,0,0,0,-3,1.09,1.59,0.55,1.09,-0.01,-0.28,0.08,-0.06,-9,5,-9,0,0,2,-2,-15.629999999999995,-1.9300000000000002,-0.5,-0.54
ESP-La Liga,1920,2020-01-17 Leganes-Getafe,12217,2020-01-17 20:00:00,0,2,Leganes,Getafe,0,3,14,30,19,7,5,4,-1,15,0,0,0,0,2,3,0,0,0,0,0,0,1,1,3,3,0,0,0,0,3,2,0,0,-2,17,3,2,0,0,2,1,0,1,1,1,65.45,74.91,Chidozie Awaziem | Rubén Pérez | Roque Mesa | Roberto Rosales | Kévin Rodrigues | Youssef En-Nesyri | Iván Cuéllar | Óscar Rodríguez | Unai Bustinza | Martin Braithwaite | Jonathan Silva,Ángel | Nemanja Maksimovic | Jorge Molina | Marc Cucurella | Mauro Arambarri | Nyom | David Soria | Djené Dakonam | Leandro Cabrera | Damián Suárez | Jaime Mata,8,10,2,0,1,1,2,1,12,14,1,1,2.29,1.27,-0.29,-1.27,0.47,0.76,0,0,1,-3,0.87,0.73,0.61,0.72,-0.12,0.18,0.0,0.25,-16,12,-16,0,0,1,-2,-9.459999999999994,1.02,0.14,-0.10999999999999999
ESP-La Liga,1920,2020-01-18 Levante-Alaves,12218,2020-01-18 12:00:00,0,2,Levante,Alaves,0,1,26,20,11,15,4,4,11,5,0,0,1,0,3,7,0,0,1,1,0,0,0,3,3,3,0,0,0,0,1,2,1,1,-11,19,2,1,0,0,0,0,2,1,0,0,73.27,79.82,Rubén Rochina | Carlos Clerc | Rúben Vezo | Morales | Roger | Aitor Fernández | Enis Bardhi | Sergio Postigo | José Campaña | Jorge Miramón | Nemanja Radoja,Rubén Duarte | Fernando Pacheco | Ximo Navarro | Martín Aguirregabiria | Manu García | Víctor Laguardia | Joselu | Mubarak Wakaso | Aleix Vidal | Luis Rioja | Lucas Pérez,6,9,4,1,1,1,0,0,13,15,1,1,0.74,0.3,0.26,0.7,0.87,0.93,0,0,0,1,1.12,0.88,0.68,0.55,0.1,0.16,-0.1,0.03,6,-4,6,0,1,1,-3,-6.549999999999997,0.44,0.2400000000000001,0.13
ESP-La Liga,1920,2020-01-18 Real Madrid-Sevilla,12221,2020-01-18 15:00:00,0,1,Real Madrid,Sevilla,2,1,40,35,2,4,1,1,25,20,0,0,1,1,2,2,0,0,0,0,0,0,1,2,3,3,0,0,0,0,1,1,1,1,17,-21,4,4,0,0,1,1,0,1,3,2,56.36,61.0,Casemiro | Raphael Varane | Ferland Mendy | Toni Kroos | Karim Benzema | Luka Modric | Sergio Ramos | Rodrygo | Thibaut Courtois | Daniel Carvajal | Federico Valverde,Sergio Reguilón | Joan Jordán | Diego Carlos | Tomás Vaclik | Luuk de Jong | Éver Banega | Fernando | Jules Koundé | Lucas Ocampos | Jesús Navas | Óliver Torres,7,8,2,1,2,2,3,2,15,14,1,1,2.09,1.08,0.91,-0.08,0.75,0.89,1,0,3,0,1.13,1.3,1.14,0.97,0.58,-0.3,1.03,0.01,5,-2,5,0,0,0,-1,-4.640000000000001,1.0099999999999998,-0.17000000000000015,0.16999999999999993
ESP-La Liga,1920,2020-01-18 Osasuna-Real Valladolid,12220,2020-01-18 17:30:00,0,X,Osasuna,Real Valladolid,0,0,24,21,12,15,4,4,9,6,0,0,1,1,3,3,0,0,2,0,0,0,1,2,3,3,0,0,0,0,2,0,1,0,2,-9,2,3,0,0,2,2,2,2,1,0,71.27,68.09,David García | Darko Brasanac | Oier | Roberto Torres | Ezequiel Ávila | Sergio Herrera | Facundo Roncaglia | Aridane Hernández | Estupiñán | Rubén García | Adrián,Mohammed Salisu | Míchel | Toni Villa | Sergi Guardiola | Javi Moyano | Jordi Masip | Joaquín Fernández | Kiko Olivas | Óscar Plano | Enes Ünal | Sandro Ramírez,9,7,0,3,2,1,0,4,14,18,1,1,0.77,1.57,0.23,0.43,0.76,0.87,0,0,1,1,1.44,0.82,0.92,0.44,0.15,-0.02,0.03,0.29,3,-3,3,0,0,-1,2,3.1799999999999926,-0.8,0.62,0.48000000000000004
ESP-La Liga,1920,2020-01-18 Eibar-Atletico Madrid,12216,2020-01-18 20:00:00,0,1,Eibar,Atletico Madrid,2,0,19,35,16,3,4,1,4,20,0,0,1,1,1,1,1,0,1,0,0,1,0,1,3,2,0,0,0,0,1,1,1,0,29,5,2,3,0,0,1,3,1,1,2,0,69.64,67.64,Takashi Inui | Gonzalo Escalante | Kike García | Fabián Orellana | Pedro León | Papakouly Diop | Anaitz Arbilla | Paulo Oliveira | José Ángel | Sergi Enrich | Marko Dmitrovic,Koke | Renan Lodi | Álvaro Morata | Thomas Partey | Felipe | Jan Oblak | Saúl Ñíguez | Mario Hermoso | Kieran Trippier | Héctor Herrera | Ángel Correa,6,7,0,2,5,2,3,3,14,14,1,0,0.82,1.59,-0.82,0.41,0.83,0.71,0,0,-1,0,0.72,1.78,0.77,1.25,-0.25,-0.04,0.44,-0.13,-16,13,-16,0,0,-1,-1,2.0,-0.7700000000000001,-1.06,-0.48
ESP-La Liga,1920,2020-01-19 Mallorca-Valencia,12219,2020-01-19 11:00:00,0,1,Mallorca,Valencia,4,1,15,31,18,7,5,4,0,16,0,0,1,1,1,1,0,0,0,0,0,0,0,2,3,3,0,0,0,0,1,2,0,1,4,11,3,2,0,0,1,0,2,1,1,1,65.45,73.64,Takefusa Kubo | Iddrisu Baba | Fran Gámez | Lago Junior | Raíllo | Dani Rodríguez | Martin Valjent | Salva Sevilla | Ante Budimir | Aleix Febas | Manolo Reina,Carlos Soler | Daniel Wass | Jasper Cillessen | Maxi Gómez | Ezequiel Garay | Ferrán Torres | Daniel Parejo | Francis Coquelin | Rodrigo | Gabriel | José Gayá,9,7,2,2,0,2,4,0,15,14,1,1,0.78,1.1,-0.78,-0.1,0.42,0.64,0,0,0,2,1.29,0.99,0.5,0.71,-0.27,0.09,-0.06,0.15,-16,11,-16,0,0,1,2,-8.189999999999998,-0.32000000000000006,0.30000000000000004,-0.20999999999999996
ESP-La Liga,1920,2020-01-19 Real Betis-Real Sociedad,12215,2020-01-19 13:00:00,0,1,Real Betis,Real Sociedad,3,0,24,31,13,6,4,3,9,16,0,0,1,1,3,5,1,0,2,1,0,0,1,1,3,3,0,0,0,0,4,1,0,1,15,16,2,3,0,0,1,2,2,2,0,1,72.73,68.27,Andrés Guardado | Marc Bartra | Loren Morón | Emerson | Nabil Fekir | Joaquín | Joel Robles | Zouhair Feddal | Álex Moreno | Sergio Canales | Aissa Mandi,Willian José | Diego Llorente | Martin Odegaard | Remiro | Robin Le Normand | Nacho Monreal | Portu | Igor Zubeldia | Mikel Merino | Zaldúa | Mikel Oyarzabal,8,8,1,1,2,2,2,4,13,12,1,1,2.03,1.01,-1.03,-0.01,0.63,0.88,0,0,-2,-3,0.98,0.88,0.77,0.85,-0.06,0.34,0.25,0.4,-7,7,-7,0,0,-1,0,4.460000000000008,1.0199999999999998,0.09999999999999998,-0.07999999999999996
ESP-La Liga,1920,2020-01-19 Villarreal-Espanyol,12222,2020-01-19 15:00:00,0,2,Villarreal,Espanyol,1,2,28,11,9,20,4,5,13,-4,0,0,1,1,4,2,0,0,0,0,0,2,1,1,3,3,0,0,0,0,1,1,1,1,-7,0,3,1,0,0,1,0,1,1,1,1,70.0,78.45,Pau Torres | Vicente Iborra | Moi Gómez | Gerard Moreno | Samuel Chukwueze | Franck Zambo | Xavier Quintillá | Sergio Asenjo | Raúl Albiol | Karl Toko Ekambi | Mario,Fernando Calero | Víctor Sánchez | Víctor Campuzano | Marc Roca | Sergi Darder | Víctor Gómez | Bernardo | David López | Diego López | Dídac Vilá | Wu Lei,7,6,1,5,3,0,5,3,11,14,1,1,1.29,0.73,0.71,1.27,0.7,0.95,1,2,3,1,1.18,0.67,0.84,0.4,0.07,0.02,0.47,0.13,17,-11,17,0,0,2,1,-8.450000000000003,0.56,0.5099999999999999,0.43999999999999995
ESP-La Liga,1920,2020-01-19 Athletic Club-Celta Vigo,12213,2020-01-19 17:30:00,0,X,Athletic Club,Celta Vigo,1,1,29,15,8,18,4,5,14,0,0,0,1,1,4,3,0,0,0,0,1,0,2,1,2,3,0,0,0,0,1,2,1,1,0,-4,4,3,1,0,0,2,2,0,2,1,57.27,65.27,Unai López | Raúl García | Iñigo Martínez | Dani García | Unai Simón | Iñigo Córdoba | Iñaki Williams | Muniain | Yeray Álvarez | Ander Capa | Yuri,Néstor Araújo | Joseph Aidoo | Iago Aspas | Stanislav Lobotka | Fran Beltrán | Lucas Olaza | Denis Suárez | Santi Mina | Hugo Mallo | Pione Sisto | Rubén Blanco,9,6,2,3,0,2,0,1,15,15,0,1,0.24,1.91,0.76,-0.91,0.91,0.7,0,0,-2,-2,0.9,1.1,0.63,0.65,-0.1,-0.01,0.01,0.17,14,-10,14,0,0,1,3,-7.999999999999993,-1.67,-0.20000000000000007,-0.020000000000000018
ESP-La Liga,1920,2020-01-19 Barcelona-Granada,12214,2020-01-19 20:00:00,0,1,Barcelona,Granada,1,0,40,27,2,10,1,4,24,11,0,0,1,1,0,5,1,0,1,1,0,1,0,2,2,3,0,0,0,0,2,1,1,1,-33,-12,4,4,1,0,1,1,3,2,0,2,56.45,63.82,Antoine Griezmann | Lionel Messi | Frenkie de Jong | Luis Suárez | Clement Lenglet | Sergio Busquets | Ivan Rakitic | Gerard Piqué | Sergi Roberto | Marc-André ter Stegen | Jordi Alba,Carlos Neva | Roberto Soldado | Maxime Gonalons | Carlos Fernández | Germán Sánchez | Darwin Machís | Antonio Puertas | Domingos Duarte | Rui Silva | Víctor Díaz | Álvaro Vadillo,8,8,1,3,2,0,5,3,16,15,0,1,2.31,1.39,-0.31,-0.39,0.45,0.98,1,0,0,0,1.31,0.86,1.24,0.45,0.37,0.06,0.37,0.12,13,-8,13,0,0,0,0,-7.369999999999997,0.9200000000000002,0.45000000000000007,0.79
ESP-La Liga,1920,2020-01-24 Osasuna-Levante,12228,2020-01-24 20:00:00,0,1,Osasuna,Levante,2,0,25,26,13,12,4,4,9,10,0,0,1,1,2,2,0,0,0,0,1,0,4,2,3,3,1,0,0,0,1,1,1,0,-32,8,2,3,0,0,1,2,1,1,0,0,76.09,61.27,David García | Darko Brasanac | Oier | Roberto Torres | Ezequiel Ávila | Sergio Herrera | Facundo Roncaglia | Aridane Hernández | Estupiñán | Rubén García | Adrián,Rubén Rochina | Carlos Clerc | Morales | Roger | Aitor Fernández | Borja Mayoral | Sergio Postigo | Jorge Miramón | José Campaña | Enis Bardhi | Nemanja Radoja,9,7,1,2,1,2,0,4,14,14,1,1,1.61,1.18,-1.61,-1.18,0.81,0.57,0,0,-2,-1,1.44,1.16,0.98,0.78,0.0,-0.04,-0.03,0.08,-1,1,-1,0,0,-1,2,14.82,0.43000000000000016,0.28,0.19999999999999996
ESP-La Liga,1920,2020-01-25 Espanyol-Athletic Club,12226,2020-01-25 12:00:00,0,X,Espanyol,Athletic Club,1,1,14,30,20,8,5,4,-2,14,0,0,1,1,2,4,1,0,1,1,0,0,1,2,3,2,0,0,0,0,2,1,1,1,-2,-5,2,3,0,0,2,1,0,1,0,1,72.18,66.82,Fernando Calero | Víctor Campuzano | Marc Roca | Sergi Darder | Víctor Gómez | Bernardo | David López | Diego López | Dídac Vilá | Jonathan Calleri | Wu Lei,Unai López | Raúl García | Iñigo Martínez | Dani García | Unai Simón | Iñigo Córdoba | Iñaki Williams | Muniain | Yeray Álvarez | Ander Capa | Yuri,7,7,1,2,3,2,3,2,15,16,1,1,2.39,3.44,-0.39,-2.44,0.66,0.51,0,0,0,0,2.65,0.93,0.62,0.39,-1.98,-0.03,-1.69,0.22,-16,12,-16,0,0,-1,0,5.360000000000014,-1.0499999999999998,1.7199999999999998,0.22999999999999998
ESP-La Liga,1920,2020-01-25 Valencia-Barcelona,12231,2020-01-25 15:00:00,0,1,Valencia,Barcelona,2,0,31,43,8,1,4,1,15,27,0,0,1,1,2,0,1,0,1,0,0,0,2,0,2,3,1,0,0,0,0,2,1,0,-29,24,3,2,0,0,1,0,2,2,0,0,67.18,73.27,Carlos Soler | Daniel Wass | Jasper Cillessen | Maxi Gómez | Ezequiel Garay | Ferrán Torres | Daniel Parejo | Francis Coquelin | Rodrigo | Gabriel | José Gayá,Antoine Griezmann | Lionel Messi | Frenkie de Jong | Luis Suárez | Clement Lenglet | Sergio Busquets | Ivan Rakitic | Gerard Piqué | Sergi Roberto | Marc-André ter Stegen | Jordi Alba,8,8,1,2,2,1,0,5,15,16,1,1,0.45,1.43,0.55,-0.43,0.65,0.58,1,0,0,0,0.85,1.11,0.75,1.26,0.14,0.2,0.28,0.64,-12,7,-12,0,0,1,0,-6.089999999999989,-0.98,-0.2600000000000001,-0.51
ESP-La Liga,1920,2020-01-25 Alaves-Villarreal,12223,2020-01-25 17:30:00,0,2,Alaves,Villarreal,1,2,23,28,14,9,4,4,7,12,0,0,0,1,4,1,0,0,1,0,0,0,3,0,3,3,0,0,0,0,2,1,1,0,-9,-6,1,2,0,0,1,1,0,1,0,0,78.73,74.36,Rodrigo Ely | Rubén Duarte | Fernando Pacheco | Ximo Navarro | Martín Aguirregabiria | Manu García | Víctor Laguardia | Joselu | Mubarak Wakaso | Aleix Vidal | Lucas Pérez,Pau Torres | Vicente Iborra | Moi Gómez | Gerard Moreno | Samuel Chukwueze | Manu Trigueros | Franck Zambo | Xavier Quintillá | Sergio Asenjo | Raúl Albiol | Mario,9,7,0,2,2,2,2,4,15,14,1,1,1.74,2.23,-0.74,-1.23,0.62,0.69,0,0,0,0,0.99,1.28,0.72,0.87,-0.11,-0.1,0.03,0.07,-5,5,-5,0,-1,-1,2,4.3700000000000045,-0.49,-0.29000000000000004,-0.15000000000000002
ESP-La Liga,1920,2020-01-25 Sevilla-Granada,12230,2020-01-25 20:00:00,0,1,Sevilla,Granada,2,0,35,27,4,11,1,4,19,11,0,0,1,1,1,2,0,1,1,2,0,0,2,1,3,3,0,0,0,0,2,0,0,1,17,10,4,5,0,0,1,2,2,1,2,2,57.27,54.45,Sergio Reguilón | Joan Jordán | Diego Carlos | Tomás Vaclik | Luuk de Jong | Éver Banega | Fernando | Jules Koundé | Lucas Ocampos | Jesús Navas | Óliver Torres,Roberto Soldado | Maxime Gonalons | Carlos Fernández | Germán Sánchez | Darwin Machís | Antonio Puertas | José Antonio Martínez | Domingos Duarte | Rui Silva | Víctor Díaz | Álvaro Vadillo,8,8,1,1,2,2,2,3,15,16,1,1,0.37,0.19,0.63,-0.19,0.67,1.0,0,0,0,0,1.04,0.66,0.74,0.65,0.26,0.2,0.11,0.3,8,-7,8,0,0,-1,0,2.8200000000000003,0.18,0.38,0.08999999999999997
ESP-La Liga,1920,2020-01-26 Atletico Madrid-Leganes,12224,2020-01-26 11:00:00,0,X,Atletico Madrid,Leganes,0,0,35,14,4,20,1,5,19,-2,0,0,1,1,2,6,0,0,0,0,0,0,2,2,3,3,0,0,0,0,2,1,1,1,10,-35,3,4,0,0,2,2,2,3,1,0,66.36,58.27,Koke | Renan Lodi | Álvaro Morata | Thomas Partey | Felipe | Jan Oblak | Saúl Ñíguez | Mario Hermoso | Kieran Trippier | Héctor Herrera | Ángel Correa,Rubén Pérez | Roque Mesa | Roberto Rosales | Kévin Rodrigues | Youssef En-Nesyri | Kenneth Omeruo | Iván Cuéllar | Óscar Rodríguez | Unai Bustinza | Martin Braithwaite | Jonathan Silva,7,8,2,1,2,2,5,2,15,14,1,1,1.04,0.28,-1.04,-0.28,0.73,0.89,0,0,-1,0,1.67,0.44,0.89,0.65,0.11,0.43,-0.06,0.27,21,-16,21,0,0,-1,-1,8.089999999999996,0.76,1.23,0.24
ESP-La Liga,1920,2020-01-26 Celta Vigo-Eibar,12225,2020-01-26 13:00:00,0,X,Celta Vigo,Eibar,0,0,16,22,18,16,5,4,0,6,0,0,1,1,3,1,0,0,0,0,0,0,2,0,3,3,0,0,0,0,2,3,1,0,-1,10,1,0,0,0,0,0,2,0,0,0,79.0,87.64,Rafinha | Joseph Aidoo | Néstor Araújo | Iago Aspas | Stanislav Lobotka | Fran Beltrán | Lucas Olaza | Santi Mina | Hugo Mallo | Pione Sisto | Rubén Blanco,Pablo De Blasis | Takashi Inui | Gonzalo Escalante | Kike García | Fabián Orellana | Pedro León | Papakouly Diop | Paulo Oliveira | José Ángel | Sergi Enrich | Marko Dmitrovic,8,6,2,3,1,2,3,4,16,15,1,1,0.72,1.03,0.28,0.97,0.85,0.78,0,0,0,2,1.15,0.97,0.66,0.75,-0.05,-0.25,0.11,0.12,-6,2,-6,0,0,1,2,-8.64,-0.31000000000000005,0.17999999999999994,-0.08999999999999997
ESP-La Liga,1920,2020-01-26 Getafe-Real Betis,12227,2020-01-26 15:00:00,0,1,Getafe,Real Betis,1,0,33,27,6,11,3,4,16,10,0,0,0,1,3,3,0,0,0,1,0,0,1,0,3,3,1,0,0,0,1,2,0,1,-33,-8,1,3,0,0,1,1,0,1,0,1,75.91,66.18,Ángel | Nemanja Maksimovic | Jorge Molina | Marc Cucurella | Mauro Arambarri | Nyom | David Soria | Djené Dakonam | Leandro Cabrera | Damián Suárez | Jaime Mata,Andrés Guardado | Marc Bartra | Loren Morón | Emerson | Nabil Fekir | Joaquín | Joel Robles | Zouhair Feddal | Álex Moreno | Sergio Canales | Aissa Mandi,9,9,2,1,0,1,1,2,14,14,1,1,1.96,2.27,1.04,0.73,0.82,0.59,0,0,0,0,0.67,1.3,0.7,0.76,0.06,-0.32,0.45,0.1,6,-5,6,0,-1,-2,0,9.72999999999999,-0.31000000000000005,-0.63,-0.06000000000000005
ESP-La Liga,1920,2020-01-26 Real Sociedad-Mallorca,12229,2020-01-26 17:30:00,0,1,Real Sociedad,Mallorca,3,0,31,18,9,17,4,4,14,1,0,0,1,1,1,4,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,1,0,1,-5,0,1,1,0,0,0,0,1,1,0,0,76.45,80.55,Willian José | Diego Llorente | Martin Odegaard | Remiro | Robin Le Normand | Nacho Monreal | Portu | Zaldúa | Mikel Merino | Igor Zubeldia | Mikel Oyarzabal,Takefusa Kubo | Iddrisu Baba | Fran Gámez | Lago Junior | Raíllo | Dani Rodríguez | Lumor Agbenyenu | Martin Valjent | Salva Sevilla | Ante Budimir | Manolo Reina,9,9,0,1,2,1,4,2,14,14,1,1,0.28,2.18,-0.28,1.82,0.75,0.79,0,0,0,0,0.85,1.3,0.86,0.39,0.03,-0.01,0.44,0.12,13,-8,13,0,0,0,0,-4.099999999999994,-1.9000000000000001,-0.45000000000000007,0.47
