LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,2021,2021-04-22 Barcelona-Getafe,15080,2021-04-22 20:00:00,1,1,Barcelona,Getafe,5,2,65,31,4,15,1,4,38,4,0,0,1,0,3,3,0,0,0,1,0,0,2,2,5,3,0,0,0,0,2,1,0,1,-17,15,3,6,0,0,2,3,0,1,2,3,68.64,43.0,Sergio Busquets | Óscar Mingueza | Marc-André ter Stegen | Pedri | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Sergiño Dest | Antoine Griezmann | Ousmane Dembélé,Marc Cucurella | Djené Dakonam | Nemanja Maksimovic | Carles Aleñá | Enes Ünal | Mauro Arambarri | Nyom | Jaime Mata | Mathías Olivera | David Soria | Sofian Chakla,9,6,1,3,1,2,2,5,12,14,1,0,1.16,2.53,-0.16,-2.53,0.36,0.54,0,0,0,-2,1.48,0.44,1.43,0.29,0.18,0.27,0.35,0.38,34,-11,34,0,1,-3,3,25.64,-1.3699999999999999,1.04,1.14
ESP-La Liga,2021,2021-04-24 Elche-Levante,15097,2021-04-24 14:00:00,1,1,Elche,Levante,1,0,27,38,19,11,5,4,0,11,0,0,0,0,5,4,0,0,3,1,1,0,1,1,5,5,0,0,0,0,2,1,1,1,-6,-12,4,6,0,1,3,3,0,0,1,2,57.36,38.27,Dani Calvo | Tete Morente | Lucas Boyé | Iván Marcone | Fidel | Raúl Guti | Pere Milla | Edgar Badía | Guido Carrillo | Johan Mojica | Gonzalo Verdú,Enis Bardhi | Mickaël Malsa | Morales | Rober | Óscar Duarte | Aitor Fernández | Roger | Rubén Rochina | Rúben Vezo | Jorge De Frutos | Carlos Clerc,7,9,1,1,3,1,1,3,17,19,0,0,1.34,0.31,-0.34,-0.31,0.74,0.63,0,0,1,0,0.45,0.57,0.47,0.41,0.21,-0.12,0.38,0.03,-11,8,-11,0,0,-2,-2,19.089999999999996,1.03,-0.11999999999999994,0.06
ESP-La Liga,2021,2021-04-24 Real Valladolid-Cadiz,15095,2021-04-24 14:15:00,1,X,Real Valladolid,Cadiz,1,1,28,36,18,13,5,4,0,8,0,0,0,0,3,4,0,0,0,2,0,0,0,1,5,5,0,0,0,0,2,0,1,1,18,-13,6,8,1,0,2,2,1,4,2,2,43.18,36.27,Joaquín Fernández | Shon Weissman | Lucas Olaza | Sergi Guardiola | Rubén Alcaraz | Saidy Janko | Jordi Masip | Roque Mesa | Fabián Orellana | Bruno | Óscar Plano,Salvi Sánchez | Álvaro Negredo | Fali | Marcos Mauro | Rubén Sobrino | Jens Jonsson | José Mari | Alfonso Espino | Jeremías Ledesma | Isaac Carcelén | Cala,6,4,5,5,0,2,0,3,14,14,0,1,1.3,1.32,-0.3,-1.32,0.89,0.62,0,0,-2,0,0.92,0.49,0.39,0.21,-0.08,-0.03,-0.04,0.0,-8,5,-8,0,0,-2,2,6.909999999999997,-0.020000000000000018,0.43000000000000005,0.18000000000000002
ESP-La Liga,2021,2021-04-24 Valencia-Alaves,15094,2021-04-24 16:30:00,1,X,Valencia,Alaves,1,1,35,30,14,17,4,4,6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,5,4,0,0,0,0,2,1,1,1,44,16,3,1,0,0,2,0,2,1,1,0,57.64,81.18,Daniel Wass | Uros Racic | Gonçalo Guedes | Carlos Soler | Gabriel | Jasper Cillessen | Mouctar Diakhaby | Maxi Gómez | Thierry Correia | José Gayá | Jaume,Rubén Duarte | Lucas Pérez | Ximo Navarro | Martín Aguirregabiria | Víctor Laguardia | Tomás Pina | Edgar Méndez | Rodrigo Battaglia | Florian Lejeune | Fernando Pacheco | Joselu,8,10,1,0,2,1,2,2,15,14,1,1,1.21,1.44,-0.21,0.56,0.92,0.81,0,1,-1,3,1.11,0.91,0.49,0.43,-0.51,-0.02,-0.14,-0.02,5,-3,5,0,0,2,-2,-23.540000000000006,-0.22999999999999998,0.20000000000000007,0.06
ESP-La Liga,2021,2021-04-24 Real Madrid-Real Betis,15092,2021-04-24 19:00:00,1,X,Real Madrid,Real Betis,0,0,70,49,2,7,1,4,41,20,1,0,0,0,3,3,0,1,0,1,0,0,1,2,5,4,0,1,0,0,2,2,1,1,-5,-56,4,4,0,0,1,1,2,1,1,2,61.09,58.09,Luka Modric | Marco Asensio | Lucas Vázquez | Karim Benzema | Toni Kroos | Ferland Mendy | Raphael Varane | Thibaut Courtois | Vinícius Júnior | Casemiro | Nacho,Juan Miranda | Joel Robles | Nabil Fekir | Emerson | Claudio Bravo | Aissa Mandi | Víctor Ruiz | Sergio Canales | Aitor Ruibal | Andrés Guardado | Guido Rodríguez,7,8,1,3,3,0,0,3,20,15,1,1,3.53,0.24,-0.53,-0.24,0.68,0.71,0,0,0,0,1.92,0.99,0.94,0.54,-0.36,0.21,0.1,-0.21,21,-5,21,1,0,0,-1,3.0,3.29,0.9299999999999999,0.3999999999999999
ESP-La Liga,2021,2021-04-25 SD Huesca-Getafe,15091,2021-04-25 12:00:00,1,2,SD Huesca,Getafe,0,2,27,31,19,15,5,4,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,0,0,0,2,1,0,0,-4,-20,7,6,1,0,1,2,4,3,1,2,35.09,39.36,Rafa Mir | Jorge Pulido | Mikel Rico | Álvaro Fernández | Jaime Seoane | Dani Escriche | Javi Galán | David Ferreiro | Dimitrios Siovas | Pablo Insúa | Pablo Maffeo,Marc Cucurella | Djené Dakonam | Nemanja Maksimovic | Carles Aleñá | Enes Ünal | Mauro Arambarri | Nyom | Jaime Mata | Mathías Olivera | David Soria | Sofian Chakla,6,9,4,2,1,0,5,3,18,17,0,1,1.41,1.4,-1.41,0.6,0.95,0.97,0,1,0,0,1.2,0.77,0.49,0.64,0.11,-0.33,0.17,0.11,-4,4,-4,0,0,1,-3,-4.269999999999996,0.010000000000000009,0.42999999999999994,-0.15000000000000002
ESP-La Liga,2021,2021-04-25 Villarreal-Barcelona,15096,2021-04-25 14:15:00,1,2,Villarreal,Barcelona,1,2,49,68,7,3,4,1,20,39,1,0,0,0,1,2,0,0,0,0,0,0,2,2,5,4,0,0,0,0,3,1,0,1,28,-1,4,1,1,0,3,0,0,2,0,0,54.0,72.73,Moi Gómez | Daniel Parejo | Gerard Moreno | Raúl Albiol | Sergio Asenjo | Samuel Chukwueze | Pau Torres | Etienne Capoue | Alfonso | Juan Foyth | Manu Trigueros,Sergio Busquets | Óscar Mingueza | Marc-André ter Stegen | Pedri | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Sergiño Dest | Antoine Griezmann | Ousmane Dembélé,9,10,2,1,0,0,2,4,20,14,0,1,1.45,2.19,-0.45,2.81,0.8,0.74,0,1,-3,0,1.49,1.58,1.12,1.27,0.06,-0.1,-0.12,0.26,-19,4,-19,1,0,3,-1,-18.730000000000004,-0.74,-0.09000000000000008,-0.1499999999999999
ESP-La Liga,2021,2021-04-25 Celta Vigo-Osasuna,15089,2021-04-25 16:30:00,1,1,Celta Vigo,Osasuna,2,1,38,40,11,9,4,4,9,11,0,0,0,0,5,1,0,0,0,0,0,0,2,0,4,5,0,0,0,0,2,2,1,0,8,-14,2,9,0,0,2,4,0,2,0,3,72.82,21.36,Renato Tapia | Aarón Martín | Nolito | Iago Aspas | Néstor Araújo | Brais Méndez | Hugo Mallo | Jeison Murillo | Santi Mina | Denis Suárez | Iván Villar,Ante Budimir | David García | Nacho Vidal | Rubén García | Manuel Sánchez | Kike Barja | Sergio Herrera | Jon Moncayola | Lucas Torró | Jonathan Calleri | Aridane Hernández,9,5,2,4,0,2,0,1,14,17,1,0,0.5,3.72,0.5,-0.72,0.66,0.6,0,0,-1,2,1.2,0.55,0.94,0.34,-0.02,-0.1,0.0,0.2,-2,2,-2,0,0,-7,4,51.459999999999994,-3.22,0.6499999999999999,0.5999999999999999
ESP-La Liga,2021,2021-04-25 Sevilla-Granada,15093,2021-04-25 16:30:00,1,1,Sevilla,Granada,2,1,67,42,4,8,1,4,38,13,0,0,0,0,1,1,0,0,0,0,0,0,2,2,5,5,0,0,0,0,5,2,0,0,9,6,2,6,0,0,0,3,1,2,1,1,73.18,48.64,Joan Jordán | Diego Carlos | Fernando | Marcos Acuña | Jules Koundé | Lucas Ocampos | Suso | Youssef En-Nesyri | Bono | Jesús Navas | Ivan Rakitic,Germán Sánchez | Antonio Puertas | Kenedy | Quini | Montoro | Rui Silva | Domingos Duarte | Dimitri Foulquier | Jorge Molina | Yan Eteki | Yangel Herrera,9,6,2,5,0,0,0,3,12,17,1,1,2.05,1.76,-1.05,2.24,0.82,0.75,0,2,0,0,1.04,0.9,0.92,0.67,0.14,-0.11,0.34,-0.17,25,-4,25,0,0,-4,3,24.540000000000006,0.2899999999999998,0.14,0.25
ESP-La Liga,2021,2021-04-25 Athletic Club-Atletico Madrid,15088,2021-04-25 19:00:00,1,1,Athletic Club,Atletico Madrid,2,1,38,73,11,1,4,1,9,44,0,0,0,0,2,2,0,0,0,1,0,0,1,0,4,5,0,0,0,0,1,5,0,1,-1,16,3,1,0,0,2,1,1,0,0,2,60.45,79.55,Iñaki Williams | Unai Núñez | Unai Vencedor | Balenziaga | Unai Simón | Alex Berenguer | Muniain | Unai López | Raúl García | Yeray Álvarez | Dani García,Yannick Carrasco | Giménez | Jan Oblak | Luis Suárez | Mario Hermoso | Ángel Correa | Saúl Ñíguez | Koke | Kieran Trippier | Marcos Llorente | Stefan Savic,6,8,2,2,3,1,2,2,21,13,1,1,0.85,2.35,-0.85,-0.35,0.55,0.82,0,0,-2,0,0.83,1.01,0.48,1.24,0.09,-0.11,0.35,0.38,-35,10,-35,0,0,2,-2,-19.099999999999994,-1.5,-0.18000000000000005,-0.76
ESP-La Liga,2021,2021-04-26 Eibar-Real Sociedad,15090,2021-04-26 19:00:00,1,2,Eibar,Real Sociedad,0,1,23,50,20,5,5,2,-6,21,0,0,0,0,1,4,0,0,0,2,0,2,2,2,5,5,0,0,0,0,2,2,1,0,-14,-25,2,4,0,0,2,1,0,3,1,1,76.55,60.82,Sergi Enrich | Bryan Gil Salvatierra | Papakouly Diop | Paulo Oliveira | Anaitz Arbilla | Sergio Álvarez | Edu Expósito | Kike García | Alejandro Pozo | Marko Dmitrovic | José Ángel,Andoni Gorosabel | Mikel Merino | Mikel Oyarzabal | Remiro | Robin Le Normand | Alexander Isak | Igor Zubeldia | Nacho Monreal | Portu | Martín Zubimendi | Ander Guevara,8,10,3,0,0,1,3,2,19,16,1,1,1.35,2.19,-0.35,-0.19,0.7,0.9,1,0,0,2,0.72,1.21,0.57,0.58,-0.05,0.08,0.14,0.12,-27,15,-27,0,0,-2,-2,15.729999999999997,-0.8399999999999999,-0.49,-0.010000000000000009
ESP-La Liga,2021,2021-04-28 Athletic Club-Real Valladolid,15099,2021-04-28 17:00:00,1,X,Athletic Club,Real Valladolid,2,2,41,29,9,18,4,5,12,0,0,0,0,0,4,1,0,0,1,0,1,0,0,2,5,4,0,0,0,0,2,2,1,0,-15,2,2,4,0,1,1,2,1,1,0,0,71.55,53.18,Iñaki Williams | Unai Núñez | Unai Vencedor | Iñigo Martínez | Balenziaga | Unai Simón | Alex Berenguer | Muniain | Raúl García | Jon Morcillo | Dani García,Joaquín Fernández | Shon Weissman | Lucas Olaza | Sergi Guardiola | Rubén Alcaraz | Saidy Janko | Jordi Masip | Roque Mesa | Fabián Orellana | Bruno | Óscar Plano,7,7,2,4,2,0,1,0,16,19,1,0,1.43,3.24,0.57,-2.24,0.61,0.81,1,0,3,0,0.92,1.14,0.62,0.44,-0.09,-0.22,0.19,-0.08,12,-9,12,0,0,-2,0,18.369999999999997,-1.8100000000000003,-0.21999999999999986,0.18
ESP-La Liga,2021,2021-04-29 Barcelona-Granada,15101,2021-04-29 17:00:00,1,2,Barcelona,Granada,1,2,71,42,2,9,1,4,41,12,0,0,0,0,3,3,0,0,0,1,0,1,4,1,4,5,0,0,0,0,2,0,1,1,-1,-7,3,5,0,1,1,1,2,3,0,1,70.73,53.09,Sergio Busquets | Antoine Griezmann | Óscar Mingueza | Marc-André ter Stegen | Pedri | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Sergiño Dest | Ousmane Dembélé,Germán Sánchez | Antonio Puertas | Kenedy | Víctor Díaz | Rui Silva | Domingos Duarte | Yan Eteki | Dimitri Foulquier | Jorge Molina | Quini | Yangel Herrera,7,6,4,2,0,3,4,4,14,19,1,0,3.39,0.9,-1.39,0.1,0.48,1.0,0,1,0,0,1.76,1.01,1.39,0.36,-0.18,-0.11,0.29,-0.33,29,-7,29,0,0,-2,1,17.64,2.49,0.75,1.0299999999999998
ESP-La Liga,2021,2021-04-30 Celta Vigo-Levante,15113,2021-04-30 19:00:00,1,1,Celta Vigo,Levante,2,0,41,38,10,12,4,4,11,8,0,0,0,0,1,4,0,0,0,1,1,0,2,3,5,5,1,0,0,0,2,2,1,1,-59,-3,1,4,0,1,1,2,0,1,0,1,83.45,56.18,Renato Tapia | Aarón Martín | Nolito | Iago Aspas | Néstor Araújo | Brais Méndez | Hugo Mallo | Jeison Murillo | Santi Mina | Denis Suárez | Iván Villar,Enis Bardhi | Mickaël Malsa | Morales | Rober | Óscar Duarte | Aitor Fernández | Roger | Rubén Rochina | Rúben Vezo | Jorge De Frutos | Carlos Clerc,8,7,2,3,1,1,0,5,14,18,1,0,0.6,0.24,1.4,-0.24,0.84,0.54,0,0,2,0,1.11,0.39,0.89,0.28,0.09,0.18,0.06,0.19,3,-2,3,0,0,-3,1,27.270000000000003,0.36,0.7200000000000001,0.61
ESP-La Liga,2021,2021-05-01 Eibar-Alaves,15114,2021-05-01 12:00:00,1,1,Eibar,Alaves,3,0,23,31,20,16,5,4,-7,1,0,0,0,0,5,0,0,0,1,0,1,0,1,2,4,5,1,0,0,0,1,1,1,0,-17,4,3,0,0,0,1,0,2,0,1,0,72.82,85.0,Pedro León | Sergi Enrich | Bryan Gil Salvatierra | Papakouly Diop | Paulo Oliveira | Anaitz Arbilla | Sergio Álvarez | Kike García | Alejandro Pozo | Marko Dmitrovic | José Ángel,Lucas Pérez | Ximo Navarro | Martín Aguirregabiria | Jota | Víctor Laguardia | Tomás Pina | Edgar Méndez | Rodrigo Battaglia | Florian Lejeune | Fernando Pacheco | Joselu,8,11,2,0,1,0,2,1,17,15,1,1,0.75,0.89,-0.75,0.11,0.62,0.89,0,1,0,0,0.82,0.86,0.4,0.47,-0.1,0.05,0.04,0.0,-8,4,-8,0,0,3,-3,-12.180000000000007,-0.14,-0.040000000000000036,-0.06999999999999995
ESP-La Liga,2021,2021-05-01 Elche-Atletico Madrid,15112,2021-05-01 14:15:00,1,2,Elche,Atletico Madrid,0,1,30,73,18,1,5,1,0,43,0,0,0,0,3,2,0,0,0,0,0,0,1,1,4,5,0,0,0,0,1,1,1,0,9,-16,2,5,0,0,1,3,0,4,1,1,71.91,50.91,Dani Calvo | Tete Morente | Lucas Boyé | Helibelton Palacios | Iván Marcone | Fidel | Gonzalo Verdú | Edgar Badía | Guido Carrillo | Johan Mojica | Raúl Guti,Yannick Carrasco | Giménez | Jan Oblak | Luis Suárez | Mario Hermoso | Ángel Correa | Saúl Ñíguez | Koke | Kieran Trippier | Marcos Llorente | Stefan Savic,7,9,2,2,2,0,1,2,17,12,1,1,0.43,0.75,0.57,0.25,0.7,0.47,0,0,0,-3,0.64,1.27,0.5,1.15,-0.19,-0.26,0.01,0.09,-43,17,-43,0,0,-3,-2,21.0,-0.32,-0.63,-0.6499999999999999
ESP-La Liga,2021,2021-05-01 SD Huesca-Real Sociedad,15116,2021-05-01 16:30:00,1,1,SD Huesca,Real Sociedad,1,0,27,53,19,5,5,2,-3,23,0,0,0,0,2,1,0,0,1,0,0,0,3,2,5,5,0,0,0,0,1,4,1,1,-18,16,4,2,1,0,3,1,1,0,0,1,52.09,71.73,Rafa Mir | Jorge Pulido | Mikel Rico | Dani Escriche | Jaime Seoane | Álvaro Fernández | Javi Galán | David Ferreiro | Dimitrios Siovas | Pablo Insúa | Pablo Maffeo,Andoni Gorosabel | Mikel Merino | Mikel Oyarzabal | Remiro | Robin Le Normand | Alexander Isak | Igor Zubeldia | Nacho Monreal | Portu | Martín Zubimendi | Ander Guevara,9,9,0,0,2,2,1,0,18,15,0,1,0.47,0.72,-0.47,0.28,0.79,0.86,0,0,0,0,1.2,1.29,0.77,0.66,0.0,-0.08,0.1,-0.02,-26,14,-26,0,0,2,0,-19.64,-0.25,-0.09000000000000008,0.10999999999999999
ESP-La Liga,2021,2021-05-01 Real Madrid-Osasuna,15117,2021-05-01 19:00:00,1,1,Real Madrid,Osasuna,2,0,71,40,3,11,1,4,41,10,1,0,0,0,1,4,0,0,0,0,0,0,0,2,5,5,0,0,0,0,2,2,0,0,-3,-15,5,8,0,0,2,4,2,4,1,1,57.09,29.73,Luka Modric | Marco Asensio | Lucas Vázquez | Karim Benzema | Toni Kroos | Ferland Mendy | Raphael Varane | Thibaut Courtois | Vinícius Júnior | Casemiro | Nacho,Ante Budimir | David García | Nacho Vidal | Rubén García | Manuel Sánchez | Darko Brasanac | Kike Barja | Sergio Herrera | Jon Moncayola | Lucas Torró | Aridane Hernández,6,8,3,3,2,0,0,2,17,20,1,0,1.0,1.42,-1.0,-0.42,0.41,0.92,0,1,-2,-1,1.85,0.56,0.99,0.4,0.07,-0.01,0.05,0.05,31,-8,31,1,0,-3,-2,27.360000000000003,-0.41999999999999993,1.29,0.59
ESP-La Liga,2021,2021-05-02 Real Valladolid-Real Betis,15110,2021-05-02 12:00:00,1,X,Real Valladolid,Real Betis,1,1,30,50,17,6,4,3,0,20,0,0,0,0,1,2,0,0,0,0,0,0,2,3,5,4,0,0,0,0,3,3,0,0,-3,49,6,2,1,0,3,0,3,1,0,2,44.0,75.36,Joaquín Fernández | Shon Weissman | Lucas Olaza | Saidy Janko | Rubén Alcaraz | Sergi Guardiola | Roque Mesa | Jawad El Yamiq | Fabián Orellana | Bruno | Óscar Plano,Juan Miranda | Nabil Fekir | Borja Iglesias | Emerson | Claudio Bravo | Aissa Mandi | Víctor Ruiz | Sergio Canales | Aitor Ruibal | Andrés Guardado | Guido Rodríguez,7,11,4,0,0,0,4,3,19,17,0,1,0.64,0.9,1.36,-0.9,0.6,0.91,0,0,1,1,0.88,1.23,0.43,0.71,0.26,-0.24,0.08,0.0,-20,11,-20,0,0,4,-4,-31.36,-0.26,-0.35,-0.27999999999999997
ESP-La Liga,2021,2021-05-02 Villarreal-Getafe,15111,2021-05-02 14:15:00,1,1,Villarreal,Getafe,1,0,49,34,7,15,4,4,19,4,1,0,0,0,2,4,1,0,1,0,0,0,2,3,5,4,0,0,0,0,3,4,1,1,-14,32,5,1,0,0,3,0,1,1,2,0,49.09,81.09,Moi Gómez | Daniel Parejo | Gerard Moreno | Raúl Albiol | Sergio Asenjo | Samuel Chukwueze | Pau Torres | Etienne Capoue | Alfonso | Juan Foyth | Manu Trigueros,Marc Cucurella | Djené Dakonam | Nemanja Maksimovic | Carles Aleñá | Enes Ünal | Mauro Arambarri | Nyom | Jaime Mata | Mathías Olivera | David Soria | Sofian Chakla,6,8,3,2,2,1,4,3,18,17,0,1,0.96,0.72,0.04,1.28,0.86,0.85,0,0,0,0,0.78,0.78,0.74,0.64,0.71,-0.01,0.57,0.15,15,-8,15,1,0,4,-2,-32.0,0.24,0.0,0.09999999999999998
ESP-La Liga,2021,2021-05-02 Granada-Cadiz,15115,2021-05-02 16:30:00,1,2,Granada,Cadiz,0,1,45,37,8,13,4,4,15,7,0,0,0,0,4,3,0,0,0,0,0,0,1,3,4,5,0,0,0,0,2,2,0,1,15,11,4,7,0,0,0,2,2,3,3,2,61.27,41.55,Germán Sánchez | Antonio Puertas | Kenedy | Víctor Díaz | Rui Silva | Domingos Duarte | Yan Eteki | Dimitri Foulquier | Jorge Molina | Quini | Yangel Herrera,Salvi Sánchez | Álvaro Negredo | Fali | Marcos Mauro | Rubén Sobrino | Jens Jonsson | José Mari | Alfonso Espino | Jeremías Ledesma | Isaac Carcelén | Cala,6,9,4,1,1,1,4,3,19,19,1,1,0.81,1.56,1.19,-0.56,0.94,0.69,2,0,3,1,0.67,0.59,0.58,0.28,0.34,-0.1,0.01,0.04,8,-5,8,0,0,-3,-3,19.720000000000006,-0.75,0.08000000000000007,0.29999999999999993
ESP-La Liga,2021,2021-05-02 Valencia-Barcelona,15109,2021-05-02 19:00:00,1,2,Valencia,Barcelona,2,3,36,71,14,3,4,1,6,41,0,0,0,0,4,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,1,1,0,0,12,26,3,4,1,0,2,2,1,2,1,0,65.45,58.09,Hugo Guillamón | Daniel Wass | Uros Racic | Gonçalo Guedes | Kevin Gameiro | Gabriel | Mouctar Diakhaby | José Gayá | Maxi Gómez | Thierry Correia | Carlos Soler,Sergio Busquets | Óscar Mingueza | Marc-André ter Stegen | Pedri | Lionel Messi | Clement Lenglet | Frenkie de Jong | Jordi Alba | Sergiño Dest | Antoine Griezmann | Ousmane Dembélé,9,9,2,2,0,0,3,4,15,14,0,0,1.09,1.44,-0.09,-0.44,0.94,0.55,0,0,0,-3,0.83,1.75,0.52,1.18,0.28,0.01,0.24,0.18,-35,11,-35,0,0,-1,0,7.359999999999999,-0.34999999999999987,-0.92,-0.6599999999999999
ESP-La Liga,2021,2021-05-03 Sevilla-Athletic Club,15108,2021-05-03 19:00:00,1,2,Sevilla,Athletic Club,0,1,70,42,4,10,1,4,40,12,0,0,0,0,2,1,0,0,0,0,0,0,4,0,5,5,0,0,0,0,2,0,0,1,-16,16,1,4,0,0,0,1,0,2,1,1,79.55,54.91,Diego Carlos | Joan Jordán | Fernando | Marcos Acuña | Jules Koundé | Lucas Ocampos | Suso | Youssef En-Nesyri | Bono | Jesús Navas | Ivan Rakitic,Iñaki Williams | Asier Villalibre | Unai Núñez | Unai Vencedor | Iñigo Martínez | Balenziaga | Unai Simón | Alex Berenguer | Raúl García | Jon Morcillo | Dani García,10,8,1,2,0,1,0,2,13,15,1,1,1.27,1.76,0.73,0.24,0.48,0.8,0,2,0,-2,1.45,1.01,1.01,0.55,-0.41,-0.09,-0.03,0.1,28,-6,28,0,0,-3,2,24.64,-0.49,0.43999999999999995,0.45999999999999996
ESP-La Liga,2021,2021-05-07 Real Sociedad-Elche,15125,2021-05-07 19:00:00,1,1,Real Sociedad,Elche,2,0,53,30,5,19,2,5,23,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,4,5,0,0,0,0,1,2,1,1,-7,-21,2,4,0,0,0,2,2,2,1,0,67.64,56.45,Andoni Gorosabel | Aritz Elustondo | Mikel Oyarzabal | Remiro | Robin Le Normand | Alexander Isak | Igor Zubeldia | Nacho Monreal | Portu | Martín Zubimendi | Ander Guevara,Dani Calvo | Tete Morente | Lucas Boyé | Helibelton Palacios | Iván Marcone | Fidel | Pere Milla | Gonzalo Verdú | Edgar Badía | Johan Mojica | Raúl Guti,8,7,3,3,0,1,2,2,15,15,1,1,0.3,1.38,-0.3,-1.38,0.57,0.92,0,0,-1,0,0.94,0.74,0.84,0.61,0.35,-0.1,-0.01,-0.04,23,-14,23,0,0,-2,1,11.189999999999998,-1.0799999999999998,0.19999999999999996,0.22999999999999998
ESP-La Liga,2021,2021-05-08 Alaves-Levante,15118,2021-05-08 12:00:00,1,X,Alaves,Levante,2,2,31,38,17,13,4,4,1,8,0,0,0,0,2,2,0,0,0,0,0,0,2,2,5,5,0,0,0,0,1,4,1,1,-8,14,3,4,0,0,1,2,0,3,2,1,65.36,56.82,Lucas Pérez | Ximo Navarro | Martín Aguirregabiria | Jota | Víctor Laguardia | Tomás Pina | Edgar Méndez | Rodrigo Battaglia | Florian Lejeune | Fernando Pacheco | Joselu,Enis Bardhi | Mickaël Malsa | Morales | Rober | Óscar Duarte | Aitor Fernández | Roger | Rubén Rochina | Rúben Vezo | Jorge De Frutos | Carlos Clerc,8,5,3,6,0,0,1,3,12,18,1,1,0.15,0.98,-0.15,-0.98,0.6,0.83,0,0,0,0,0.75,0.43,0.4,0.96,0.11,-0.04,0.12,0.11,-7,4,-7,0,0,-1,3,8.54,-0.83,0.32,-0.5599999999999999
