LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2223,2023-01-29 Napoli-Roma,18780,2023-01-29 19:45:00,1,1,Napoli,Roma,2,1,50,37,1,7,1,4,38,25,0,0,0,1,2,1,0,0,0,1,0,0,1,3,3,4,0,0,0,0,2,2,0,0,41,7,1,2,0,0,0,1,0,1,1,0,81.64,73.55,Mário Rui | Alex Meret | Stanislav Lobotka | Victor Osimhen | Eljif Elmas | Giovanni Di Lorenzo | Franck Zambo | Piotr Zielinski | Juan Jesus | Hirving Lozano | Kim Min-Jae,Nicola Zalewski | Gianluca Mancini | Tammy Abraham | Rui Patrício | Chris Smalling | Lorenzo Pellegrini | Ibañez | Mehmet Zeki Çelik | Mady Camara | Nicolo Zaniolo | Bryan Cristante,9,8,2,1,0,2,2,1,14,15,1,1,1.84,1.94,0.16,0.06,0.76,0.9,0,0,0,0,1.83,1.23,1.38,1.01,-0.04,-0.09,-0.07,-0.11,13,-6,13,0,-1,-1,1,8.090000000000003,-0.09999999999999987,0.6000000000000001,0.3699999999999999
ITA-Serie A,2223,2023-01-30 Udinese-Verona,18781,2023-01-30 19:45:00,1,X,Udinese,Verona,1,1,28,12,8,18,4,5,16,0,0,0,0,0,1,3,0,0,0,1,0,1,3,0,4,5,0,1,0,0,1,2,0,1,3,-31,0,3,0,0,0,2,0,2,0,0,85.0,68.45,Sandi Lovric | Marco Silvestri | Beto | Enzo Ebosse | Isaac Success | Walace | Jaka Bijol | Iyenoma Destiny Udogie | Nehuén Pérez | Tolgay Arslan | Roberto Pereyra,Isak Hien | Miguel Veloso | Darko Lazovic | Adrien Tameze | Federico Ceccherini | Milan Djuric | Lorenzo Montipò | Fabio Depaoli | Yayah Kallon | Pawel Dawidowicz | Josh Doig,8,7,3,1,0,3,2,3,14,12,1,1,1.57,0.63,-0.57,1.37,0.5,0.63,0,0,3,0,0.8,0.75,0.68,0.36,-0.02,0.26,0.0,0.03,16,-10,16,0,0,-3,1,16.549999999999997,0.9400000000000001,0.050000000000000044,0.32000000000000006
ITA-Serie A,2223,2023-02-04 Cremonese-Lecce,18782,2023-02-04 14:00:00,1,2,Cremonese,Lecce,0,2,8,20,20,15,5,4,-5,7,0,0,1,0,0,2,0,0,0,0,0,1,2,4,4,5,0,0,0,0,0,2,0,1,-1,2,3,3,0,0,1,1,1,1,1,1,65.45,69.0,Emanuele Valeri | David Okereke | Luka Lochoshvili | Cristian Buonaiuto | Matteo Bianchetti | Emanuel Aiwu | Soualiho Meité | Leonardo Sernicola | Marco Carnesecchi | Charles Pickel | Michele Castagnetti,Federico Baschirotto | Alexis Blin | Gabriel Strefezza | Morten Hjulmand | Federico Di Francesco | Valentin Gendrey | Lorenzo Colombo | Joan Gonzàlez | Samuel Umtiti | Wladimiro Falcone | Antonino Gallo,5,11,4,0,2,0,3,1,17,14,1,1,0.72,1.4,0.28,-0.4,0.5,0.64,0,0,0,-3,0.79,0.89,0.47,0.68,-0.22,-0.29,-0.2,0.0,-12,5,-12,0,1,0,-6,-3.549999999999997,-0.6799999999999999,-0.09999999999999998,-0.21000000000000008
ITA-Serie A,2223,2023-02-04 Roma-Empoli,18787,2023-02-04 17:00:00,1,1,Roma,Empoli,2,0,37,26,7,11,4,4,24,13,0,0,1,0,2,2,0,0,0,0,1,0,3,2,5,5,0,0,0,0,3,1,1,1,-26,17,1,1,0,0,1,1,0,0,0,0,83.55,74.91,Nicola Zalewski | Gianluca Mancini | Tammy Abraham | Rui Patrício | Chris Smalling | Lorenzo Pellegrini | Paulo Dybala | Ibañez | Mehmet Zeki Çelik | Nicolo Zaniolo | Bryan Cristante,Tommaso Baldanzi | Francesco Caputo | Nedim Bajrami | Filippo Bandinelli | Tyronne Ebuehi | Guglielmo Vicario | Martín Satriano | Fabiano Parisi | Razvan Marin | Sebastiano Luperto | Ardian Ismajli,9,9,1,0,1,2,0,1,15,16,1,1,0.84,0.79,0.16,1.21,0.67,1.0,1,0,0,-2,1.33,0.77,0.74,0.58,-0.1,-0.15,0.03,0.09,11,-4,11,0,1,0,0,8.64,0.04999999999999993,0.56,0.16000000000000003
ITA-Serie A,2223,2023-02-04 Sassuolo-Atalanta,18789,2023-02-04 19:45:00,1,1,Sassuolo,Atalanta,1,0,20,38,16,5,4,2,7,25,0,0,0,1,5,0,0,0,0,0,0,1,2,1,5,5,0,0,0,0,3,2,1,0,-10,55,2,1,0,0,1,0,1,1,0,1,72.09,77.18,Davide Frattesi | Andrea Pinamonti | Jeremy Toljan | Rogerio | Andrea Consigli | Pedro Obiang | Gianmarco Ferrari | Martin Erlic | Domenico Berardi | Armand Lauriente | Hamed Junior Traore,Éderson | Marten de Roon | Mario Pasalic | Teun Koopmeiners | Giorgio Scalvini | Rasmus Højlund | Hans Hateboer | Ademola Lookman | Juan Musso | Rafael Toloi | Joakim Maehle,7,10,1,1,3,0,2,2,15,15,1,1,2.07,1.83,2.93,0.17,0.98,0.53,1,0,0,0,1.14,1.72,0.65,0.74,-0.11,-0.04,0.1,0.21,-18,11,-18,0,-1,1,-3,-5.090000000000003,0.23999999999999977,-0.5800000000000001,-0.08999999999999997
ITA-Serie A,2223,2023-02-05 Spezia-Napoli,18790,2023-02-05 11:30:00,1,2,Spezia,Napoli,0,3,18,53,17,1,4,1,5,40,0,0,0,0,2,1,0,0,1,0,1,0,2,1,5,5,1,0,0,0,1,2,0,1,5,-18,3,0,0,0,2,0,2,0,2,0,63.55,84.64,Kelvin Adou | M'Bala Nzola | Ethan Ampadu | Dimitris Nikolaou | Mehdi Bourabia | Bartlomiej Dragowski | Arkadiusz Reca | Jakub Kiwior | Kevin Agudelo | Emmanuel Gyasi | Emil Holm,Mário Rui | Alex Meret | Stanislav Lobotka | Victor Osimhen | Eljif Elmas | Giovanni Di Lorenzo | Franck Zambo | Piotr Zielinski | Hirving Lozano | Kim Min-Jae | Khvicha Kvaratskhelia,7,10,1,1,3,0,2,1,14,13,1,1,0.5,1.0,-0.5,1.0,1.0,0.74,0,1,-1,0,0.43,1.6,0.5,1.28,0.16,0.23,0.55,0.12,-35,16,-35,0,0,3,-3,-21.090000000000003,-0.5,-1.1700000000000002,-0.78
ITA-Serie A,2223,2023-02-05 Torino-Udinese,18791,2023-02-05 14:00:00,1,1,Torino,Udinese,1,0,27,29,9,8,4,4,14,16,0,0,1,0,0,1,0,0,0,0,0,1,1,3,5,4,0,0,0,0,1,2,0,0,-24,-4,5,0,0,0,3,0,2,0,1,0,52.27,86.82,Mergim Vojvoda | Vanja Milinkovic-Savic | Aleksey Miranchuk | Perr Schuurs | Samuele Ricci | Wilfried Stephane Singo | Ricardo Rodríguez | Nikola Vlasic | Alessandro Buongiorno | Sasa Lukic | Koffi Djidji,Sandi Lovric | Marco Silvestri | Beto | Enzo Ebosse | Isaac Success | Walace | Jaka Bijol | Iyenoma Destiny Udogie | Nehuén Pérez | Tolgay Arslan | Roberto Pereyra,7,8,3,2,1,1,1,2,17,14,1,1,1.26,2.49,0.74,-1.49,0.7,0.67,2,0,1,-2,0.64,1.01,0.42,0.82,-0.16,-0.21,0.09,-0.03,-2,1,-2,0,1,5,-1,-34.54999999999999,-1.2300000000000002,-0.37,-0.39999999999999997
ITA-Serie A,2223,2023-02-05 Fiorentina-Bologna,18783,2023-02-05 17:00:00,1,2,Fiorentina,Bologna,1,2,24,26,13,10,4,4,11,13,0,0,1,0,3,2,0,0,0,0,1,0,1,1,5,4,0,0,0,0,4,3,1,1,1,24,2,2,0,0,1,1,0,1,1,0,74.82,74.55,Cristiano Biraghi | Jonathan Ikone | Alfred Duncan | Giacomo Bonaventura | Igor Julio | Nikola Milenkovic | Arthur Cabral | Christian Kouamé | Dodô | Pietro Terracciano | Sofyan Amrabat,Stefan Posch | Nicolás Domínguez | Jhon Lucumí | Charalampos Lykogiannis | Lukasz Skorupski | Michel Aebischer | Adama Soumaoro | Lewis Ferguson | Riccardo Orsolini | Roberto Soriano | Gary Medel,7,7,4,2,0,2,2,4,16,16,1,1,1.29,1.87,-0.29,0.13,0.79,0.66,0,1,1,0,0.89,1.07,0.65,0.71,0.19,-0.2,0.07,-0.12,-2,3,-2,0,1,0,0,0.269999999999996,-0.5800000000000001,-0.18000000000000005,-0.05999999999999994
ITA-Serie A,2223,2023-02-05 Inter-AC Milan,18785,2023-02-05 19:45:00,1,1,Inter,AC Milan,1,0,40,38,2,7,1,4,27,25,0,0,1,0,2,7,0,0,0,0,0,0,1,1,4,4,0,0,0,0,2,3,0,1,27,28,2,3,0,0,1,1,1,1,0,1,67.0,66.82,Edin Dzeko | Lautaro Martínez | Hakan Calhanoglu | Henrikh Mkhitaryan | Federico Dimarco | Francesco Acerbi | Nicolò Barella | Milan Skriniar | Matteo Darmian | Alessandro Bastoni | André Onana,Fikayo Tomori | Theo Hernández | Brahim Diaz | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Olivier Giroud | Junior Messias | Davide Calabria | Sandro Tonali | Ciprian Tatarusanu,11,7,0,2,0,2,1,3,15,18,1,1,2.4,0.5,-0.4,1.5,0.43,0.52,0,2,0,0,1.66,1.01,1.18,0.95,-0.11,0.14,0.0,0.42,2,-5,2,0,1,-1,4,0.18000000000000682,1.9,0.6499999999999999,0.22999999999999998
ITA-Serie A,2223,2023-02-06 Verona-Lazio,18784,2023-02-06 17:30:00,1,X,Verona,Lazio,1,1,13,38,18,4,5,1,0,25,0,0,0,1,3,2,0,0,0,0,1,0,0,3,5,4,0,0,0,0,1,0,1,0,18,-15,4,1,0,0,1,0,4,0,2,1,62.82,75.73,Isak Hien | Darko Lazovic | Adrien Tameze | Federico Ceccherini | Milan Djuric | Lorenzo Montipò | Fabio Depaoli | Yayah Kallon | Pawel Dawidowicz | Josh Doig | Kevin Lasagna,Alessio Romagnoli | Pedro | Nicolò Casale | Sergej Milinkovic-Savic | Elseid Hysaj | Adam Marusic | Danilo Cataldi | Luis Alberto | Mattia Zaccagni | Felipe Anderson | Ivan Provedel,7,10,2,1,2,0,5,1,15,12,1,1,0.49,1.26,0.51,-0.26,0.52,0.78,0,0,1,0,0.6,1.44,0.46,0.75,0.15,-0.22,0.26,-0.25,-25,14,-25,0,-1,3,-3,-12.910000000000004,-0.77,-0.84,-0.29
ITA-Serie A,2223,2023-02-06 Monza-Sampdoria,18786,2023-02-06 19:45:00,1,X,Monza,Sampdoria,2,2,25,9,12,19,4,5,11,-5,0,0,0,0,2,2,0,0,1,0,1,0,0,2,5,5,0,0,0,0,2,3,1,0,15,14,1,2,0,0,0,1,1,1,1,0,78.18,68.73,Marlon Santos | Armando Izzo | Gianluca Caprari | Andrea Petagna | Matteo Pessina | Dany Mota | Carlos Augusto | Michele Di Gregorio | Luca Caldirola | Pablo Marí | Patrick Ciurria,Bruno Amione | Emil Audero | Mehdi Leris | Manolo Gabbiadini | Filip Djuricic | Bartosz Bereszynski | Tomás Rincón | Bram Nuytinck | Sam Lammers | Tommaso Augello | Omar Colley,10,9,1,1,0,1,4,3,14,15,1,1,1.37,1.0,0.63,-1.0,0.94,0.59,0,0,0,0,1.29,0.66,0.81,0.47,-0.21,-0.11,-0.01,0.02,16,-7,16,0,0,-1,1,9.450000000000003,0.3700000000000001,0.63,0.3400000000000001
ITA-Serie A,2223,2023-02-07 Salernitana-Juventus,18788,2023-02-07 19:45:00,1,2,Salernitana,Juventus,0,3,21,38,16,6,4,3,7,24,0,0,0,1,4,0,0,0,0,0,0,0,1,2,4,5,0,0,0,0,2,0,1,0,35,-17,1,4,0,0,0,1,1,2,0,1,82.82,57.27,Flavius Daniliuc | Federico Fazio | Krzysztof Piatek | Luigi Sepe | Domagoj Bradaric | Lassana Coulibaly | Tonny Vilhena | Ivan Radovanovic | Dylan Bronn | Antonio Candreva | Boulaye Dia,Moise Kean | Wojciech Szczesny | Alex Sandro | Nicolo Fagioli | Weston McKennie | Adrien Rabiot | Filip Kostic | Manuel Locatelli | Danilo | Bremer | Arkadiusz Milik,7,7,3,2,1,2,2,3,17,16,1,1,0.77,1.42,1.23,-1.42,0.9,0.66,0,0,3,0,0.65,1.27,0.47,0.94,-0.07,-0.03,0.05,0.18,-17,10,-17,0,-1,-3,0,25.54999999999999,-0.6499999999999999,-0.62,-0.47
ITA-Serie A,2223,2023-02-10 AC Milan-Torino,18799,2023-02-10 19:45:00,1,1,AC Milan,Torino,1,0,38,30,7,8,4,4,24,16,1,0,0,0,5,1,0,0,0,0,0,2,2,0,5,4,0,0,0,0,1,3,1,1,-4,10,4,5,0,0,2,2,2,3,0,0,68.82,52.09,Fikayo Tomori | Theo Hernández | Ciprian Tatarusanu | Brahim Diaz | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Olivier Giroud | Junior Messias | Davide Calabria | Sandro Tonali,Mergim Vojvoda | Vanja Milinkovic-Savic | Aleksey Miranchuk | Perr Schuurs | Samuele Ricci | Wilfried Stephane Singo | Ricardo Rodríguez | Nikola Vlasic | Alessandro Buongiorno | Sasa Lukic | Koffi Djidji,7,8,2,1,2,2,5,1,19,18,1,1,0.21,1.4,-0.21,-0.4,1.0,0.73,0,0,0,0,1.26,0.66,1.19,0.37,-0.25,-0.02,0.12,0.1,8,-1,8,1,0,-1,-1,16.72999999999999,-1.19,0.6,0.82
ITA-Serie A,2223,2023-02-11 Empoli-Spezia,18794,2023-02-11 14:00:00,1,X,Empoli,Spezia,2,2,26,18,12,17,4,4,12,4,0,0,0,0,1,3,0,0,0,2,1,0,2,0,5,4,0,0,0,0,3,4,1,1,1,60,2,2,0,0,1,2,0,0,1,0,71.64,71.27,Tommaso Baldanzi | Francesco Caputo | Filippo Bandinelli | Tyronne Ebuehi | Guglielmo Vicario | Martín Satriano | Fabiano Parisi | Razvan Marin | Sebastiano Luperto | Ardian Ismajli | Jean-Daniel Akpa-Akpro,Kelvin Adou | M'Bala Nzola | Ethan Ampadu | Dimitris Nikolaou | Mattia Caldara | Mehdi Bourabia | Bartlomiej Dragowski | Arkadiusz Reca | Kevin Agudelo | Emmanuel Gyasi | Emil Holm,10,7,1,1,0,3,0,1,15,15,1,1,1.42,0.41,-1.42,-0.41,0.82,0.63,0,0,0,0,0.86,0.55,0.51,0.5,-0.09,-0.12,0.0,0.45,8,-5,8,0,0,0,3,0.37000000000000455,1.01,0.30999999999999994,0.010000000000000009
ITA-Serie A,2223,2023-02-11 Lecce-Roma,18798,2023-02-11 17:00:00,1,X,Lecce,Roma,1,1,23,40,14,5,4,2,9,26,0,0,0,0,2,2,0,0,0,0,2,0,4,3,5,4,1,0,0,0,2,1,1,1,-12,24,0,0,0,0,0,0,0,0,0,0,83.09,88.18,Federico Baschirotto | Alexis Blin | Gabriel Strefezza | Morten Hjulmand | Federico Di Francesco | Valentin Gendrey | Lorenzo Colombo | Joan Gonzàlez | Samuel Umtiti | Wladimiro Falcone | Antonino Gallo,Nicola Zalewski | Gianluca Mancini | Tammy Abraham | Rui Patrício | Chris Smalling | Lorenzo Pellegrini | Nemanja Matic | Paulo Dybala | Ibañez | Mehmet Zeki Çelik | Bryan Cristante,11,10,0,1,0,0,1,1,14,13,1,1,1.56,2.37,0.44,-0.37,0.57,0.84,0,0,2,0,0.99,1.51,0.81,0.79,-0.1,-0.18,0.0,-0.2,-17,9,-17,0,0,0,1,-5.090000000000003,-0.81,-0.52,0.020000000000000018
ITA-Serie A,2223,2023-02-11 Lazio-Atalanta,18797,2023-02-11 19:45:00,1,2,Lazio,Atalanta,0,2,39,38,6,7,3,4,25,24,0,0,0,0,1,1,0,2,0,2,0,0,4,2,2,5,0,2,0,0,0,0,0,1,-5,-40,1,1,0,0,0,1,0,0,1,0,79.09,68.82,Alessio Romagnoli | Pedro | Nicolò Casale | Sergej Milinkovic-Savic | Elseid Hysaj | Adam Marusic | Danilo Cataldi | Luis Alberto | Mattia Zaccagni | Felipe Anderson | Ivan Provedel,Éderson | Marten de Roon | Mario Pasalic | Teun Koopmeiners | Giorgio Scalvini | Rasmus Højlund | Hans Hateboer | Ademola Lookman | Juan Musso | Rafael Toloi | Joakim Maehle,10,9,1,0,0,2,1,2,12,13,1,1,0.76,0.3,0.24,-0.3,0.74,0.83,0,0,0,0,1.53,1.57,0.81,0.63,-0.09,0.15,-0.41,0.13,1,-1,1,0,0,0,1,10.27000000000001,0.46,-0.040000000000000036,0.18000000000000005
ITA-Serie A,2223,2023-02-12 Udinese-Sassuolo,18792,2023-02-12 11:30:00,1,X,Udinese,Sassuolo,2,2,29,23,9,15,4,4,15,9,0,0,0,0,2,5,0,0,0,1,0,1,4,1,5,5,0,0,0,0,2,3,1,1,-4,-3,2,1,0,0,0,1,2,0,0,0,72.45,82.55,Kingsley Ehizibue | Rodrigo Becão | Marco Silvestri | Beto | Isaac Success | Walace | Jaka Bijol | Iyenoma Destiny Udogie | Nehuén Pérez | Tolgay Arslan | Roberto Pereyra,Davide Frattesi | Andrea Pinamonti | Jeremy Toljan | Rogerio | Andrea Consigli | Pedro Obiang | Gianmarco Ferrari | Martin Erlic | Domenico Berardi | Armand Lauriente | Hamed Junior Traore,9,6,2,2,0,3,5,2,11,16,1,1,0.46,1.11,-0.46,-0.11,0.68,0.67,0,1,0,0,0.9,1.03,0.78,0.67,0.11,0.11,0.13,0.17,6,-6,6,0,0,1,3,-10.099999999999994,-0.6500000000000001,-0.13,0.10999999999999999
ITA-Serie A,2223,2023-02-12 Bologna-Monza,18793,2023-02-12 14:00:00,1,2,Bologna,Monza,0,1,29,26,10,12,4,4,15,12,0,0,0,0,4,2,0,0,1,0,0,0,0,1,4,5,0,0,0,0,2,2,1,1,3,-3,3,4,0,0,1,2,1,2,2,0,63.91,57.27,Stefan Posch | Nicolás Domínguez | Jhon Lucumí | Charalampos Lykogiannis | Jerdy Schouten | Lukasz Skorupski | Adama Soumaoro | Lewis Ferguson | Riccardo Orsolini | Roberto Soriano | Gary Medel,Marlon Santos | Armando Izzo | Gianluca Caprari | Andrea Petagna | Matteo Pessina | Pepín | Dany Mota | Carlos Augusto | Michele Di Gregorio | Luca Caldirola | Patrick Ciurria,7,7,2,3,2,1,3,3,15,14,1,1,1.84,2.19,0.16,-0.19,0.72,0.91,0,0,0,1,0.98,1.0,0.63,0.61,0.09,0.29,-0.09,0.34,3,-2,3,0,0,-1,0,6.6399999999999935,-0.34999999999999987,-0.020000000000000018,0.020000000000000018
ITA-Serie A,2223,2023-02-12 Juventus-Fiorentina,18796,2023-02-12 17:00:00,1,1,Juventus,Fiorentina,1,0,41,24,4,14,1,4,27,10,1,1,0,0,1,2,0,0,0,2,2,0,2,0,5,5,1,0,0,0,2,1,0,1,-6,0,1,4,0,0,0,1,2,1,0,2,78.73,54.45,Ángel Di María | Wojciech Szczesny | Alex Sandro | Nicolo Fagioli | Weston McKennie | Filip Kostic | Danilo | Adrien Rabiot | Bremer | Manuel Locatelli | Arkadiusz Milik,Cristiano Biraghi | Jonathan Ikone | Riccardo Saponara | Giacomo Bonaventura | Igor Julio | Nikola Milenkovic | Christian Kouamé | Dodô | Pietro Terracciano | Sofyan Amrabat | Luka Jovic,8,8,1,2,2,1,1,2,17,16,1,1,2.96,1.36,0.04,-0.36,0.64,0.61,1,0,0,0,1.4,0.94,1.09,0.74,-0.13,-0.05,-0.31,0.07,17,-10,17,0,0,-3,0,24.28,1.5999999999999999,0.45999999999999996,0.3500000000000001
ITA-Serie A,2223,2023-02-12 Napoli-Cremonese,18800,2023-02-12 19:45:00,1,1,Napoli,Cremonese,3,0,56,8,1,20,1,5,42,-6,0,0,0,0,2,1,0,0,0,0,0,0,1,2,5,5,0,0,0,0,3,1,0,1,-24,-10,0,3,0,0,0,1,0,0,0,2,80.27,64.27,Mário Rui | Alex Meret | Stanislav Lobotka | Victor Osimhen | Eljif Elmas | Amir Rrahmani | Giovanni Di Lorenzo | Franck Zambo | Piotr Zielinski | Hirving Lozano | Kim Min-Jae,Emanuele Valeri | David Okereke | Cyriel Dessers | Luka Lochoshvili | Matteo Bianchetti | Emanuel Aiwu | Soualiho Meité | Leonardo Sernicola | Marco Carnesecchi | Charles Pickel | Michele Castagnetti,10,5,1,2,0,4,1,2,12,14,1,1,1.8,0.6,1.2,-0.6,0.76,0.56,0,0,0,-1,1.63,0.36,1.28,0.24,-0.03,0.43,-0.1,0.35,48,-19,48,0,0,-3,5,16.0,1.2000000000000002,1.27,1.04
ITA-Serie A,2223,2023-02-13 Verona-Salernitana,18795,2023-02-13 17:30:00,1,1,Verona,Salernitana,1,0,14,21,18,16,5,4,0,7,0,0,0,0,4,1,0,0,0,0,1,0,1,2,4,5,0,0,0,0,3,3,1,0,23,1,1,4,0,1,2,1,1,3,1,1,79.91,53.73,Isak Hien | Darko Lazovic | Adrien Tameze | Federico Ceccherini | Milan Djuric | Lorenzo Montipò | Fabio Depaoli | Yayah Kallon | Pawel Dawidowicz | Josh Doig | Kevin Lasagna,Flavius Daniliuc | Lorenzo Pirola | Federico Fazio | Krzysztof Piatek | Guillermo Ochoa | Lassana Coulibaly | Domagoj Bradaric | Tonny Vilhena | Dylan Bronn | Antonio Candreva | Boulaye Dia,6,6,4,4,1,1,3,4,17,15,1,0,1.22,0.52,-0.22,-0.52,0.77,0.8,0,0,0,0,0.76,0.48,0.43,0.34,-0.16,0.17,0.11,0.21,-7,2,-7,0,0,-3,0,26.18,0.7,0.28,0.08999999999999997
ITA-Serie A,2223,2023-02-13 Sampdoria-Inter,18801,2023-02-13 19:45:00,1,X,Sampdoria,Inter,0,0,10,43,19,3,5,1,-7,26,0,0,0,0,4,2,0,0,1,0,1,0,1,1,5,5,0,0,0,0,2,0,1,1,-13,6,2,3,0,0,1,2,2,0,1,1,62.91,67.09,Bruno Amione | Emil Audero | Mehdi Leris | Manolo Gabbiadini | Filip Djuricic | Bartosz Bereszynski | Tomás Rincón | Bram Nuytinck | Sam Lammers | Tommaso Augello | Omar Colley,Edin Dzeko | Lautaro Martínez | Hakan Calhanoglu | Henrikh Mkhitaryan | Federico Dimarco | Francesco Acerbi | Nicolò Barella | Milan Skriniar | Matteo Darmian | Alessandro Bastoni | André Onana,7,8,1,3,3,0,3,1,14,15,1,1,1.56,0.76,0.44,0.24,0.86,0.51,0,0,-2,0,0.6,1.23,0.45,0.6,0.06,0.43,0.2,0.28,-33,16,-33,0,0,-1,-1,-4.180000000000007,0.8,-0.63,-0.14999999999999997
ITA-Serie A,2223,2023-02-17 Sassuolo-Napoli,18809,2023-02-17 19:45:00,1,2,Sassuolo,Napoli,0,2,24,59,15,1,4,1,7,42,0,1,0,0,2,0,0,0,0,0,2,1,2,1,5,5,1,0,0,0,1,3,0,0,-37,25,3,3,0,0,1,1,1,1,1,1,74.45,67.91,Davide Frattesi | Ruan | Jeremy Toljan | Rogerio | Andrea Consigli | Pedro Obiang | Gianmarco Ferrari | Martin Erlic | Domenico Berardi | Armand Lauriente | Hamed Junior Traore,Mário Rui | Alex Meret | Stanislav Lobotka | Victor Osimhen | Eljif Elmas | Amir Rrahmani | Franck Zambo | Giovanni Di Lorenzo | Piotr Zielinski | Hirving Lozano | Kim Min-Jae,6,8,3,3,2,0,4,1,13,11,1,1,0.37,2.37,1.63,0.63,0.61,0.77,0,1,1,0,0.62,1.82,0.65,1.2,0.41,-0.19,0.21,-0.29,-35,14,-35,-1,0,0,-2,6.540000000000006,-2.0,-1.2000000000000002,-0.5499999999999999
ITA-Serie A,2223,2023-02-18 Sampdoria-Bologna,18808,2023-02-18 14:00:00,1,2,Sampdoria,Bologna,1,2,11,29,19,11,5,4,-6,12,0,0,0,0,3,1,0,0,0,1,0,0,1,0,5,4,0,0,0,0,2,2,1,0,13,-6,1,3,0,0,0,1,1,1,0,2,75.64,65.55,Bruno Amione | Harry Winks | Emil Audero | Mehdi Leris | Manolo Gabbiadini | Filip Djuricic | Tomás Rincón | Bram Nuytinck | Sam Lammers | Tommaso Augello | Omar Colley,Stefan Posch | Nicolás Domínguez | Andrea Cambiaso | Jhon Lucumí | Charalampos Lykogiannis | Jerdy Schouten | Lukasz Skorupski | Adama Soumaoro | Lewis Ferguson | Riccardo Orsolini | Roberto Soriano,9,9,1,1,1,1,2,2,15,16,1,1,0.48,0.44,-0.48,-0.44,0.46,0.64,0,0,1,-1,0.7,0.81,0.46,0.73,-0.1,0.17,0.14,0.03,-18,8,-18,0,0,-2,0,10.090000000000003,0.03999999999999998,-0.1100000000000001,-0.26999999999999996
