LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,1920,2019-11-24 Sampdoria-Udinese,13215,2019-11-24 17:00:00,0,1,Sampdoria,Udinese,2,1,9,14,17,13,4,4,0,5,0,0,0,0,2,3,0,0,0,2,1,1,2,0,3,3,1,0,0,0,1,2,1,0,-58,0,3,3,0,0,1,2,2,0,1,1,65.91,64.45,Omar Colley | Alex Ferrari | Ronaldo Vieira | Emiliano Rigoni | Bartosz Bereszynski | Fabio Depaoli | Emil Audero | Jakub Jankto | Fabio Quagliarella | Nicola Murru | Albin Ekdal,Samir | Stefano Okaka | Kevin Lasagna | Ken Sema | Mato Jajalo | Jens Stryger Larsen | Rodrigo de Paul | Juan Musso | Rolando Mandragora | William Troost-Ekong | Rodrigo Becão,8,7,2,1,1,3,1,0,15,17,1,1,0.89,1.62,-0.89,-1.62,0.78,0.79,0,0,0,-2,0.89,0.78,0.54,0.6,0.07,-0.04,0.09,0.07,-5,4,-5,0,0,0,1,1.4599999999999937,-0.7300000000000001,0.10999999999999999,-0.05999999999999994
ITA-Serie A,1920,2019-11-25 Lecce-Cagliari,13212,2019-11-25 15:00:00,0,X,Lecce,Cagliari,2,2,10,24,17,5,4,2,1,15,0,0,0,0,3,1,0,0,0,0,0,0,3,0,3,3,0,0,0,0,1,3,1,1,57,5,4,1,0,0,1,1,2,0,1,0,60.73,79.18,Filippo Falco | Fabio Lucioni | Gabriel | Zan Majer | Marco Calderoni | Panagiotis Tachtsidis | Andrea Tabanelli | Marco Mancosu | Luca Rossettini | Jacopo Petriccione | Khouma Babacar,Giovanni Simeone | Nahitan Nández | João Pedro | Robin Olsen | Luca Pellegrini | Fabrizio Cacciatore | Fabio Pisacane | Luca Cigarini | Marko Rog | Luca Ceppitelli | Radja Nainggolan,7,9,1,0,3,2,2,0,15,15,1,1,2.56,3.31,-0.56,1.69,0.65,0.68,1,0,-3,0,0.58,1.07,0.37,1.0,0.5,-0.3,0.53,0.07,-14,12,-14,0,0,3,-2,-18.45000000000001,-0.75,-0.4900000000000001,-0.63
ITA-Serie A,1920,2019-11-25 SPAL 2013-Genoa,13217,2019-11-25 19:45:00,0,X,SPAL 2013,Genoa,1,1,8,9,19,18,5,5,-1,0,0,0,0,0,5,4,0,0,2,0,0,1,2,0,3,3,0,0,0,0,1,2,1,1,-16,29,4,4,0,0,2,2,0,1,2,1,59.27,57.36,Etrit Berisha | Alessandro Murgia | Francesco Vicari | Gabriel Strefezza | Simone Missiroli | Andrea Petagna | Arkadiusz Reca | Sergio Floccari | Jasmin Kurtic | Thiago Cionek | Nenad Tomovic,Andrea Pinamonti | Cristian Romero | Marko Pajac | Christian Kouamé | Cristian Zapata | Lukas Lerager | Lasse Schöne | Peter Ankersen | Paolo Ghiglione | Ionut Radu | Ivan Radovanovic,7,7,2,3,2,1,1,2,17,14,1,1,2.01,1.25,-2.01,-1.25,0.7,0.75,0,0,1,1,0.79,0.76,0.55,0.69,-0.32,-0.08,-0.02,0.14,-1,1,-1,0,0,0,0,1.9100000000000037,0.7599999999999998,0.030000000000000027,-0.1399999999999999
ITA-Serie A,1920,2019-11-30 Brescia-Atalanta,13219,2019-11-30 14:00:00,0,2,Brescia,Atalanta,0,3,7,22,20,6,5,3,-3,12,0,1,0,0,1,5,0,0,0,1,0,0,2,0,3,3,0,0,0,0,1,1,1,1,22,-3,2,4,0,0,1,1,0,2,1,2,69.36,60.09,Jesse Joronen | Andrea Cistana | Dimitri Bisoli | Sandro Tonali | Ales Mateju | Mario Balotelli | Florian Aye | Jhon Chancellor | Rômulo | Stefano Sabelli | Alfredo Donnarumma,Berat Gjimshiti | Mario Pasalic | Remo Freuler | Hans Hateboer | Timothy Castagne | Robin Gosens | Pierluigi Gollini | José Luis Palomino | Rafael Toloi | Alejandro Gomez | Marten de Roon,7,8,4,2,0,1,1,3,17,15,1,1,0.32,2.9,-0.32,-1.9,0.82,0.68,0,0,0,-3,0.61,2.05,0.51,1.1,0.01,-0.68,0.34,-0.68,-15,14,-15,-1,0,-2,-1,9.269999999999996,-2.58,-1.44,-0.5900000000000001
ITA-Serie A,1920,2019-11-30 Genoa-Torino,13222,2019-11-30 17:00:00,0,2,Genoa,Torino,0,1,10,14,18,11,5,4,0,4,0,0,1,0,1,2,0,0,0,0,0,1,0,1,3,3,0,1,0,0,1,0,1,1,-17,-51,5,2,0,0,2,0,2,3,2,1,52.55,70.82,Andrea Pinamonti | Cristian Romero | Marko Pajac | Christian Kouamé | Cristian Zapata | Lukas Lerager | Lasse Schöne | Peter Ankersen | Paolo Ghiglione | Ionut Radu | Ivan Radovanovic,Salvatore Sirigu | Cristian Ansaldi | Armando Izzo | Soualiho Meité | Tomás Rincón | Lyanco | Andrea Belotti | Simone Verdi | Daniele Baselli | Ola Aina | Nicolas N'Koulou,5,7,3,2,3,2,2,2,17,14,1,1,1.73,0.43,-0.73,-0.43,0.75,0.71,0,0,0,0,1.27,0.52,0.91,0.52,-0.51,0.52,-0.39,0.3,-4,7,-4,0,1,3,-2,-18.269999999999996,1.3,0.75,0.39
ITA-Serie A,1920,2019-11-30 Fiorentina-Lecce,13221,2019-11-30 19:45:00,0,2,Fiorentina,Lecce,0,1,16,11,11,17,4,4,6,1,0,0,1,1,2,2,0,1,0,1,2,0,0,2,3,3,1,0,0,0,1,0,1,1,-45,-9,4,1,0,0,3,0,2,0,0,1,67.36,79.27,Martín Cáceres | Pol Lirola | Germán Pezzella | Bartlomiej Dragowski | Federico Chiesa | Erick Pulgar | Franck Ribéry | Dalbert | Nikola Milenkovic | Milan Badelj | Gaetano Castrovilli,Filippo Falco | Biagio Meccariello | Fabio Lucioni | Gabriel | Zan Majer | Marco Calderoni | Marco Mancosu | Panagiotis Tachtsidis | Andrea Tabanelli | Jacopo Petriccione | Luca Rossettini,9,7,0,2,2,2,0,3,18,15,1,1,0.84,4.39,-0.84,-2.39,0.8,0.64,0,0,-1,-2,0.91,0.77,0.78,0.61,-0.13,-0.19,0.23,0.09,5,-6,5,0,0,3,2,-11.909999999999997,-3.55,0.14,0.17000000000000004
ITA-Serie A,1920,2019-12-01 Juventus-Sassuolo,13225,2019-12-01 11:30:00,0,X,Juventus,Sassuolo,2,2,35,13,1,15,1,4,25,3,1,0,0,1,3,1,0,0,0,0,1,0,1,0,3,3,1,0,0,0,0,2,1,0,-30,6,4,3,1,1,1,1,1,3,1,0,50.27,64.09,Rodrigo Bentancur | Wojciech Szczesny | Juan Cuadrado | Matthijs de Ligt | Alex Sandro | Cristiano Ronaldo | Paulo Dybala | Leonardo Bonucci | Federico Bernardeschi | Blaise Matuidi | Miralem Pjanic,Federico Peluso | Francesco Magnanelli | Domenico Berardi | Jeremie Boga | Alfred Duncan | Jeremy Toljan | Francesco Caputo | Marlon Santos | Gregoire Defrel | Andrea Consigli | Pedro Obiang,8,5,3,4,0,2,1,5,14,16,0,0,1.21,1.42,1.79,-0.42,0.64,0.8,0,0,2,0,1.47,1.09,1.08,0.7,-0.15,-0.17,0.02,0.28,22,-14,22,1,-1,1,3,-13.82,-0.20999999999999996,0.3799999999999999,0.3800000000000001
ITA-Serie A,1920,2019-12-01 Inter-SPAL 2013,13224,2019-12-01 14:00:00,0,1,Inter,SPAL 2013,2,1,34,9,2,19,1,5,24,-1,1,0,0,1,3,2,0,0,0,1,1,1,2,1,3,3,0,0,0,0,1,1,1,1,-17,5,3,4,0,0,2,2,1,1,0,1,65.09,60.82,Stefan de Vrij | Nicolò Barella | Samir Handanovic | Milan Skriniar | Alessandro Bastoni | Roberto Gagliardini | Cristiano Biraghi | Romelu Lukaku | Marcelo Brozovic | Lautaro Martínez | Diego Godín,Etrit Berisha | Alessandro Murgia | Francesco Vicari | Gabriel Strefezza | Simone Missiroli | Andrea Petagna | Arkadiusz Reca | Sergio Floccari | Jasmin Kurtic | Nenad Tomovic | Igor Julio,7,9,3,1,1,1,1,1,14,19,1,1,1.47,2.44,1.53,-1.44,0.79,0.72,0,0,0,0,1.9,0.97,0.98,0.73,-0.2,-0.18,-0.24,-0.03,25,-17,25,1,-1,-1,-2,4.270000000000003,-0.97,0.9299999999999999,0.25
ITA-Serie A,1920,2019-12-01 Lazio-Udinese,13226,2019-12-01 14:00:00,0,1,Lazio,Udinese,3,0,27,14,3,15,1,4,17,4,1,0,0,1,3,1,0,1,0,1,0,0,2,0,3,3,0,0,0,0,1,1,1,1,-1,-9,1,4,0,0,1,2,0,1,0,1,73.82,54.36,Joaquín Correa | Thomas Strakosha | Sergej Milinkovic-Savic | Luis Alberto | Ciro Immobile | Francesco Acerbi | Senad Lulic | Luiz Felipe | Stefan Radu | Manuel Lazzari | Lucas Leiva,Samir | Stefano Okaka | Kevin Lasagna | Ken Sema | Mato Jajalo | Jens Stryger Larsen | Rodrigo de Paul | Juan Musso | Rolando Mandragora | William Troost-Ekong | Rodrigo Becão,11,8,0,1,0,2,0,0,13,15,1,1,0.94,0.28,1.06,0.72,0.55,0.81,1,0,0,-1,1.7,0.74,1.21,0.67,0.04,0.04,0.0,0.1,13,-12,13,1,-1,-3,3,19.459999999999994,0.6599999999999999,0.96,0.5399999999999999
ITA-Serie A,1920,2019-12-01 Parma Calcio 1913-AC Milan,13228,2019-12-01 14:00:00,0,2,Parma Calcio 1913,AC Milan,0,1,18,14,8,13,4,4,8,4,0,0,0,0,3,3,0,0,0,0,1,0,1,0,3,3,0,0,0,0,2,1,1,1,18,-14,3,4,0,0,0,0,2,3,2,2,66.73,60.82,Kastriot Dermaku | Antonino Barillà | Matteo Scozzarella | Dejan Kulusevski | Hernani | Simone Iacoponi | Luigi Sepe | Riccardo Gagliolo | Gervinho | Matteo Darmian | Juraj Kucka,Ismael Bennacer | Mateo Musacchio | Hakan Calhanoglu | Franck Kessié | Suso | Alessio Romagnoli | Lucas Paquetá | Gianluigi Donnarumma | Rafael Leão | Theo Hernández | Krzysztof Piatek,9,9,2,2,0,0,3,2,16,17,1,1,1.3,0.79,0.7,0.21,0.75,0.6,0,0,0,0,0.91,0.82,0.82,0.76,-0.41,-0.1,-0.01,0.23,4,-5,4,0,0,-1,0,5.910000000000004,0.51,0.09000000000000008,0.05999999999999994
ITA-Serie A,1920,2019-12-01 Napoli-Bologna,13227,2019-12-01 17:00:00,0,2,Napoli,Bologna,1,2,20,13,7,16,4,4,10,3,1,0,0,1,2,1,0,0,0,0,1,0,0,1,3,3,0,0,0,0,1,2,1,0,-1,10,4,3,1,0,1,2,1,3,1,0,55.09,67.18,Lorenzo Insigne | Giovanni Di Lorenzo | Nikola Maksimovic | Fabián | Piotr Zielinski | Allan | Alex Meret | Dries Mertens | Arkadiusz Milik | Kalidou Koulibaly | José Callejón,Ladislav Krejci | Ibrahima Mbaye | Riccardo Orsolini | Gary Medel | Stefano Denswil | Roberto Soriano | Lukasz Skorupski | Rodrigo Palacio | Mattia Bani | Andrea Poli | Nicola Sansone,6,8,3,2,2,1,2,5,17,16,0,1,1.25,0.7,-0.25,1.3,0.79,0.64,0,1,0,0,1.27,1.12,0.81,0.46,-0.37,0.08,0.73,0.18,7,-9,7,1,-1,1,-2,-12.090000000000003,0.55,0.1499999999999999,0.35000000000000003
ITA-Serie A,1920,2019-12-01 Verona-Roma,13223,2019-12-01 19:45:00,0,2,Verona,Roma,1,3,18,25,9,6,4,3,8,15,0,1,0,0,3,1,0,0,0,2,0,0,1,0,3,3,0,0,0,0,2,2,0,1,23,47,1,2,0,0,0,1,0,0,1,1,82.27,74.82,Amir Rrahmani | Matteo Pessina | Marco Silvestri | Koray Günter | Valerio Verre | Sofyan Amrabat | Marash Kumbulla | Miguel Veloso | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,Javier Pastore | Chris Smalling | Leonardo Spinazzola | Justin Kluivert | Edin Dzeko | Alessandro Florenzi | Aleksandar Kolarov | Jordan Veretout | Nicolo Zaniolo | Gianluca Mancini | Pau López,9,7,1,2,1,2,4,3,15,15,1,1,1.52,2.52,-0.52,0.48,0.74,0.58,0,0,0,0,1.05,1.65,0.48,1.16,-0.16,0.04,-0.14,0.31,-7,3,-7,-1,0,-1,2,7.450000000000003,-1.0,-0.5999999999999999,-0.6799999999999999
ITA-Serie A,1920,2019-12-02 Cagliari-Sampdoria,13220,2019-12-02 19:45:00,0,1,Cagliari,Sampdoria,4,3,25,12,6,17,3,4,15,2,0,0,1,1,2,2,2,0,2,0,0,3,1,1,3,3,0,2,0,0,2,1,0,1,5,25,4,2,1,0,2,1,1,1,1,0,56.55,77.82,Giovanni Simeone | Nahitan Nández | João Pedro | Robin Olsen | Luca Pellegrini | Fabrizio Cacciatore | Fabio Pisacane | Luca Cigarini | Marko Rog | Radja Nainggolan | Ragnar Klavan,Omar Colley | Alex Ferrari | Ronaldo Vieira | Bartosz Bereszynski | Fabio Depaoli | Manolo Gabbiadini | Emil Audero | Jakub Jankto | Fabio Quagliarella | Nicola Murru | Albin Ekdal,8,9,1,0,2,2,2,0,14,15,0,1,0.96,2.16,1.04,-0.16,0.79,0.76,0,0,1,3,1.38,1.02,0.93,0.57,-0.31,-0.13,-0.26,-0.17,13,-11,13,0,0,2,-1,-21.269999999999996,-1.2000000000000002,0.3599999999999999,0.3600000000000001
ITA-Serie A,1920,2019-12-06 Inter-Roma,13231,2019-12-06 19:45:00,0,X,Inter,Roma,0,0,37,28,1,5,1,2,27,18,1,0,0,0,1,3,0,0,0,0,1,1,2,2,3,3,0,1,0,0,3,0,0,1,31,-38,3,4,0,1,2,0,1,0,0,3,67.36,64.0,Stefan de Vrij | Nicolò Barella | Samir Handanovic | Milan Skriniar | Alessandro Bastoni | Roberto Gagliardini | Cristiano Biraghi | Romelu Lukaku | Marcelo Brozovic | Lautaro Martínez | Antonio Candreva,Javier Pastore | Chris Smalling | Leonardo Spinazzola | Justin Kluivert | Edin Dzeko | Alessandro Florenzi | Aleksandar Kolarov | Jordan Veretout | Nicolo Zaniolo | Gianluca Mancini | Pau López,8,5,1,3,2,3,1,3,15,16,1,0,2.14,2.11,-0.14,0.89,0.66,0.71,0,3,2,2,1.61,1.42,0.79,1.3,0.29,0.23,0.02,0.44,9,-4,9,1,0,-1,3,3.3599999999999994,0.03000000000000025,0.19000000000000017,-0.51
ITA-Serie A,1920,2019-12-07 Atalanta-Verona,13229,2019-12-07 14:00:00,0,1,Atalanta,Verona,3,2,25,18,6,9,3,4,15,8,1,0,0,0,3,3,0,0,0,1,1,0,0,1,3,3,0,0,0,0,0,2,0,1,-8,-4,3,2,0,0,3,3,2,2,0,0,67.55,73.18,Berat Gjimshiti | Mario Pasalic | Remo Freuler | Hans Hateboer | Josip Ilicic | Timothy Castagne | Pierluigi Gollini | José Luis Palomino | Rafael Toloi | Alejandro Gomez | Marten de Roon,Amir Rrahmani | Matteo Pessina | Marco Silvestri | Koray Günter | Valerio Verre | Sofyan Amrabat | Eddie Salcedo | Miguel Veloso | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,10,8,1,1,0,2,3,3,16,13,1,1,2.67,1.22,0.33,-0.22,0.68,0.96,0,0,0,0,2.0,1.01,1.52,0.69,0.05,0.04,-0.49,0.0,7,-3,7,1,0,1,2,-5.63000000000001,1.45,0.99,0.8300000000000001
ITA-Serie A,1920,2019-12-07 Udinese-Napoli,13238,2019-12-07 17:00:00,0,X,Udinese,Napoli,1,1,14,20,16,7,4,4,4,10,0,1,1,0,1,1,0,0,1,0,0,0,0,0,3,2,0,0,0,0,2,1,0,0,5,5,4,4,0,1,2,1,1,2,1,1,56.64,58.82,Samir | Stefano Okaka | Kevin Lasagna | Ken Sema | Mato Jajalo | Jens Stryger Larsen | Rodrigo de Paul | Juan Musso | Rolando Mandragora | William Troost-Ekong | Rodrigo Becão,Lorenzo Insigne | Giovanni Di Lorenzo | Nikola Maksimovic | Fabián | Piotr Zielinski | Allan | Alex Meret | Kostas Manolas | Dries Mertens | Kalidou Koulibaly | José Callejón,7,9,1,1,3,1,0,2,16,16,1,0,0.75,1.76,-0.75,-0.76,0.95,0.4,0,0,0,-1,0.85,1.19,0.66,1.19,-0.11,0.08,-0.02,-0.1,-6,9,-6,-1,1,0,-2,-2.1799999999999997,-1.01,-0.33999999999999997,-0.5299999999999999
ITA-Serie A,1920,2019-12-07 Lazio-Juventus,13232,2019-12-07 19:45:00,0,1,Lazio,Juventus,3,1,30,36,3,2,1,1,20,26,1,1,0,0,0,1,0,0,0,0,0,0,2,2,3,3,0,0,0,0,2,1,0,0,14,28,0,3,0,1,0,0,1,1,0,1,85.64,68.73,Joaquín Correa | Thomas Strakosha | Sergej Milinkovic-Savic | Luis Alberto | Ciro Immobile | Francesco Acerbi | Senad Lulic | Luiz Felipe | Stefan Radu | Manuel Lazzari | Lucas Leiva,Rodrigo Bentancur | Wojciech Szczesny | Juan Cuadrado | Matthijs de Ligt | Alex Sandro | Cristiano Ronaldo | Paulo Dybala | Leonardo Bonucci | Federico Bernardeschi | Gonzalo Higuaín | Miralem Pjanic,11,10,0,1,0,0,2,3,12,16,1,0,2.92,4.35,0.08,-2.35,0.68,0.53,0,0,0,1,1.86,1.64,1.16,1.1,-0.16,-0.17,0.0,0.42,-6,1,-6,0,0,-3,1,16.909999999999997,-1.4299999999999997,0.2200000000000002,0.05999999999999983
ITA-Serie A,1920,2019-12-08 Lecce-Genoa,13233,2019-12-08 11:30:00,0,X,Lecce,Genoa,2,2,14,10,16,18,4,5,4,0,0,0,1,1,3,2,0,0,2,0,0,0,3,0,2,3,0,0,0,0,1,1,0,1,-3,-17,3,2,0,0,1,1,1,3,1,1,67.36,71.18,Filippo Falco | Fabio Lucioni | Gabriel | Zan Majer | Marco Calderoni | Marco Mancosu | Panagiotis Tachtsidis | Andrea Tabanelli | Jacopo Petriccione | Luca Rossettini | Khouma Babacar,Andrea Pinamonti | Cristian Romero | Christian Kouamé | Cristian Zapata | Lukas Lerager | Lasse Schöne | Paolo Ghiglione | Francesco Cassata | Ionut Radu | Kevin Agudelo | Ivan Radovanovic,7,6,2,2,2,3,2,1,16,17,1,1,1.12,0.94,-0.12,-0.94,1.0,0.8,0,0,0,-1,0.98,1.17,0.57,0.89,-0.21,0.1,0.21,-0.31,4,-2,4,0,0,1,1,-3.8200000000000074,0.18000000000000016,-0.18999999999999995,-0.32000000000000006
ITA-Serie A,1920,2019-12-08 SPAL 2013-Brescia,13236,2019-12-08 14:00:00,0,2,SPAL 2013,Brescia,0,1,9,7,19,20,5,5,-2,-4,0,0,1,0,4,1,0,0,0,0,1,0,1,2,3,3,1,0,0,0,1,2,1,0,-10,3,3,2,0,0,1,1,3,1,0,0,69.91,72.36,Mirko Valdifiori | Etrit Berisha | Alessandro Murgia | Francesco Vicari | Gabriel Strefezza | Simone Missiroli | Andrea Petagna | Arkadiusz Reca | Jasmin Kurtic | Nenad Tomovic | Igor Julio,Bruno Martella | Jesse Joronen | Andrea Cistana | Sandro Tonali | Dimitri Bisoli | Ales Mateju | Mario Balotelli | Jhon Chancellor | Rômulo | Stefano Sabelli | Alfredo Donnarumma,8,9,1,2,2,0,3,1,18,17,1,1,1.15,1.22,-0.15,-1.22,0.64,0.75,1,0,0,0,0.84,0.72,0.45,0.54,0.13,-0.11,0.03,0.12,2,-1,2,0,1,1,-1,-2.450000000000003,-0.07000000000000006,0.12,-0.09000000000000002
ITA-Serie A,1920,2019-12-08 Sassuolo-Cagliari,13235,2019-12-08 14:00:00,0,X,Sassuolo,Cagliari,2,2,14,28,16,6,4,3,3,17,0,0,1,1,5,3,0,0,0,1,0,0,0,2,3,3,0,0,0,0,0,1,1,0,-8,-21,1,2,0,0,0,1,0,3,2,0,80.18,76.09,Francesco Magnanelli | Federico Peluso | Domenico Berardi | Jeremie Boga | Alfred Duncan | Jeremy Toljan | Filippo Romagna | Francesco Caputo | Marlon Santos | Andrea Consigli | Pedro Obiang,Giovanni Simeone | Nahitan Nández | João Pedro | Robin Olsen | Luca Pellegrini | Fabrizio Cacciatore | Fabio Pisacane | Luca Cigarini | Marko Rog | Radja Nainggolan | Ragnar Klavan,7,10,3,0,1,1,0,2,15,15,1,1,0.7,0.69,1.3,3.31,0.83,0.55,0,1,-2,3,1.23,1.06,0.93,1.02,-0.14,0.32,-0.01,0.0,-14,10,-14,0,0,-1,-3,4.090000000000003,0.010000000000000009,0.16999999999999993,-0.08999999999999997
ITA-Serie A,1920,2019-12-08 Torino-Fiorentina,13237,2019-12-08 14:00:00,0,1,Torino,Fiorentina,2,1,17,16,10,12,4,4,6,5,0,0,0,1,1,1,1,0,1,0,0,2,1,0,3,3,0,0,0,0,1,0,1,1,53,45,1,3,0,0,0,0,1,3,1,0,77.64,68.45,Salvatore Sirigu | Cristian Ansaldi | Armando Izzo | Soualiho Meité | Sasa Lukic | Tomás Rincón | Andrea Belotti | Simone Verdi | Daniele Baselli | Ola Aina | Nicolas N'Koulou,Martín Cáceres | Pol Lirola | Germán Pezzella | Bartlomiej Dragowski | Federico Chiesa | Erick Pulgar | Franck Ribéry | Dalbert | Nikola Milenkovic | Milan Badelj | Gaetano Castrovilli,7,7,2,2,2,2,2,4,14,16,1,1,0.66,1.44,0.34,-1.44,0.55,0.61,0,0,2,-1,0.72,1.03,0.53,0.72,-0.2,-0.12,0.13,0.11,1,-2,1,0,-1,-2,0,9.189999999999998,-0.7799999999999999,-0.31000000000000005,-0.18999999999999995
ITA-Serie A,1920,2019-12-08 Sampdoria-Parma Calcio 1913,13234,2019-12-08 17:00:00,0,2,Sampdoria,Parma Calcio 1913,0,1,12,18,17,9,4,4,1,7,0,0,1,0,1,1,0,0,0,0,0,0,1,1,3,3,0,0,0,0,3,1,0,1,40,3,0,1,0,0,0,0,0,1,0,1,87.36,81.0,Omar Colley | Alex Ferrari | Ronaldo Vieira | Bartosz Bereszynski | Fabio Depaoli | Manolo Gabbiadini | Emil Audero | Jakub Jankto | Fabio Quagliarella | Nicola Murru | Albin Ekdal,Kastriot Dermaku | Antonino Barillà | Matteo Scozzarella | Dejan Kulusevski | Hernani | Simone Iacoponi | Luigi Sepe | Riccardo Gagliolo | Gervinho | Matteo Darmian | Juraj Kucka,9,9,0,2,2,0,0,3,15,15,1,1,1.33,0.2,1.67,-0.2,0.51,0.87,0,0,-3,0,0.99,1.13,0.56,0.74,0.03,-0.22,-0.16,-0.26,-6,8,-6,0,1,-1,0,6.359999999999999,1.1300000000000001,-0.1399999999999999,-0.17999999999999994
ITA-Serie A,1920,2019-12-08 Bologna-AC Milan,13230,2019-12-08 19:45:00,0,2,Bologna,AC Milan,2,3,16,17,12,11,4,4,5,6,0,0,1,0,5,3,0,0,1,0,1,0,1,1,3,2,0,0,0,0,1,0,1,1,-21,18,2,0,0,0,0,0,1,0,2,0,77.09,86.09,Ladislav Krejci | Danilo | Ibrahima Mbaye | Riccardo Orsolini | Gary Medel | Roberto Soriano | Lukasz Skorupski | Rodrigo Palacio | Mattia Bani | Andrea Poli | Nicola Sansone,Ismael Bennacer | Mateo Musacchio | Hakan Calhanoglu | Franck Kessié | Suso | Davide Calabria | Alessio Romagnoli | Lucas Paquetá | Gianluigi Donnarumma | Theo Hernández | Krzysztof Piatek,6,9,2,2,3,0,1,2,15,16,1,1,1.49,2.14,0.51,-1.14,0.98,0.58,1,0,3,0,0.87,0.9,0.34,0.8,0.25,-0.08,0.39,0.09,-1,1,-1,0,1,2,-3,-9.0,-0.6500000000000001,-0.030000000000000027,-0.46
ITA-Serie A,1920,2019-12-14 Brescia-Lecce,13240,2019-12-14 14:00:00,0,1,Brescia,Lecce,3,0,10,15,19,15,5,4,-1,4,0,0,0,0,3,5,0,0,1,2,0,0,1,2,3,3,0,0,0,0,1,0,1,1,2,-9,2,3,1,0,1,1,0,1,0,1,69.09,63.0,Bruno Martella | Jesse Joronen | Andrea Cistana | Sandro Tonali | Dimitri Bisoli | Ales Mateju | Mario Balotelli | Jhon Chancellor | Rômulo | Stefano Sabelli | Alfredo Donnarumma,Andrea Rispoli | Fabio Lucioni | Gabriel | Zan Majer | Marco Calderoni | Marco Mancosu | Panagiotis Tachtsidis | Andrea Tabanelli | Jacopo Petriccione | Luca Rossettini | Khouma Babacar,7,7,2,2,2,2,1,2,14,15,0,1,2.43,0.86,-1.43,1.14,0.91,0.45,0,3,0,1,0.98,0.94,0.59,0.59,-0.26,0.04,-0.1,0.17,-5,4,-5,0,0,-1,0,6.090000000000003,1.5700000000000003,0.040000000000000036,0.0
