LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2122,2022-04-15 Spezia-Inter,17084,2022-04-15 17:00:00,1,2,Spezia,Inter,1,3,33,66,15,2,4,1,11,44,0,0,0,1,2,2,0,0,0,0,0,0,2,2,4,5,0,0,0,0,2,1,0,1,11,-21,1,2,0,0,0,2,1,0,2,0,81.27,74.27,Jakub Kiwior | Simone Bastoni | Ivan Provedel | Kelvin Adou | Martin Erlic | Dimitris Nikolaou | Emmanuel Gyasi | Daniele Verde | Rey Manaj | Arkadiusz Reca | Giulio Maggiore,Denzel Dumfries | Lautaro Martínez | Samir Handanovic | Hakan Calhanoglu | Edin Dzeko | Milan Skriniar | Marcelo Brozovic | Nicolò Barella | Stefan de Vrij | Alessandro Bastoni | Ivan Perisic,10,9,1,2,0,0,0,0,13,15,1,1,1.56,2.68,-1.56,-0.68,0.76,0.77,0,0,0,0,0.7,1.61,0.41,1.17,0.13,0.04,0.25,0.16,-33,13,-33,0,-1,-1,1,7.0,-1.12,-0.9100000000000001,-0.76
ITA-Serie A,2122,2022-04-15 AC Milan-Genoa,17081,2022-04-15 19:00:00,1,1,AC Milan,Genoa,2,0,68,22,2,18,1,5,46,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,2,2,0,0,9,1,2,3,0,0,1,1,1,2,0,0,72.91,66.55,Davide Calabria | Sandro Tonali | Olivier Giroud | Theo Hernández | Fikayo Tomori | Pierre Kalulu Kyatengwa | Junior Messias | Mike Maignan | Rafael Leão | Franck Kessié | Ismael Bennacer,Manolo Portanova | Filippo Melegoni | Mattia Destro | Kelvin Yeboah | Stefano Sturaro | Silvan Hefti | Johan Vásquez | Nikola Maksimovic | Leo Østigard | Milan Badelj | Salvatore Sirigu,9,5,2,5,0,1,1,4,13,15,1,1,0.69,0.58,-0.69,0.42,0.58,0.38,0,0,0,0,1.27,0.47,0.63,0.48,0.16,0.06,0.08,0.43,46,-16,46,0,1,-1,4,6.359999999999999,0.10999999999999999,0.8,0.15000000000000002
ITA-Serie A,2122,2022-04-16 Cagliari-Sassuolo,17077,2022-04-16 10:30:00,1,1,Cagliari,Sassuolo,1,0,25,46,17,9,4,4,3,24,0,0,0,0,1,2,0,0,0,1,1,0,4,3,4,5,0,0,0,0,2,2,1,1,5,1,2,4,0,0,1,2,1,1,1,1,70.91,56.27,Edoardo Goldaniga | Raoul Bellanova | Gastón Pereiro | Alessandro Deiola | Matteo Lovato | Giorgio Altare | Alessio Cragno | Alberto Grassi | Dalbert | João Pedro | Razvan Marin,Gianluca Scamacca | Vlad Chiriches | Maxime Lopez | Hamed Junior Traore | Gianmarco Ferrari | Davide Frattesi | Andrea Consigli | Georgios Kyriakopoulos | Giacomo Raspadori | Mert Müldür | Domenico Berardi,9,9,2,0,0,2,3,0,15,14,1,1,0.21,1.66,0.79,0.34,0.95,0.72,0,0,0,2,0.81,1.53,0.51,0.85,0.3,0.21,0.19,0.36,-21,8,-21,0,0,-2,0,14.639999999999993,-1.45,-0.72,-0.33999999999999997
ITA-Serie A,2122,2022-04-16 Sampdoria-Salernitana,17083,2022-04-16 12:30:00,1,2,Sampdoria,Salernitana,1,2,29,16,16,20,4,5,7,-6,0,0,0,0,2,8,0,0,0,0,0,0,1,2,4,5,0,0,0,0,2,2,1,1,16,5,1,2,0,0,0,1,0,0,1,1,78.09,68.27,Morten Thorsby | Stefano Sensi | Francesco Caputo | Albin Ekdal | Bartosz Bereszynski | Nicola Murru | Alex Ferrari | Tomás Rincón | Antonio Candreva | Wladimiro Falcone | Omar Colley,Federico Fazio | Simone Verdi | Luca Ranieri | Lassana Coulibaly | Pasquale Mazzocchi | Radu Dragusin | Milan Djuric | Luigi Sepe | Éderson | Ivan Radovanovic | Federico Bonazzoli,9,9,2,2,0,0,3,2,12,17,1,1,0.57,0.57,-0.57,0.43,0.69,0.95,0,0,-1,0,0.86,0.72,0.38,0.4,0.01,-0.15,-0.07,0.12,13,-4,13,0,0,-1,0,9.820000000000007,0.0,0.14,-0.020000000000000018
ITA-Serie A,2122,2022-04-16 Udinese-Empoli,17085,2022-04-16 12:30:00,1,1,Udinese,Empoli,4,1,36,34,13,14,4,4,14,12,0,0,0,0,2,2,0,0,0,1,1,0,4,0,5,4,0,0,0,0,2,2,0,0,5,30,2,5,0,0,0,3,1,1,1,1,70.91,55.09,Tolgay Arslan | Jean-Victor Makengo | Walace | Nehuén Pérez | Rodrigo Becão | Nahuel Molina | Beto | Gerard Deulofeu | Pablo Marí | Marco Silvestri | Iyenoma Destiny Udogie,Guglielmo Vicario | Liam Henderson | Fabiano Parisi | Kristjan Asllani | Andrea Pinamonti | Mattia Viti | Nedim Bajrami | Petar Stojanovic | Szymon Zurkowski | Simone Romagnoli | Filippo Bandinelli,9,6,1,4,1,1,0,2,15,17,1,0,3.08,0.89,-1.08,-0.89,0.8,0.56,1,0,0,-2,1.17,0.65,1.07,0.58,0.15,0.41,0.36,0.14,2,-1,2,0,0,-3,3,15.819999999999993,2.19,0.5199999999999999,0.4900000000000001
ITA-Serie A,2122,2022-04-16 Fiorentina-Venezia,17078,2022-04-16 14:30:00,1,1,Fiorentina,Venezia,1,0,53,22,7,19,4,5,31,0,0,0,1,0,3,7,0,0,0,1,0,1,1,2,5,5,0,0,0,0,3,0,1,1,-8,-7,3,4,0,0,0,2,2,1,1,2,69.0,52.27,Krzysztof Piatek | Lucas Torreira | Pietro Terracciano | Nikola Milenkovic | Nicolás González | Riccardo Sottil | Gaetano Castrovilli | Igor Julio | Lorenzo Venuti | Cristiano Biraghi | Alfred Duncan,Tyronne Ebuehi | Domen Crnigoj | Ethan Ampadu | Mattia Caldara | Michaël Cuisance | Ridgeciano Haps | Pietro Ceccaroni | Thomas Henry | David Okereke | Mattia Aramu | Niki Mäenpää,8,7,3,2,0,2,1,2,13,17,1,1,0.89,1.18,2.11,-0.18,0.92,0.87,2,0,2,0,1.28,0.74,0.62,0.9,-0.5,-0.19,0.05,0.2,31,-12,31,0,1,-1,1,16.729999999999997,-0.2899999999999999,0.54,-0.28
ITA-Serie A,2122,2022-04-16 Juventus-Bologna,17079,2022-04-16 16:30:00,1,X,Juventus,Bologna,1,1,62,37,4,13,1,4,40,15,0,0,1,0,0,1,0,0,0,0,0,0,2,1,3,4,0,0,0,0,2,1,0,0,37,-11,2,2,0,0,1,0,1,1,1,1,71.0,72.45,Luca Pellegrini | Paulo Dybala | Dusan Vlahovic | Matthijs de Ligt | Juan Cuadrado | Wojciech Szczesny | Arthur | Manuel Locatelli | Danilo | Álvaro Morata | Adrien Rabiot,Lorenzo De Silvestri | Roberto Soriano | Aaron Hickey | Jerdy Schouten | Riccardo Orsolini | Arthur Theate | Adama Soumaoro | Gary Medel | Marko Arnautovic | Lukasz Skorupski | Mattias Svanberg,9,10,0,1,2,0,2,1,15,14,1,1,1.58,2.56,0.42,-0.56,0.75,0.72,0,0,0,3,1.46,0.93,1.09,0.63,-0.17,-0.28,-0.05,-0.06,25,-9,25,0,1,0,-1,-1.4500000000000028,-0.98,0.5299999999999999,0.4600000000000001
ITA-Serie A,2122,2022-04-16 Lazio-Torino,17080,2022-04-16 18:45:00,1,X,Lazio,Torino,1,1,55,39,7,11,4,4,33,17,0,0,0,0,1,2,0,0,0,0,0,0,1,1,4,5,0,0,0,0,1,3,0,0,-23,-7,0,2,0,0,0,2,0,0,2,0,83.27,76.18,Thomas Strakosha | Sergej Milinkovic-Savic | Ciro Immobile | Adam Marusic | Luiz Felipe | Felipe Anderson | Mattia Zaccagni | Lucas Leiva | Luis Alberto | Francesco Acerbi | Patric,Rolando Mandragora | Tommaso Pobega | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Josip Brekalo | Andrea Belotti | Sasa Lukic | Etrit Berisha | Mergim Vojvoda | Vanja Milinkovic-Savic,10,8,1,2,0,1,0,1,14,15,1,1,2.16,0.64,1.84,-0.64,0.73,0.54,1,0,0,0,1.74,0.92,1.16,0.53,-0.17,0.06,-0.02,0.0,16,-4,16,0,0,-2,2,7.089999999999989,1.52,0.82,0.6299999999999999
ITA-Serie A,2122,2022-04-18 Napoli-Roma,17082,2022-04-18 17:00:00,1,X,Napoli,Roma,1,1,66,57,3,5,1,2,44,35,0,1,0,0,0,5,0,0,0,0,0,0,1,4,5,5,0,0,0,0,3,1,0,0,-13,-32,3,4,1,0,0,1,1,3,1,1,64.73,59.91,Stanislav Lobotka | Amir Rrahmani | David Ospina | Piotr Zielinski | Fabián | Lorenzo Insigne | Matteo Politano | Kalidou Koulibaly | Mário Rui | Giovanni Di Lorenzo | Victor Osimhen,Tammy Abraham | Nicola Zalewski | Rui Patrício | Chris Smalling | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Sérgio Oliveira | Bryan Cristante | Lorenzo Pellegrini,7,10,2,1,2,0,0,3,15,14,0,1,1.45,1.96,0.55,0.04,0.55,0.51,1,2,-1,2,1.44,1.84,0.72,0.9,-0.2,-0.46,-0.13,-0.19,9,-2,9,-1,0,-1,-3,4.820000000000007,-0.51,-0.40000000000000013,-0.18000000000000005
ITA-Serie A,2122,2022-04-18 Atalanta-Verona,17076,2022-04-18 19:00:00,1,2,Atalanta,Verona,1,2,51,45,8,10,4,4,29,23,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,4,0,0,0,0,1,2,0,0,-1,-7,6,1,1,0,2,0,3,1,0,0,45.91,78.09,Hans Hateboer | Davide Zappacosta | Teun Koopmeiners | Merih Demiral | Matteo Pessina | Juan Musso | Jeremie Boga | José Luis Palomino | Remo Freuler | Marten de Roon | Berat Gjimshiti,Nicolò Casale | Antonin Barak | Giovanni Simeone | Lorenzo Montipò | Koray Günter | Gianluca Caprari | Federico Ceccherini | Darko Lazovic | Ivan Ilic | Adrien Tameze | Marco Faraoni,8,11,2,0,1,0,2,0,20,15,0,1,1.86,0.92,-0.86,-0.92,0.63,0.73,1,0,-1,0,1.47,1.45,0.88,0.69,0.23,-0.4,-0.56,0.0,6,-2,6,1,0,5,-3,-32.18000000000001,0.9400000000000001,0.020000000000000018,0.19000000000000006
ITA-Serie A,2122,2022-04-20 Udinese-Salernitana,16944,2022-04-20 16:45:00,1,2,Udinese,Salernitana,0,1,39,19,12,20,4,5,17,-3,0,0,0,0,1,7,0,0,1,2,0,1,3,0,5,5,0,0,0,0,2,2,1,1,-3,3,5,2,0,0,1,1,3,0,1,1,52.73,69.82,Jean-Victor Makengo | Walace | Nehuén Pérez | Roberto Pereyra | Rodrigo Becão | Nahuel Molina | Beto | Gerard Deulofeu | Pablo Marí | Marco Silvestri | Iyenoma Destiny Udogie,Federico Fazio | Simone Verdi | Luca Ranieri | Lassana Coulibaly | Pasquale Mazzocchi | Radu Dragusin | Milan Djuric | Luigi Sepe | Éderson | Ivan Radovanovic | Federico Bonazzoli,6,7,2,2,3,2,0,2,15,15,1,1,1.12,0.51,2.88,1.49,0.43,0.89,3,0,2,0,0.84,0.54,0.74,0.24,0.33,0.18,0.82,0.23,20,-8,20,0,0,3,-1,-17.089999999999996,0.6100000000000001,0.29999999999999993,0.5
ITA-Serie A,2122,2022-04-23 Torino-Spezia,17094,2022-04-23 13:00:00,1,1,Torino,Spezia,2,1,40,33,11,15,4,4,18,11,0,0,0,0,2,2,0,0,0,0,1,1,1,2,4,5,0,1,0,0,2,0,1,0,-15,-32,6,3,1,0,2,2,2,2,1,0,45.55,67.82,Rolando Mandragora | Tommaso Pobega | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Koffi Djidji | Josip Brekalo | Andrea Belotti | Sasa Lukic | Etrit Berisha | Mergim Vojvoda,Jakub Kiwior | Simone Bastoni | Ivan Provedel | Kelvin Adou | Martin Erlic | Kevin Agudelo | Dimitris Nikolaou | Emmanuel Gyasi | Daniele Verde | Arkadiusz Reca | Giulio Maggiore,5,7,4,2,2,2,1,3,16,12,0,1,1.0,0.41,0.0,0.59,0.95,0.64,1,0,-2,0,0.69,0.69,0.29,0.25,0.23,0.01,0.21,0.15,7,-4,7,0,0,3,-2,-22.269999999999996,0.5900000000000001,0.0,0.03999999999999998
ITA-Serie A,2122,2022-04-23 Venezia-Atalanta,17095,2022-04-23 13:00:00,1,2,Venezia,Atalanta,1,3,22,51,19,8,5,4,0,29,0,0,0,0,4,3,0,0,2,0,0,1,1,0,5,5,0,1,0,0,3,0,1,1,-6,-14,5,4,0,0,2,1,2,4,1,1,50.82,60.0,Gianluca Busio | Domen Crnigoj | Ethan Ampadu | Mattia Caldara | Michaël Cuisance | Ridgeciano Haps | Pietro Ceccaroni | Thomas Henry | David Okereke | Mattia Aramu | Niki Mäenpää,Hans Hateboer | Davide Zappacosta | Teun Koopmeiners | Merih Demiral | Luis Muriel | Juan Musso | Jeremie Boga | José Luis Palomino | Remo Freuler | Marten de Roon | Berat Gjimshiti,8,8,2,3,1,0,4,5,17,20,1,1,0.13,1.27,-0.13,-0.27,1.0,0.42,0,0,0,0,0.88,1.5,0.7,0.86,-0.14,-0.03,-0.02,-0.52,-29,11,-29,0,0,1,0,-9.18,-1.1400000000000001,-0.62,-0.16000000000000003
ITA-Serie A,2122,2022-04-23 Inter-Roma,17090,2022-04-23 16:00:00,1,1,Inter,Roma,3,1,69,58,2,5,1,2,47,36,0,0,1,0,0,2,0,0,0,1,1,1,1,3,5,5,0,0,0,0,3,3,0,1,15,0,3,2,0,0,2,2,0,2,1,0,63.64,76.09,Denzel Dumfries | Lautaro Martínez | Samir Handanovic | Hakan Calhanoglu | Edin Dzeko | Milan Skriniar | Marcelo Brozovic | Nicolò Barella | Stefan de Vrij | Alessandro Bastoni | Ivan Perisic,Tammy Abraham | Nicola Zalewski | Rui Patrício | Chris Smalling | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Sérgio Oliveira | Bryan Cristante | Lorenzo Pellegrini,10,10,1,0,0,1,0,1,14,15,1,1,2.76,1.35,0.24,-0.35,0.58,0.51,3,1,0,0,1.76,1.59,1.31,1.03,-0.15,0.25,-0.05,-0.04,11,-3,11,0,1,1,0,-12.450000000000003,1.4099999999999997,0.16999999999999993,0.28
ITA-Serie A,2122,2022-04-23 Verona-Sampdoria,17089,2022-04-23 18:45:00,1,X,Verona,Sampdoria,1,1,48,29,9,16,4,4,26,7,0,0,0,0,3,1,0,0,0,0,0,1,4,1,5,4,1,0,0,0,4,1,1,0,-33,-15,0,3,0,0,0,1,0,2,0,0,81.0,69.18,Nicolò Casale | Antonin Barak | Giovanni Simeone | Lorenzo Montipò | Koray Günter | Gianluca Caprari | Federico Ceccherini | Darko Lazovic | Ivan Ilic | Adrien Tameze | Marco Faraoni,Morten Thorsby | Stefano Sensi | Abdelhamid Sabiri | Francesco Caputo | Bartosz Bereszynski | Nicola Murru | Alex Ferrari | Tomás Rincón | Antonio Candreva | Wladimiro Falcone | Omar Colley,11,8,0,3,0,0,0,3,12,12,1,1,3.75,0.9,-1.75,0.1,0.59,0.89,0,0,0,0,1.62,0.67,0.84,0.4,-0.17,0.19,0.0,0.1,19,-7,19,0,0,-3,3,11.819999999999993,2.85,0.9500000000000001,0.43999999999999995
ITA-Serie A,2122,2022-04-24 Salernitana-Fiorentina,17092,2022-04-24 10:30:00,1,1,Salernitana,Fiorentina,2,1,22,56,20,7,5,4,0,34,0,0,0,1,5,4,0,0,0,0,0,1,1,1,3,4,0,0,0,0,1,2,1,1,6,1,3,2,0,0,1,0,0,2,2,0,64.09,72.45,Federico Fazio | Simone Verdi | Luca Ranieri | Norbert Gyömbér | Lassana Coulibaly | Pasquale Mazzocchi | Milan Djuric | Luigi Sepe | Éderson | Ivan Radovanovic | Federico Bonazzoli,Krzysztof Piatek | Lucas Torreira | Pietro Terracciano | Nikola Milenkovic | Nicolás González | Riccardo Sottil | Gaetano Castrovilli | Igor Julio | Lorenzo Venuti | Cristiano Biraghi | Alfred Duncan,9,7,1,3,1,1,1,1,14,14,1,1,1.09,3.85,-0.09,-2.85,0.92,0.67,1,0,3,0,0.54,1.01,0.54,0.74,0.0,0.27,0.31,0.36,-34,13,-34,0,-1,1,2,-8.36,-2.76,-0.47,-0.19999999999999996
ITA-Serie A,2122,2022-04-24 Empoli-Napoli,17087,2022-04-24 13:00:00,1,1,Empoli,Napoli,3,2,34,67,14,3,4,1,9,42,0,0,0,0,4,4,0,0,0,1,0,1,1,0,4,5,0,0,0,0,1,2,1,1,14,13,5,2,0,0,2,1,2,1,1,0,51.18,70.36,Guglielmo Vicario | Fabiano Parisi | Kristjan Asllani | Andrea Pinamonti | Mattia Viti | Nedim Bajrami | Petar Stojanovic | Szymon Zurkowski | Simone Romagnoli | Filippo Bandinelli | Sebastiano Luperto,Amir Rrahmani | Stanislav Lobotka | David Ospina | Piotr Zielinski | Fabián | Lorenzo Insigne | Matteo Politano | Kalidou Koulibaly | Mário Rui | Giovanni Di Lorenzo | Victor Osimhen,9,5,2,3,0,3,2,0,19,16,1,1,1.97,1.3,-0.97,-0.3,0.79,0.6,0,0,-3,0,0.78,1.66,0.51,0.68,-0.13,-0.22,0.01,-0.31,-33,11,-33,0,0,3,4,-19.18,0.6699999999999999,-0.8799999999999999,-0.17000000000000004
ITA-Serie A,2122,2022-04-24 Bologna-Udinese,17086,2022-04-24 13:00:00,1,X,Bologna,Udinese,2,2,38,39,13,12,4,4,13,14,0,0,0,0,3,3,2,0,3,0,1,0,0,3,5,4,0,0,0,0,3,0,1,0,16,-9,6,4,1,0,3,1,1,2,1,1,40.55,62.45,Lorenzo De Silvestri | Roberto Soriano | Aaron Hickey | Jerdy Schouten | Riccardo Orsolini | Arthur Theate | Adama Soumaoro | Marko Arnautovic | Gary Medel | Lukasz Skorupski | Mattias Svanberg,Jean-Victor Makengo | Walace | Nehuén Pérez | Roberto Pereyra | Rodrigo Becão | Nahuel Molina | Beto | Gerard Deulofeu | Pablo Marí | Marco Silvestri | Iyenoma Destiny Udogie,6,9,0,0,5,2,1,0,13,17,0,1,0.99,0.48,0.01,-0.48,0.89,0.8,0,0,1,-3,0.45,1.05,0.67,0.8,0.48,-0.21,0.45,0.62,-1,1,-1,0,0,2,-3,-21.900000000000006,0.51,-0.6000000000000001,-0.13
ITA-Serie A,2122,2022-04-24 Genoa-Cagliari,17088,2022-04-24 16:00:00,1,1,Genoa,Cagliari,1,0,22,28,19,17,5,4,-3,3,0,0,0,0,2,2,0,0,0,1,0,1,0,3,5,5,0,0,0,0,2,1,0,0,11,12,2,1,0,0,1,1,1,0,3,0,68.0,77.55,Manolo Portanova | Filippo Melegoni | Mattia Destro | Kelvin Yeboah | Stefano Sturaro | Silvan Hefti | Johan Vásquez | Nikola Maksimovic | Leo Østigard | Milan Badelj | Salvatore Sirigu,Edoardo Goldaniga | Raoul Bellanova | Alessandro Deiola | Gastón Pereiro | Matteo Lovato | Giorgio Altare | Alessio Cragno | Alberto Grassi | Dalbert | João Pedro | Razvan Marin,6,8,4,2,1,1,2,3,17,16,1,1,0.25,1.91,-0.25,-0.91,0.83,0.68,0,0,0,0,0.63,0.88,0.5,0.67,-0.16,-0.07,0.16,0.12,-6,2,-6,0,0,1,-2,-9.549999999999997,-1.66,-0.25,-0.17000000000000004
ITA-Serie A,2122,2022-04-24 Lazio-AC Milan,17091,2022-04-24 18:45:00,1,2,Lazio,AC Milan,1,2,56,71,6,2,3,1,31,46,0,0,0,1,1,1,0,0,0,0,2,1,1,1,4,5,1,0,0,0,1,3,0,1,-14,9,1,3,0,0,1,1,0,1,0,1,73.73,65.55,Thomas Strakosha | Sergej Milinkovic-Savic | Ciro Immobile | Adam Marusic | Luiz Felipe | Felipe Anderson | Mattia Zaccagni | Lucas Leiva | Luis Alberto | Francesco Acerbi | Patric,Davide Calabria | Sandro Tonali | Olivier Giroud | Theo Hernández | Fikayo Tomori | Pierre Kalulu Kyatengwa | Franck Kessié | Mike Maignan | Rafael Leão | Ismael Bennacer | Junior Messias,9,10,2,0,0,1,0,1,11,14,1,1,1.0,2.01,0.0,-0.01,0.81,0.6,0,1,1,0,1.68,1.29,1.17,0.78,0.06,-0.02,-0.01,-0.02,-15,4,-15,0,-1,-2,-1,8.180000000000007,-1.0099999999999998,0.3899999999999999,0.3899999999999999
ITA-Serie A,2122,2022-04-25 Sassuolo-Juventus,17093,2022-04-25 18:45:00,1,2,Sassuolo,Juventus,1,2,46,63,10,4,4,1,21,38,0,0,0,1,2,1,0,0,0,0,0,2,2,2,5,5,1,0,0,0,2,2,0,0,-27,-11,3,5,0,0,2,3,0,2,1,0,62.91,55.64,Gianluca Scamacca | Vlad Chiriches | Maxime Lopez | Hamed Junior Traore | Gianmarco Ferrari | Davide Frattesi | Andrea Consigli | Georgios Kyriakopoulos | Giacomo Raspadori | Mert Müldür | Domenico Berardi,Luca Pellegrini | Paulo Dybala | Dusan Vlahovic | Matthijs de Ligt | Juan Cuadrado | Wojciech Szczesny | Arthur | Manuel Locatelli | Danilo | Álvaro Morata | Adrien Rabiot,10,5,1,3,0,3,0,4,15,15,1,0,0.29,2.34,-0.29,-1.34,0.81,0.65,0,0,0,-2,1.73,1.26,1.14,0.88,-0.2,0.2,0.03,0.17,-17,6,-17,0,-1,-2,5,7.269999999999996,-2.05,0.47,0.2599999999999999
ITA-Serie A,2122,2022-04-27 Fiorentina-Udinese,16948,2022-04-27 16:00:00,1,2,Fiorentina,Udinese,0,4,56,40,7,12,4,4,31,15,0,0,0,0,1,2,0,0,0,1,0,0,1,2,5,2,0,0,0,0,0,1,0,0,-18,6,6,1,0,0,2,1,2,0,2,0,44.09,79.09,Krzysztof Piatek | Lucas Torreira | Sofyan Amrabat | Pietro Terracciano | Nikola Milenkovic | Igor Julio | Gaetano Castrovilli | Nicolás González | Lorenzo Venuti | Cristiano Biraghi | Alfred Duncan,Jean-Victor Makengo | Walace | Nehuén Pérez | Roberto Pereyra | Rodrigo Becão | Nahuel Molina | Beto | Gerard Deulofeu | Pablo Marí | Marco Silvestri | Iyenoma Destiny Udogie,7,8,3,0,1,3,1,0,14,16,1,1,0.51,1.71,0.49,0.29,0.89,0.78,1,0,0,0,1.6,1.21,0.89,0.88,-0.59,-0.16,-0.28,0.59,16,-5,16,0,0,5,-1,-35.0,-1.2,0.3900000000000001,0.010000000000000009
ITA-Serie A,2122,2022-04-27 Bologna-Inter,16947,2022-04-27 18:15:00,1,1,Bologna,Inter,2,1,39,72,13,2,4,1,14,47,0,0,0,0,2,2,0,0,0,0,0,0,0,2,5,5,0,0,0,0,3,1,1,0,-8,1,5,2,1,1,2,0,1,0,1,1,46.09,69.73,Musa Barrow | Roberto Soriano | Aaron Hickey | Jerdy Schouten | Riccardo Orsolini | Arthur Theate | Adama Soumaoro | Marko Arnautovic | Gary Medel | Lukasz Skorupski | Mattias Svanberg,Denzel Dumfries | Lautaro Martínez | Samir Handanovic | Hakan Calhanoglu | Edin Dzeko | Milan Skriniar | Marcelo Brozovic | Nicolò Barella | Stefan de Vrij | Alessandro Bastoni | Ivan Perisic,10,8,1,3,0,0,1,0,18,14,0,0,0.93,1.79,1.07,1.21,0.71,0.75,1,0,1,0,0.78,1.44,0.65,1.17,-0.33,0.32,0.18,0.28,-33,11,-33,0,0,3,2,-23.64,-0.86,-0.6599999999999999,-0.5199999999999999
ITA-Serie A,2122,2022-04-27 Atalanta-Torino,16946,2022-04-27 20:15:00,1,X,Atalanta,Torino,4,4,54,43,8,11,4,4,29,18,0,0,0,0,3,1,0,0,0,0,0,1,0,2,5,5,0,0,0,0,2,2,1,1,33,-2,1,2,0,0,2,1,2,1,0,0,77.55,67.82,Hans Hateboer | Davide Zappacosta | Teun Koopmeiners | Merih Demiral | Luis Muriel | Juan Musso | José Luis Palomino | Remo Freuler | Marten de Roon | Giorgio Scalvini | Berat Gjimshiti,Rolando Mandragora | Tommaso Pobega | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Josip Brekalo | Andrea Belotti | Sasa Lukic | Samuele Ricci | Etrit Berisha | Mergim Vojvoda,9,5,1,5,1,1,1,3,20,17,1,1,3.59,2.69,-0.59,-0.69,0.67,0.44,0,0,0,0,1.45,0.84,0.96,0.56,0.05,-0.15,-0.41,0.16,11,-3,11,0,0,-1,4,9.730000000000004,0.8999999999999999,0.61,0.3999999999999999
