LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2324,2024-03-17 Verona-AC Milan,22588,2024-03-17 14:00:00,1,2,Verona,AC Milan,1,3,26,59,15,3,4,1,2,35,0,1,0,0,3,1,1,0,1,0,0,0,1,2,5,5,0,0,0,0,3,1,1,0,-1,-1,2,2,0,0,2,1,0,0,0,1,71.27,69.0,Ondrej Duda | Giangiacomo Magnani | Suat Serdar | Jackson Tchatchoua | Michael Folorunsho | Darko Lazovic | Lorenzo Montipò | Pawel Dawidowicz | Tomás Suslov | Tijjani Noslin | Juan Cabal,Davide Calabria | Ruben Loftus-Cheek | Simon Kjaer | Rafael Leão | Theo Hernández | Tijjani Reijnders | Matteo Gabbia | Yacine Adli | Olivier Giroud | Mike Maignan | Christian Pulisic,9,7,2,4,0,0,2,1,15,17,1,1,0.56,0.99,0.44,0.01,0.59,0.72,0,0,3,0,0.69,1.12,0.39,0.9,0.07,0.26,-0.07,0.32,-33,12,-33,-1,0,0,2,2.269999999999996,-0.42999999999999994,-0.43000000000000016,-0.51
ITA-Serie A,2324,2024-03-17 Roma-Sassuolo,22592,2024-03-17 17:00:00,1,1,Roma,Sassuolo,1,0,48,23,5,19,2,5,24,-1,1,0,0,0,5,3,0,0,0,2,0,3,2,2,5,4,1,0,0,0,2,3,1,1,6,6,3,3,0,0,2,1,1,2,2,1,59.55,65.55,Paulo Dybala | Gianluca Mancini | Romelu Lukaku | Mile Svilar | Leandro Paredes | Rasmus Kristensen | Lorenzo Pellegrini | Stephan El Shaarawy | Diego Llorente | Edoardo Bove | Bryan Cristante,Armand Lauriente | Josh Doig | Daniel Boloca | Kristian Thorstvedt | Andrea Pinamonti | Nedim Bajrami | Matheus Henrique | Marcus Pedersen | Gianmarco Ferrari | Martin Erlic | Andrea Consigli,8,7,1,2,2,2,3,2,15,15,1,1,0.78,0.6,1.22,0.4,0.43,0.48,0,0,1,0,1.15,0.58,0.66,0.32,0.39,0.11,0.47,0.17,25,-14,25,1,0,0,1,-6.0,0.18000000000000005,0.57,0.34
ITA-Serie A,2324,2024-03-17 Inter-Napoli,22587,2024-03-17 19:45:00,1,X,Inter,Napoli,1,1,75,44,1,7,1,4,51,20,1,1,0,0,1,2,0,0,0,0,1,0,2,0,5,4,0,0,0,0,1,1,1,0,-1,4,3,4,0,0,2,2,0,1,1,1,57.45,59.64,Carlos Augusto | Nicolò Barella | Lautaro Martínez | Yann Sommer | Benjamin Pavard | Marcus Thuram | Henrikh Mkhitaryan | Hakan Calhanoglu | Matteo Darmian | Alessandro Bastoni | Stefan de Vrij,Piotr Zielinski | Mário Rui | Franck Zambo | Khvicha Kvaratskhelia | Matteo Politano | Pierluigi Gollini | Amir Rrahmani | Stanislav Lobotka | Alex Meret | Giovanni Di Lorenzo | Juan Jesus,9,8,1,3,1,0,1,1,18,14,1,1,0.82,1.62,0.18,-0.62,1.0,0.53,0,0,0,-2,2.12,1.14,1.38,0.98,-0.59,0.07,-0.12,-0.17,31,-6,31,0,0,-1,1,-2.1899999999999977,-0.8000000000000002,0.9800000000000002,0.3999999999999999
ITA-Serie A,2324,2024-03-30 Napoli-Atalanta,22598,2024-03-30 11:30:00,1,2,Napoli,Atalanta,0,3,45,47,7,6,4,3,21,23,0,0,0,1,1,1,0,0,0,0,0,0,1,3,5,5,0,0,0,0,2,2,0,0,1,-5,2,4,0,0,1,1,0,3,1,1,72.0,52.36,Mário Rui | Franck Zambo | Khvicha Kvaratskhelia | Giacomo Raspadori | Matteo Politano | Amir Rrahmani | Leo Østigard | Stanislav Lobotka | Alex Meret | Giovanni Di Lorenzo | Juan Jesus,Sead Kolasinac | Berat Gjimshiti | Mario Pasalic | Charles De Ketelaere | Matteo Ruggeri | Aleksey Miranchuk | Teun Koopmeiners | Éderson | Giorgio Scalvini | Marco Carnesecchi | Marten de Roon,9,7,1,3,1,1,2,1,15,16,1,1,1.36,0.47,-0.36,1.53,0.77,0.5,0,0,0,1,1.31,1.23,1.05,0.97,-0.17,0.14,-0.29,0.19,-2,1,-2,0,-1,-2,2,19.64,0.8900000000000001,0.08000000000000007,0.08000000000000007
ITA-Serie A,2324,2024-03-30 Genoa-Frosinone,22602,2024-03-30 14:00:00,1,X,Genoa,Frosinone,1,1,34,24,12,18,4,5,10,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,5,5,0,0,0,0,3,2,1,1,21,56,2,2,0,0,2,1,1,2,1,0,68.45,73.73,Mateo Retegui | Morten Frendrup | Junior Messias | Koni de Winter | Mattia Bani | Ruslan Malinovskiy | Josep Martínez | Milan Badelj | Stefano Sabelli | Johan Vásquez | Albert Gudmundsson,Enzo Barrenechea | Francesco Gelli | Marco Brescianini | Stefano Turati | Pol Lirola | Nadir Zortea | Simone Romagnoli | Caleb Okoli | Walid Cheddira | Luca Mazzitelli | Matìas Soulè Malvano,9,9,2,1,0,1,2,4,15,15,1,1,0.18,1.9,-0.18,0.1,0.8,0.71,0,0,-2,0,1.01,0.69,0.5,0.71,0.1,0.05,0.02,0.13,10,-6,10,0,0,0,0,-5.280000000000001,-1.72,0.32000000000000006,-0.20999999999999996
ITA-Serie A,2324,2024-03-30 Torino-Monza,22604,2024-03-30 14:00:00,1,1,Torino,Monza,1,0,41,42,11,10,4,4,16,17,0,0,0,0,2,2,0,0,0,1,1,1,1,2,4,5,0,0,0,0,2,3,0,0,0,-2,3,2,0,0,1,1,3,2,1,0,62.91,70.45,Raoul Bellanova | Ricardo Rodríguez | Karol Linetty | Duván Zapata | Vanja Milinkovic-Savic | Koffi Djidji | Antonio Sanabria | Valentino Lazaro | Nikola Vlasic | Samuele Ricci | Adam Masina,Warren Bondo | Pablo Marí | Dany Mota | Armando Izzo | Valentín Carboni | Matteo Pessina | Andrea Colpani | Michele Di Gregorio | Milan Djuric | Andrea Carboni | Samuele Birindelli,8,8,2,2,1,1,3,4,16,14,1,1,1.55,1.44,0.45,-0.44,0.58,0.68,0,0,0,0,0.86,1.01,0.69,0.63,-0.04,0.01,0.26,-0.09,-1,1,-1,0,0,1,0,-7.540000000000006,0.1100000000000001,-0.15000000000000002,0.05999999999999994
ITA-Serie A,2324,2024-03-30 Lazio-Juventus,22603,2024-03-30 17:00:00,1,1,Lazio,Juventus,1,0,43,59,10,3,4,1,18,34,0,0,1,1,3,2,0,1,1,1,1,0,0,0,5,5,0,0,0,0,2,2,1,1,1,-17,4,4,0,0,1,2,3,1,2,2,56.73,56.36,Matteo Guendouzi | Alessio Romagnoli | Adam Marusic | Manuel Lazzari | Luis Alberto | Ciro Immobile | Danilo Cataldi | Ivan Provedel | Mario Gila | Gustav Isaksen | Felipe Anderson,Federico Gatti | Wojciech Szczesny | Andrea Cambiaso | Federico Chiesa | Dusan Vlahovic | Bremer | Manuel Locatelli | Weston McKennie | Filip Kostic | Danilo | Adrien Rabiot,5,7,4,2,2,2,2,2,17,16,1,1,3.49,1.39,-0.49,-1.39,0.47,0.71,2,0,2,1,0.77,1.09,0.54,0.94,0.35,0.49,0.15,0.53,-16,7,-16,0,0,0,-2,0.36999999999999744,2.1000000000000005,-0.32000000000000006,-0.3999999999999999
ITA-Serie A,2324,2024-03-30 Fiorentina-AC Milan,22601,2024-03-30 19:45:00,1,2,Fiorentina,AC Milan,1,2,43,62,10,2,4,1,18,37,0,0,1,0,2,3,0,0,1,1,0,1,1,1,5,5,0,0,0,0,1,2,0,1,-8,-16,6,4,0,0,2,2,2,0,2,2,45.82,58.18,Andrea Belotti | Michael Kayode | Rolando Mandragora | Nicolás González | Luca Ranieri | Lucas Beltrán | Nikola Milenkovic | Pietro Terracciano | Giacomo Bonaventura | Cristiano Biraghi | Jonathan Ikone,Davide Calabria | Ruben Loftus-Cheek | Simon Kjaer | Rafael Leão | Theo Hernández | Tijjani Reijnders | Matteo Gabbia | Yacine Adli | Olivier Giroud | Mike Maignan | Christian Pulisic,7,6,3,3,1,2,2,1,13,18,1,1,2.48,2.81,-0.48,0.19,0.8,0.67,0,1,-2,0,0.98,1.25,1.01,0.94,0.24,-0.13,0.62,0.2,-19,8,-19,0,1,2,1,-12.36,-0.33000000000000007,-0.27,0.07000000000000006
ITA-Serie A,2324,2024-04-01 Bologna-Salernitana,22596,2024-04-01 11:30:00,1,1,Bologna,Salernitana,3,0,54,14,4,20,1,5,29,-11,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,0,0,1,-13,7,5,3,1,0,2,2,3,2,0,1,50.45,65.09,Lukasz Skorupski | Joshua Zirkzee | Giovanni Fabbian | Jhon Lucumí | Remo Freuler | Sam Beukema | Riccardo Calafiori | Stefan Posch | Riccardo Orsolini | Lewis Ferguson | Victor Kristiansen,Loum Tchaouna | Shon Weissman | Grigoris Kastanos | Giulio Maggiore | Domagoj Bradaric | Lassana Coulibaly | Antonio Candreva | Toma Basic | Marco Pellegrino | Guillermo Ochoa | Alessandro Zanoli,6,6,4,3,1,2,4,4,16,16,0,1,2.34,1.46,-1.34,-1.46,0.68,0.46,1,0,0,-3,0.93,0.7,0.82,0.51,-0.1,-0.18,0.4,0.0,40,-16,40,0,0,2,0,-14.64,0.8799999999999999,0.2300000000000001,0.30999999999999994
ITA-Serie A,2324,2024-04-01 Sassuolo-Udinese,22597,2024-04-01 14:00:00,1,X,Sassuolo,Udinese,1,1,23,27,19,15,5,4,-2,2,0,0,0,0,1,3,0,0,1,0,1,0,0,4,5,5,0,1,0,0,5,1,0,1,8,-45,4,2,0,0,3,1,1,2,0,0,54.64,65.82,Armand Lauriente | Josh Doig | Andrea Pinamonti | Kristian Thorstvedt | Nedim Bajrami | Matheus Henrique | Mattia Viti | Marcus Pedersen | Gianmarco Ferrari | Martin Erlic | Andrea Consigli,Lautaro Giannetti | João Ferreira | Maduka Okoye | Sandi Lovric | Walace | Florian Thauvin | Thomas Thiesson Kristensen | Hassane Kamara | Lorenzo Lucca | Nehuén Pérez | Lazar Samardzic,7,9,2,2,2,0,3,2,16,14,0,1,0.78,0.39,-0.78,-0.39,0.78,0.79,0,0,0,0,0.65,0.91,0.45,0.69,-0.07,0.17,0.08,-0.01,-4,4,-4,0,0,2,-2,-11.179999999999993,0.39,-0.26,-0.23999999999999994
ITA-Serie A,2324,2024-04-01 Cagliari-Verona,22595,2024-04-01 14:00:00,1,X,Cagliari,Verona,1,1,26,26,16,15,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,4,3,5,5,0,0,0,0,3,1,0,0,0,-12,2,4,0,0,1,2,0,0,2,2,68.73,52.36,Alessandro Deiola | Yerry Mina | Tommaso Augello | Mateusz Wieteska | Gianluca Lapadula | Gianluca Gaetano | Simone Scuffet | Gabriele Zappa | Nahitan Nández | Antoine Makoumbou | Alberto Dossena,Ondrej Duda | Suat Serdar | Giangiacomo Magnani | Jackson Tchatchoua | Michael Folorunsho | Darko Lazovic | Lorenzo Montipò | Pawel Dawidowicz | Tomás Suslov | Tijjani Noslin | Juan Cabal,9,9,2,2,0,0,3,2,14,14,1,1,0.44,0.57,-0.44,0.43,0.57,0.68,0,0,0,0,0.77,0.46,0.67,0.46,-0.04,0.23,-0.18,0.17,0,1,0,0,0,-2,0,16.370000000000005,-0.12999999999999995,0.31,0.21000000000000002
ITA-Serie A,2324,2024-04-01 Lecce-Roma,22600,2024-04-01 17:00:00,1,X,Lecce,Roma,0,0,28,51,14,5,4,2,3,26,0,0,0,0,2,2,0,0,0,1,0,1,1,1,4,5,0,1,0,0,1,2,0,1,-15,4,1,5,0,0,0,2,2,1,0,2,83.09,53.91,Nikola Krstovic | Mohamed Kaba | Alexis Blin | Remi Oudin | Marin Pongracic | Antonino Gallo | Valentin Gendrey | Ylber Ramadani | Pontus Almqvist | Wladimiro Falcone | Federico Baschirotto,Paulo Dybala | Gianluca Mancini | Romelu Lukaku | Mile Svilar | Leandro Paredes | Rasmus Kristensen | Lorenzo Pellegrini | Angelino | Stephan El Shaarawy | Diego Llorente | Bryan Cristante,9,6,1,3,1,2,1,2,15,15,1,1,2.05,0.86,-1.05,0.14,0.52,0.63,0,0,3,2,1.07,0.86,0.59,0.5,-0.07,0.29,0.0,0.65,-23,9,-23,0,0,-4,3,29.180000000000007,1.19,0.21000000000000008,0.08999999999999997
ITA-Serie A,2324,2024-04-01 Inter-Empoli,22599,2024-04-01 18:45:00,1,1,Inter,Empoli,2,0,76,25,1,17,1,4,51,0,0,0,0,0,2,3,0,0,0,1,0,0,2,0,5,5,0,0,0,0,3,2,0,0,0,5,1,1,1,0,0,0,0,1,0,0,74.0,70.73,Federico Dimarco | Nicolò Barella | Lautaro Martínez | Yann Sommer | Benjamin Pavard | Marcus Thuram | Henrikh Mkhitaryan | Hakan Calhanoglu | Matteo Darmian | Alessandro Bastoni | Stefan de Vrij,Sebastiano Luperto | Elia Caprile | Emmanuel Gyasi | Szymon Zurkowski | Sebastian Walukiewicz | Liberato Cacace | Bartosz Bereszynski | Ardian Ismajli | Nicolò Cambiaghi | Youssef Maleh | Alberto Grassi,9,7,1,2,1,2,0,1,17,17,0,1,1.41,0.87,-0.41,-0.87,0.41,0.71,0,0,-2,0,1.98,1.1,1.37,0.61,0.14,0.06,0.01,-0.56,51,-16,51,0,0,0,2,3.269999999999996,0.5399999999999999,0.8799999999999999,0.7600000000000001
ITA-Serie A,2324,2024-04-05 Salernitana-Sassuolo,22611,2024-04-05 18:45:00,1,X,Salernitana,Sassuolo,2,2,14,24,20,19,5,5,-11,-1,0,0,0,0,3,1,0,0,0,0,1,0,2,0,5,4,0,0,0,0,1,2,1,0,8,-2,3,3,0,0,1,1,2,2,3,0,62.45,67.0,Loum Tchaouna | Grigoris Kastanos | Giulio Maggiore | Domagoj Bradaric | Lassana Coulibaly | Antonio Candreva | Niccolò Pierozzi | Toma Basic | Marco Pellegrino | Guillermo Ochoa | Alessandro Zanoli,Armand Lauriente | Josh Doig | Andrea Pinamonti | Kristian Thorstvedt | Nedim Bajrami | Ruan | Matheus Henrique | Marcus Pedersen | Gianmarco Ferrari | Martin Erlic | Andrea Consigli,6,8,2,2,3,1,5,3,18,16,1,1,0.7,1.5,-0.7,-0.5,0.89,0.78,0,0,0,-2,0.67,0.74,0.47,0.39,0.03,-0.09,-0.04,0.0,-10,1,-10,0,0,0,-2,-4.549999999999997,-0.8,-0.06999999999999995,0.07999999999999996
ITA-Serie A,2324,2024-04-06 AC Milan-Lecce,22612,2024-04-06 13:00:00,1,1,AC Milan,Lecce,3,0,65,29,2,13,1,4,40,4,0,0,0,0,3,3,0,0,1,0,1,0,1,0,5,4,0,0,0,0,1,1,0,1,-2,15,4,3,0,0,2,1,2,1,0,2,55.55,66.45,Davide Calabria | Ruben Loftus-Cheek | Rafael Leão | Christian Pulisic | Tijjani Reijnders | Matteo Gabbia | Yacine Adli | Ismael Bennacer | Olivier Giroud | Mike Maignan | Theo Hernández,Nikola Krstovic | Alexis Blin | Remi Oudin | Marin Pongracic | Antonino Gallo | Valentin Gendrey | Roberto Piccoli | Ylber Ramadani | Pontus Almqvist | Wladimiro Falcone | Federico Baschirotto,9,7,1,4,1,0,1,2,16,14,1,1,3.17,1.98,-1.17,-1.98,0.77,0.6,0,0,0,-2,1.56,1.01,1.24,0.59,-0.31,0.06,0.04,0.05,36,-11,36,0,0,1,2,-10.900000000000006,1.19,0.55,0.65
ITA-Serie A,2324,2024-04-06 Roma-Lazio,22608,2024-04-06 16:00:00,1,1,Roma,Lazio,1,0,52,46,5,7,2,4,27,21,0,0,0,1,2,1,0,0,1,0,0,0,1,0,5,5,0,0,0,0,2,3,1,0,11,9,5,4,0,0,2,1,3,3,0,1,52.27,64.09,Paulo Dybala | Gianluca Mancini | Romelu Lukaku | Mile Svilar | Leandro Paredes | Lorenzo Pellegrini | Angelino | Rick Karsdorp | Stephan El Shaarawy | Diego Llorente | Bryan Cristante,Matteo Guendouzi | Alessio Romagnoli | Adam Marusic | Manuel Lazzari | Luis Alberto | Ciro Immobile | Danilo Cataldi | Ivan Provedel | Mario Gila | Gustav Isaksen | Felipe Anderson,10,7,1,2,0,2,5,4,17,19,1,1,1.69,1.24,-1.69,-0.24,0.65,0.64,0,1,1,2,1.52,0.98,0.68,0.75,-0.66,-0.21,0.03,-0.06,6,-2,6,0,-1,1,3,-11.82,0.44999999999999996,0.54,-0.06999999999999995
ITA-Serie A,2324,2024-04-06 Empoli-Torino,22609,2024-04-06 18:45:00,1,1,Empoli,Torino,3,2,25,44,17,9,4,4,0,19,0,0,0,0,2,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,2,2,1,0,27,-4,1,2,0,0,0,0,0,1,1,1,78.0,74.91,Razvan Marin | Sebastiano Luperto | Elia Caprile | Emmanuel Gyasi | Szymon Zurkowski | Sebastian Walukiewicz | Liberato Cacace | Bartosz Bereszynski | Ardian Ismajli | Nicolò Cambiaghi | Youssef Maleh,Raoul Bellanova | Ricardo Rodríguez | Karol Linetty | Duván Zapata | Vanja Milinkovic-Savic | Valentino Lazaro | Antonio Sanabria | Koffi Djidji | Nikola Vlasic | Samuele Ricci | Adam Masina,8,8,2,2,1,1,1,3,14,16,1,1,0.56,1.62,-0.56,-0.62,0.65,0.68,0,1,0,0,0.61,1.2,0.54,0.77,0.49,-0.34,-0.1,0.04,-19,8,-19,0,0,-1,0,3.0900000000000034,-1.06,-0.59,-0.22999999999999998
ITA-Serie A,2324,2024-04-07 Frosinone-Bologna,22614,2024-04-07 10:30:00,1,X,Frosinone,Bologna,0,0,25,57,18,4,5,1,0,32,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,3,3,0,0,12,9,2,3,0,1,1,1,1,0,0,1,72.36,62.45,Enzo Barrenechea | Francesco Gelli | Marco Brescianini | Stefano Turati | Nadir Zortea | Simone Romagnoli | Emanuele Valeri | Caleb Okoli | Walid Cheddira | Luca Mazzitelli | Matìas Soulè Malvano,Lukasz Skorupski | Joshua Zirkzee | Alexis Saelemaekers | Giovanni Fabbian | Jhon Lucumí | Remo Freuler | Sam Beukema | Riccardo Calafiori | Stefan Posch | Lewis Ferguson | Victor Kristiansen,9,9,1,1,1,1,4,5,14,17,1,0,1.01,1.85,-0.01,1.15,0.76,0.63,0,0,-2,0,0.73,1.03,0.77,1.07,-0.04,-0.1,0.08,0.11,-32,14,-32,0,0,-1,0,9.909999999999997,-0.8400000000000001,-0.30000000000000004,-0.30000000000000004
ITA-Serie A,2324,2024-04-07 Monza-Napoli,22610,2024-04-07 13:00:00,1,2,Monza,Napoli,2,4,42,45,11,8,4,4,16,19,0,0,0,0,1,2,1,0,1,0,1,1,3,3,5,4,0,0,0,0,1,1,1,1,-8,-23,3,4,0,0,2,1,2,1,0,2,66.73,63.73,Warren Bondo | Dany Mota | Pablo Marí | Armando Izzo | Valentín Carboni | Matteo Pessina | Michele Di Gregorio | Andrea Colpani | Milan Djuric | Andrea Carboni | Samuele Birindelli,Victor Osimhen | Mário Rui | Franck Zambo | Khvicha Kvaratskhelia | Giacomo Raspadori | Matteo Politano | Amir Rrahmani | Stanislav Lobotka | Alex Meret | Giovanni Di Lorenzo | Juan Jesus,7,8,3,3,1,0,4,1,13,15,1,1,0.56,1.84,-0.56,-1.84,0.54,0.44,0,0,0,0,0.68,1.3,0.61,0.94,0.33,0.01,0.16,0.03,-3,3,-3,0,0,-1,-1,3.000000000000007,-1.28,-0.62,-0.32999999999999996
ITA-Serie A,2324,2024-04-07 Cagliari-Atalanta,22613,2024-04-07 16:00:00,1,1,Cagliari,Atalanta,2,1,27,50,17,6,4,3,1,24,0,1,0,1,0,2,0,0,0,0,0,2,3,7,5,5,0,0,0,0,1,0,0,1,0,5,3,4,0,0,1,2,1,1,3,1,59.36,58.73,Alessandro Deiola | Yerry Mina | Tommaso Augello | Gianluca Lapadula | Jakub Jankto | Gianluca Gaetano | Simone Scuffet | Gabriele Zappa | Nahitan Nández | Antoine Makoumbou | Alberto Dossena,Sead Kolasinac | Berat Gjimshiti | Mario Pasalic | Charles De Ketelaere | Matteo Ruggeri | Aleksey Miranchuk | Teun Koopmeiners | Éderson | Giorgio Scalvini | Marco Carnesecchi | Marten de Roon,8,6,3,4,0,1,3,1,14,16,1,0,0.59,1.56,0.41,1.44,0.71,0.77,1,2,1,0,0.61,1.23,0.55,0.67,0.16,0.0,0.04,0.29,-23,11,-23,-1,-1,-1,2,0.6300000000000026,-0.9700000000000001,-0.62,-0.12
ITA-Serie A,2324,2024-04-07 Verona-Genoa,22606,2024-04-07 16:00:00,1,2,Verona,Genoa,1,2,27,35,16,12,4,4,1,9,0,0,0,0,2,2,0,0,1,1,0,1,1,0,3,5,0,0,0,0,1,2,0,1,-1,-24,4,3,0,0,2,2,2,0,0,1,60.82,66.18,Ondrej Duda | Suat Serdar | Giangiacomo Magnani | Jackson Tchatchoua | Michael Folorunsho | Darko Lazovic | Lorenzo Montipò | Pawel Dawidowicz | Tomás Suslov | Tijjani Noslin | Juan Cabal,Mateo Retegui | Morten Frendrup | Junior Messias | Koni de Winter | Djed Spence | Mattia Bani | Josep Martínez | Milan Badelj | Stefano Sabelli | Johan Vásquez | Albert Gudmundsson,8,9,2,1,1,1,0,1,15,14,1,1,1.09,1.69,-0.09,-0.69,0.87,0.79,0,0,-2,1,0.69,0.88,0.48,0.55,-0.23,0.13,-0.03,0.25,-8,4,-8,0,0,1,-1,-5.3600000000000065,-0.5999999999999999,-0.19000000000000006,-0.07000000000000006
ITA-Serie A,2324,2024-04-07 Juventus-Fiorentina,22605,2024-04-07 18:45:00,1,1,Juventus,Fiorentina,1,0,59,43,3,10,1,4,33,17,0,1,1,1,2,2,0,0,0,0,1,0,0,1,5,5,0,0,0,0,1,3,1,0,-13,22,4,5,0,0,3,2,1,2,1,1,56.82,51.18,Federico Gatti | Wojciech Szczesny | Andrea Cambiaso | Federico Chiesa | Dusan Vlahovic | Bremer | Manuel Locatelli | Weston McKennie | Filip Kostic | Danilo | Adrien Rabiot,Andrea Belotti | Jonathan Ikone | Michael Kayode | Rolando Mandragora | Nicolás González | Luca Ranieri | Nikola Milenkovic | Pietro Terracciano | Lucas Beltrán | Cristiano Biraghi | Giacomo Bonaventura,11,9,0,2,0,0,0,2,17,18,1,1,0.48,1.7,-0.48,-0.7,0.51,0.54,0,0,-1,0,1.46,1.39,1.27,0.94,-0.37,-0.41,0.0,0.18,16,-7,16,-1,0,-1,2,5.640000000000001,-1.22,0.07000000000000006,0.33000000000000007
ITA-Serie A,2324,2024-04-08 Udinese-Inter,22607,2024-04-08 18:45:00,1,2,Udinese,Inter,1,2,28,79,15,1,4,1,2,53,0,0,0,0,2,0,0,0,1,0,0,0,2,2,3,5,0,0,0,0,1,3,0,0,48,22,3,3,0,1,2,2,2,0,1,0,66.64,63.0,Lautaro Giannetti | João Ferreira | Maduka Okoye | Sandi Lovric | Walace | Florian Thauvin | Thomas Thiesson Kristensen | Hassane Kamara | Lorenzo Lucca | Nehuén Pérez | Lazar Samardzic,Francesco Acerbi | Federico Dimarco | Nicolò Barella | Lautaro Martínez | Yann Sommer | Benjamin Pavard | Marcus Thuram | Henrikh Mkhitaryan | Matteo Darmian | Alessandro Bastoni | Stefan de Vrij,7,8,3,1,1,2,2,2,14,15,1,0,1.73,2.03,-0.73,-0.03,0.56,0.59,0,2,1,0,0.66,1.85,0.51,1.25,0.25,0.13,0.3,-0.04,-51,14,-51,0,0,0,-1,3.6400000000000006,-0.2999999999999998,-1.19,-0.74
ITA-Serie A,2324,2024-04-12 Lazio-Salernitana,22615,2024-04-12 18:45:00,1,1,Lazio,Salernitana,4,1,46,15,8,20,4,5,20,-11,0,0,0,0,3,4,0,0,0,0,0,2,0,4,5,5,0,0,0,0,1,3,1,1,-10,-15,4,3,0,0,2,3,2,2,1,0,64.18,67.09,Matteo Guendouzi | Alessio Romagnoli | Adam Marusic | Nicolò Casale | Luis Alberto | Ciro Immobile | Danilo Cataldi | Ivan Provedel | Mario Gila | Gustav Isaksen | Felipe Anderson,Loum Tchaouna | Giulio Maggiore | Domagoj Bradaric | Lassana Coulibaly | Antonio Candreva | Kostas Manolas | Niccolò Pierozzi | Toma Basic | Marco Pellegrino | Guillermo Ochoa | Alessandro Zanoli,5,6,2,4,4,1,4,3,17,16,1,1,0.48,1.28,-0.48,0.72,0.83,0.94,0,1,0,1,0.87,0.66,0.54,0.54,0.11,0.01,0.08,-0.04,31,-12,31,0,0,1,-1,-2.9099999999999966,-0.8,0.20999999999999996,0.0
