LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2425,2024-11-10 Inter-Napoli,27473,2024-11-10 19:45:00,1,X,Inter,Napoli,1,1,24,25,6,4,2,1,15,16,1,0,0,0,2,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,2,2,0,0,2,-7,2,0,0,0,1,0,1,0,0,0,68.82,81.09,Henrikh Mkhitaryan | Davide Frattesi | Matteo Darmian | Nicolò Barella | Alessandro Bastoni | Federico Dimarco | Yann Sommer | Lautaro Martínez | Francesco Acerbi | Benjamin Pavard | Marcus Thuram,Alex Meret | Khvicha Kvaratskhelia | Franck Zambo | Amir Rrahmani | Mathías Olivera | Stanislav Lobotka | Romelu Lukaku | Matteo Politano | Alessandro Buongiorno | Scott McTominay | Giovanni Di Lorenzo,9,10,2,1,0,0,1,0,14,13,1,1,3.35,0.61,-2.35,-0.61,0.73,0.35,0,0,0,0,1.64,1.34,1.34,0.84,0.06,0.09,-0.02,0.01,-1,2,-1,1,0,2,-1,-12.27000000000001,2.74,0.2999999999999998,0.5000000000000001
ITA-Serie A,2425,2024-11-23 Verona-Inter,27485,2024-11-23 14:00:00,1,2,Verona,Inter,0,5,12,25,14,4,4,1,3,16,0,1,0,0,2,1,0,0,0,0,1,0,1,0,5,5,0,0,0,0,3,3,0,1,5,13,4,5,0,0,2,3,1,1,1,1,58.09,49.09,Reda Belahyane | Tomás Suslov | Domagoj Bradaric | Lorenzo Montipò | Flavius Daniliuc | Casper Tengstedt | Giangiacomo Magnani | Diego Coppola | Ondrej Duda | Jackson Tchatchoua | Darko Lazovic,Henrikh Mkhitaryan | Davide Frattesi | Matteo Darmian | Nicolò Barella | Alessandro Bastoni | Federico Dimarco | Yann Sommer | Lautaro Martínez | Francesco Acerbi | Benjamin Pavard | Marcus Thuram,7,7,2,4,2,0,2,1,16,16,1,1,0.54,1.47,0.46,-0.47,0.52,0.69,0,0,0,-2,0.8,0.89,0.44,0.73,0.14,0.75,-0.01,0.61,-13,10,-13,-1,0,-1,0,9.0,-0.9299999999999999,-0.08999999999999997,-0.29
ITA-Serie A,2425,2024-11-23 AC Milan-Juventus,27490,2024-11-23 17:00:00,1,X,AC Milan,Juventus,0,0,18,24,7,6,3,2,9,15,1,1,0,0,2,1,0,0,0,0,0,1,0,0,5,3,0,0,0,0,3,2,1,0,7,2,4,3,0,1,1,0,1,2,2,2,58.73,66.73,Rafael Leão | Christian Pulisic | Álvaro Morata | Samuel Chukwueze | Theo Hernández | Fikayo Tomori | Emerson | Tijjani Reijnders | Strahinja Pavlovic | Youssouf Fofana | Mike Maignan,Dusan Vlahovic | Andrea Cambiaso | Teun Koopmeiners | Kephren Thuram | Timothy Weah | Manuel Locatelli | Federico Gatti | Nicolò Savona | Michele Di Gregorio | Pierre Kalulu Kyatengwa | Kenan Yildiz,7,9,4,1,0,1,1,1,16,16,1,0,2.82,1.61,0.18,0.39,0.56,0.65,1,1,0,0,1.21,0.8,0.95,1.13,0.04,0.86,0.26,0.84,-6,1,-6,0,0,1,-2,-8.000000000000007,1.2099999999999997,0.4099999999999999,-0.17999999999999994
ITA-Serie A,2425,2024-11-23 Parma Calcio 1913-Atalanta,27491,2024-11-23 19:45:00,1,2,Parma Calcio 1913,Atalanta,1,3,12,25,13,3,4,1,3,16,0,1,0,0,2,1,0,0,0,0,1,2,0,0,5,5,0,1,0,0,0,0,0,0,31,-48,4,3,0,0,2,1,1,3,1,1,59.91,73.45,Hernani | Emanuele Valeri | Botond Balogh | Mihai Valentin Mihaila | Woyo Coulibaly | Ange-Yoan Bonny | Enrico Del Prato | Simon Sohm | Adrián Bernabé | Zion Suzuki | Dennis Man,Sead Kolasinac | Matteo Ruggeri | Marco Carnesecchi | Charles De Ketelaere | Éderson | Ademola Lookman | Raoul Bellanova | Marten de Roon | Mateo Retegui | Berat Gjimshiti | Davide Zappacosta,8,7,1,1,2,3,0,3,15,15,1,1,0.99,1.6,1.01,0.4,0.69,0.77,1,1,2,0,1.03,1.92,0.7,0.96,-0.17,0.05,0.09,-0.13,-13,10,-13,-1,0,1,1,-13.540000000000006,-0.6100000000000001,-0.8899999999999999,-0.26
ITA-Serie A,2425,2024-11-24 Genoa-Cagliari,27484,2024-11-24 11:30:00,1,X,Genoa,Cagliari,2,2,10,10,17,15,4,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,1,0,-30,10,3,4,0,0,1,1,2,3,0,0,63.91,57.82,Morten Frendrup | Koni de Winter | Stefano Sabelli | Morten Thorsby | Pierluigi Gollini | Alan Matturro | Alessandro Vogliacco | Andrea Pinamonti | Johan Vásquez | Milan Badelj | Aarón Martín,Roberto Piccoli | Gabriele Zappa | Antoine Makoumbou | Razvan Marin | Simone Scuffet | Tommaso Augello | Sebastiano Luperto | Ndary Adopo | Yerry Mina | Zito | Nadir Zortea,7,9,3,2,1,0,4,4,12,18,1,1,1.04,1.91,-0.04,1.09,0.89,0.83,0,0,1,0,0.37,1.12,0.46,0.65,0.24,-0.3,0.27,-0.21,0,2,0,0,0,-1,-2,6.089999999999996,-0.8699999999999999,-0.7500000000000001,-0.19
ITA-Serie A,2425,2024-11-24 Como-Fiorentina,27482,2024-11-24 14:00:00,1,2,Como,Fiorentina,0,2,10,25,17,4,4,1,1,16,0,1,0,0,3,1,0,0,0,0,0,1,1,0,5,5,0,0,0,0,3,5,1,0,19,15,3,1,1,0,2,0,0,1,1,1,64.45,79.27,Nico Paz | Máximo Perrone | Alberto Moreno | Emil Audero | Alberto Dossena | Patrick Cutrone | Marc-Oliver Kempf | Gabriel Strefezza | Ignace Van der Brempt | Alieu Fadera | Sergi Roberto,Luca Ranieri | Yacine Adli | Dodô | Robin Gosens | Andrea Colpani | Pietro Comuzzo | Lucas Beltrán | Edoardo Bove | Moise Kean | Danilo Cataldi | David de Gea,6,11,0,0,5,0,1,1,16,14,0,1,1.4,2.79,-0.4,0.21,0.92,0.41,0,0,-2,0,0.8,1.85,0.62,1.26,0.13,-0.2,0.26,0.0,-15,13,-15,-1,0,2,-5,-14.819999999999993,-1.3900000000000001,-1.05,-0.64
ITA-Serie A,2425,2024-11-24 Torino-Monza,27488,2024-11-24 14:00:00,1,X,Torino,Monza,1,1,14,8,11,19,4,5,5,-1,0,0,0,0,3,5,0,0,0,0,1,0,0,2,5,4,0,0,0,0,2,1,1,1,31,-10,2,0,0,0,0,0,2,0,1,0,71.09,85.64,Sebastian Walukiewicz | Samuele Ricci | Duván Zapata | Valentino Lazaro | Che Adams | Saúl Coco | Vanja Milinkovic-Savic | Antonio Sanabria | Karol Linetty | Mergim Vojvoda | Adam Masina,Stefano Turati | Georgios Kyriakopoulos | Alessandro Bianco | Pedro Pereira | Milan Djuric | Pablo Marí | Andrea Carboni | Warren Bondo | Matteo Pessina | Armando Izzo | Daniel Maldini,8,10,2,0,1,1,1,0,17,16,1,1,0.27,0.75,-0.27,-0.75,0.89,0.59,0,0,0,0,0.81,0.69,0.4,0.35,0.03,-0.01,0.28,-0.14,6,-8,6,0,0,2,-2,-14.549999999999997,-0.48,0.1200000000000001,0.050000000000000044
ITA-Serie A,2425,2024-11-24 Napoli-Roma,27487,2024-11-24 17:00:00,1,1,Napoli,Roma,1,0,26,13,4,12,1,4,17,4,0,1,0,0,0,2,0,0,0,0,0,1,0,1,3,4,0,0,0,0,2,1,0,0,-2,-8,1,1,0,0,0,0,1,2,0,0,82.91,76.18,Alex Meret | Khvicha Kvaratskhelia | Franck Zambo | Amir Rrahmani | Mathías Olivera | Stanislav Lobotka | Romelu Lukaku | Matteo Politano | Alessandro Buongiorno | Scott McTominay | Giovanni Di Lorenzo,Niccolò Pisilli | Gianluca Mancini | Bryan Cristante | Evan Ndicka | Lorenzo Pellegrini | Mile Svilar | Kouadio Kone | Mehmet Zeki Çelik | Angelino | Artem Dovbyk | Paulo Dybala,11,10,0,1,0,0,0,2,11,16,1,1,1.06,1.07,-0.06,0.93,0.83,0.67,0,1,1,-1,1.29,1.1,0.82,0.7,0.05,0.08,0.0,0.11,13,-8,13,-1,0,0,1,6.72999999999999,-0.010000000000000009,0.18999999999999995,0.12
ITA-Serie A,2425,2024-11-24 Lazio-Bologna,27486,2024-11-24 19:45:00,1,1,Lazio,Bologna,3,0,25,18,6,8,2,4,16,9,1,1,0,0,1,3,0,0,0,0,0,2,1,0,5,5,0,1,0,0,2,1,0,1,14,-36,3,2,0,1,2,0,0,0,1,1,65.45,71.91,Mattia Zaccagni | Valentín Castellanos | Ivan Provedel | Adam Marusic | Nuno Tavares | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Gustav Isaksen | Mario Gila | Alessio Romagnoli,Remo Freuler | Riccardo Orsolini | Dan Ndoye | Lukasz Skorupski | Stefan Posch | Jens Odgaard | Sam Beukema | Juan Miranda | Jhon Lucumí | Nikola Moro | Santiago Castro,7,7,3,2,1,2,0,2,17,13,1,0,1.17,2.19,-0.17,0.81,0.65,0.75,0,1,0,2,1.67,1.03,0.79,0.57,-0.26,0.12,-0.05,0.09,7,-2,7,0,0,1,0,-6.459999999999994,-1.02,0.6399999999999999,0.22000000000000008
ITA-Serie A,2425,2024-11-25 Empoli-Udinese,27483,2024-11-25 17:00:00,1,X,Empoli,Udinese,1,1,15,16,10,9,4,4,6,7,0,0,0,0,3,1,0,0,0,0,1,0,1,2,4,5,0,0,0,0,2,2,0,0,-1,16,1,1,0,0,2,0,1,1,0,0,76.18,76.82,Devis Vásquez | Faustino Anjorin | Ola Solbakken | Saba Goglichidze | Mattia Viti | Emmanuel Gyasi | Liam Henderson | Ardian Ismajli | Alberto Grassi | Lorenzo Colombo | Giuseppe Pezzella,Jaka Bijol | Christian Kabasele | Souleymane Isaak Touré | Kingsley Ehizibue | Sandi Lovric | Florian Thauvin | Keinan Davis | Jesper Karlström | Jordan Zemura | Lorenzo Lucca | Maduka Okoye,8,8,2,3,1,0,1,3,16,15,1,1,0.61,0.91,0.39,0.09,0.77,0.64,0,0,-2,0,0.45,0.79,0.33,0.71,0.18,0.02,0.0,0.35,-1,1,-1,0,0,0,0,-0.6399999999999864,-0.30000000000000004,-0.34,-0.37999999999999995
ITA-Serie A,2425,2024-11-25 Venezia-Lecce,27489,2024-11-25 19:45:00,1,2,Venezia,Lecce,0,1,8,9,20,19,5,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,4,0,1,0,0,2,1,1,0,1,-39,2,2,0,0,2,0,0,1,0,2,69.91,79.18,Mikael Ellertsson | Francesco Zampano | Antonio Candela | Michael Svoboda | Hans Nicolussi Caviglia | Gianluca Busio | Alfred Duncan | Joel Pohjanpalo | Ridgeciano Haps | Gaetano Oristanio | Jay Idzes,Balthazar Pierret | Federico Baschirotto | Lameck Banda | Kialonda Gaspar | Patrick Dorgu | Ylber Ramadani | Antonino Gallo | Wladimiro Falcone | Frederic Guilbert | Lassana Coulibaly | Nikola Krstovic,9,9,2,0,0,2,2,1,16,13,1,1,1.33,1.42,-0.33,-0.42,0.64,0.58,0,1,-1,0,1.19,0.89,0.67,0.64,0.14,-0.07,0.16,-0.07,-1,1,-1,0,0,0,0,-9.27000000000001,-0.08999999999999986,0.29999999999999993,0.030000000000000027
ITA-Serie A,2425,2024-11-29 Cagliari-Verona,27495,2024-11-29 19:45:00,1,1,Cagliari,Verona,1,0,11,12,16,14,4,4,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,3,5,5,0,0,0,0,2,0,1,0,-13,-21,2,4,0,0,0,1,4,2,1,1,69.27,57.27,Roberto Piccoli | Gabriele Zappa | Antoine Makoumbou | Razvan Marin | Simone Scuffet | Tommaso Augello | Sebastiano Luperto | Ndary Adopo | Yerry Mina | Zito | Nadir Zortea,Reda Belahyane | Suat Serdar | Domagoj Bradaric | Lorenzo Montipò | Flavius Daniliuc | Casper Tengstedt | Giangiacomo Magnani | Diego Coppola | Ondrej Duda | Jackson Tchatchoua | Darko Lazovic,9,9,2,1,0,1,6,2,16,16,1,1,2.81,0.56,-0.81,-0.56,0.73,0.61,0,0,-2,0,1.08,0.85,0.52,0.48,0.04,-0.05,-0.06,-0.09,-1,2,-1,0,0,-2,0,11.999999999999993,2.25,0.2300000000000001,0.040000000000000036
ITA-Serie A,2425,2024-11-30 Como-Monza,27496,2024-11-30 14:00:00,1,X,Como,Monza,1,1,10,9,18,19,5,5,0,-1,0,0,0,1,2,2,1,0,1,1,1,0,1,0,5,2,0,0,0,0,4,1,1,1,-35,12,4,2,1,0,3,1,0,1,1,0,55.45,73.64,Nico Paz | Máximo Perrone | Alberto Moreno | Edoardo Goldaniga | Emil Audero | Alberto Dossena | Patrick Cutrone | Marc-Oliver Kempf | Gabriel Strefezza | Alieu Fadera | Sergi Roberto,Dany Mota | Stefano Turati | Georgios Kyriakopoulos | Alessandro Bianco | Pedro Pereira | Milan Djuric | Pablo Marí | Andrea Carboni | Warren Bondo | Matteo Pessina | Armando Izzo,7,9,2,0,2,2,1,2,15,11,0,1,1.45,0.92,-1.45,0.08,0.81,0.6,0,0,-1,-2,0.92,0.57,0.81,0.43,-0.12,0.12,0.07,-0.01,1,-1,1,0,-1,2,-2,-18.189999999999998,0.5299999999999999,0.3500000000000001,0.38000000000000006
ITA-Serie A,2425,2024-11-30 AC Milan-Empoli,27498,2024-11-30 17:00:00,1,1,AC Milan,Empoli,3,0,19,16,7,10,3,4,8,5,1,0,1,1,3,3,0,0,0,0,0,0,1,0,4,4,0,0,0,0,3,2,1,0,0,3,1,1,0,0,0,0,1,1,0,1,82.18,77.82,Rafael Leão | Christian Pulisic | Álvaro Morata | Samuel Chukwueze | Theo Hernández | Emerson | Tijjani Reijnders | Strahinja Pavlovic | Youssouf Fofana | Malick Thiaw | Mike Maignan,Devis Vásquez | Faustino Anjorin | Saba Goglichidze | Mattia Viti | Emmanuel Gyasi | Sebastiano Esposito | Liam Henderson | Ardian Ismajli | Alberto Grassi | Lorenzo Colombo | Giuseppe Pezzella,9,9,2,1,0,1,1,0,17,14,1,1,0.31,0.17,-0.31,0.83,0.85,0.83,0,0,1,-2,1.29,0.39,1.05,0.37,-0.08,0.06,-0.03,0.13,3,-3,3,1,0,0,0,4.360000000000014,0.13999999999999999,0.9,0.68
ITA-Serie A,2425,2024-11-30 Bologna-Venezia,27494,2024-11-30 19:45:00,1,1,Bologna,Venezia,3,0,18,8,8,20,4,5,7,-3,1,0,1,0,1,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,3,4,0,1,12,29,3,2,1,0,0,2,1,0,1,0,62.0,72.73,Remo Freuler | Riccardo Orsolini | Dan Ndoye | Lukasz Skorupski | Stefan Posch | Jens Odgaard | Sam Beukema | Federico Ravaglia | Juan Miranda | Jhon Lucumí | Santiago Castro,Mikael Ellertsson | Francesco Zampano | Jay Idzes | Antonio Candela | Michael Svoboda | Filip Stankovic | Hans Nicolussi Caviglia | Gianluca Busio | Joel Pohjanpalo | Ridgeciano Haps | Gaetano Oristanio,8,9,3,1,0,1,2,2,14,16,0,1,0.09,2.92,-0.09,-2.92,0.89,0.39,0,0,0,-3,0.74,1.44,0.55,0.84,0.29,-0.25,0.16,0.04,10,-12,10,1,1,1,-1,-10.730000000000004,-2.83,-0.7,-0.2899999999999999
ITA-Serie A,2425,2024-12-01 Udinese-Genoa,27501,2024-12-01 11:30:00,1,2,Udinese,Genoa,0,2,17,11,9,18,4,5,6,0,0,0,0,0,2,2,0,0,1,0,0,0,2,1,5,5,0,0,0,0,2,2,0,1,-17,23,3,1,0,0,1,1,2,0,1,0,70.91,79.0,Jaka Bijol | Souleymane Isaak Touré | Christian Kabasele | Kingsley Ehizibue | Sandi Lovric | Hassane Kamara | Florian Thauvin | Keinan Davis | Jesper Karlström | Lorenzo Lucca | Maduka Okoye,Morten Frendrup | Stefano Sabelli | Nicola Leali | Morten Thorsby | Alan Matturro | Alessandro Zanoli | Alessandro Vogliacco | Andrea Pinamonti | Johan Vásquez | Milan Badelj | Aarón Martín,8,9,2,2,1,0,2,2,14,14,1,1,1.09,2.22,-0.09,-0.22,0.64,0.56,0,0,1,1,1.11,0.56,0.63,0.58,-0.32,-0.19,0.01,0.01,6,-9,6,0,0,2,-1,-8.090000000000003,-1.1300000000000001,0.55,0.050000000000000044
ITA-Serie A,2425,2024-12-01 Parma Calcio 1913-Lazio,27499,2024-12-01 14:00:00,1,1,Parma Calcio 1913,Lazio,3,1,12,28,15,5,4,1,1,17,0,1,0,1,0,3,0,0,0,0,0,0,0,2,5,5,0,0,0,0,1,2,0,1,-1,-14,3,2,0,0,1,0,2,1,1,1,64.73,71.0,Emanuele Valeri | Botond Balogh | Mihai Valentin Mihaila | Woyo Coulibaly | Ange-Yoan Bonny | Enrico Del Prato | Simon Sohm | Adrián Bernabé | Zion Suzuki | Antoine Hainaut | Dennis Man,Mattia Zaccagni | Valentín Castellanos | Manuel Lazzari | Ivan Provedel | Nuno Tavares | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Gustav Isaksen | Mario Gila | Alessio Romagnoli,7,9,4,0,0,2,1,0,16,16,1,1,0.62,2.61,0.38,0.39,0.85,0.79,1,3,0,0,1.1,1.33,0.64,0.75,-0.07,0.34,-0.13,0.16,-16,10,-16,-1,-1,1,-2,-6.269999999999996,-1.9899999999999998,-0.22999999999999998,-0.10999999999999999
ITA-Serie A,2425,2024-12-01 Torino-Napoli,27500,2024-12-01 14:00:00,1,2,Torino,Napoli,0,1,15,29,12,1,4,1,4,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,3,0,0,24,6,2,0,0,0,1,0,1,0,0,0,75.36,86.18,Sebastian Walukiewicz | Samuele Ricci | Valentino Lazaro | Che Adams | Saúl Coco | Vanja Milinkovic-Savic | Antonio Sanabria | Marcus Pedersen | Karol Linetty | Adam Masina | Nikola Vlasic,Alex Meret | Khvicha Kvaratskhelia | Franck Zambo | Amir Rrahmani | Mathías Olivera | Stanislav Lobotka | Romelu Lukaku | Matteo Politano | Alessandro Buongiorno | Scott McTominay | Giovanni Di Lorenzo,9,11,2,0,0,0,2,0,16,12,1,1,1.47,2.02,-0.47,-1.02,0.78,0.76,0,0,1,2,0.69,1.26,0.33,0.88,0.12,0.03,0.15,0.0,-14,11,-14,0,-1,2,-2,-10.820000000000007,-0.55,-0.5700000000000001,-0.55
ITA-Serie A,2425,2024-12-01 Lecce-Juventus,27492,2024-12-01 19:45:00,1,X,Lecce,Juventus,1,1,12,25,16,6,4,2,1,14,0,1,0,0,3,2,0,0,0,0,1,0,0,1,4,4,0,0,0,0,2,2,1,0,39,7,1,3,0,1,0,1,0,1,1,3,77.64,65.55,Hamza Rafia | Federico Baschirotto | Kialonda Gaspar | Patrick Dorgu | Ylber Ramadani | Antonino Gallo | Wladimiro Falcone | Santiago Pierotti | Frederic Guilbert | Lassana Coulibaly | Nikola Krstovic,Dusan Vlahovic | Andrea Cambiaso | Teun Koopmeiners | Kephren Thuram | Manuel Locatelli | Federico Gatti | Nicolò Savona | Michele Di Gregorio | Pierre Kalulu Kyatengwa | Weston McKennie | Kenan Yildiz,10,7,1,2,0,2,1,2,13,14,1,0,0.62,0.81,0.38,-0.81,0.82,0.75,0,0,3,-2,0.74,0.97,0.51,1.02,0.15,-0.17,0.01,0.45,-13,10,-13,-1,0,-2,3,12.090000000000003,-0.19000000000000006,-0.22999999999999998,-0.51
ITA-Serie A,2425,2024-12-02 Roma-Atalanta,27493,2024-12-02 19:45:00,1,2,Roma,Atalanta,0,2,13,28,15,2,4,1,2,17,1,1,0,0,3,2,0,0,1,0,0,0,1,1,5,5,0,0,0,0,3,2,1,0,-13,31,3,2,0,0,1,3,2,2,0,0,68.36,71.09,Stephan El Shaarawy | Niccolò Pisilli | Gianluca Mancini | Bryan Cristante | Evan Ndicka | Lorenzo Pellegrini | Mile Svilar | Kouadio Kone | Mehmet Zeki Çelik | Angelino | Artem Dovbyk,Sead Kolasinac | Matteo Ruggeri | Marco Carnesecchi | Isak Hien | Charles De Ketelaere | Ademola Lookman | Éderson | Raoul Bellanova | Marten de Roon | Mateo Retegui | Berat Gjimshiti,8,10,2,1,1,0,2,1,14,16,1,1,0.59,3.54,-0.59,-0.54,1.0,0.5,0,1,-3,0,0.91,2.0,0.82,1.54,0.19,-0.08,0.14,-0.06,-15,13,-15,0,0,1,-2,-2.730000000000004,-2.95,-1.0899999999999999,-0.7200000000000001
ITA-Serie A,2425,2024-12-06 Inter-Parma Calcio 1913,27507,2024-12-06 17:30:00,1,1,Inter,Parma Calcio 1913,3,1,28,15,3,11,1,4,17,4,1,0,0,0,1,4,0,0,0,0,1,0,0,0,5,5,1,0,0,0,1,3,0,1,-69,7,5,2,0,0,3,1,1,1,1,0,47.18,67.91,Henrikh Mkhitaryan | Davide Frattesi | Matteo Darmian | Nicolò Barella | Alessandro Bastoni | Federico Dimarco | Yann Sommer | Lautaro Martínez | Stefan de Vrij | Benjamin Pavard | Marcus Thuram,Emanuele Valeri | Botond Balogh | Matteo Cancellieri | Woyo Coulibaly | Ange-Yoan Bonny | Enrico Del Prato | Simon Sohm | Adrián Bernabé | Zion Suzuki | Antoine Hainaut | Dennis Man,8,9,2,1,1,1,1,1,18,16,1,1,2.8,1.27,2.2,1.73,0.76,0.82,1,2,2,0,1.73,0.99,1.31,0.61,-0.84,0.11,-0.22,0.02,13,-8,13,1,0,3,-1,-20.729999999999997,1.5299999999999998,0.74,0.7000000000000001
ITA-Serie A,2425,2024-12-06 Atalanta-AC Milan,27502,2024-12-06 19:45:00,1,1,Atalanta,AC Milan,2,1,31,22,2,7,1,3,20,11,1,0,0,1,3,2,0,0,0,0,0,0,1,1,5,5,0,0,0,0,1,5,1,0,-1,6,2,0,0,0,1,0,3,0,2,0,66.18,85.45,Sead Kolasinac | Matteo Ruggeri | Marco Carnesecchi | Isak Hien | Charles De Ketelaere | Ademola Lookman | Éderson | Raoul Bellanova | Marten de Roon | Mateo Retegui | Berat Gjimshiti,Rafael Leão | Christian Pulisic | Álvaro Morata | Matteo Gabbia | Theo Hernández | Emerson | Tijjani Reijnders | Strahinja Pavlovic | Youssouf Fofana | Malick Thiaw | Mike Maignan,10,10,1,1,0,0,3,2,16,15,1,1,1.77,2.04,0.23,0.96,0.55,0.64,2,0,2,0,1.51,1.3,1.42,0.9,0.49,-0.01,0.38,0.06,9,-5,9,1,-1,2,0,-19.269999999999996,-0.27,0.20999999999999996,0.5199999999999999
ITA-Serie A,2425,2024-12-07 Genoa-Torino,27505,2024-12-07 14:00:00,1,X,Genoa,Torino,0,0,14,15,14,12,4,4,3,4,0,0,0,0,3,4,0,0,1,0,2,0,1,2,5,5,0,0,0,0,2,2,0,1,2,-25,1,0,0,0,1,0,0,0,2,0,75.27,78.64,Morten Frendrup | Stefano Sabelli | Nicola Leali | Morten Thorsby | Alan Matturro | Alessandro Zanoli | Fabio Miretti | Andrea Pinamonti | Johan Vásquez | Milan Badelj | Aarón Martín,Sebastian Walukiewicz | Samuele Ricci | Valentino Lazaro | Che Adams | Saúl Coco | Vanja Milinkovic-Savic | Antonio Sanabria | Marcus Pedersen | Karol Linetty | Adam Masina | Nikola Vlasic,10,9,0,2,1,0,4,2,14,14,1,1,1.72,0.44,0.28,-0.44,0.89,0.94,0,0,3,0,0.67,0.6,0.57,0.31,-0.11,0.09,0.01,0.12,-1,2,-1,0,0,1,1,-3.3700000000000045,1.28,0.07000000000000006,0.25999999999999995
ITA-Serie A,2425,2024-12-07 Juventus-Bologna,27503,2024-12-07 17:00:00,1,X,Juventus,Bologna,2,2,26,21,6,8,2,4,15,10,1,1,0,1,4,0,0,0,0,0,0,1,2,0,4,5,0,0,0,0,2,2,1,0,-17,17,2,3,0,0,0,1,1,1,1,1,73.18,66.18,Dusan Vlahovic | Andrea Cambiaso | Francisco Conceição | Teun Koopmeiners | Kephren Thuram | Manuel Locatelli | Federico Gatti | Nicolò Savona | Michele Di Gregorio | Pierre Kalulu Kyatengwa | Kenan Yildiz,Remo Freuler | Riccardo Orsolini | Dan Ndoye | Lukasz Skorupski | Jens Odgaard | Sam Beukema | Federico Ravaglia | Juan Miranda | Jhon Lucumí | Nikola Moro | Santiago Castro,7,8,4,2,0,1,1,2,15,14,1,1,1.04,4.17,-0.04,-1.17,0.76,0.81,0,2,1,0,1.49,1.05,0.89,0.49,-0.52,-0.31,0.05,0.13,5,-2,5,0,-1,-1,-1,7.0,-3.13,0.43999999999999995,0.4
