LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2021,2021-04-18 AC Milan-Genoa,15728,2021-04-18 10:30:00,1,1,AC Milan,Genoa,2,1,63,32,2,13,1,4,38,7,0,0,0,0,4,3,1,0,1,1,0,0,4,3,5,5,0,0,0,0,3,0,1,1,13,-16,1,6,0,0,0,3,0,2,1,1,76.27,45.55,Theo Hernández | Zlatan Ibrahimovic | Ante Rebic | Gianluigi Donnarumma | Rafael Leão | Simon Kjaer | Alessio Romagnoli | Fikayo Tomori | Alexis Saelemaekers | Hakan Calhanoglu | Franck Kessié,Ivan Radovanovic | Kevin Strootman | Lennart Czyborra | Mattia Destro | Domenico Criscito | Eldor Shomurodov | Milan Badelj | Davide Zappacosta | Mattia Perin | Miha Zajc | Andrea Masiello,9,7,1,3,1,1,2,1,16,16,1,1,1.01,1.47,1.99,-0.47,0.67,0.96,2,0,0,0,1.1,0.65,0.96,0.62,0.59,-0.07,0.69,-0.09,31,-11,31,0,0,-5,2,30.72,-0.45999999999999996,0.45000000000000007,0.33999999999999997
ITA-Serie A,2021,2021-04-18 Atalanta-Juventus,15730,2021-04-18 13:00:00,1,1,Atalanta,Juventus,1,0,61,62,4,3,1,1,36,37,0,0,0,0,1,3,0,0,1,0,0,0,1,0,4,5,0,0,0,0,1,2,0,1,2,-24,3,3,0,0,1,1,2,1,0,1,69.18,65.55,Remo Freuler | José Luis Palomino | Joakim Maehle | Ruslan Malinovskiy | Rafael Toloi | Cristian Romero | Berat Gjimshiti | Marten de Roon | Duván Zapata | Robin Gosens | Matteo Pessina,Federico Chiesa | Danilo | Wojciech Szczesny | Dejan Kulusevski | Matthijs de Ligt | Rodrigo Bentancur | Federico Bernardeschi | Cristiano Ronaldo | Álvaro Morata | Adrien Rabiot | Alex Sandro,9,7,1,2,1,2,5,2,14,13,1,1,3.11,3.24,-0.11,-0.24,0.51,0.46,1,1,0,0,1.45,1.37,0.91,1.23,0.21,0.64,-0.19,0.86,-1,1,-1,0,0,0,2,3.6300000000000097,-0.13000000000000034,0.07999999999999985,-0.31999999999999995
ITA-Serie A,2021,2021-04-18 Bologna-Spezia,15733,2021-04-18 13:00:00,1,1,Bologna,Spezia,4,1,34,32,12,14,4,4,9,7,0,0,0,0,1,1,0,0,0,0,2,0,3,2,5,5,0,0,0,0,1,1,0,0,27,-17,1,3,0,0,0,2,0,1,1,0,76.09,61.73,Jerdy Schouten | Danilo | Lukasz Skorupski | Andreas Skov Olsen | Musa Barrow | Nicola Sansone | Roberto Soriano | Takehiro Tomiyasu | Mitchell Dijks | Mattias Svanberg | Adama Soumaoro,Ardian Ismajli | Martin Erlic | Matteo Ricci | Léo Sena | Ivan Provedel | Daniele Verde | Luca Vignali | Nahuel Estévez | Simone Bastoni | Emmanuel Gyasi | Giulio Maggiore,8,10,2,0,1,1,2,3,16,17,1,1,2.09,1.46,-2.09,1.54,0.99,0.76,0,0,-1,3,1.15,1.18,0.95,0.68,-0.06,0.08,0.12,-0.17,2,-2,2,0,0,-2,-2,14.360000000000007,0.6299999999999999,-0.030000000000000027,0.2699999999999999
ITA-Serie A,2021,2021-04-18 Lazio-Benevento,15726,2021-04-18 13:00:00,1,1,Lazio,Benevento,5,3,55,30,7,16,4,4,30,5,0,0,0,0,2,3,0,0,1,1,0,0,3,0,5,5,0,0,0,0,4,1,1,1,16,-10,2,2,0,0,1,1,0,3,1,0,70.55,70.09,Lucas Leiva | José Reina | Francesco Acerbi | Joaquín Correa | Manuel Lazzari | Sergej Milinkovic-Savic | Patric | Luis Alberto | Adam Marusic | Stefan Radu | Ciro Immobile,Pasquale Schiattarella | Riccardo Improta | Nicolas Viola | Gianluca Lapadula | Artur Ionita | Kamil Glik | Federico Barba | Lorenzo Montipò | Perparim Hetemaj | Alessandro Tuia | Fabio Depaoli,10,7,1,3,0,1,0,3,17,15,1,1,0.46,0.39,0.54,-0.39,0.71,0.44,0,0,2,-1,1.37,0.69,1.12,0.51,0.03,-0.02,-0.04,-0.21,25,-9,25,0,0,0,3,0.45999999999999375,0.07,0.6800000000000002,0.6100000000000001
ITA-Serie A,2021,2021-04-18 Torino-Roma,15732,2021-04-18 16:00:00,1,1,Torino,Roma,3,1,27,55,17,7,4,4,2,30,0,1,0,0,3,3,0,0,0,1,0,0,2,1,3,5,0,0,0,0,1,3,0,1,-2,-6,2,2,0,0,1,1,1,1,0,0,73.09,70.55,Sasa Lukic | Rolando Mandragora | Mergim Vojvoda | Armando Izzo | Bremer | Cristian Ansaldi | Tomás Rincón | Simone Zaza | Salvatore Sirigu | Lyanco | Andrea Belotti,Bruno Peres | Pau López | Lorenzo Pellegrini | Rick Karsdorp | Borja Mayoral | Gonzalo Villar | Bryan Cristante | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Henrikh Mkhitaryan,7,5,3,4,1,2,2,1,14,18,1,1,1.54,1.37,-0.54,-0.37,0.85,0.71,0,0,3,0,1.22,0.85,0.73,0.4,-0.13,-0.14,0.06,0.05,-28,10,-28,-1,0,0,2,2.5400000000000063,0.16999999999999993,0.37,0.32999999999999996
ITA-Serie A,2021,2021-04-18 Napoli-Inter,15729,2021-04-18 18:45:00,1,X,Napoli,Inter,1,1,59,74,5,1,2,1,34,49,0,0,0,0,3,1,0,0,1,0,0,0,2,1,4,5,0,0,0,0,0,3,0,0,19,11,1,3,1,0,0,1,0,1,0,1,78.91,67.73,Fabián | Giovanni Di Lorenzo | Dries Mertens | Lorenzo Insigne | Alex Meret | Piotr Zielinski | Matteo Politano | Amir Rrahmani | Nikola Maksimovic | Diego Demme | Kalidou Koulibaly,Lautaro Martínez | Samir Handanovic | Milan Skriniar | Christian Eriksen | Marcelo Brozovic | Alessandro Bastoni | Stefan de Vrij | Nicolò Barella | Achraf Hakimi | Ivan Perisic | Romelu Lukaku,8,10,3,1,0,0,2,2,18,16,0,1,1.92,1.26,0.08,-0.26,0.45,0.72,1,1,2,0,1.52,1.82,1.05,1.2,-0.02,-0.46,-0.06,-0.05,-15,4,-15,0,0,-2,-2,11.179999999999993,0.6599999999999999,-0.30000000000000004,-0.1499999999999999
ITA-Serie A,2021,2021-04-20 Verona-Fiorentina,15739,2021-04-20 18:45:00,1,2,Verona,Fiorentina,1,2,39,30,9,16,4,4,14,5,0,0,0,0,3,5,0,0,0,1,0,0,1,1,5,4,0,0,0,0,3,2,1,1,-12,0,3,2,0,0,0,1,3,1,0,0,68.91,70.73,Giangiacomo Magnani | Federico Dimarco | Kevin Lasagna | Marco Faraoni | Antonin Barak | Darko Lazovic | Adrien Tameze | Koray Günter | Marco Silvestri | Miguel Veloso | Mattia Zaccagni,Giacomo Bonaventura | Germán Pezzella | Gaetano Castrovilli | Erick Pulgar | Bartlomiej Dragowski | Cristiano Biraghi | Lucas Martínez Quarta | Nikola Milenkovic | Dusan Vlahovic | Lorenzo Venuti | Franck Ribéry,8,9,2,1,1,1,0,0,16,14,1,1,1.33,0.78,-0.33,0.22,0.61,0.95,0,0,-1,0,0.91,0.98,0.78,0.8,0.0,-0.01,-0.06,0.11,9,-7,9,0,0,1,-1,-1.8200000000000074,0.55,-0.06999999999999995,-0.020000000000000018
ITA-Serie A,2021,2021-04-21 AC Milan-Sassuolo,15744,2021-04-21 16:30:00,1,2,AC Milan,Sassuolo,1,2,66,46,2,8,1,4,41,21,0,0,0,0,0,3,0,0,1,0,0,0,4,2,5,5,0,0,0,0,2,2,0,1,3,-21,3,5,0,0,2,2,1,1,0,2,63.09,57.82,Theo Hernández | Zlatan Ibrahimovic | Ante Rebic | Gianluigi Donnarumma | Rafael Leão | Simon Kjaer | Fikayo Tomori | Diogo Dalot | Alexis Saelemaekers | Hakan Calhanoglu | Franck Kessié,Maxime Lopez | Gianmarco Ferrari | Jeremy Toljan | Marlon Santos | Pedro Obiang | Francesco Caputo | Filip Djuricic | Domenico Berardi | Manuel Locatelli | Rogerio | Andrea Consigli,9,7,0,4,2,0,3,1,14,16,1,1,1.22,2.28,0.78,0.72,0.77,0.91,0,2,3,3,1.23,1.32,0.83,0.74,-0.13,-0.19,0.65,0.11,20,-6,20,0,0,-2,2,5.270000000000003,-1.0599999999999998,-0.09000000000000008,0.08999999999999997
ITA-Serie A,2021,2021-04-21 Bologna-Torino,15745,2021-04-21 18:45:00,1,X,Bologna,Torino,1,1,37,30,11,16,4,4,12,5,0,0,0,0,1,2,0,0,0,0,0,0,2,3,5,4,0,0,0,0,3,1,0,1,7,-2,4,4,0,0,1,2,2,1,1,1,57.82,62.45,Jerdy Schouten | Danilo | Lukasz Skorupski | Andreas Skov Olsen | Musa Barrow | Nicola Sansone | Roberto Soriano | Lorenzo De Silvestri | Mitchell Dijks | Mattias Svanberg | Adama Soumaoro,Sasa Lukic | Rolando Mandragora | Mergim Vojvoda | Armando Izzo | Bremer | Antonio Sanabria | Cristian Ansaldi | Tomás Rincón | Simone Verdi | Salvatore Sirigu | Andrea Belotti,7,6,4,4,0,1,2,2,16,14,1,1,3.14,3.41,0.86,-0.41,0.54,0.69,0,2,0,3,1.21,1.34,0.81,0.72,-0.06,-0.12,0.15,0.15,7,-5,7,0,0,0,1,-4.630000000000003,-0.27,-0.13000000000000012,0.09000000000000008
ITA-Serie A,2021,2021-04-21 Crotone-Sampdoria,15743,2021-04-21 18:45:00,1,2,Crotone,Sampdoria,0,1,15,39,20,10,5,4,-10,14,0,0,0,0,0,3,0,0,0,1,0,0,0,1,4,4,0,0,0,0,3,1,0,1,8,-21,5,5,0,0,2,2,3,1,0,2,47.45,57.09,Alex Cordaz | Salvatore Molina | Koffi Djidji | Jacopo Petriccione | Sebastiano Luperto | Pedro Pereira | Arkadiusz Reca | Simy | Vladimir Golemic | Adam Ounas | Junior Messias,Fabio Quagliarella | Bartosz Bereszynski | Emil Audero | Antonio Candreva | Adrien Silva | Maya Yoshida | Jakub Jankto | Albin Ekdal | Morten Thorsby | Omar Colley | Tommaso Augello,7,8,3,0,1,3,3,2,15,15,1,1,1.57,1.95,-0.57,1.05,1.0,0.69,0,1,0,2,1.11,0.86,0.5,0.61,0.02,-0.43,0.11,-0.2,-24,10,-24,0,0,0,-1,-9.64,-0.3799999999999999,0.2500000000000001,-0.10999999999999999
ITA-Serie A,2021,2021-04-21 Genoa-Benevento,15737,2021-04-21 18:45:00,1,X,Genoa,Benevento,2,2,32,30,14,17,4,4,7,5,0,0,0,0,1,3,0,0,0,0,0,0,3,1,5,5,0,0,0,0,3,1,0,1,12,-10,4,4,0,0,3,2,0,2,1,1,58.09,59.18,Ivan Radovanovic | Kevin Strootman | Gianluca Scamacca | Mattia Destro | Domenico Criscito | Eldor Shomurodov | Milan Badelj | Davide Zappacosta | Mattia Perin | Miha Zajc | Andrea Masiello,Pasquale Schiattarella | Riccardo Improta | Nicolas Viola | Gianluca Lapadula | Artur Ionita | Kamil Glik | Federico Barba | Lorenzo Montipò | Perparim Hetemaj | Alessandro Tuia | Fabio Depaoli,9,10,2,1,0,0,1,1,17,14,1,1,1.46,1.4,-0.46,1.6,0.7,0.56,0,2,-3,0,0.67,0.72,0.57,0.43,-0.02,-0.03,0.16,-0.18,2,-3,2,0,0,0,-1,-1.0899999999999963,0.06000000000000005,-0.04999999999999993,0.13999999999999996
ITA-Serie A,2021,2021-04-21 Juventus-Parma Calcio 1913,15742,2021-04-21 18:45:00,1,1,Juventus,Parma Calcio 1913,3,1,62,20,4,19,1,5,37,-5,0,0,0,0,1,2,0,0,0,0,1,0,0,2,3,5,0,0,0,0,1,1,1,1,13,1,5,3,1,1,2,0,2,0,1,2,50.0,61.82,Federico Chiesa | Danilo | Wojciech Szczesny | Dejan Kulusevski | Matthijs de Ligt | Rodrigo Bentancur | Juan Cuadrado | Cristiano Ronaldo | Álvaro Morata | Adrien Rabiot | Alex Sandro,Juraj Kucka | Yordan Osorio | Luigi Sepe | Mattia Bani | Dennis Man | Hernani | Jasmin Kurtic | Gastón Brugman | Andrea Conti | Riccardo Gagliolo | Giuseppe Pezzella,6,6,5,2,0,3,1,3,15,16,0,0,0.8,1.62,-0.8,1.38,0.68,0.94,0,0,-3,-3,1.86,0.82,1.13,0.79,-0.49,0.17,0.5,0.42,42,-15,42,0,0,2,0,-11.82,-0.8200000000000001,1.04,0.33999999999999986
ITA-Serie A,2021,2021-04-21 Spezia-Inter,15740,2021-04-21 18:45:00,1,X,Spezia,Inter,1,1,32,75,15,1,4,1,7,50,0,0,0,0,1,2,0,0,0,0,0,0,2,1,5,3,0,0,0,0,3,2,0,1,17,0,7,1,0,0,3,1,1,0,3,0,38.18,81.91,Riccardo Marchizza | Ardian Ismajli | Martin Erlic | Matteo Ricci | Léo Sena | Ivan Provedel | Daniele Verde | M'Bala Nzola | Luca Vignali | Emmanuel Gyasi | Giulio Maggiore,Lautaro Martínez | Romelu Lukaku | Samir Handanovic | Christian Eriksen | Ivan Perisic | Marcelo Brozovic | Alessandro Bastoni | Stefan de Vrij | Nicolò Barella | Achraf Hakimi | Milan Skriniar,5,11,4,0,2,0,1,2,18,15,0,1,0.53,1.04,0.47,-0.04,0.76,0.83,0,0,0,-2,0.92,1.75,0.69,1.39,0.26,0.07,0.13,0.0,-43,14,-43,0,0,6,-6,-43.73,-0.51,-0.83,-0.7
ITA-Serie A,2021,2021-04-21 Udinese-Cagliari,15738,2021-04-21 18:45:00,1,2,Udinese,Cagliari,0,1,36,25,12,18,4,5,11,0,0,0,0,0,2,4,1,0,1,0,0,0,1,2,3,4,0,0,0,0,0,1,0,1,5,-13,3,3,0,0,1,2,1,1,1,0,67.36,65.27,Rodrigo de Paul | Walace | Fernando Llorente | Kevin Bonifazi | Nahuel Molina | Bram Nuytinck | Tolgay Arslan | Rodrigo Becão | Jens Stryger Larsen | Juan Musso | Roberto Pereyra,Alfred Duncan | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Charalampos Lykogiannis | Razvan Marin | Daniele Rugani | Radja Nainggolan | Leonardo Pavoletti,9,6,1,4,1,1,3,2,16,15,1,1,0.83,2.36,1.17,1.64,0.56,0.61,0,4,2,3,0.68,0.79,0.5,0.67,0.53,-0.15,0.16,0.03,11,-6,11,0,0,0,3,2.0900000000000034,-1.5299999999999998,-0.10999999999999999,-0.17000000000000004
ITA-Serie A,2021,2021-04-22 Roma-Atalanta,15736,2021-04-22 16:30:00,1,X,Roma,Atalanta,1,1,55,64,7,4,4,1,27,36,0,0,0,0,0,3,1,0,1,0,0,0,2,1,5,3,0,0,0,0,3,0,1,0,-22,-1,7,3,1,0,3,3,3,2,1,0,36.45,67.36,Bruno Peres | Pau López | Lorenzo Pellegrini | Rick Karsdorp | Borja Mayoral | Gonzalo Villar | Bryan Cristante | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Henrikh Mkhitaryan,Remo Freuler | José Luis Palomino | Joakim Maehle | Rafael Toloi | Cristian Romero | Berat Gjimshiti | Marten de Roon | Duván Zapata | Robin Gosens | Matteo Pessina | Luis Muriel,8,8,2,3,1,0,3,2,18,14,0,1,1.52,0.98,-0.52,0.02,0.79,0.74,0,2,-3,2,1.09,1.36,0.58,1.18,-0.24,0.09,-0.13,0.11,-9,3,-9,0,0,4,0,-30.909999999999997,0.54,-0.27,-0.6
ITA-Serie A,2021,2021-04-22 Napoli-Lazio,15741,2021-04-22 18:45:00,1,1,Napoli,Lazio,5,2,60,58,5,6,2,3,32,30,0,0,0,0,5,2,0,0,1,0,0,0,1,3,4,5,0,0,0,0,2,0,1,1,1,-13,3,0,0,0,1,0,1,0,1,0,66.91,80.27,Victor Osimhen | Fabián | Giovanni Di Lorenzo | Dries Mertens | Lorenzo Insigne | Alex Meret | Piotr Zielinski | Matteo Politano | Mário Rui | Diego Demme | Kalidou Koulibaly,Lucas Leiva | José Reina | Francesco Acerbi | Joaquín Correa | Manuel Lazzari | Sergej Milinkovic-Savic | Patric | Luis Alberto | Adam Marusic | Stefan Radu | Ciro Immobile,8,10,2,1,1,0,2,0,16,15,1,1,0.59,4.09,0.41,0.91,0.51,0.54,0,1,1,0,1.27,1.67,0.92,1.04,0.25,-0.3,0.37,-0.08,2,-1,2,0,0,3,-2,-13.36,-3.5,-0.3999999999999999,-0.12
ITA-Serie A,2021,2021-04-24 Genoa-Spezia,15753,2021-04-24 13:00:00,1,1,Genoa,Spezia,2,0,33,33,14,15,4,4,5,5,0,0,0,0,2,2,0,0,1,0,0,0,1,1,4,5,0,0,0,0,2,3,0,1,14,-20,2,7,0,0,1,3,1,2,0,2,71.0,36.73,Ivan Radovanovic | Kevin Strootman | Gianluca Scamacca | Mattia Destro | Domenico Criscito | Eldor Shomurodov | Milan Badelj | Davide Zappacosta | Mattia Perin | Miha Zajc | Andrea Masiello,Riccardo Marchizza | Ardian Ismajli | Matteo Ricci | Martin Erlic | Léo Sena | Ivan Provedel | Daniele Verde | M'Bala Nzola | Luca Vignali | Emmanuel Gyasi | Giulio Maggiore,7,7,3,3,1,1,1,1,17,19,1,0,1.28,0.03,0.72,0.97,0.76,0.0,0,0,-2,0,0.76,1.01,0.53,0.61,-0.09,-0.09,0.09,-0.05,0,-1,0,0,0,-5,0,34.27,1.25,-0.25,-0.07999999999999996
ITA-Serie A,2021,2021-04-24 Parma Calcio 1913-Crotone,15747,2021-04-24 16:00:00,1,2,Parma Calcio 1913,Crotone,3,4,20,15,19,20,5,5,-8,-13,0,0,0,0,2,1,0,0,0,0,0,0,3,1,5,4,0,0,0,0,2,0,0,0,15,19,5,3,0,0,2,2,1,0,2,1,53.36,67.73,Juraj Kucka | Yordan Osorio | Luigi Sepe | Mattia Bani | Dennis Man | Hernani | Jasmin Kurtic | Gastón Brugman | Andrea Conti | Riccardo Gagliolo | Giuseppe Pezzella,Alex Cordaz | Salvatore Molina | Koffi Djidji | Pedro Pereira | Sebastiano Luperto | Lisandro Magallán | Simy | Vladimir Golemic | Adam Ounas | Arkadiusz Reca | Junior Messias,6,9,3,2,2,0,3,2,17,17,1,1,1.31,0.69,-0.31,-0.69,0.72,1.0,0,0,0,0,1.02,1.27,0.86,0.63,-0.2,-0.16,0.23,0.02,5,-1,5,0,0,2,-3,-14.370000000000005,0.6200000000000001,-0.25,0.22999999999999998
ITA-Serie A,2021,2021-04-24 Sassuolo-Sampdoria,15752,2021-04-24 18:45:00,1,1,Sassuolo,Sampdoria,1,0,49,42,8,9,4,4,21,14,0,0,0,0,1,1,0,0,1,0,0,0,1,2,5,3,0,0,0,0,1,1,1,0,15,42,4,4,0,0,2,2,4,1,0,1,61.36,57.36,Maxime Lopez | Gianmarco Ferrari | Jeremy Toljan | Marlon Santos | Pedro Obiang | Filip Djuricic | Domenico Berardi | Jeremie Boga | Manuel Locatelli | Rogerio | Andrea Consigli,Fabio Quagliarella | Bartosz Bereszynski | Emil Audero | Antonio Candreva | Adrien Silva | Jakub Jankto | Albin Ekdal | Morten Thorsby | Alex Ferrari | Omar Colley | Tommaso Augello,7,7,3,3,1,1,3,3,17,16,1,1,2.17,2.04,-0.17,-1.04,0.77,0.86,2,0,2,2,1.12,0.82,0.55,0.64,0.2,0.04,0.09,-0.01,7,-1,7,0,0,0,0,4.0,0.1299999999999999,0.30000000000000016,-0.08999999999999997
ITA-Serie A,2021,2021-04-25 Benevento-Udinese,15754,2021-04-25 10:30:00,1,2,Benevento,Udinese,2,4,31,36,17,12,4,4,3,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,4,1,0,0,0,4,3,0,0,-12,-7,3,1,0,0,1,0,1,1,1,0,71.18,80.91,Adolfo Gaich | Riccardo Improta | Nicolas Viola | Gianluca Lapadula | Artur Ionita | Kamil Glik | Federico Barba | Lorenzo Montipò | Perparim Hetemaj | Alessandro Tuia | Fabio Depaoli,Rodrigo de Paul | Walace | Fernando Llorente | Kevin Bonifazi | Nahuel Molina | Bram Nuytinck | Tolgay Arslan | Rodrigo Becão | Jens Stryger Larsen | Juan Musso | Roberto Pereyra,8,10,2,1,1,0,1,1,15,15,1,1,1.04,0.76,0.96,-0.76,0.64,0.61,0,0,1,0,0.63,0.71,0.42,0.8,0.09,-0.03,0.1,0.05,-5,5,-5,0,0,2,-2,-9.72999999999999,0.28,-0.07999999999999996,-0.38000000000000006
ITA-Serie A,2021,2021-04-25 Fiorentina-Juventus,15748,2021-04-25 13:00:00,1,X,Fiorentina,Juventus,1,1,33,65,14,3,4,1,5,37,0,0,0,0,3,2,0,0,1,0,0,0,0,0,3,5,0,0,0,0,3,2,0,1,6,15,3,4,0,1,2,2,1,2,0,0,64.91,56.73,Giacomo Bonaventura | Germán Pezzella | Erick Pulgar | Bartlomiej Dragowski | Cristiano Biraghi | Lucas Martínez Quarta | Nikola Milenkovic | Dusan Vlahovic | Martín Cáceres | Lorenzo Venuti | Franck Ribéry,Federico Chiesa | Danilo | Wojciech Szczesny | Dejan Kulusevski | Matthijs de Ligt | Rodrigo Bentancur | Juan Cuadrado | Cristiano Ronaldo | Álvaro Morata | Adrien Rabiot | Alex Sandro,8,7,2,4,1,0,2,1,14,17,1,0,1.14,2.5,0.86,0.5,0.79,0.55,0,0,3,0,0.96,1.8,0.69,1.07,0.02,0.06,0.14,0.5,-32,11,-32,0,0,-1,1,8.18,-1.36,-0.8400000000000001,-0.3800000000000001
ITA-Serie A,2021,2021-04-25 Inter-Verona,15755,2021-04-25 13:00:00,1,1,Inter,Verona,1,0,76,39,1,10,1,4,48,11,0,0,0,0,0,2,0,0,0,1,0,0,1,2,2,5,0,0,0,0,0,1,0,1,3,4,0,2,0,0,0,2,0,0,0,0,87.0,68.55,Lautaro Martínez | Romelu Lukaku | Samir Handanovic | Christian Eriksen | Ivan Perisic | Marcelo Brozovic | Alessandro Bastoni | Stefan de Vrij | Nicolò Barella | Achraf Hakimi | Milan Skriniar,Giangiacomo Magnani | Federico Dimarco | Kevin Lasagna | Marco Faraoni | Antonin Barak | Darko Lazovic | Adrien Tameze | Koray Günter | Marco Silvestri | Miguel Veloso | Mattia Zaccagni,11,8,0,2,0,1,2,0,15,16,1,1,2.89,1.96,-1.89,-0.96,0.76,0.85,0,1,0,-3,1.73,1.0,1.21,0.83,0.02,-0.09,0.0,-0.12,37,-9,37,0,0,-2,3,18.450000000000003,0.9300000000000002,0.73,0.38
ITA-Serie A,2021,2021-04-25 Cagliari-Roma,15751,2021-04-25 16:00:00,1,1,Cagliari,Roma,3,2,28,56,18,7,5,4,0,28,0,1,0,0,2,2,0,1,1,1,0,0,1,1,4,3,0,0,0,0,2,2,0,1,22,1,2,7,0,0,0,4,3,2,1,1,72.82,36.91,Luca Ceppitelli | Alfred Duncan | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Razvan Marin | Daniele Rugani | Radja Nainggolan | Leonardo Pavoletti,Pau López | Lorenzo Pellegrini | Rick Karsdorp | Borja Mayoral | Gianluca Mancini | Gonzalo Villar | Bryan Cristante | Ibañez | Bruno Peres | Leonardo Spinazzola | Henrikh Mkhitaryan,6,6,3,4,2,1,4,1,14,19,1,0,1.39,1.11,-0.39,-0.11,0.56,0.75,0,0,0,1,1.03,0.81,0.66,0.57,-0.24,0.28,-0.17,0.05,-28,11,-28,-1,0,-5,0,35.91,0.2799999999999998,0.21999999999999997,0.09000000000000008
ITA-Serie A,2021,2021-04-25 Atalanta-Bologna,15746,2021-04-25 18:45:00,1,1,Atalanta,Bologna,5,0,65,38,4,12,1,4,34,7,0,0,0,0,0,4,1,0,1,0,0,0,1,2,3,5,0,1,0,0,0,1,1,1,13,-59,3,6,0,0,2,3,1,2,0,1,65.45,49.45,Remo Freuler | José Luis Palomino | Joakim Maehle | Ruslan Malinovskiy | Pierluigi Gollini | Rafael Toloi | Cristian Romero | Berat Gjimshiti | Marten de Roon | Duván Zapata | Robin Gosens,Jerdy Schouten | Danilo | Lukasz Skorupski | Musa Barrow | Nicola Sansone | Roberto Soriano | Lorenzo De Silvestri | Mitchell Dijks | Mattias Svanberg | Rodrigo Palacio | Adama Soumaoro,9,9,1,0,1,2,1,1,15,16,1,1,2.39,0.33,-1.39,0.67,0.54,0.76,0,0,-2,0,1.61,1.45,1.19,1.07,-0.25,-0.24,-0.31,-0.06,27,-8,27,0,0,-3,0,16.0,2.06,0.16000000000000014,0.11999999999999988
