LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2223,2023-04-25 Leeds-Leicester,18523,2023-04-25 19:00:00,1,X,Leeds,Leicester,1,1,29,28,16,17,4,4,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1,4,4,0,0,0,0,2,2,1,0,-1,2,4,2,0,0,2,0,1,1,2,2,57.91,71.0,Crysencio Summerville | Robin Koch | Jack Harrison | Marc Roca | Maximilian Wöber | Brenden Aaronson | Illan Meslier | Júnior Firpo | Weston McKennie | Luke Ayling | Patrick Bamford,Tetê | Wout Faes | Harry Souttar | Victor Kristiansen | Harvey Barnes | Timothy Castagne | Daniel Iversen | Wilfred Ndidi | Kiernan Dewsbury-Hall | Kelechi Iheanacho | James Maddison,8,8,2,3,1,0,1,2,16,18,1,1,1.07,2.72,-0.07,-0.72,0.66,0.64,0,0,0,0,1.07,1.11,0.53,0.96,-0.23,-0.28,-0.13,0.12,1,-1,1,0,0,2,0,-13.090000000000003,-1.6500000000000001,-0.040000000000000036,-0.42999999999999994
ENG-Premier League,2223,2023-04-26 Nottingham Forest-Brighton,18524,2023-04-26 18:30:00,1,1,Nottingham Forest,Brighton,3,1,27,49,19,8,5,4,-1,21,0,0,0,0,1,2,0,0,0,0,1,2,1,0,5,3,1,2,0,0,1,0,0,0,-38,-42,2,4,0,1,1,2,1,1,0,1,74.64,63.0,Moussa Niakhate | Keylor Navas | Jonjo Shelvey | Remo Freuler | Morgan Gibbs-White | Brennan Johnson | Joe Worrall | Danilo | Neco Williams | Renan Lodi | Felipe,Solly March | Moisés Caicedo | Joël Veltman | Pascal Groß | Adam Webster | Evan Ferguson | Kaoru Mitoma | Jason Steele | Alexis Mac Allister | Lewis Dunk | Estupiñán,8,8,2,2,1,1,1,2,16,14,1,0,0.72,2.54,1.28,-0.54,0.8,0.47,0,2,-1,2,0.69,1.61,0.52,1.71,-0.09,0.17,-0.18,0.17,-22,11,-22,0,0,-2,0,11.64,-1.82,-0.9200000000000002,-1.19
ENG-Premier League,2223,2023-04-26 West Ham-Liverpool,18526,2023-04-26 18:45:00,1,2,West Ham,Liverpool,1,2,34,50,14,7,4,4,5,21,1,0,0,0,2,0,0,0,0,0,1,0,3,2,5,4,0,0,0,0,3,2,1,0,-22,-20,0,1,0,0,0,1,0,0,0,0,83.73,75.82,Kurt Zouma | Lukasz Fabianski | Declan Rice | Vladimir Coufal | Emerson | Naif Aguerd | Said Benrahma | Lucas Paquetá | Tomas Soucek | Thilo Kehrer | Jarrod Bowen,Virgil van Dijk | Darwin Núñez | Trent Alexander-Arnold | Andrew Robertson | Jordan Henderson | Ibrahima Konaté | Alisson | Fabinho | Diogo Jota | Cody Gakpo | Mohamed Salah,9,9,2,1,0,1,3,2,15,11,1,1,2.52,3.33,1.48,-0.33,0.56,0.65,1,0,0,0,1.24,1.69,1.1,1.52,-0.14,0.1,-0.18,0.47,-16,7,-16,1,0,-1,0,7.910000000000011,-0.81,-0.44999999999999996,-0.41999999999999993
ENG-Premier League,2223,2023-04-26 Chelsea-Brentford,18529,2023-04-26 18:45:00,1,2,Chelsea,Brentford,0,2,39,44,11,10,4,4,10,15,0,0,0,0,2,3,0,0,0,0,0,2,2,2,5,4,0,0,0,0,1,2,1,1,-2,-14,4,4,0,0,2,2,2,1,0,1,52.0,60.91,Enzo Fernández | Wesley Fofana | João Félix | Kalidou Koulibaly | Ben Chilwell | Mateo Kovacic | Benoit Badiashile Mukinayi | Marc Cucurella | Kai Havertz | Reece James | Kepa,Rico Henry | Mikkel Damsgaard | David Raya | Kevin Schade | Christian Nørgaard | Ben Mee | Mathias Jensen | Bryan Mbeumo | Ivan Toney | Ethan Pinnock | Aaron Hickey,5,6,2,4,4,1,4,2,18,13,1,1,0.46,2.04,0.54,-1.04,0.8,0.81,0,0,0,-2,0.68,1.09,0.93,0.59,0.09,0.26,0.59,0.2,-5,1,-5,0,0,0,-1,-8.909999999999997,-1.58,-0.41000000000000003,0.3400000000000001
ENG-Premier League,2223,2023-04-26 Manchester City-Arsenal,18531,2023-04-26 19:00:00,1,1,Manchester City,Arsenal,4,1,70,75,2,1,1,1,41,46,0,0,1,0,1,1,0,0,0,0,0,0,2,3,5,3,0,0,0,0,1,1,1,0,-10,-7,2,1,0,0,2,0,1,1,1,0,63.0,80.82,Ilkay Gündogan | Manuel Akanji | Jack Grealish | Bernardo Silva | Rodri | Kevin De Bruyne | Nathan Aké | Erling Haaland | Kyle Walker | Rúben Dias | Ederson,Ben White | Leandro Trossard | Bukayo Saka | Oleksandr Zinchenko | Gabriel | Granit Xhaka | Aaron Ramsdale | Gabriel Martinelli | Thomas Partey | Martin Odegaard | Rob Holding,10,10,0,1,1,0,2,1,15,13,1,1,1.64,2.43,1.36,0.57,0.69,0.73,0,0,0,1,1.96,2.32,1.16,1.3,0.1,-0.17,0.01,-0.72,-5,1,-5,0,1,1,0,-17.819999999999993,-0.7900000000000003,-0.3599999999999999,-0.14000000000000012
ENG-Premier League,2223,2023-04-27 Southampton-Bournemouth,18530,2023-04-27 18:45:00,1,2,Southampton,Bournemouth,0,1,24,33,20,15,5,4,-5,4,0,0,0,0,5,1,0,0,0,0,1,0,1,2,5,5,1,0,0,0,2,1,1,1,-23,-3,2,2,1,0,1,2,0,0,0,0,69.18,66.45,Jan Bednarek | Ainsley Maitland-Niles | Theo Walcott | Kamaldeen Sulemana | James Ward-Prowse | Romeo Lavia | Armel Bella Kotchap | Romain Perraud | Mohamed Elyounoussi | Kyle Walker-Peters | Gavin Bazunu,Lloyd Kelly | Jack Stephens | Philip Billing | Jefferson Lerma | Dango Ouattara | Chris Mepham | Joe Rothwell | Marcos Senesi | Neto | Adam Smith | Dominic Solanke,7,8,3,2,1,1,2,2,14,13,0,1,1.47,0.97,1.53,-0.97,0.9,0.51,1,0,-2,0,0.7,1.39,0.34,0.89,-0.06,-0.17,-0.1,-0.19,-9,5,-9,0,0,0,-1,2.730000000000004,0.5,-0.69,-0.55
ENG-Premier League,2223,2023-04-27 Everton-Newcastle United,18522,2023-04-27 18:45:00,1,2,Everton,Newcastle United,1,4,28,59,19,3,5,1,-1,30,0,0,0,0,1,0,1,0,1,0,0,1,2,1,2,5,0,0,0,0,2,1,1,0,22,8,3,3,0,0,1,1,2,0,1,2,66.18,64.91,James Tarkowski | Abdoulaye Doucouré | Idrissa Gueye | Alex Iwobi | Michael Keane | Seamus Coleman | Demarai Gray | Dwight McNeil | Vitalii Mykolenko | Amadou Onana | Jordan Pickford,Sven Botman | Joelinton | Jacob Murphy | Dan Burn | Fabian Schär | Kieran Trippier | Sean Longstaff | Joe Willock | Alexander Isak | Nick Pope | Bruno Guimarães,9,8,1,3,1,0,3,3,16,12,1,1,0.43,4.09,-0.43,1.91,0.96,0.48,0,1,-2,0,1.11,1.52,0.93,0.94,-0.1,-0.17,-0.19,0.07,-31,16,-31,0,0,0,1,1.2700000000000102,-3.6599999999999997,-0.4099999999999999,-0.009999999999999898
ENG-Premier League,2223,2023-04-27 Tottenham-Manchester United,18525,2023-04-27 19:15:00,1,X,Tottenham,Manchester United,2,2,53,59,7,4,4,1,24,30,0,0,0,1,3,2,0,0,0,0,1,0,2,1,4,2,1,0,0,0,1,1,1,0,-12,13,3,2,1,0,1,1,2,0,0,1,69.27,72.82,Clement Lenglet | Oliver Skipp | Harry Kane | Dejan Kulusevski | Ivan Perisic | Cristian Romero | Son Heung-Min | Fraser Forster | Eric Dier | Pierre-Emile Højbjerg | Pedro Porro,Diogo Dalot | Jadon Sancho | Bruno Fernandes | Raphael Varane | Marcel Sabitzer | Wout Weghorst | Luke Shaw | David de Gea | Lisandro Martínez | Antony | Marcus Rashford,10,7,1,2,0,2,1,1,12,18,0,1,0.9,3.57,0.1,-1.57,0.52,0.64,0,0,0,0,1.15,1.75,0.78,1.49,0.08,-0.49,0.01,-0.09,-6,3,-6,0,-1,1,3,-3.549999999999997,-2.67,-0.6000000000000001,-0.71
ENG-Premier League,2223,2023-04-29 Crystal Palace-West Ham,18536,2023-04-29 11:30:00,1,1,Crystal Palace,West Ham,4,3,37,34,12,15,4,4,8,5,0,0,0,0,4,0,0,0,0,0,1,0,1,4,4,2,0,0,0,0,0,0,0,0,-23,4,4,2,0,0,1,1,3,0,1,1,59.27,72.0,Albert Sambi Lokonga | Marc Guehi | Joachim Andersen | Odsonne Edouard | Jeffrey Schlupp | Eberechi Eze | Tyrick Mitchell | Cheick Oumar Doucoure | Joel Ward | Jordan Ayew | Michael Olise,Kurt Zouma | Danny Ings | Lukasz Fabianski | Declan Rice | Vladimir Coufal | Naif Aguerd | Said Benrahma | Michail Antonio | Lucas Paquetá | Tomas Soucek | Jarrod Bowen,9,9,2,2,0,0,1,2,15,12,1,1,0.58,0.94,-0.58,0.06,0.55,0.68,0,0,-3,0,0.84,1.05,0.8,0.77,-0.18,0.19,0.0,0.42,3,-3,3,0,0,2,0,-12.729999999999997,-0.36,-0.21000000000000008,0.030000000000000027
ENG-Premier League,2223,2023-04-29 Brentford-Nottingham Forest,18534,2023-04-29 14:00:00,1,1,Brentford,Nottingham Forest,2,1,47,30,9,17,4,4,18,1,0,0,0,0,2,2,0,0,0,0,0,2,2,1,5,4,0,1,0,0,1,1,0,1,14,-16,4,1,0,0,1,1,1,0,2,0,59.82,81.36,Rico Henry | Mikkel Damsgaard | David Raya | Kevin Schade | Christian Nørgaard | Ben Mee | Mathias Jensen | Bryan Mbeumo | Ivan Toney | Ethan Pinnock | Aaron Hickey,Moussa Niakhate | Keylor Navas | Jonjo Shelvey | Morgan Gibbs-White | Remo Freuler | Brennan Johnson | Danilo | Joe Worrall | Neco Williams | Renan Lodi | Felipe,10,8,0,1,1,2,2,1,16,13,1,1,0.7,2.44,1.3,0.56,0.83,0.61,2,0,3,2,1.29,0.91,0.84,0.51,-0.2,-0.22,0.04,-0.22,17,-8,17,0,0,3,2,-21.54,-1.74,0.38,0.32999999999999996
ENG-Premier League,2223,2023-04-29 Brighton-Wolverhampton Wanderers,18535,2023-04-29 14:00:00,1,1,Brighton,Wolverhampton Wanderers,6,0,49,37,9,13,4,4,20,8,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,5,0,0,0,0,2,2,0,1,50,21,5,2,0,0,2,0,3,1,1,1,49.09,74.73,Solly March | Moisés Caicedo | Joël Veltman | Pascal Groß | Adam Webster | Evan Ferguson | Kaoru Mitoma | Jason Steele | Alexis Mac Allister | Lewis Dunk | Estupiñán,Mario Lemina | Rúben Neves | João Gomes | Raúl Jiménez | Craig Dawson | Max Kilman | Matheus Cunha | Pablo Sarabia | José Sá | Nélson Semedo | Matheus Nunes,7,8,3,2,1,1,2,1,16,14,1,1,2.35,1.13,-1.35,0.87,0.68,0.79,0,0,-3,3,1.48,0.46,1.43,0.31,0.13,0.15,0.34,0.41,12,-4,12,0,0,3,-1,-25.64,1.2200000000000002,1.02,1.1199999999999999
ENG-Premier League,2223,2023-04-30 Manchester United-Aston Villa,18540,2023-04-30 13:00:00,1,1,Manchester United,Aston Villa,1,0,60,54,4,6,1,3,31,25,0,0,0,0,2,3,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,3,1,1,-11,31,2,0,0,0,1,0,2,0,0,0,70.27,88.0,Diogo Dalot | Jadon Sancho | Bruno Fernandes | Marcel Sabitzer | Raphael Varane | Wout Weghorst | Luke Shaw | David de Gea | Lisandro Martínez | Antony | Marcus Rashford,Ashley Young | Tyrone Mings | Emiliano Martinez | John McGinn | Álex Moreno | Ollie Watkins | Jacob Ramsey | Matthew Cash | Emiliano Buendía | Douglas Luiz | Ezri Konsa Ngoyo,7,10,2,0,2,1,5,4,17,11,1,1,1.99,0.84,0.01,0.16,0.78,0.65,0,0,1,0,1.66,1.43,1.61,1.14,0.09,-0.06,0.08,0.0,6,-2,6,0,0,2,-3,-17.730000000000004,1.15,0.22999999999999998,0.4700000000000002
ENG-Premier League,2223,2023-04-30 Newcastle United-Southampton,18541,2023-04-30 13:00:00,1,1,Newcastle United,Southampton,3,1,62,24,4,20,1,5,33,-5,0,0,0,0,1,0,0,0,0,0,0,3,2,2,5,5,0,1,0,0,1,1,0,0,4,-5,4,5,0,0,1,2,1,2,3,1,61.73,52.45,Sven Botman | Joelinton | Jacob Murphy | Dan Burn | Fabian Schär | Kieran Trippier | Sean Longstaff | Joe Willock | Alexander Isak | Nick Pope | Bruno Guimarães,Jan Bednarek | Theo Walcott | Kamaldeen Sulemana | James Ward-Prowse | Romeo Lavia | Armel Bella Kotchap | Romain Perraud | Mohamed Elyounoussi | Kyle Walker-Peters | Carlos Alcaraz | Gavin Bazunu,10,7,0,3,1,1,3,1,15,16,1,1,2.88,0.48,1.12,-0.48,0.68,0.69,1,0,2,-1,1.67,0.43,1.14,0.42,-0.15,0.27,-0.03,0.23,38,-16,38,0,0,-1,3,9.279999999999994,2.4,1.24,0.72
ENG-Premier League,2223,2023-04-30 Bournemouth-Leeds,18533,2023-04-30 13:00:00,1,1,Bournemouth,Leeds,4,1,36,30,14,16,4,4,7,1,0,0,0,0,3,4,0,0,0,0,1,1,2,2,4,2,0,1,0,0,1,0,1,0,22,-36,2,3,0,0,1,2,0,0,2,2,72.82,70.82,Lloyd Kelly | Jack Stephens | Philip Billing | Jefferson Lerma | Dango Ouattara | Chris Mepham | Joe Rothwell | Marcos Senesi | Neto | Adam Smith | Dominic Solanke,Crysencio Summerville | Robin Koch | Jack Harrison | Marc Roca | Maximilian Wöber | Brenden Aaronson | Illan Meslier | Júnior Firpo | Weston McKennie | Luke Ayling | Patrick Bamford,9,8,1,3,1,0,2,3,13,16,1,1,1.0,2.1,0.0,-1.1,0.57,0.93,0,0,0,0,1.32,0.93,0.73,0.74,0.07,0.14,-0.1,0.07,6,-2,6,0,0,-1,1,2.0,-1.1,0.39,-0.010000000000000009
ENG-Premier League,2223,2023-04-30 Fulham-Manchester City,18537,2023-04-30 13:00:00,1,2,Fulham,Manchester City,1,2,45,73,10,2,4,1,16,44,0,0,0,0,2,3,0,0,0,0,1,0,0,0,5,3,1,0,0,0,1,2,1,1,-68,29,2,2,0,0,0,0,0,2,2,1,71.64,74.09,Andreas Pereira | Harrison Reed | Willian | Tosin Adarabioyo | João Palhinha | Bobby Reid | Tim Ream | Issa Diop | Kenny Tete | Antonee Robinson | Bernd Leno,Manuel Akanji | Jack Grealish | Bernardo Silva | Rodri | Kevin De Bruyne | Nathan Aké | Erling Haaland | Ilkay Gündogan | Kyle Walker | Rúben Dias | Ederson,9,8,1,1,1,2,2,2,13,14,1,1,0.08,2.01,-0.08,1.99,1.0,0.51,0,1,-1,0,0.74,2.23,0.37,0.94,0.08,-0.27,-0.14,-0.37,-28,8,-28,0,0,0,1,-2.450000000000003,-1.9299999999999997,-1.49,-0.57
ENG-Premier League,2223,2023-04-30 Liverpool-Tottenham,18539,2023-04-30 15:30:00,1,1,Liverpool,Tottenham,4,3,53,54,7,5,4,2,24,25,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,4,0,0,0,0,2,3,0,0,-2,41,3,2,0,0,1,1,1,1,1,0,66.82,75.0,Virgil van Dijk | Trent Alexander-Arnold | Andrew Robertson | Jordan Henderson | Ibrahima Konaté | Alisson | Curtis Jones | Fabinho | Diogo Jota | Cody Gakpo | Mohamed Salah,Clement Lenglet | Oliver Skipp | Harry Kane | Dejan Kulusevski | Ivan Perisic | Cristian Romero | Son Heung-Min | Fraser Forster | Eric Dier | Pierre-Emile Højbjerg | Pedro Porro,9,10,2,1,0,0,0,1,12,14,1,1,1.74,2.38,0.26,-0.38,0.81,0.9,0,0,3,-2,1.65,1.34,1.59,1.15,0.04,-0.19,0.09,0.0,-1,2,-1,0,0,1,-1,-8.180000000000007,-0.6399999999999999,0.30999999999999983,0.44000000000000017
ENG-Premier League,2223,2023-05-01 Leicester-Everton,18538,2023-05-01 19:00:00,1,X,Leicester,Everton,2,2,29,28,18,19,5,5,0,-1,0,0,0,0,2,2,0,0,0,1,1,0,3,2,3,3,0,0,0,0,1,3,1,0,24,-4,3,2,0,0,1,1,1,1,2,0,65.45,73.36,Tetê | Wout Faes | Harry Souttar | Victor Kristiansen | Harvey Barnes | Timothy Castagne | Daniel Iversen | Wilfred Ndidi | Kiernan Dewsbury-Hall | Kelechi Iheanacho | James Maddison,James Tarkowski | Abdoulaye Doucouré | Idrissa Gueye | Michael Keane | Alex Iwobi | Demarai Gray | Seamus Coleman | Dwight McNeil | Ben Godfrey | Amadou Onana | Jordan Pickford,6,8,4,2,1,1,2,3,16,15,1,1,2.09,0.78,-1.09,0.22,0.78,0.79,1,0,0,0,0.66,0.98,0.89,0.79,0.45,0.13,0.54,-0.03,1,-1,1,0,0,1,-2,-7.909999999999997,1.3099999999999998,-0.31999999999999995,0.09999999999999998
ENG-Premier League,2223,2023-05-02 Arsenal-Chelsea,18532,2023-05-02 19:00:00,1,1,Arsenal,Chelsea,3,1,75,39,2,12,1,4,45,9,0,0,0,0,1,1,0,0,0,0,0,0,4,2,5,4,0,0,0,0,3,2,1,1,1,-13,3,2,0,0,1,0,1,0,1,2,65.64,72.73,Ben White | Leandro Trossard | Bukayo Saka | Oleksandr Zinchenko | Gabriel | Thomas Partey | Aaron Ramsdale | Gabriel Martinelli | Granit Xhaka | Martin Odegaard | Rob Holding,Enzo Fernández | Wesley Fofana | Kalidou Koulibaly | João Félix | Ben Chilwell | Raheem Sterling | Mateo Kovacic | Benoit Badiashile Mukinayi | Kai Havertz | Reece James | Kepa,8,6,3,3,0,2,1,2,13,20,1,1,0.4,1.21,0.6,-1.21,0.64,0.61,1,0,0,-3,1.63,0.87,1.1,0.83,0.69,-0.19,-0.16,0.53,36,-10,36,0,0,1,2,-7.090000000000003,-0.8099999999999999,0.7599999999999999,0.27000000000000013
ENG-Premier League,2223,2023-05-03 Manchester City-West Ham,18478,2023-05-03 19:00:00,1,1,Manchester City,West Ham,3,0,76,34,2,15,1,4,46,4,0,0,0,0,3,2,0,0,0,0,0,1,1,3,2,5,0,1,0,0,2,0,0,0,11,-54,3,4,1,0,1,3,1,2,0,1,65.27,58.82,Manuel Akanji | Jack Grealish | Bernardo Silva | Rodri | Kevin De Bruyne | Nathan Aké | Erling Haaland | Ilkay Gündogan | Kyle Walker | Rúben Dias | Ederson,Kurt Zouma | Danny Ings | Lukasz Fabianski | Declan Rice | Vladimir Coufal | Naif Aguerd | Said Benrahma | Michail Antonio | Lucas Paquetá | Tomas Soucek | Jarrod Bowen,7,5,3,2,1,4,2,2,14,13,0,0,2.35,2.06,-0.35,0.94,0.68,0.99,0,0,0,-1,2.21,0.8,0.93,0.72,0.02,0.25,-0.23,0.72,42,-13,42,0,0,-1,2,6.449999999999996,0.29000000000000004,1.41,0.21000000000000008
ENG-Premier League,2223,2023-05-03 Liverpool-Fulham,18477,2023-05-03 19:00:00,1,1,Liverpool,Fulham,1,0,56,45,5,10,2,4,26,15,0,0,0,0,3,1,0,0,0,0,0,2,2,0,4,5,0,1,0,0,2,3,1,0,4,5,3,5,0,0,1,2,1,2,1,1,66.64,57.82,Virgil van Dijk | Trent Alexander-Arnold | Andrew Robertson | Jordan Henderson | Ibrahima Konaté | Alisson | Curtis Jones | Fabinho | Diogo Jota | Cody Gakpo | Mohamed Salah,Andreas Pereira | Harrison Reed | Willian | Tosin Adarabioyo | João Palhinha | Bobby Reid | Tim Ream | Issa Diop | Kenny Tete | Antonee Robinson | Bernd Leno,8,6,3,3,0,2,0,2,14,14,1,1,2.43,0.43,1.57,0.57,0.75,1.0,1,0,2,0,1.79,0.38,1.36,0.27,-0.14,0.36,0.0,0.12,11,-5,11,0,0,-2,2,8.82,2.0,1.4100000000000001,1.09
ENG-Premier League,2223,2023-05-04 Brighton-Manchester United,18475,2023-05-04 19:00:00,1,1,Brighton,Manchester United,1,0,52,63,8,4,4,1,22,33,0,0,0,0,1,2,0,0,0,0,1,0,0,1,5,4,0,0,0,0,1,4,0,1,-16,15,4,4,0,0,1,1,2,1,2,2,61.73,59.45,Solly March | Moisés Caicedo | Joël Veltman | Pascal Groß | Adam Webster | Kaoru Mitoma | Jason Steele | Danny Welbeck | Alexis Mac Allister | Lewis Dunk | Estupiñán,Diogo Dalot | Jadon Sancho | Bruno Fernandes | Marcel Sabitzer | Wout Weghorst | Luke Shaw | David de Gea | Lisandro Martínez | Antony | Casemiro | Marcus Rashford,8,7,1,3,2,1,1,1,18,15,1,1,3.69,1.32,2.31,-0.32,0.43,0.55,0,0,0,0,1.82,1.75,1.03,1.31,-0.34,-0.09,0.07,-0.01,-11,4,-11,0,0,0,1,2.279999999999994,2.37,0.07000000000000006,-0.28
ENG-Premier League,2223,2023-05-06 Bournemouth-Chelsea,18542,2023-05-06 14:00:00,1,2,Bournemouth,Chelsea,1,3,39,39,13,12,4,4,9,9,0,0,0,0,1,2,0,0,0,0,0,1,1,2,5,5,0,0,0,0,1,2,0,1,-5,1,0,5,0,0,0,2,0,1,0,2,84.45,53.82,Ryan Christie | Lloyd Kelly | Jack Stephens | Philip Billing | Jefferson Lerma | Dango Ouattara | Joe Rothwell | Marcos Senesi | Neto | Adam Smith | Dominic Solanke,Enzo Fernández | Wesley Fofana | Kalidou Koulibaly | João Félix | Ben Chilwell | Conor Gallagher | Raheem Sterling | Mateo Kovacic | Kai Havertz | Reece James | Kepa,10,5,1,3,0,3,3,1,14,17,1,1,2.53,0.79,1.47,0.21,0.73,0.72,2,0,0,0,1.36,1.07,0.8,0.92,-0.04,-0.2,-0.04,0.2,0,1,0,0,0,-5,5,30.630000000000003,1.7399999999999998,0.29000000000000004,-0.12
ENG-Premier League,2223,2023-05-06 Manchester City-Leeds,18546,2023-05-06 14:00:00,1,1,Manchester City,Leeds,2,1,79,30,1,17,1,4,49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1,0,0,2,2,0,0,-10,2,7,4,1,1,2,2,3,1,1,1,32.73,61.09,Ilkay Gündogan | Manuel Akanji | Jack Grealish | Bernardo Silva | Rodri | John Stones | Nathan Aké | Erling Haaland | Kyle Walker | Rúben Dias | Ederson,Crysencio Summerville | Robin Koch | Jack Harrison | Marc Roca | Maximilian Wöber | Brenden Aaronson | Illan Meslier | Júnior Firpo | Weston McKennie | Luke Ayling | Patrick Bamford,5,7,6,4,0,0,4,1,15,16,0,0,3.0,1.35,0.0,-0.35,0.57,0.73,1,0,0,0,2.45,0.88,1.31,0.81,-0.24,0.05,-0.48,0.15,49,-16,49,1,0,3,-2,-28.360000000000007,1.65,1.5700000000000003,0.5
ENG-Premier League,2223,2023-05-06 Tottenham-Crystal Palace,18549,2023-05-06 14:00:00,1,1,Tottenham,Crystal Palace,1,0,54,40,7,12,4,4,24,10,0,0,0,0,2,1,0,0,0,0,1,0,1,2,4,2,0,0,0,0,1,1,0,0,5,40,3,0,0,0,2,0,1,0,1,0,65.45,89.91,Clement Lenglet | Oliver Skipp | Harry Kane | Dejan Kulusevski | Ivan Perisic | Cristian Romero | Son Heung-Min | Fraser Forster | Eric Dier | Pierre-Emile Højbjerg | Pedro Porro,Wilfried Zaha | Marc Guehi | Joachim Andersen | Odsonne Edouard | Jeffrey Schlupp | Eberechi Eze | Tyrick Mitchell | Cheick Oumar Doucoure | Joel Ward | Jordan Ayew | Michael Olise,8,10,3,1,0,0,3,2,15,16,1,1,1.45,2.32,1.55,1.68,0.48,0.55,1,0,-1,0,1.26,1.02,0.85,0.76,0.08,-0.18,0.1,0.13,14,-5,14,0,0,3,-2,-24.459999999999994,-0.8699999999999999,0.24,0.08999999999999997
ENG-Premier League,2223,2023-05-06 Wolverhampton Wanderers-Aston Villa,18551,2023-05-06 14:00:00,1,1,Wolverhampton Wanderers,Aston Villa,1,0,37,54,14,8,4,4,7,24,0,0,0,0,1,0,0,0,0,0,1,0,2,2,5,4,0,0,1,0,1,2,0,0,-26,-14,2,1,0,0,1,0,1,3,1,1,65.82,79.55,Mario Lemina | Rúben Neves | João Gomes | Craig Dawson | Max Kilman | Matheus Cunha | Diego Costa | Toti | José Sá | Nélson Semedo | Matheus Nunes,Ashley Young | Leander Dendoncker | Tyrone Mings | Emiliano Martinez | John McGinn | Álex Moreno | Ollie Watkins | Jacob Ramsey | Emiliano Buendía | Douglas Luiz | Ezri Konsa Ngoyo,10,10,1,1,0,0,0,1,15,11,1,1,0.6,0.43,-0.6,-0.43,0.6,0.83,0,0,0,0,0.52,1.38,0.3,1.12,-0.06,0.05,-0.02,-0.11,-17,6,-17,0,0,1,0,-13.730000000000004,0.16999999999999998,-0.8599999999999999,-0.8200000000000001
