LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2425,2024-08-31 Brentford-Southampton,26623,2024-08-31 14:00:00,1,1,Brentford,Southampton,3,1,3,0,13,17,4,4,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,3,0,1,-9,23,2,1,0,1,1,0,1,0,1,0,72.27,75.91,Kristoffer Ajer | Ethan Pinnock | Vitaly Janelt | Mads Roerslev | Kevin Schade | Mathias Jensen | Christian Nørgaard | Yoane Wissa | Mark Flekken | Bryan Mbeumo | Nathan Collins,Alex McCarthy | Ben Brereton Díaz | Joe Ayodele-Aribo | Jack Stephens | Flynn Downes | Jan Bednarek | William Smallbone | Adam Armstrong | Yukinari Sugawara | Kyle Walker-Peters | Taylor Harwood-Bellis,10,10,1,1,0,0,2,3,12,11,1,0,0.46,0.21,-0.46,-0.21,0.83,0.73,0,0,0,0,0.92,1.08,0.52,0.78,0.45,0.87,0.01,0.0,3,-4,3,0,0,1,0,-3.6400000000000006,0.25,-0.16000000000000003,-0.26
ENG-Premier League,2425,2024-08-31 West Ham-Manchester City,26628,2024-08-31 16:30:00,1,2,West Ham,Manchester City,1,3,3,6,13,3,4,1,3,6,0,0,0,0,1,2,0,0,0,0,0,1,0,0,5,5,0,0,0,0,3,2,1,0,-14,3,2,1,0,0,1,0,1,0,2,1,74.45,78.64,Vladimir Coufal | Guido Rodríguez | Tomas Soucek | Max Kilman | Michail Antonio | Jarrod Bowen | Alphonse Areola | Mohammed Kudus | Emerson | Lucas Paquetá | Konstantinos Mavropanos,Mateo Kovacic | Josko Gvardiol | Kevin De Bruyne | Erling Haaland | Rico Lewis | Jéremy Doku | Ederson | Rúben Dias | Bernardo Silva | Manuel Akanji | Sávio,9,10,2,0,0,1,1,3,11,11,1,1,1.57,3.08,0.43,0.92,0.85,0.78,0,0,3,0,1.11,2.19,0.7,1.31,1.84,-1.01,1.01,-0.12,-3,10,-3,0,0,1,-1,-4.189999999999998,-1.51,-1.0799999999999998,-0.6100000000000001
ENG-Premier League,2425,2024-09-01 Chelsea-Crystal Palace,26630,2024-09-01 12:30:00,1,X,Chelsea,Crystal Palace,1,1,3,0,12,18,4,5,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,1,1,1,-10,14,1,3,0,0,0,1,0,2,1,0,83.36,67.18,Enzo Fernández | Wesley Fofana | Malo Gusto | Nicolas Jackson | Romeo Lavia | Noni Madueke | Levi Colwill | Marc Cucurella | Cole Palmer | Robert Sánchez | Moisés Caicedo,Daniel Muñoz | Daichi Kamada | Odsonne Edouard | Adam Wharton | Jean-Philippe Mateta | Dean Henderson | Eberechi Eze | Joachim Andersen | Tyrick Mitchell | Chris Richards | Marc Guehi,10,9,0,0,1,2,2,2,13,14,1,1,2.03,1.38,3.97,-1.38,0.67,0.5,2,0,2,-3,1.92,0.78,1.06,0.66,-1.04,-0.18,-0.03,0.2,3,-6,3,0,0,-2,1,16.179999999999993,0.6499999999999999,1.14,0.4
ENG-Premier League,2425,2024-09-01 Newcastle United-Tottenham,26629,2024-09-01 12:30:00,1,1,Newcastle United,Tottenham,2,1,4,4,11,9,4,4,3,3,0,0,0,0,2,0,0,0,1,0,0,1,0,0,5,5,0,0,0,0,0,3,0,0,34,-10,1,2,0,0,0,1,0,1,1,1,78.64,68.45,Anthony Gordon | Joelinton | Sean Longstaff | Nick Pope | Bruno Guimarães | Alexander Isak | Dan Burn | Valentino Livramento | Lewis Hall | Jacob Murphy | Emil Krafth,Pedro Porro | Micky van de Ven | Son Heung-Min | Dejan Kulusevski | James Maddison | Iyenoma Destiny Udogie | Brennan Johnson | Dominic Solanke | Pape Sarr | Cristian Romero | Guglielmo Vicario,9,8,2,1,0,2,2,0,13,14,1,1,1.89,2.61,-0.89,1.39,0.74,0.57,1,0,1,0,1.1,1.39,1.09,1.28,-0.7,-0.99,-0.06,0.45,0,2,0,0,0,-1,1,10.189999999999998,-0.72,-0.2899999999999998,-0.18999999999999995
ENG-Premier League,2425,2024-09-01 Manchester United-Liverpool,26631,2024-09-01 15:00:00,1,2,Manchester United,Liverpool,0,3,3,6,13,5,4,2,2,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,1,1,0,-15,27,3,0,0,0,1,0,1,0,2,0,69.36,85.18,André Onana | Kobbie Mainoo | Harry Maguire | Diogo Dalot | Noussair Mazraoui | Casemiro | Amad Diallo Traore | Bruno Fernandes | Marcus Rashford | Mason Mount | Lisandro Martínez,Mohamed Salah | Andrew Robertson | Diogo Jota | Virgil van Dijk | Dominik Szoboszlai | Ryan Gravenberch | Trent Alexander-Arnold | Luis Díaz | Alexis Mac Allister | Ibrahima Konaté | Alisson,8,11,2,0,1,0,2,1,11,12,1,1,1.29,2.76,-0.29,-0.76,0.71,0.59,0,0,0,0,1.14,3.01,1.24,2.82,0.4,0.28,-0.05,0.0,-3,8,-3,0,0,3,-3,-15.820000000000007,-1.4699999999999998,-1.8699999999999999,-1.5799999999999998
ENG-Premier League,2425,2024-09-14 Southampton-Manchester United,26632,2024-09-14 11:30:00,1,2,Southampton,Manchester United,0,3,0,3,19,14,5,4,-1,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,1,-24,4,4,2,0,0,0,0,2,1,2,1,67.55,73.73,Alex McCarthy | Ben Brereton Díaz | Joe Ayodele-Aribo | Jack Stephens | Flynn Downes | Jan Bednarek | William Smallbone | Yukinari Sugawara | Adam Armstrong | Kyle Walker-Peters | Taylor Harwood-Bellis,André Onana | Joshua Zirkzee | Kobbie Mainoo | Harry Maguire | Diogo Dalot | Noussair Mazraoui | Casemiro | Amad Diallo Traore | Bruno Fernandes | Marcus Rashford | Lisandro Martínez,6,9,3,2,2,0,3,2,12,14,1,1,1.65,1.5,-0.65,-1.5,0.66,0.92,1,0,0,0,0.8,1.01,0.67,0.98,0.28,0.13,0.31,0.08,-3,5,-3,0,0,2,-3,-6.180000000000007,0.1499999999999999,-0.20999999999999996,-0.30999999999999994
ENG-Premier League,2425,2024-09-14 Brighton-Ipswich,26633,2024-09-14 14:00:00,1,X,Brighton,Ipswich,0,0,7,1,5,17,2,4,6,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,5,4,1,0,0,0,4,2,1,0,-58,-5,2,2,0,0,0,1,3,0,1,1,78.91,70.73,Carlos Baleba | Lewis Dunk | James Milner | Jan Paul van Hecke | Joël Veltman | João Pedro | Yankuba Minteh | Jason Steele | Danny Welbeck | Jack Hinshelwood | Kaoru Mitoma,Axel Tuanzebe | Luke Woolfenden | Omari Hutchinson | Liam Delap | Ben Johnson | Jacob Greaves | Sam Morsy | Leif Davis | Sammie Szmodics | Arijanet Muric | Massimo Luongo,8,8,1,2,2,1,5,3,14,16,1,1,1.97,0.71,-0.97,0.29,0.6,0.65,0,0,1,0,1.53,0.46,1.04,0.24,0.23,-0.06,0.09,0.02,6,-12,6,0,0,0,0,8.179999999999993,1.26,1.07,0.8
ENG-Premier League,2425,2024-09-14 Crystal Palace-Leicester,26636,2024-09-14 14:00:00,1,X,Crystal Palace,Leicester,2,2,1,1,16,15,4,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,-10,2,3,1,0,0,1,0,2,0,0,1,67.18,80.0,Daniel Muñoz | Daichi Kamada | Odsonne Edouard | Adam Wharton | Jean-Philippe Mateta | Dean Henderson | Will Hughes | Eberechi Eze | Tyrick Mitchell | Chris Richards | Marc Guehi,Jannik Vestergaard | Wilfred Ndidi | Mads Hermansen | James Justin | Wout Faes | Bobby Reid | Facundo Buonanotte | Victor Kristiansen | Jamie Vardy | Abdul Fatawu | Harry Winks,7,7,3,3,1,1,2,2,15,14,1,1,0.46,0.77,0.54,0.23,0.72,0.94,0,1,1,0,0.6,0.84,0.45,0.32,0.18,0.33,0.22,-0.01,0,1,0,0,0,2,0,-12.819999999999993,-0.31,-0.24,0.13
ENG-Premier League,2425,2024-09-14 Fulham-West Ham,26634,2024-09-14 14:00:00,1,X,Fulham,West Ham,1,1,4,3,13,14,4,4,3,2,0,0,0,0,3,3,0,0,0,0,1,1,0,0,5,5,0,0,0,0,4,2,1,1,1,-14,2,1,0,0,1,0,0,1,1,0,72.73,74.73,Alex Iwobi | Sasa Lukic | Bernd Leno | Andreas Pereira | Adama Traoré | Kenny Tete | Emile Smith-Rowe | Calvin Bassey | Rodrigo Muniz | Antonee Robinson | Issa Diop,Vladimir Coufal | Guido Rodríguez | Tomas Soucek | Max Kilman | Michail Antonio | Emerson | Jarrod Bowen | Alphonse Areola | Lucas Paquetá | Mohammed Kudus | Konstantinos Mavropanos,9,9,2,2,0,0,2,1,11,13,1,1,1.19,0.95,-0.19,0.05,0.64,0.88,0,0,0,0,0.87,1.42,1.01,0.76,0.32,-0.31,0.3,0.29,1,-1,1,0,0,1,0,-2.0,0.24,-0.5499999999999999,0.25
ENG-Premier League,2425,2024-09-14 Manchester City-Brentford,26637,2024-09-14 14:00:00,1,1,Manchester City,Brentford,2,1,9,6,1,6,1,3,8,5,1,0,0,0,2,2,0,0,0,0,0,1,0,0,4,4,0,1,0,0,0,3,0,1,15,-30,4,2,0,0,3,2,1,1,1,0,57.73,69.55,Mateo Kovacic | Josko Gvardiol | Kevin De Bruyne | Erling Haaland | Rico Lewis | Jéremy Doku | Ederson | Rúben Dias | Bernardo Silva | Manuel Akanji | Sávio,Kristoffer Ajer | Ethan Pinnock | Vitaly Janelt | Mads Roerslev | Kevin Schade | Mathias Jensen | Christian Nørgaard | Yoane Wissa | Mark Flekken | Bryan Mbeumo | Nathan Collins,7,8,4,2,0,1,1,4,12,13,0,1,3.2,3.89,-0.2,-0.89,0.52,0.6,1,0,0,0,2.1,1.68,1.26,0.77,0.09,-0.76,0.27,0.01,3,-5,3,1,0,2,-1,-11.82,-0.69,0.42000000000000015,0.49
ENG-Premier League,2425,2024-09-14 Liverpool-Nottingham Forest,26635,2024-09-14 14:00:00,1,2,Liverpool,Nottingham Forest,0,1,9,5,2,9,1,4,8,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,1,0,0,-3,-7,0,4,0,0,0,1,0,2,0,2,86.45,60.0,Mohamed Salah | Andrew Robertson | Diogo Jota | Virgil van Dijk | Dominik Szoboszlai | Ryan Gravenberch | Trent Alexander-Arnold | Luis Díaz | Alexis Mac Allister | Ibrahima Konaté | Alisson,Ibrahim Sangare | Callum Hudson-Odoi | Ola Aina | Neco Williams | Murillo | Nikola Milenkovic | Morgan Gibbs-White | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,11,7,0,3,0,1,1,1,12,13,1,1,2.1,1.41,0.9,-0.41,0.91,0.67,0,0,0,0,2.5,1.52,2.49,0.89,0.51,0.77,0.0,0.31,4,-7,4,1,0,-4,4,26.450000000000003,0.6900000000000002,0.98,1.6
ENG-Premier League,2425,2024-09-14 Aston Villa-Everton,26638,2024-09-14 16:30:00,1,1,Aston Villa,Everton,3,2,6,0,9,20,4,5,5,-1,1,0,0,0,5,2,0,0,0,0,1,0,0,0,5,2,1,0,0,0,1,2,1,1,0,24,1,1,0,0,0,1,1,0,2,0,82.18,81.18,Ollie Watkins | Leon Bailey | Emiliano Martinez | Pau Torres | John McGinn | Jacob Ramsey | Youri Tielemans | Lucas Digne | Ezri Konsa Ngoyo | Amadou Onana | Morgan Rogers,Vitalii Mykolenko | Idrissa Gueye | Dwight McNeil | Dominic Calvert-Lewin | Iliman Ndiaye | Tim Iroegbunam | Jack Harrison | Jordan Pickford | Abdoulaye Doucouré | James Tarkowski | Michael Keane,10,10,0,1,1,0,3,2,12,14,1,1,2.16,2.56,-0.16,-0.56,0.53,0.74,1,0,2,-3,1.39,0.96,1.44,1.13,0.08,-0.57,0.2,0.08,6,-11,6,1,0,0,0,1.0,-0.3999999999999999,0.42999999999999994,0.31000000000000005
ENG-Premier League,2425,2024-09-14 Bournemouth-Chelsea,26639,2024-09-14 19:00:00,1,2,Bournemouth,Chelsea,0,1,5,4,10,13,4,4,4,3,0,0,0,0,1,4,0,0,0,0,0,1,0,0,5,3,0,0,0,0,2,2,1,0,-1,6,2,2,1,0,1,1,0,1,0,0,67.27,70.91,Julián Araujo | Marcus Tavernier | Lewis Cook | Evanilson | Neto | Marcos Senesi | Justin Kluivert | Ryan Christie | Illia Zabarnyi | Antoine Semenyo | Milos Kerkez,Enzo Fernández | Wesley Fofana | Malo Gusto | Nicolas Jackson | Noni Madueke | Levi Colwill | Marc Cucurella | Cole Palmer | Robert Sánchez | Moisés Caicedo | Pedro Neto,9,9,1,0,1,2,1,0,17,14,0,1,3.31,2.98,-0.31,-1.98,0.67,0.82,3,0,3,-2,2.28,2.15,1.41,1.24,-0.1,-0.23,0.0,0.07,1,-3,1,0,0,0,0,-3.6400000000000006,0.33000000000000007,0.1299999999999999,0.16999999999999993
ENG-Premier League,2425,2024-09-15 Tottenham-Arsenal,26640,2024-09-15 13:00:00,1,2,Tottenham,Arsenal,0,1,4,7,13,6,4,3,3,6,0,1,0,0,4,3,0,1,0,1,0,1,0,0,4,3,0,0,0,0,3,2,0,1,-18,-18,4,2,0,0,1,0,2,2,2,0,60.82,71.73,Pedro Porro | Micky van de Ven | Son Heung-Min | Dejan Kulusevski | James Maddison | Iyenoma Destiny Udogie | Brennan Johnson | Yves Bissouma | Pape Sarr | Cristian Romero | Guglielmo Vicario,David Raya | William Saliba | Declan Rice | Thomas Partey | Gabriel Martinelli | Kai Havertz | Jurriën Timber | Bukayo Saka | Ben White | Martin Odegaard | Gabriel,9,9,1,0,1,2,1,0,15,13,1,1,1.65,2.42,-0.65,-1.42,0.46,0.51,0,0,-1,-2,1.75,1.49,1.22,1.29,-0.36,-0.01,-0.43,0.27,-3,7,-3,-1,0,2,0,-10.910000000000004,-0.77,0.26,-0.07000000000000006
ENG-Premier League,2425,2024-09-15 Wolverhampton Wanderers-Newcastle United,26641,2024-09-15 15:30:00,1,2,Wolverhampton Wanderers,Newcastle United,1,2,1,7,18,8,5,4,0,6,0,0,0,0,4,4,0,0,0,0,2,0,0,0,5,4,0,0,0,0,3,0,1,0,-6,5,1,3,0,0,1,2,1,0,0,1,74.36,67.64,Matt Doherty | Hee-Chan Hwang | João Gomes | Rayan Ait Nouri | Matheus Cunha | Yerson Mosquera | Mario Lemina | Jørgen Strand Larsen | José Sá | Jean-Ricner Bellegarde | Toti,Lloyd Kelly | Anthony Gordon | Joelinton | Sean Longstaff | Nick Pope | Bruno Guimarães | Alexander Isak | Dan Burn | Valentino Livramento | Jacob Murphy | Emil Krafth,7,9,3,2,1,0,1,3,15,14,1,1,1.1,1.59,-0.1,0.41,0.8,0.73,0,1,0,2,1.28,1.07,0.72,0.88,0.1,0.03,0.03,0.02,-6,10,-6,0,0,-2,-2,6.719999999999999,-0.49,0.20999999999999996,-0.16000000000000003
ENG-Premier League,2425,2024-09-21 West Ham-Chelsea,26642,2024-09-21 11:30:00,1,2,West Ham,Chelsea,0,3,4,7,14,8,4,4,3,6,0,0,0,0,3,8,0,0,0,0,1,0,0,0,5,4,0,0,0,0,1,1,1,1,-1,-14,2,3,0,0,1,1,1,1,1,1,76.18,68.55,Guido Rodríguez | Tomas Soucek | Max Kilman | Michail Antonio | Emerson | Jarrod Bowen | Aaron Wan-Bissaka | Mohammed Kudus | Alphonse Areola | Lucas Paquetá | Konstantinos Mavropanos,Enzo Fernández | Wesley Fofana | Malo Gusto | Nicolas Jackson | Noni Madueke | Marc Cucurella | Levi Colwill | Cole Palmer | Robert Sánchez | Moisés Caicedo | Pedro Neto,9,9,2,1,0,1,2,0,13,14,1,1,0.68,0.93,0.32,0.07,0.76,0.77,1,2,1,3,0.69,1.7,0.85,1.5,0.73,0.45,0.73,0.02,-3,6,-3,0,0,-1,0,7.63000000000001,-0.25,-1.01,-0.65
ENG-Premier League,2425,2024-09-21 Aston Villa-Wolverhampton Wanderers,26647,2024-09-21 14:00:00,1,1,Aston Villa,Wolverhampton Wanderers,3,1,9,1,6,19,3,5,8,0,1,0,0,0,1,3,0,0,0,0,0,3,0,0,5,5,0,0,0,0,2,4,1,1,38,11,1,0,0,0,1,0,0,0,0,0,75.91,86.09,Ollie Watkins | Leon Bailey | Emiliano Martinez | Pau Torres | John McGinn | Jacob Ramsey | Youri Tielemans | Lucas Digne | Ezri Konsa Ngoyo | Amadou Onana | Morgan Rogers,Matt Doherty | Hee-Chan Hwang | João Gomes | Rayan Ait Nouri | Matheus Cunha | Yerson Mosquera | Mario Lemina | Jørgen Strand Larsen | Craig Dawson | Jean-Ricner Bellegarde | Toti,10,8,1,2,0,1,3,2,13,15,1,1,3.18,1.47,-0.18,-0.47,0.73,0.74,2,0,0,0,1.76,1.33,1.57,0.91,-0.37,-0.05,0.2,0.02,8,-13,8,1,0,1,2,-10.180000000000007,1.7100000000000002,0.42999999999999994,0.66
ENG-Premier League,2425,2024-09-21 Fulham-Newcastle United,26646,2024-09-21 14:00:00,1,1,Fulham,Newcastle United,3,1,5,10,12,5,4,2,4,9,0,0,0,0,2,3,0,0,0,0,0,3,0,0,5,5,0,0,0,0,1,1,0,1,-7,-18,0,4,0,0,0,2,0,1,0,1,82.64,59.45,Alex Iwobi | Sasa Lukic | Bernd Leno | Andreas Pereira | Adama Traoré | Kenny Tete | Emile Smith-Rowe | Calvin Bassey | Rodrigo Muniz | Antonee Robinson | Issa Diop,Anthony Gordon | Joelinton | Sean Longstaff | Nick Pope | Bruno Guimarães | Alexander Isak | Dan Burn | Valentino Livramento | Lewis Hall | Jacob Murphy | Emil Krafth,9,6,2,5,0,0,2,2,13,14,1,1,2.89,1.49,-1.89,0.51,0.56,0.61,0,2,-2,2,1.33,1.3,1.21,1.1,-0.46,-0.23,0.06,-0.37,-5,7,-5,0,0,-4,3,23.189999999999998,1.4000000000000001,0.030000000000000027,0.10999999999999988
ENG-Premier League,2425,2024-09-21 Leicester-Everton,26644,2024-09-21 14:00:00,1,X,Leicester,Everton,1,1,2,0,16,20,4,5,1,-1,0,0,0,0,3,4,0,0,0,0,0,1,0,0,3,5,0,1,0,0,3,2,1,1,6,-59,1,4,0,0,0,1,1,2,0,1,79.09,64.91,Jannik Vestergaard | Wilfred Ndidi | Mads Hermansen | James Justin | Wout Faes | Caleb Okoli | Victor Kristiansen | Jamie Vardy | Jordan Ayew | Abdul Fatawu | Harry Winks,Vitalii Mykolenko | Idrissa Gueye | Dwight McNeil | Dominic Calvert-Lewin | Ashley Young | Iliman Ndiaye | Tim Iroegbunam | Jack Harrison | Jordan Pickford | James Tarkowski | Michael Keane,9,7,1,2,1,2,2,2,15,14,1,1,1.65,0.85,0.35,1.15,0.92,1.0,0,0,0,-1,1.07,0.88,0.62,0.81,-0.23,0.08,-0.2,0.04,2,-4,2,0,0,-3,2,14.180000000000007,0.7999999999999999,0.19000000000000006,-0.19000000000000006
ENG-Premier League,2425,2024-09-21 Liverpool-Bournemouth,26645,2024-09-21 14:00:00,1,1,Liverpool,Bournemouth,3,0,9,5,5,13,2,4,8,4,1,0,0,0,4,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,3,0,1,-8,3,2,3,1,1,0,2,0,0,1,0,69.18,61.09,Mohamed Salah | Andrew Robertson | Diogo Jota | Virgil van Dijk | Dominik Szoboszlai | Ryan Gravenberch | Trent Alexander-Arnold | Luis Díaz | Alexis Mac Allister | Ibrahima Konaté | Alisson,Julián Araujo | Marcus Tavernier | Lewis Cook | Evanilson | Marcos Senesi | Ryan Christie | Justin Kluivert | Neto | Illia Zabarnyi | Antoine Semenyo | Milos Kerkez,9,9,1,1,1,1,1,1,11,14,0,0,1.17,1.54,-1.17,-1.54,0.73,0.37,0,0,-3,-3,1.58,2.09,1.96,1.15,0.92,0.19,0.59,0.0,4,-8,4,1,0,-1,0,8.090000000000003,-0.3700000000000001,-0.5099999999999998,0.81
ENG-Premier League,2425,2024-09-21 Tottenham-Brentford,26648,2024-09-21 14:00:00,1,1,Tottenham,Brentford,3,1,4,6,13,10,4,4,3,5,0,0,0,0,5,1,0,0,0,0,0,1,0,0,3,4,0,0,0,1,1,3,0,1,20,7,0,2,0,0,0,0,0,1,0,1,85.91,72.45,Pedro Porro | Micky van de Ven | Son Heung-Min | Dejan Kulusevski | James Maddison | Iyenoma Destiny Udogie | Brennan Johnson | Dominic Solanke | Pape Sarr | Cristian Romero | Guglielmo Vicario,Kristoffer Ajer | Ethan Pinnock | Vitaly Janelt | Mads Roerslev | Kevin Schade | Mathias Jensen | Christian Nørgaard | Yoane Wissa | Mark Flekken | Bryan Mbeumo | Nathan Collins,10,6,1,2,0,3,0,4,15,14,1,1,0.79,1.05,-0.79,-0.05,0.54,0.91,0,0,0,-3,1.44,0.72,1.05,0.57,0.31,0.96,-0.03,0.81,-2,3,-2,0,0,-2,4,13.459999999999994,-0.26,0.72,0.4800000000000001
ENG-Premier League,2425,2024-09-21 Southampton-Ipswich,26643,2024-09-21 14:00:00,1,X,Southampton,Ipswich,1,1,0,2,19,17,5,4,-1,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,5,5,0,0,0,0,2,2,0,1,17,-10,4,1,0,0,2,0,1,1,1,0,57.09,73.82,Alex McCarthy | Ben Brereton Díaz | Joe Ayodele-Aribo | Jack Stephens | Flynn Downes | Jan Bednarek | William Smallbone | Yukinari Sugawara | Adam Armstrong | Kyle Walker-Peters | Taylor Harwood-Bellis,Axel Tuanzebe | Luke Woolfenden | Omari Hutchinson | Liam Delap | Jacob Greaves | Kalvin Phillips | Sam Morsy | Leif Davis | Sammie Szmodics | Arijanet Muric | Massimo Luongo,4,8,5,1,2,2,3,2,16,15,1,1,1.51,0.72,-1.51,-0.72,0.94,0.93,0,0,0,1,0.52,0.55,0.63,0.34,0.28,-0.09,0.46,-0.03,-2,2,-2,0,0,3,-4,-16.72999999999999,0.79,-0.030000000000000027,0.29
ENG-Premier League,2425,2024-09-21 Crystal Palace-Manchester United,26649,2024-09-21 16:30:00,1,X,Crystal Palace,Manchester United,0,0,2,6,17,11,4,4,1,5,0,1,0,0,0,4,0,0,0,0,1,1,0,0,4,5,0,0,0,0,1,4,0,1,-4,26,2,1,0,0,1,0,1,0,0,1,75.18,79.91,Daniel Muñoz | Daichi Kamada | Adam Wharton | Jean-Philippe Mateta | Dean Henderson | Will Hughes | Eberechi Eze | Tyrick Mitchell | Chris Richards | Marc Guehi | Nathaniel Clyne,André Onana | Joshua Zirkzee | Kobbie Mainoo | Harry Maguire | Diogo Dalot | Noussair Mazraoui | Casemiro | Amad Diallo Traore | Bruno Fernandes | Marcus Rashford | Lisandro Martínez,9,8,2,3,0,0,2,2,17,15,1,1,2.9,3.03,-0.9,-0.03,0.82,0.48,0,1,-2,0,1.52,1.68,0.92,1.38,-0.92,-0.67,-0.41,-0.38,-4,6,-4,-1,0,1,1,-4.72999999999999,-0.1299999999999999,-0.15999999999999992,-0.45999999999999985
ENG-Premier League,2425,2024-09-22 Brighton-Nottingham Forest,26650,2024-09-22 13:00:00,1,X,Brighton,Nottingham Forest,2,2,8,8,7,8,4,4,7,7,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,3,1,0,54,-3,2,2,0,0,1,0,2,1,2,2,71.64,74.91,Carlos Baleba | Bart Verbruggen | Lewis Dunk | Jan Paul van Hecke | Joël Veltman | João Pedro | Yankuba Minteh | Jason Steele | Danny Welbeck | Jack Hinshelwood | Kaoru Mitoma,Ryan Yates | Callum Hudson-Odoi | Ola Aina | Neco Williams | Murillo | Nikola Milenkovic | Morgan Gibbs-White | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,8,9,3,2,0,0,3,1,15,15,1,1,2.1,0.59,-2.1,0.41,0.46,0.86,0,2,-2,3,1.52,1.32,0.73,1.02,0.01,0.2,0.13,0.22,0,-1,0,0,0,0,-1,-3.269999999999996,1.5100000000000002,0.19999999999999996,-0.29000000000000004
ENG-Premier League,2425,2024-09-22 Manchester City-Arsenal,26651,2024-09-22 15:30:00,1,X,Manchester City,Arsenal,2,2,12,10,2,5,1,2,11,9,1,1,0,0,3,3,0,0,0,0,0,1,0,0,5,3,0,0,0,0,2,3,1,0,-19,30,5,2,0,0,2,1,2,2,1,0,56.36,72.27,Mateo Kovacic | Josko Gvardiol | Kevin De Bruyne | Erling Haaland | Rico Lewis | Jéremy Doku | Ederson | Rúben Dias | Bernardo Silva | Manuel Akanji | Sávio,David Raya | William Saliba | Declan Rice | Thomas Partey | Gabriel Martinelli | Kai Havertz | Jurriën Timber | Bukayo Saka | Ben White | Martin Odegaard | Gabriel,8,9,2,1,1,1,1,2,15,13,1,1,1.55,1.12,0.45,-0.12,0.51,0.81,0,0,3,0,1.72,1.43,1.36,1.43,0.38,0.06,0.47,0.24,2,-3,2,0,0,3,-1,-15.909999999999997,0.42999999999999994,0.29000000000000004,-0.06999999999999984
