LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2021,2021-03-13 Fulham-Manchester City,14708,2021-03-13 20:00:00,0,2,Fulham,Manchester City,0,3,26,68,18,1,5,1,0,42,0,1,0,0,3,1,0,0,0,0,0,0,2,1,3,3,0,0,0,0,2,2,0,1,2,-2,2,7,0,0,0,3,1,2,2,3,74.73,37.0,Joachim Andersen | Harrison Reed | Ivan Cavaleiro | Ademola Lookman | Mario Lemina | Ruben Loftus-Cheek | Ola Aina | Tosin Adarabioyo | Kenny Tete | Alphonse Areola | Bobby Reid,John Stones | Gabriel Jesus | Rúben Dias | Raheem Sterling | Riyad Mahrez | João Cancelo | Oleksandr Zinchenko | Ilkay Gündogan | Rodri | Bernardo Silva | Ederson,10,7,0,3,1,1,0,2,14,16,1,1,1.4,3.28,-0.4,1.72,0.46,0.6,0,0,3,0,0.72,1.39,0.72,0.82,0.38,0.07,0.1,0.87,-42,17,-42,-1,0,-5,3,37.730000000000004,-1.88,-0.6699999999999999,-0.09999999999999998
ENG-Premier League,2021,2021-03-14 Southampton-Brighton,14713,2021-03-14 12:00:00,0,2,Southampton,Brighton,1,2,33,26,14,17,4,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3,0,0,0,0,1,1,0,0,37,18,5,1,1,0,1,0,1,1,2,1,53.64,81.82,Jan Bednarek | Jannik Vestergaard | Nathan Redmond | Oriol Romeu | Jack Stephens | Ryan Bertrand | Alex McCarthy | James Ward-Prowse | Danny Ings | Stuart Armstrong | Che Adams,Lewis Dunk | Leandro Trossard | Adam Webster | Pascal Groß | Joël Veltman | Dan Burn | Alexis Mac Allister | Robert Sánchez | Neal Maupay | Yves Bissouma | Ben White,6,9,3,1,2,1,2,3,17,13,0,1,1.64,0.75,0.36,0.25,0.66,0.91,0,0,0,0,1.12,1.36,0.45,1.1,-0.32,-0.22,-0.03,-0.29,7,-3,7,0,0,4,-3,-28.179999999999993,0.8899999999999999,-0.24,-0.6500000000000001
ENG-Premier League,2021,2021-03-14 Leicester-Sheffield United,14710,2021-03-14 14:00:00,0,1,Leicester,Sheffield United,5,0,53,14,3,20,1,5,27,-12,0,0,0,0,1,4,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,5,-10,2,3,0,0,1,1,1,0,0,2,73.64,63.45,Ricardo Pereira | Youri Tielemans | Harvey Barnes | James Maddison | Jamie Vardy | Caglar Söyüncü | Timothy Castagne | James Justin | Kasper Schmeichel | Wilfred Ndidi | Jonny Evans,Jayden Bogle | John Fleck | Oliver Norwood | John Lundstram | Chris Basham | David McGoldrick | Ethan Ampadu | Aaron Ramsdale | George Baldock | Enda Stevens | Kean Bryan,8,9,0,1,3,1,3,1,16,13,1,1,1.04,0.91,0.96,-0.91,0.81,0.81,1,0,0,-1,0.91,0.56,0.49,0.65,-0.19,0.11,0.18,0.11,39,-17,39,0,0,-1,-1,10.189999999999998,0.13,0.35,-0.16000000000000003
ENG-Premier League,2021,2021-03-14 Arsenal-Tottenham,14705,2021-03-14 16:30:00,0,1,Arsenal,Tottenham,2,1,38,45,10,7,4,4,12,19,1,1,0,0,1,2,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,1,1,0,23,3,4,1,0,0,2,0,0,1,2,0,56.45,79.45,Héctor Bellerín | Bukayo Saka | Thomas Partey | Emile Smith-Rowe | Cédric Soares | Nicolas Pepe | David Luiz | Rob Holding | Bernd Leno | Granit Xhaka | Alexandre Lacazette,Tanguy NDombele Alvaro | Hugo Lloris | Serge Aurier | Son Heung-Min | Davinson Sánchez | Harry Kane | Toby Alderweireld | Ben Davies | Pierre-Emile Højbjerg | Lucas Moura | Eric Dier,8,8,3,3,0,0,1,2,18,15,1,1,2.55,2.24,-1.55,1.76,0.63,0.74,0,0,0,0,1.12,1.26,1.24,1.15,0.0,-0.02,0.3,-0.2,-7,3,-7,0,0,3,0,-23.0,0.3099999999999996,-0.1399999999999999,0.09000000000000008
ENG-Premier League,2021,2021-03-14 Manchester United-West Ham,14711,2021-03-14 19:15:00,0,1,Manchester United,West Ham,1,0,54,48,3,5,1,2,28,22,1,0,0,0,3,1,0,0,0,0,1,0,1,1,3,2,0,0,0,0,1,2,0,1,0,-10,1,3,0,0,0,0,0,3,1,1,81.82,66.91,Bruno Fernandes | Aaron Wan-Bissaka | Marcus Rashford | Mason Greenwood | Anthony Martial | David de Gea | Luke Shaw | Edinson Cavani | Fred | Harry Maguire | Victor Lindelöf,Craig Dawson | Tomas Soucek | Lukasz Fabianski | Pablo Fornals | Michail Antonio | Said Benrahma | Declan Rice | Aaron Cresswell | Angelo Ogbonna | Vladimir Coufal | Jarrod Bowen,8,8,0,1,3,2,2,5,16,14,1,1,2.11,2.89,-0.11,-0.89,0.76,0.87,0,0,0,0,1.1,1.59,1.01,0.98,0.17,0.16,0.61,0.04,6,-2,6,1,0,-2,0,14.909999999999997,-0.7800000000000002,-0.49,0.030000000000000027
ENG-Premier League,2021,2021-03-15 Wolverhampton Wanderers-Liverpool,14714,2021-03-15 20:00:00,0,2,Wolverhampton Wanderers,Liverpool,0,1,35,43,13,8,4,4,9,17,0,1,0,0,0,2,0,0,0,0,0,0,3,0,1,3,0,0,0,0,1,2,0,0,22,0,1,5,0,0,1,2,2,2,0,1,80.82,51.45,Rui Patrício | Willian José | Conor Coady | João Moutinho | Adama Traoré | Pedro Neto | Rúben Neves | Jonny | Romain Saiss | Leander Dendoncker | Nélson Semedo,Roberto Firmino | Mohamed Salah | Thiago Alcántara | Curtis Jones | Sadio Mané | Jordan Henderson | Trent Alexander-Arnold | Georginio Wijnaldum | Andrew Robertson | Alisson | Nathaniel Phillips,10,8,1,1,0,2,4,1,12,19,1,1,2.17,0.7,-2.17,-0.7,0.82,0.57,0,0,-2,-3,0.97,1.22,0.69,1.04,-0.14,-0.25,-0.05,0.31,-8,5,-8,-1,0,-4,2,29.36999999999999,1.47,-0.25,-0.3500000000000001
ENG-Premier League,2021,2021-03-19 Fulham-Leeds,14718,2021-03-19 20:00:00,0,2,Fulham,Leeds,1,2,26,36,18,12,5,4,0,10,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,3,0,1,0,0,1,0,0,0,-4,-14,2,0,0,0,1,0,0,0,1,0,72.18,82.64,Joachim Andersen | Harrison Reed | Ivan Cavaleiro | Ademola Lookman | Mario Lemina | Ruben Loftus-Cheek | Ola Aina | Tosin Adarabioyo | Kenny Tete | Alphonse Areola | Josh Maja,Mateusz Klich | Illan Meslier | Luke Ayling | Raphinha | Kalvin Phillips | Patrick Bamford | Ezgjan Alioski | Liam Cooper | Jack Harrison | Pascal Struijk | Stuart Dallas,9,9,2,1,0,1,0,0,14,14,1,1,0.45,0.38,-0.45,-0.38,0.95,0.74,0,0,0,1,1.03,1.17,0.62,1.11,-0.31,-0.01,0.13,0.0,-10,6,-10,0,0,2,0,-10.459999999999994,0.07,-0.1399999999999999,-0.4900000000000001
ENG-Premier League,2021,2021-03-20 Brighton-Newcastle United,14715,2021-03-20 20:00:00,0,1,Brighton,Newcastle United,3,0,29,28,16,17,4,4,3,2,0,0,0,0,0,2,0,0,0,0,1,0,1,2,3,3,0,0,0,0,2,3,0,0,-20,22,1,2,0,0,0,1,1,0,0,1,80.82,73.18,Lewis Dunk | Leandro Trossard | Adam Webster | Pascal Groß | Joël Veltman | Dan Burn | Alexis Mac Allister | Robert Sánchez | Neal Maupay | Yves Bissouma | Ben White,Joe Willock | Ciaran Clark | Ryan Fraser | Fabian Schär | Karl Darlow | Miguel Almirón | Jonjo Shelvey | Jamal Lewis | Emil Krafth | Isaac Hayden | Jamaal Lascelles,8,7,2,2,1,2,5,3,13,15,1,1,0.9,0.87,1.1,0.13,0.89,0.61,0,1,2,1,1.38,0.68,1.01,0.57,-0.02,-0.1,-0.24,-0.04,1,-1,1,0,0,-1,1,7.639999999999986,0.030000000000000027,0.6999999999999998,0.44000000000000006
ENG-Premier League,2021,2021-03-21 West Ham-Arsenal,14724,2021-03-21 15:00:00,0,X,West Ham,Arsenal,3,3,48,41,5,10,2,4,22,15,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,1,0,0,-11,-16,2,3,0,0,1,2,1,0,1,1,76.0,61.64,Issa Diop | Craig Dawson | Tomas Soucek | Lukasz Fabianski | Jesse Lingard | Michail Antonio | Said Benrahma | Declan Rice | Aaron Cresswell | Vladimir Coufal | Jarrod Bowen,Héctor Bellerín | Bukayo Saka | Cédric Soares | Emile Smith-Rowe | Nicolas Pepe | David Luiz | Thomas Partey | Bernd Leno | Granit Xhaka | Alexandre Lacazette | Rob Holding,11,6,0,4,0,1,2,1,15,17,1,1,0.47,1.57,-0.47,0.43,0.79,0.8,0,0,-1,2,2.1,1.48,1.29,0.9,-0.51,-0.36,0.0,-0.27,7,-5,7,-1,0,-1,5,14.36,-1.1,0.6200000000000001,0.39
ENG-Premier League,2021,2021-03-21 Aston Villa-Tottenham,14606,2021-03-21 19:30:00,0,2,Aston Villa,Tottenham,0,2,41,45,10,8,4,4,15,19,0,1,0,0,3,2,0,1,0,1,1,0,1,1,3,3,1,1,0,0,0,0,0,1,-42,-54,2,4,0,0,1,2,1,1,0,1,68.09,54.91,Tyrone Mings | Emiliano Martinez | Douglas Luiz | Ezri Konsa Ngoyo | Bertrand Traoré | John McGinn | Ollie Watkins | Matt Targett | Ross Barkley | Jack Grealish | Ahmed Elmohamady,Tanguy NDombele Alvaro | Hugo Lloris | Gareth Bale | Son Heung-Min | Davinson Sánchez | Harry Kane | Toby Alderweireld | Ben Davies | Matt Doherty | Pierre-Emile Højbjerg | Lucas Moura,8,6,2,2,1,3,1,4,14,14,1,1,0.75,0.72,0.25,0.28,0.62,1.0,0,1,1,-1,1.02,0.93,0.67,0.48,0.18,0.33,0.18,0.14,-4,2,-4,-1,0,-2,2,13.180000000000007,0.030000000000000027,0.08999999999999997,0.19000000000000006
ENG-Premier League,2021,2021-04-03 Chelsea-West Bromwich Albion,14727,2021-04-03 11:30:00,0,2,Chelsea,West Bromwich Albion,2,5,51,18,4,19,1,5,25,-8,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,2,0,0,0,0,1,0,0,0,2,-19,6,1,0,0,4,1,2,0,1,0,40.91,78.0,Mateo Kovacic | Andreas Christensen | César Azpilicueta | Jorginho | Marcos Alonso | Reece James | Antonio Rüdiger | Edouard Mendy | Mason Mount | Timo Werner | Callum Hudson-Odoi,Kyle Bartley | Ainsley Maitland-Niles | Matheus Pereira | Sam Johnstone | Conor Townsend | Conor Gallagher | Darnell Furlong | Mbaye Diagne | Dara O'Shea | Okay Yokuslu | Semi Ajayi,7,10,4,0,0,1,1,1,17,11,0,1,0.97,0.51,-0.97,-0.51,0.39,0.47,0,0,-2,0,1.22,1.09,0.78,0.65,-0.28,0.04,-0.04,-0.14,33,-15,33,1,0,5,-3,-37.09,0.45999999999999996,0.1299999999999999,0.13
ENG-Premier League,2021,2021-04-03 Leeds-Sheffield United,14729,2021-04-03 14:00:00,0,1,Leeds,Sheffield United,2,1,39,14,11,20,4,5,13,-12,0,0,0,0,2,2,0,0,0,0,1,0,1,2,2,2,0,0,0,0,1,1,0,1,47,16,1,5,0,0,1,3,0,0,0,2,81.0,48.18,Mateusz Klich | Illan Meslier | Luke Ayling | Raphinha | Patrick Bamford | Ezgjan Alioski | Liam Cooper | Jack Harrison | Pascal Struijk | Stuart Dallas | Tyler Roberts,Billy Sharp | John Fleck | Oliver Norwood | John Lundstram | Chris Basham | David McGoldrick | Ethan Ampadu | Aaron Ramsdale | George Baldock | Enda Stevens | Kean Bryan,9,7,2,2,0,2,1,1,14,15,1,1,1.41,0.09,0.59,-0.09,0.79,1.0,0,0,2,0,1.25,0.6,1.2,0.58,-0.08,-0.04,0.05,-0.06,25,-9,25,0,0,-4,2,32.82,1.3199999999999998,0.65,0.62
ENG-Premier League,2021,2021-04-03 Leicester-Manchester City,14730,2021-04-03 16:30:00,0,2,Leicester,Manchester City,0,2,56,71,3,1,1,1,30,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,-25,4,2,4,0,0,1,1,1,2,0,1,76.82,58.0,Ricardo Pereira | Youri Tielemans | Harvey Barnes | James Maddison | Jamie Vardy | Caglar Söyüncü | Timothy Castagne | Kelechi Iheanacho | Kasper Schmeichel | Wilfred Ndidi | Jonny Evans,John Stones | Gabriel Jesus | Rúben Dias | Raheem Sterling | Riyad Mahrez | João Cancelo | Oleksandr Zinchenko | Ilkay Gündogan | Rodri | Bernardo Silva | Ederson,7,5,2,5,2,1,2,0,15,19,1,1,4.55,2.73,0.45,0.27,0.88,0.96,1,0,0,0,1.39,1.51,0.92,0.92,-0.48,-0.12,0.23,0.83,-15,2,-15,-1,0,-2,2,18.819999999999993,1.8199999999999998,-0.1200000000000001,0.0
ENG-Premier League,2021,2021-04-03 Arsenal-Liverpool,14725,2021-04-03 19:00:00,0,2,Arsenal,Liverpool,0,3,42,46,9,7,4,4,16,20,1,1,0,0,1,1,0,0,0,0,0,0,1,1,3,3,0,0,0,0,3,1,0,0,28,6,4,2,0,0,2,0,1,1,1,1,57.91,73.64,Héctor Bellerín | Bukayo Saka | Martin Odegaard | Cédric Soares | Nicolas Pepe | Emile Smith-Rowe | David Luiz | Thomas Partey | Bernd Leno | Granit Xhaka | Alexandre Lacazette,Ozan Kabak | Roberto Firmino | Mohamed Salah | Thiago Alcántara | Sadio Mané | Jordan Henderson | Trent Alexander-Arnold | Georginio Wijnaldum | Andrew Robertson | Alisson | Nathaniel Phillips,5,9,2,1,4,1,3,0,15,18,1,1,1.35,1.06,1.65,-0.06,0.64,0.53,1,0,1,0,1.51,1.32,0.77,0.98,-0.03,-0.1,-0.26,0.07,-4,2,-4,0,0,2,-4,-15.730000000000004,0.29000000000000004,0.18999999999999995,-0.20999999999999996
ENG-Premier League,2021,2021-04-04 Southampton-Burnley,14733,2021-04-04 11:00:00,0,1,Southampton,Burnley,3,2,33,33,14,15,4,4,7,7,0,0,0,0,0,4,0,0,0,0,0,0,2,2,3,2,0,0,0,0,1,1,0,1,18,5,3,0,0,0,0,0,1,0,2,0,67.45,87.27,Jan Bednarek | Jannik Vestergaard | Nathan Redmond | Oriol Romeu | Ryan Bertrand | Alex McCarthy | Takumi Minamino | James Ward-Prowse | Danny Ings | Stuart Armstrong | Che Adams,Ashley Westwood | Matthew Lowton | Dwight McNeil | Ben Mee | Jack Cork | James Tarkowski | Josh Brownhill | Jay Rodriguez | Nick Pope | Erik Pieters | Matej Vydra,7,9,3,2,1,0,2,3,17,13,1,1,1.03,0.75,-0.03,1.25,0.71,0.59,0,0,0,0,0.85,0.76,0.62,0.71,0.27,0.09,0.46,-0.08,0,-1,0,0,0,3,-2,-19.819999999999993,0.28,0.08999999999999997,-0.08999999999999997
ENG-Premier League,2021,2021-04-04 Newcastle United-Tottenham,14732,2021-04-04 13:05:00,0,X,Newcastle United,Tottenham,2,2,28,48,17,7,4,4,2,22,0,0,0,0,1,2,0,0,0,0,1,1,2,2,3,3,0,0,0,0,1,1,1,1,-34,40,5,0,0,0,3,0,2,0,1,0,51.18,84.27,Joe Willock | Ciaran Clark | Ryan Fraser | Karl Darlow | Joelinton | Miguel Almirón | Jonjo Shelvey | Jamal Lewis | Emil Krafth | Isaac Hayden | Jamaal Lascelles,Tanguy NDombele Alvaro | Hugo Lloris | Gareth Bale | Son Heung-Min | Davinson Sánchez | Sergio Reguilón | Harry Kane | Toby Alderweireld | Ben Davies | Pierre-Emile Højbjerg | Lucas Moura,5,7,4,2,2,2,3,3,14,16,1,1,0.1,1.72,-0.1,0.28,0.92,0.97,0,0,0,0,0.54,0.98,0.48,0.53,0.14,-0.05,0.14,0.16,-20,10,-20,0,0,5,-2,-33.089999999999996,-1.6199999999999999,-0.43999999999999995,-0.050000000000000044
ENG-Premier League,2021,2021-04-04 Aston Villa-Fulham,14726,2021-04-04 15:30:00,0,1,Aston Villa,Fulham,3,1,41,26,11,18,4,5,15,0,0,0,0,0,3,2,0,0,0,0,0,0,1,2,3,3,0,0,0,0,1,1,1,0,41,-14,1,4,0,0,0,1,0,1,1,2,79.73,60.91,Tyrone Mings | Emiliano Martinez | Douglas Luiz | Ezri Konsa Ngoyo | Bertrand Traoré | John McGinn | Ollie Watkins | Matt Targett | Matthew Cash | Ross Barkley | Ahmed Elmohamady,Joachim Andersen | Harrison Reed | Ivan Cavaleiro | Ademola Lookman | Mario Lemina | Ruben Loftus-Cheek | Ola Aina | Tosin Adarabioyo | Kenny Tete | Alphonse Areola | Josh Maja,9,9,2,2,0,0,1,0,13,14,1,1,0.44,1.49,-0.44,-0.49,0.54,0.87,0,0,0,-3,0.84,0.77,0.54,0.72,0.18,0.26,0.01,0.38,15,-7,15,0,0,-3,0,18.820000000000007,-1.05,0.06999999999999995,-0.17999999999999994
ENG-Premier League,2021,2021-04-04 Manchester United-Brighton,14731,2021-04-04 18:30:00,0,1,Manchester United,Brighton,2,1,57,32,2,16,1,4,31,6,1,0,0,0,4,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,2,0,0,16,36,2,0,0,0,0,0,1,0,1,0,73.64,89.36,Bruno Fernandes | Aaron Wan-Bissaka | Marcus Rashford | Mason Greenwood | Anthony Martial | David de Gea | Luke Shaw | Fred | Harry Maguire | Scott McTominay | Victor Lindelöf,Lewis Dunk | Leandro Trossard | Pascal Groß | Joël Veltman | Dan Burn | Alexis Mac Allister | Robert Sánchez | Neal Maupay | Yves Bissouma | Adam Lallana | Ben White,8,9,2,1,1,1,0,3,15,13,1,1,1.7,0.95,-0.7,2.05,0.59,0.58,0,0,0,0,1.53,1.43,1.16,1.07,-0.43,-0.05,-0.17,-0.31,25,-14,25,1,0,2,-1,-15.719999999999999,0.75,0.10000000000000009,0.08999999999999986
ENG-Premier League,2021,2021-04-05 Everton-Crystal Palace,14728,2021-04-05 17:00:00,0,X,Everton,Crystal Palace,1,1,46,37,8,12,4,4,20,11,0,0,0,0,0,3,0,0,0,0,1,0,0,1,3,2,1,0,0,0,1,2,0,0,-15,28,4,0,1,0,1,0,3,0,0,0,55.36,88.36,Michael Keane | Abdoulaye Doucouré | Ben Godfrey | Alex Iwobi | Richarlison | Mason Holgate | Gylfi Sigurdsson | Lucas Digne | André Gomes | Jordan Pickford | Dominic Calvert-Lewin,Christian Benteke | Andros Townsend | Patrick van Aanholt | Vicente Guaita | Jairo Riedewald | Cheikhou Kouyaté | Jordan Ayew | Luka Milivojevic | Joel Ward | Eberechi Eze | Gary Cahill,6,10,2,1,3,0,3,0,14,13,0,1,1.7,1.31,-0.7,-0.31,0.7,1.0,0,0,0,0,1.11,0.6,0.56,0.38,-0.23,-0.1,0.08,-0.1,9,-4,9,0,0,4,-4,-33.0,0.3899999999999999,0.5100000000000001,0.18000000000000005
ENG-Premier League,2021,2021-04-05 Wolverhampton Wanderers-West Ham,14734,2021-04-05 19:15:00,0,2,Wolverhampton Wanderers,West Ham,2,3,35,49,14,7,4,4,9,23,0,0,0,0,2,3,0,0,0,0,0,0,3,1,4,2,0,0,0,0,2,2,0,0,-7,12,3,3,0,0,1,0,2,1,2,2,63.45,66.73,Rui Patrício | Willian José | Conor Coady | João Moutinho | Adama Traoré | Pedro Neto | Leander Dendoncker | Jonny | Romain Saiss | Rúben Neves | Nélson Semedo,Issa Diop | Craig Dawson | Tomas Soucek | Lukasz Fabianski | Jesse Lingard | Michail Antonio | Said Benrahma | Declan Rice | Aaron Cresswell | Vladimir Coufal | Jarrod Bowen,9,8,0,2,2,1,0,2,13,14,1,1,1.29,2.54,-1.29,0.46,0.84,0.88,0,0,0,-2,0.98,1.92,0.64,1.29,-0.01,0.18,-0.09,0.17,-14,7,-14,0,0,0,1,-3.280000000000001,-1.25,-0.94,-0.65
ENG-Premier League,2021,2021-04-09 Fulham-Wolverhampton Wanderers,14738,2021-04-09 19:00:00,0,2,Fulham,Wolverhampton Wanderers,0,1,26,35,18,14,5,4,0,9,0,0,0,0,2,1,0,0,0,0,1,0,1,3,3,3,0,0,0,0,2,1,0,0,1,-23,2,0,0,0,2,0,1,0,0,0,73.09,84.91,Joachim Andersen | Harrison Reed | Ivan Cavaleiro | Ademola Lookman | Mario Lemina | Ruben Loftus-Cheek | Ola Aina | Tosin Adarabioyo | Kenny Tete | Alphonse Areola | Josh Maja,Rui Patrício | Willian José | Conor Coady | João Moutinho | Adama Traoré | Pedro Neto | Leander Dendoncker | Jonny | Romain Saiss | Rúben Neves | Nélson Semedo,7,9,3,1,1,1,4,0,15,14,1,1,1.52,2.1,-0.52,-0.1,0.6,0.56,0,1,-3,0,0.68,1.03,0.5,0.77,0.09,-0.05,0.42,-0.06,-9,4,-9,0,0,2,-2,-11.819999999999993,-0.5800000000000001,-0.35,-0.27
ENG-Premier League,2021,2021-04-10 Manchester City-Leeds,14740,2021-04-10 11:30:00,0,2,Manchester City,Leeds,1,2,74,42,1,11,1,4,48,16,1,0,0,0,3,1,0,0,0,0,0,0,2,1,3,3,0,0,0,0,2,1,1,1,-4,-12,7,1,0,0,3,0,2,1,2,0,36.0,79.45,John Stones | Gabriel Jesus | Rúben Dias | Raheem Sterling | Riyad Mahrez | João Cancelo | Oleksandr Zinchenko | Aymeric Laporte | Rodri | Bernardo Silva | Ederson,Illan Meslier | Luke Ayling | Raphinha | Patrick Bamford | Ezgjan Alioski | Liam Cooper | Diego Llorente | Jack Harrison | Pascal Struijk | Stuart Dallas | Tyler Roberts,7,9,3,1,1,1,2,3,18,12,0,1,1.98,2.51,0.02,-0.51,0.65,0.62,1,0,0,0,1.77,1.27,1.0,1.11,-0.26,-0.02,0.08,0.16,32,-10,32,1,0,6,-2,-43.45,-0.5299999999999998,0.5,-0.1100000000000001
ENG-Premier League,2021,2021-04-10 Liverpool-Aston Villa,14739,2021-04-10 14:00:00,0,1,Liverpool,Aston Villa,2,1,49,44,7,10,4,4,23,18,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,2,1,1,0,-5,5,2,2,0,0,0,0,1,1,1,1,73.36,74.73,Ozan Kabak | Roberto Firmino | Mohamed Salah | Thiago Alcántara | Curtis Jones | Sadio Mané | Trent Alexander-Arnold | Georginio Wijnaldum | Andrew Robertson | Alisson | Nathaniel Phillips,Tyrone Mings | Emiliano Martinez | Douglas Luiz | Ezri Konsa Ngoyo | Bertrand Traoré | John McGinn | Anwar El Ghazi | Ollie Watkins | Matt Targett | Matthew Cash | Ahmed Elmohamady,8,9,2,2,1,0,1,1,17,14,1,1,2.44,1.52,0.56,1.48,0.55,0.79,2,3,3,3,1.37,0.83,0.77,0.55,-0.05,0.01,0.19,0.05,5,-3,5,1,0,0,-1,-1.3700000000000045,0.9199999999999999,0.5400000000000001,0.21999999999999997
ENG-Premier League,2021,2021-04-10 Crystal Palace-Chelsea,14737,2021-04-10 16:30:00,0,2,Crystal Palace,Chelsea,1,4,38,51,13,6,4,3,12,25,0,1,0,0,0,1,0,1,0,1,0,1,1,1,3,3,0,2,0,0,2,1,0,1,-6,-41,0,5,0,0,0,3,0,1,0,1,86.82,49.09,Christian Benteke | Andros Townsend | Patrick van Aanholt | Vicente Guaita | Jairo Riedewald | Cheikhou Kouyaté | Jordan Ayew | Luka Milivojevic | Joel Ward | Eberechi Eze | Gary Cahill,Mateo Kovacic | N'Golo Kanté | Andreas Christensen | César Azpilicueta | Jorginho | Marcos Alonso | Reece James | Edouard Mendy | Antonio Rüdiger | Mason Mount | Timo Werner,10,6,1,4,0,1,0,0,12,18,1,1,0.6,2.59,0.4,-0.59,0.63,0.77,2,1,1,-3,0.6,1.14,0.35,0.77,0.0,0.08,-0.12,0.15,-13,7,-13,-1,0,-5,4,37.72999999999999,-1.9899999999999998,-0.5399999999999999,-0.42000000000000004
ENG-Premier League,2021,2021-04-11 Burnley-Newcastle United,14736,2021-04-11 11:00:00,0,2,Burnley,Newcastle United,1,2,33,29,15,17,4,4,7,3,0,0,0,0,0,3,0,0,0,0,1,0,2,0,3,3,1,0,0,0,1,2,0,1,-37,27,1,2,1,0,0,2,0,0,0,0,75.82,71.64,Ashley Westwood | Matthew Lowton | Dwight McNeil | Ben Mee | Jack Cork | James Tarkowski | Josh Brownhill | Charlie Taylor | Nick Pope | Johann Berg Gudmundsson | Matej Vydra,Joe Willock | Ciaran Clark | Ryan Fraser | Karl Darlow | Joelinton | Miguel Almirón | Jonjo Shelvey | Jamal Lewis | Emil Krafth | Isaac Hayden | Jamaal Lascelles,8,4,2,4,1,3,3,3,12,16,0,1,1.51,4.05,0.49,-2.05,0.77,0.54,0,1,-3,0,0.8,0.77,0.69,0.65,-0.04,-0.23,-0.26,0.13,4,-2,4,0,0,-1,4,4.179999999999993,-2.54,0.030000000000000027,0.039999999999999925
