LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2324,2023-12-26 Bournemouth-Fulham,22075,2023-12-26 15:00:00,1,1,Bournemouth,Fulham,3,0,22,21,13,14,4,4,10,9,0,0,0,0,3,2,0,0,0,1,0,1,1,1,5,4,1,0,0,0,3,2,1,1,-34,47,2,2,0,0,0,1,2,0,0,1,76.55,70.91,Illia Zabarnyi | Dominic Solanke | Marcos Senesi | Ryan Christie | Marcus Tavernier | Philip Billing | Neto | Lewis Cook | Antoine Semenyo | Milos Kerkez | Adam Smith,Willian | Andreas Pereira | Calvin Bassey | João Palhinha | Harry Wilson | Alex Iwobi | Antonee Robinson | Timothy Castagne | Tim Ream | Bernd Leno | Raúl Jiménez,8,6,1,2,2,3,1,1,14,14,1,1,1.89,1.39,1.11,-1.39,0.58,0.48,0,0,2,-1,1.42,0.88,0.88,0.65,0.01,-0.2,0.01,0.31,1,-1,1,0,0,0,2,5.640000000000001,0.5,0.5399999999999999,0.22999999999999998
ENG-Premier League,2324,2023-12-26 Sheffield United-Luton,22084,2023-12-26 15:00:00,1,2,Sheffield United,Luton,2,3,9,12,20,18,5,5,-3,0,0,0,0,0,3,2,0,0,0,0,0,1,2,0,4,5,0,0,0,0,1,4,1,0,0,-26,4,1,0,0,1,1,2,0,1,0,58.45,82.73,Vinicius Souza | Jack Robinson | James McAtee | Oliver Norwood | Luke Thomas | Wes Foderingham | Auston Trusty | Cameron Archer | Jayden Bogle | Gustavo Hamer | George Baldock,Ross Barkley | Tom Lockyer | Chiedozie Ogbene | Gabriel Osho | Issa Kabore | Teden Mengi | Marvelous Nakamba | Jacob Brown | Thomas Kaminski | Carlton Morris | Alfie Doughty,8,6,1,2,2,3,3,1,17,15,1,1,0.65,1.86,0.35,-0.86,1.0,0.78,1,0,1,2,0.6,0.75,0.49,0.44,-0.2,-0.12,-0.13,0.01,-3,2,-3,0,0,3,2,-24.28,-1.21,-0.15000000000000002,0.04999999999999999
ENG-Premier League,2324,2023-12-26 Burnley-Liverpool,22079,2023-12-26 17:30:00,1,2,Burnley,Liverpool,0,2,11,39,19,2,5,1,-4,24,0,0,0,0,1,2,0,0,0,0,0,2,0,2,5,4,0,1,0,0,2,0,0,0,0,-29,1,5,0,0,0,2,1,2,0,1,82.45,57.45,Vitinho | Luca Koleosho | Zeki Amdouni | Johann Berg Gudmundsson | Josh Brownhill | Jay Rodriguez | Charlie Taylor | Sander Berge | Dara O'Shea | James Trafford | Louis Beyer,Luis Díaz | Ibrahima Konaté | Konstantinos Tsimikas | Dominik Szoboszlai | Alexis Mac Allister | Mohamed Salah | Trent Alexander-Arnold | Darwin Núñez | Ryan Gravenberch | Alisson | Virgil van Dijk,8,6,2,3,1,2,2,1,14,14,1,1,0.42,0.98,1.58,0.02,0.68,0.69,0,0,3,1,0.73,1.66,0.48,1.16,0.05,-0.3,0.22,0.0,-28,17,-28,0,0,-4,2,25.0,-0.56,-0.9299999999999999,-0.6799999999999999
ENG-Premier League,2324,2023-12-26 Manchester United-Aston Villa,22082,2023-12-26 20:00:00,1,1,Manchester United,Aston Villa,3,2,28,39,8,3,4,1,13,24,0,0,0,0,3,3,0,0,0,2,0,0,0,1,4,3,0,0,0,0,3,3,1,0,-13,8,4,2,0,0,2,1,1,1,1,2,57.27,71.73,Antony | Marcus Rashford | Diogo Dalot | Scott McTominay | Alejandro Garnacho | Rasmus Højlund | Harry Maguire | André Onana | Luke Shaw | Jonny Evans | Bruno Fernandes,Emiliano Martinez | Douglas Luiz | Lucas Digne | Moussa Diaby | Leon Bailey | Pau Torres | Ollie Watkins | Matthew Cash | John McGinn | Ezri Konsa Ngoyo | Boubacar Kamara,7,7,2,2,2,2,1,1,17,16,1,1,0.73,1.22,-0.73,-0.22,0.83,0.53,0,1,-3,-2,1.09,1.38,0.85,1.11,0.1,0.21,0.3,0.32,-11,5,-11,0,0,2,0,-14.46,-0.49,-0.2899999999999998,-0.2600000000000001
ENG-Premier League,2324,2023-12-27 Brentford-Wolverhampton Wanderers,22077,2023-12-27 19:30:00,1,2,Brentford,Wolverhampton Wanderers,1,4,19,22,15,13,4,4,4,7,0,0,0,0,6,3,1,0,2,0,0,1,1,3,5,4,0,0,0,0,1,3,0,1,22,-4,3,1,0,0,1,1,1,1,1,1,65.55,81.82,Kristoffer Ajer | Neal Maupay | Ben Mee | Mads Roerslev | Ethan Pinnock | Yoane Wissa | Mark Flekken | Vitaly Janelt | Frank Onyeka | Bryan Mbeumo | Christian Nørgaard,Craig Dawson | Max Kilman | Matheus Cunha | Toti | Nélson Semedo | Mario Lemina | Pablo Sarabia | João Gomes | Rayan Ait Nouri | Hee-Chan Hwang | José Sá,7,10,0,0,4,1,2,3,16,14,1,1,0.8,1.76,0.2,0.24,1.0,0.86,0,1,0,0,1.36,1.19,0.7,0.81,-0.35,-0.01,0.14,0.03,-3,2,-3,0,0,2,-3,-16.269999999999996,-0.96,0.17000000000000015,-0.1100000000000001
ENG-Premier League,2324,2023-12-27 Chelsea-Crystal Palace,22080,2023-12-27 19:30:00,1,1,Chelsea,Crystal Palace,2,1,22,18,13,16,4,4,7,3,0,0,0,0,5,5,0,0,2,0,1,0,1,2,5,2,0,0,0,0,3,0,1,1,-11,28,5,1,0,0,1,0,2,1,3,0,53.73,81.82,Robert Sánchez | Moisés Caicedo | Enzo Fernández | Marc Cucurella | Thiago Silva | Levi Colwill | Raheem Sterling | Nicolas Jackson | Conor Gallagher | Axel Disasi | Cole Palmer,Will Hughes | Jordan Ayew | Michael Olise | Odsonne Edouard | Joachim Andersen | Sam Johnstone | Jeffrey Schlupp | Joel Ward | Tyrick Mitchell | Marc Guehi | Jefferson Lerma,5,6,1,2,5,3,0,1,18,16,1,1,1.77,1.66,-0.77,-0.66,0.68,0.94,1,0,-1,0,1.7,1.24,0.62,1.01,0.14,-0.36,0.16,-0.08,4,-3,4,0,0,4,-1,-28.089999999999996,0.1100000000000001,0.45999999999999996,-0.39
ENG-Premier League,2324,2023-12-27 Everton-Manchester City,22081,2023-12-27 20:15:00,1,2,Everton,Manchester City,1,3,26,34,10,5,4,2,11,19,0,0,0,0,4,1,0,0,0,0,1,0,0,1,3,1,1,0,0,0,1,0,1,0,-27,18,2,3,0,0,0,2,1,1,1,0,78.0,65.55,Dwight McNeil | Abdoulaye Doucouré | Dominic Calvert-Lewin | James Tarkowski | Idrissa Gueye | Ashley Young | Jarrad Branthwaite | Jack Harrison | Vitalii Mykolenko | James Garner | Jordan Pickford,Bernardo Silva | Josko Gvardiol | Nathan Aké | Rúben Dias | Rodri | Kyle Walker | Phil Foden | Ederson | Manuel Akanji | Erling Haaland | Julián Álvarez,7,8,1,1,3,2,4,2,15,15,1,1,1.98,2.42,-0.98,-0.42,0.58,0.5,1,0,0,0,0.95,1.14,0.95,1.48,0.41,0.0,0.45,0.88,-8,5,-8,0,0,-1,-1,12.450000000000003,-0.43999999999999995,-0.18999999999999995,-0.53
ENG-Premier League,2324,2023-12-28 Brighton-Tottenham,22078,2023-12-28 19:30:00,1,1,Brighton,Tottenham,4,2,27,36,9,5,4,2,12,21,0,0,0,0,2,1,0,0,0,1,0,1,2,3,4,3,0,0,0,0,2,1,0,0,22,20,4,2,1,0,0,1,2,1,1,0,63.73,72.55,Kaoru Mitoma | Simon Adingra | Evan Ferguson | João Pedro | Igor Julio | Jason Steele | Jan Paul van Hecke | Bart Verbruggen | Pascal Groß | Billy Gilmour | Lewis Dunk,Iyenoma Destiny Udogie | Guglielmo Vicario | Pedro Porro | Pape Sarr | Brennan Johnson | Ben Davies | Yves Bissouma | Cristian Romero | Emerson | Dejan Kulusevski | Son Heung-Min,7,9,2,0,2,2,5,1,16,13,0,1,1.34,1.58,-0.34,0.42,0.81,0.75,1,0,1,0,0.99,1.55,0.68,1.37,0.25,0.01,0.04,-0.42,-9,4,-9,0,0,2,-2,-8.82,-0.24,-0.56,-0.6900000000000001
ENG-Premier League,2324,2023-12-28 Arsenal-West Ham,22076,2023-12-28 20:15:00,1,2,Arsenal,West Ham,0,2,40,30,2,8,1,4,25,15,0,0,0,0,5,2,0,0,1,0,0,0,1,2,2,2,0,0,0,0,1,0,0,0,-13,15,1,1,0,0,0,1,1,0,0,0,81.09,81.82,Martin Odegaard | Declan Rice | Bukayo Saka | Oleksandr Zinchenko | Gabriel Jesus | William Saliba | Ben White | David Raya | Kai Havertz | Gabriel | Gabriel Martinelli,Vladimir Coufal | James Ward-Prowse | Edson Álvarez | Jarrod Bowen | Naif Aguerd | Tomas Soucek | Mohammed Kudus | Lucas Paquetá | Alphonse Areola | Kurt Zouma | Emerson,10,9,0,0,1,2,0,0,11,15,1,1,0.85,1.52,0.15,0.48,0.73,1.0,0,0,-2,0,1.56,1.11,1.61,0.8,0.07,0.16,-0.06,0.08,10,-6,10,0,0,0,1,-0.7299999999999898,-0.67,0.44999999999999996,0.81
ENG-Premier League,2324,2023-12-30 Luton-Chelsea,22089,2023-12-30 12:30:00,1,2,Luton,Chelsea,2,3,15,25,18,11,5,4,0,10,0,0,0,0,0,3,0,0,0,0,0,1,1,1,4,5,0,0,0,0,2,0,0,1,23,1,1,4,0,0,1,1,0,1,0,2,78.82,60.18,Ross Barkley | Gabriel Osho | Tom Lockyer | Chiedozie Ogbene | Issa Kabore | Teden Mengi | Jacob Brown | Andros Townsend | Thomas Kaminski | Carlton Morris | Alfie Doughty,Robert Sánchez | Mykhailo Mudryk | Enzo Fernández | Thiago Silva | Raheem Sterling | Levi Colwill | Moisés Caicedo | Nicolas Jackson | Conor Gallagher | Axel Disasi | Cole Palmer,8,7,2,3,1,1,2,2,14,16,1,1,0.72,2.73,2.28,-0.73,0.52,0.55,0,1,2,2,0.73,1.63,0.5,0.99,0.02,0.07,0.05,0.33,-10,7,-10,0,0,-3,1,18.639999999999993,-2.01,-0.8999999999999999,-0.49
ENG-Premier League,2324,2023-12-30 Aston Villa-Burnley,22085,2023-12-30 15:00:00,1,1,Aston Villa,Burnley,3,2,39,11,4,19,1,5,24,-4,0,0,0,0,3,2,0,0,1,0,1,0,2,1,5,4,0,0,0,0,2,2,1,0,-22,13,2,1,0,0,1,0,3,1,0,0,76.09,83.73,Emiliano Martinez | Douglas Luiz | Lucas Digne | Diego Carlos | Moussa Diaby | Leon Bailey | Pau Torres | Ollie Watkins | John McGinn | Ezri Konsa Ngoyo | Boubacar Kamara,Vitinho | Luca Koleosho | Zeki Amdouni | Johann Berg Gudmundsson | Josh Brownhill | Jay Rodriguez | Charlie Taylor | Sander Berge | Dara O'Shea | James Trafford | Louis Beyer,8,9,1,1,2,1,3,2,16,14,1,1,1.84,0.97,0.16,-0.97,0.78,0.7,0,0,0,0,1.54,0.76,1.51,0.7,-0.16,-0.03,-0.03,0.27,28,-15,28,0,0,1,-1,-7.640000000000001,0.8700000000000001,0.78,0.81
ENG-Premier League,2324,2023-12-30 Crystal Palace-Brentford,22086,2023-12-30 15:00:00,1,1,Crystal Palace,Brentford,3,1,18,19,16,15,4,4,3,4,0,0,0,0,2,1,0,0,0,1,0,0,3,1,2,4,0,0,0,0,1,1,1,0,21,-17,0,2,0,0,0,1,0,1,0,0,89.27,73.64,Chris Richards | Jordan Ayew | Michael Olise | Odsonne Edouard | Joachim Andersen | Sam Johnstone | Jeffrey Schlupp | Joel Ward | Tyrick Mitchell | Marc Guehi | Jefferson Lerma,Neal Maupay | Ben Mee | Nathan Collins | Ethan Pinnock | Yoane Wissa | Mark Flekken | Vitaly Janelt | Frank Onyeka | Bryan Mbeumo | Saman Ghoddos | Christian Nørgaard,7,7,2,2,2,2,3,3,15,16,1,1,0.96,2.6,0.04,-1.6,0.61,0.51,0,0,0,-3,1.2,1.14,0.97,0.99,0.04,0.22,-0.06,0.53,-1,1,-1,0,0,-2,0,15.629999999999995,-1.6400000000000001,0.06000000000000005,-0.020000000000000018
ENG-Premier League,2324,2023-12-30 Manchester City-Sheffield United,22090,2023-12-30 15:00:00,1,1,Manchester City,Sheffield United,2,0,37,9,4,20,1,5,22,-6,0,0,0,0,2,5,0,0,0,2,1,0,0,3,2,5,1,0,0,0,0,3,1,1,-48,-13,2,5,0,0,1,2,1,2,0,1,80.0,46.73,Bernardo Silva | Josko Gvardiol | Nathan Aké | Rúben Dias | Rodri | Kyle Walker | Phil Foden | Ederson | Manuel Akanji | Erling Haaland | Julián Álvarez,Vinicius Souza | Jack Robinson | James McAtee | Oliver Norwood | Wes Foderingham | Auston Trusty | Cameron Archer | Gustavo Hamer | Jayden Bogle | George Baldock | Anel Ahmedhodzic,9,7,1,1,1,3,2,1,15,16,1,1,2.29,4.19,0.71,-2.19,0.67,0.47,0,0,0,0,1.47,0.42,1.35,0.18,-0.33,0.18,0.73,0.26,28,-16,28,0,0,-3,2,33.27,-1.9000000000000004,1.05,1.1700000000000002
ENG-Premier League,2324,2023-12-30 Wolverhampton Wanderers-Everton,22094,2023-12-30 15:00:00,1,1,Wolverhampton Wanderers,Everton,3,0,25,26,12,11,4,4,10,11,0,0,0,0,1,4,0,0,0,0,1,0,4,0,4,3,0,0,0,0,1,1,0,1,-20,45,2,2,0,0,1,1,1,2,0,1,68.27,77.0,Nélson Semedo | Max Kilman | Matheus Cunha | Toti | Craig Dawson | Mario Lemina | Pablo Sarabia | João Gomes | Rayan Ait Nouri | Hee-Chan Hwang | José Sá,Dwight McNeil | Dominic Calvert-Lewin | Abdoulaye Doucouré | James Tarkowski | Idrissa Gueye | Ashley Young | Jarrad Branthwaite | Jack Harrison | Vitalii Mykolenko | James Garner | Jordan Pickford,10,8,0,0,1,3,3,2,14,16,1,1,1.9,1.24,2.1,-0.24,0.64,0.91,1,0,3,0,1.01,1.26,0.85,0.92,0.18,-0.31,0.21,0.17,-1,1,-1,0,0,0,2,-8.730000000000004,0.6599999999999999,-0.25,-0.07000000000000006
ENG-Premier League,2324,2023-12-30 Nottingham Forest-Manchester United,22091,2023-12-30 17:30:00,1,1,Nottingham Forest,Manchester United,2,1,17,31,17,7,4,4,2,16,0,0,0,0,3,1,0,0,1,0,0,0,0,0,5,5,0,0,0,0,1,2,0,0,51,24,2,1,0,0,0,0,1,0,1,1,74.27,81.36,Murillo | Ibrahim Sangare | Ryan Yates | Moussa Niakhate | Odisseas Vlachodimos | Anthony Elanga | Matt Turner | Orel Mangala | Ola Aina | Morgan Gibbs-White | Harry Toffolo,Antony | Marcus Rashford | Bruno Fernandes | Diogo Dalot | Scott McTominay | Rasmus Højlund | Harry Maguire | André Onana | Luke Shaw | Jonny Evans | Alejandro Garnacho,7,7,3,1,1,3,6,1,18,16,1,1,3.11,1.2,-0.11,1.8,0.77,0.75,0,0,0,0,1.12,0.92,0.75,0.98,-0.29,0.17,-0.37,0.51,-14,10,-14,0,0,1,0,-7.090000000000003,1.91,0.20000000000000007,-0.22999999999999998
ENG-Premier League,2324,2023-12-31 Fulham-Arsenal,22087,2023-12-31 14:00:00,1,1,Fulham,Arsenal,2,1,21,40,15,4,4,1,6,25,0,0,0,0,2,2,0,0,0,0,0,0,1,1,5,3,0,0,0,0,5,1,0,0,8,-3,3,3,0,0,1,1,1,1,2,1,64.73,65.45,Willian | Tom Cairney | Andreas Pereira | Calvin Bassey | João Palhinha | Harry Wilson | Antonee Robinson | Alex Iwobi | Timothy Castagne | Bernd Leno | Raúl Jiménez,Martin Odegaard | Declan Rice | Bukayo Saka | Oleksandr Zinchenko | Gabriel Jesus | William Saliba | Ben White | David Raya | Kai Havertz | Gabriel | Gabriel Martinelli,9,9,2,1,0,1,2,0,15,12,1,1,0.32,2.92,-0.32,-2.92,0.88,0.52,0,0,0,-3,1.16,1.54,0.6,1.4,-0.28,0.02,0.07,0.11,-19,11,-19,0,0,0,0,-0.7199999999999989,-2.6,-0.3800000000000001,-0.7999999999999999
ENG-Premier League,2324,2023-12-31 Tottenham-Bournemouth,22092,2023-12-31 14:00:00,1,1,Tottenham,Bournemouth,3,1,36,25,5,13,2,4,21,10,0,0,0,0,2,0,0,0,2,0,0,0,2,1,3,3,0,0,0,0,1,2,0,0,19,47,2,2,0,0,0,0,2,1,0,1,70.45,73.73,Pierre-Emile Højbjerg | Iyenoma Destiny Udogie | Guglielmo Vicario | Pedro Porro | Pape Sarr | Brennan Johnson | Ben Davies | Yves Bissouma | Emerson | Dejan Kulusevski | Son Heung-Min,Illia Zabarnyi | Dominic Solanke | Marcos Senesi | Justin Kluivert | Ryan Christie | Marcus Tavernier | Neto | Lewis Cook | Antoine Semenyo | Milos Kerkez | Adam Smith,8,9,1,1,2,1,2,0,14,14,1,1,2.07,2.08,-0.07,0.92,0.59,0.53,1,2,0,0,1.7,1.51,1.24,0.94,-0.15,-0.09,-0.46,-0.03,11,-8,11,0,0,0,-1,-3.280000000000001,-0.010000000000000231,0.18999999999999995,0.30000000000000004
ENG-Premier League,2324,2024-01-01 Liverpool-Newcastle United,22088,2024-01-01 19:00:00,1,1,Liverpool,Newcastle United,4,2,42,29,1,9,1,4,27,14,0,0,0,1,1,3,0,0,0,0,0,0,3,2,4,4,0,0,0,0,1,1,1,0,34,22,4,2,0,0,1,1,2,0,1,1,62.73,72.91,Luis Díaz | Ibrahima Konaté | Wataru Endo | Konstantinos Tsimikas | Dominik Szoboszlai | Mohamed Salah | Trent Alexander-Arnold | Darwin Núñez | Ryan Gravenberch | Alisson | Virgil van Dijk,Fabian Schär | Jamaal Lascelles | Sean Longstaff | Bruno Guimarães | Kieran Trippier | Miguel Almirón | Anthony Gordon | Lewis Miley | Valentino Livramento | Alexander Isak | Joelinton,9,8,1,2,1,1,1,3,16,15,1,1,1.68,2.95,0.32,-1.95,0.6,0.54,2,0,0,0,1.54,2.09,1.29,1.19,0.12,0.12,-0.03,0.1,13,-8,13,0,-1,2,1,-10.18,-1.2700000000000002,-0.5499999999999998,0.10000000000000009
ENG-Premier League,2324,2024-01-02 West Ham-Brighton,22093,2024-01-02 18:30:00,1,X,West Ham,Brighton,0,0,33,30,6,8,3,4,18,15,0,0,1,0,0,3,0,0,0,1,1,0,0,2,1,5,1,0,0,0,0,0,0,1,-58,3,3,2,0,0,1,2,0,0,2,0,70.73,71.91,Vladimir Coufal | James Ward-Prowse | Edson Álvarez | Jarrod Bowen | Naif Aguerd | Tomas Soucek | Mohammed Kudus | Lucas Paquetá | Alphonse Areola | Kurt Zouma | Emerson,Simon Adingra | Kaoru Mitoma | João Pedro | Evan Ferguson | Igor Julio | Jason Steele | Jan Paul van Hecke | Pascal Groß | Billy Gilmour | Jack Hinshelwood | Lewis Dunk,6,6,0,1,5,4,0,6,14,18,1,1,1.6,3.95,0.4,0.05,1.0,0.55,0,1,3,0,1.03,1.31,0.58,1.14,0.08,-0.32,0.17,0.2,3,-2,3,0,1,1,0,-1.1799999999999926,-2.35,-0.28,-0.5599999999999999
ENG-Premier League,2324,2024-01-12 Burnley-Luton,22096,2024-01-12 19:45:00,1,X,Burnley,Luton,1,1,11,15,19,18,5,5,-4,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,4,4,1,0,0,0,2,0,1,0,-47,-22,3,2,0,0,2,1,1,1,0,0,61.64,75.09,Vitinho | Zeki Amdouni | Johann Berg Gudmundsson | Josh Brownhill | Jay Rodriguez | Wilson Odobert | Charlie Taylor | Sander Berge | Dara O'Shea | James Trafford | Louis Beyer,Ross Barkley | Gabriel Osho | Issa Kabore | Jacob Brown | Tom Lockyer | Teden Mengi | Chiedozie Ogbene | Andros Townsend | Thomas Kaminski | Amari'i Bell | Alfie Doughty,7,8,1,0,3,3,2,4,13,12,1,1,1.12,2.73,0.88,-0.73,0.73,0.74,0,0,0,0,0.69,0.7,0.67,0.68,0.07,0.03,0.19,-0.01,-4,1,-4,0,0,1,-1,-13.450000000000003,-1.6099999999999999,-0.010000000000000009,-0.010000000000000009
ENG-Premier League,2324,2024-01-13 Chelsea-Fulham,22097,2024-01-13 12:30:00,1,1,Chelsea,Fulham,1,0,28,24,10,14,4,4,12,8,0,0,0,0,2,4,0,0,0,0,0,0,2,2,3,4,0,0,0,0,1,3,0,1,5,0,2,4,0,0,0,2,1,1,2,1,71.91,59.09,Robert Sánchez | Mykhailo Mudryk | Enzo Fernández | Thiago Silva | Levi Colwill | Raheem Sterling | Moisés Caicedo | Nicolas Jackson | Conor Gallagher | Axel Disasi | Cole Palmer,Willian | Tom Cairney | Andreas Pereira | Calvin Bassey | João Palhinha | Alex Iwobi | Antonee Robinson | Timothy Castagne | Bernd Leno | Raúl Jiménez | Tosin Adarabioyo,8,8,1,1,2,2,2,1,17,15,1,1,1.57,1.54,1.43,0.46,0.81,0.63,0,0,0,2,1.27,1.13,1.03,0.85,0.36,0.03,0.62,0.07,4,-4,4,0,0,-2,0,12.819999999999993,0.030000000000000027,0.14000000000000012,0.18000000000000005
ENG-Premier League,2324,2024-01-13 Newcastle United-Manchester City,22100,2024-01-13 17:30:00,1,2,Newcastle United,Manchester City,2,3,29,40,10,3,4,1,13,24,0,0,0,0,5,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,2,0,1,1,1,11,2,2,0,0,1,1,0,1,1,2,73.36,71.73,Fabian Schär | Jamaal Lascelles | Sean Longstaff | Bruno Guimarães | Kieran Trippier | Miguel Almirón | Anthony Gordon | Lewis Miley | Valentino Livramento | Alexander Isak | Joelinton,Bernardo Silva | Josko Gvardiol | Nathan Aké | Rúben Dias | Rodri | Kyle Walker | Phil Foden | Ederson | Manuel Akanji | Erling Haaland | Julián Álvarez,8,9,1,0,2,2,3,2,15,15,1,1,0.91,2.24,1.09,-0.24,0.86,0.9,0,0,0,2,2.14,1.56,1.44,1.55,-0.05,-0.09,-0.09,0.78,-11,7,-11,0,0,0,-1,1.6299999999999955,-1.33,0.5800000000000001,-0.1100000000000001
ENG-Premier League,2324,2024-01-14 Everton-Aston Villa,22098,2024-01-14 14:00:00,1,X,Everton,Aston Villa,0,0,26,42,12,3,4,1,10,26,0,0,1,0,3,4,0,0,0,0,0,0,1,1,4,3,0,0,0,0,2,1,1,1,0,15,3,1,0,0,1,0,1,1,2,1,67.45,79.82,Dwight McNeil | Dominic Calvert-Lewin | Abdoulaye Doucouré | James Tarkowski | Idrissa Gueye | Ashley Young | Jarrad Branthwaite | Jack Harrison | Vitalii Mykolenko | James Garner | Jordan Pickford,Emiliano Martinez | Douglas Luiz | Lucas Digne | Diego Carlos | Moussa Diaby | Leon Bailey | Pau Torres | Ollie Watkins | John McGinn | Ezri Konsa Ngoyo | Boubacar Kamara,8,9,1,0,2,2,4,1,14,14,1,1,0.53,2.93,-0.53,0.07,0.47,0.73,0,0,0,0,1.62,1.38,0.63,1.39,-0.36,0.16,-0.17,-0.02,-16,9,-16,0,1,2,-1,-12.36999999999999,-2.4000000000000004,0.2400000000000002,-0.7599999999999999
ENG-Premier League,2324,2024-01-14 Manchester United-Tottenham,22099,2024-01-14 16:30:00,1,X,Manchester United,Tottenham,2,2,31,39,9,5,4,2,15,23,0,0,1,0,4,3,0,0,0,0,1,1,1,1,3,5,0,1,0,0,0,0,0,0,-37,-39,1,5,0,0,0,2,0,2,1,1,77.91,54.45,Antony | Marcus Rashford | Bruno Fernandes | Diogo Dalot | Scott McTominay | Rasmus Højlund | Kobbie Mainoo | Harry Maguire | André Onana | Luke Shaw | Alejandro Garnacho,Pierre-Emile Højbjerg | Iyenoma Destiny Udogie | Guglielmo Vicario | Pedro Porro | Pape Sarr | Brennan Johnson | Ben Davies | Yves Bissouma | Emerson | Dejan Kulusevski | Son Heung-Min,7,5,2,1,2,5,1,2,15,15,1,1,0.65,2.16,0.35,0.84,0.5,0.55,0,0,-3,0,1.04,1.27,0.76,0.76,-0.12,0.43,0.36,-0.1,-8,4,-8,0,1,-4,2,23.459999999999994,-1.5100000000000002,-0.22999999999999998,0.0
ENG-Premier League,2324,2024-01-20 Arsenal-Crystal Palace,22103,2024-01-20 12:30:00,1,1,Arsenal,Crystal Palace,5,0,40,21,4,15,1,4,24,5,0,0,0,1,1,0,0,0,0,0,0,0,2,2,4,3,0,0,0,0,1,0,0,0,-19,8,3,2,0,0,1,1,0,1,2,2,66.36,73.82,Martin Odegaard | Declan Rice | Bukayo Saka | Oleksandr Zinchenko | Gabriel Jesus | William Saliba | Ben White | David Raya | Kai Havertz | Gabriel | Gabriel Martinelli,Chris Richards | Jordan Ayew | Michael Olise | Odsonne Edouard | Joachim Andersen | Sam Johnstone | Joel Ward | Tyrick Mitchell | Nathaniel Clyne | Marc Guehi | Jefferson Lerma,10,6,1,2,0,3,0,2,14,12,1,1,1.73,1.61,-0.73,1.39,0.63,0.61,0,0,-1,0,1.84,0.9,1.49,0.71,-0.3,0.3,-0.15,0.15,19,-11,19,0,-1,1,4,-7.459999999999994,0.11999999999999988,0.9400000000000001,0.78
